# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on May 29 2024 at 10:57:57+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_example-MacBook-Pro-di-Federico.local-Federico-2024.05.29-08.57.53-6214
# Run ID: run-TOV_example-MacBook-Pro-di-Federico.local-Federico-2024.05.29-08.57.53-6214
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
118272 115.5 1732.97212045122 1742.3804874151 243.299587965012 239.934615850449 211.98459482193 0 31.3186409473419 693 230415.973135194 230415.973135194 55284768 55284768 113128.420023055 113128.420023055 27143424 27143424 614.082842430653 824248.815321948 11318.8592563466 812929.956065602 19234 25811562 354666 25456896 0 0 0 0 240.777437448502 1716973317.65527 147875
118784 116 1729.98555393939 1742.31183555661 244.754271030426 241.389298915863 213.206392765045 0 31.7290866374969 696 230018.879251781 230018.879251781 55524096 55524096 112933.456961163 112933.456961163 27260928 27260928 612.846285172091 821828.54840197 11284.5306744657 810544.017727504 19416 26238195 356211 25881984 0 0 0 0 242.219409227371 1716973319.10996 148514
119296 116.5 1726.31898088846 1742.21416066968 246.309644937515 242.944672822952 214.564616441727 0 31.7516932487488 699 229531.37169893 229531.37169893 55763424 55763424 112694.103072399 112694.103072399 27378432 27378432 612.316350655622 826569.773074264 11261.5113905923 815308.261683672 19442 26239698 357714 25881984 0 0 0 0 243.760456085205 1716973320.66533 149153
119808 117 1725.68149932205 1742.13734773117 247.442456960678 244.077484846115 215.594505548477 0 31.9220018386841 702 229446.61214986 229446.61214986 56002752 56002752 112652.488275744 112652.488275744 27495936 27495936 612.284280003315 824110.149513262 11273.9433489103 812836.206164351 19540 26255067 359259 25895808 0 0 0 0 244.883853197098 1716973321.79814 149792
120320 117.5 1725.74715231607 1742.06589859916 248.476197957993 245.11122584343 216.538019657135 0 31.9415676593781 705 229455.341371945 229455.341371945 56242080 56242080 112656.774103193 112656.774103193 27613440 27613440 612.495797841881 822099.487098643 11289.0596515431 810810.4274471 19566 26256577 360769 25895808 0 0 0 0 245.907084941864 1716973322.83188 150431
120832 118 1724.55707392113 1741.98113097435 249.689090013504 246.324117898941 217.593071699142 0 32.2504870891571 708 229297.108548553 229297.108548553 56481408 56481408 112579.085785571 112579.085785571 27730944 27730944 612.723977391311 821658.242517879 11281.8355365274 810376.406981352 19748 26683207 362311 26320896 0 0 0 0 247.108667612076 1716973324.04478 151070
121344 118.5 1723.64138467533 1741.89243541694 250.86425113678 247.499279022217 218.597859859467 0 32.2709431648254 711 229175.358506432 229175.358506432 56720736 56720736 112519.309591606 112519.309591606 27848448 27848448 612.711840939599 827006.056260221 11268.8461772809 815737.21008294 19774 26684718 363822 26320896 0 0 0 0 248.271831035614 1716973325.21994 151709
121856 119 1722.68495774948 1741.80263344914 252.046542167664 248.681570053101 219.696543931961 0 32.4303104877472 714 229048.191982371 229048.191982371 56960064 56960064 112456.874041886 112456.874041886 27965952 27965952 613.04485569068 825076.984719668 11287.759502781 813789.225216887 19872 26700088 365368 26334720 0 0 0 0 249.439864397049 1716973326.40223 152348
122368 119.5 1722.46126534633 1741.71719274781 253.123854160309 249.758882045746 220.678987026215 0 32.4481451511383 717 229018.449840448 229018.449840448 57199392 57199392 112442.271401808 112442.271401808 28083456 28083456 613.163244521185 822977.079537528 11301.0787957488 811676.000741779 19898 26701598 366878 26334720 0 0 0 0 250.506666898727 1716973327.47954 152987
122880 120 1721.72974235555 1741.62610059184 254.275431156158 250.910459041595 221.655349493027 0 32.7662794589996 720 228921.186543594 228921.186543594 57438720 57438720 112394.517580971 112394.517580971 28200960 28200960 613.057937945091 822100.363725007 11287.9239176206 810812.439807386 20080 27128229 368421 26759808 0 0 0 0 251.64636516571 1716973328.63112 153626
123392 120.5 1721.41836634942 1741.53624030527 255.36646604538 252.001493930817 222.586009979248 0 32.7838072776794 723 228879.785989819 228879.785989819 57678048 57678048 112374.19095529 112374.19095529 28318464 28318464 613.231248505086 827612.524525854 11278.3055627459 816334.218963108 20106 27129733 369925 26759808 0 0 0 0 252.727968931198 1716973329.72215 154265
123904 121 1721.7173128423 1741.45732967981 256.368178129196 253.003206014633 223.509415864944 0 32.9349222183228 726 228919.533915512 228919.533915512 57917376 57917376 112393.706182345 112393.706182345 28435968 28435968 613.656711650919 825845.258009689 11298.6909553775 814546.567054312 20204 27145102 371470 26773632 0 0 0 0 253.718328952789 1716973330.72386 154904
124416 121.5 1721.69593094686 1741.37466317857 257.4168009758 254.051828861237 224.467637300491 0 32.9528825283051 729 228916.690978695 228916.690978695 58156704 58156704 112392.310372211 112392.310372211 28553472 28553472 613.854730860958 823887.193845325 11313.2461774544 812573.94766787 20230 27146609 372977 26773632 0 0 0 0 254.755919933319 1716973331.77249 155543
124928 122 1721.5598017432 1741.29201103142 258.482453107834 255.117480993271 225.384683132172 0 33.2340867519379 732 228898.591239776 228898.591239776 58396032 58396032 112383.423857796 112383.423857796 28670976 28670976 614.240778606814 823680.65945369 11309.3117837015 812371.347669988 20412 27573240 374520 27198720 0 0 0 0 255.810403823853 1716973332.83814 156182
125440 122.5 1721.66013595849 1741.21075511996 259.5130879879 256.148115873337 226.264913082123 0 33.2515149116516 735 228911.931677041 228911.931677041 58635360 58635360 112389.97367537 112389.97367537 28788480 28788480 614.5901258613 829354.606024069 11303.0865924223 818051.519431647 20438 27574743 376023 27198720 0 0 0 0 256.830684661865 1716973333.86877 156821
125952 123 1722.35086465683 1741.1405745088 260.455446004868 257.090473890305 227.130000114441 0 33.3892974853516 738 229003.770964772 229003.770964772 58874688 58874688 112435.064444798 112435.064444798 28905984 28905984 615.02552936247 827633.607384777 11323.329363416 816310.278021361 20536 27590106 377562 27212544 0 0 0 0 257.762534141541 1716973334.81113 157460
126464 123.5 1722.50749216782 1741.06575387093 261.477056980133 258.11208486557 228.073499202728 0 33.4069247245789 741 229024.596158633 229024.596158633 59114016 59114016 112445.289088715 112445.289088715 29023488 29023488 615.443424829019 826001.774537432 11341.7260078886 814660.048529544 20562 27591615 379071 27212544 0 0 0 0 258.772583961487 1716973335.83274 158099
126976 124 1721.74017552703 1740.98002602121 262.637542009354 259.272569894791 229.074496269226 0 33.7205111980438 744 228922.573738073 228922.573738073 59353344 59353344 112395.198658404 112395.198658404 29140992 29140992 615.617550325499 825521.057133198 11334.1620705533 814186.895062645 20744 28018250 380618 27637632 0 0 0 0 259.922857522964 1716973336.99323 158738
127488 124.5 1721.4134326631 1740.89536800659 263.732407093048 260.367434978485 229.995589494705 0 33.7401077747345 747 228879.130006886 228879.130006886 59592672 59592672 112373.868884247 112373.868884247 29258496 29258496 615.52930828366 830533.138412447 11320.362357437 819212.77605501 20770 28019761 382129 27637632 0 0 0 0 261.006489276886 1716973338.08809 159377
128000 125 1721.60653033252 1740.82017743477 264.748739004135 261.383766889572 230.921322345734 0 33.9152717590332 750 228904.804273012 228904.804273012 59832000 59832000 112386.474300107 112386.474300107 29376000 29376000 615.713585531134 828507.84270691 11335.8937181732 817171.948988737 20868 28035129 383673 27651456 0 0 0 0 262.010759115219 1716973339.10442 160016
128512 125.5 1721.36447755365 1740.73853672871 265.831176042557 262.466203927994 231.899035215378 0 33.9354839324951 753 228872.620935533 228872.620935533 60071328 60071328 112370.673094702 112370.673094702 29493504 29493504 615.640495729274 826249.753671404 11345.2022364486 814904.551434955 20894 28036637 385181 27651456 0 0 0 0 263.08240032196 1716973340.18686 160655
129024 126 1719.06480538344 1740.62720482534 267.229370117188 263.864398002625 233.127068996429 0 34.2739939689636 756 228566.856523782 228566.856523782 60310656 60310656 112220.550495431 112220.550495431 29611008 29611008 615.618281172849 825516.873489334 11334.1618394404 814182.711649894 21076 28463274 386730 28076544 0 0 0 0 264.468643188477 1716973341.58506 161294
129536 126.5 1718.42544156662 1740.52939587435 268.37501502037 265.010042905807 234.084452390671 0 34.2947454452515 759 228481.846710697 228481.846710697 60549984 60549984 112178.812825469 112178.812825469 29728512 29728512 615.271327794622 830099.123988893 11315.7081786674 818783.415810226 21102 28464783 388239 28076544 0 0 0 0 265.602594137192 1716973342.7307 161933
130048 127 1717.52174645709 1740.4258098521 269.562474966049 266.197502851486 235.190317153931 0 34.4338777065277 762 228361.691408934 228361.691408934 60789312 60789312 112119.819608719 112119.819608719 29846016 29846016 615.614536499645 828324.40010391 11333.8534673738 816990.546636536 21200 28480145 389777 28090368 0 0 0 0 266.77941942215 1716973343.91816 162572
130560 127.5 1716.69205198485 1740.32156848714 270.739659070969 267.374686956406 236.291089773178 0 34.4563102722168 765 228251.375231906 228251.375231906 61028640 61028640 112065.657153571 112065.657153571 29963520 29963520 616.0488064554 826781.360752383 11352.1985955185 815429.162156864 21226 28481651 391283 28090368 0 0 0 0 267.945094585419 1716973345.09535 163211
131072 128 1714.68959165361 1740.19417542927 272.101659059525 268.736686944962 237.449582338333 0 34.8043718338013 768 227985.128106264 227985.128106264 61267968 61267968 111934.936543148 111934.936543148 30081024 30081024 615.432090018378 825261.736261583 11330.2588805564 813931.477381027 21408 28908280 392824 28515456 0 0 0 0 269.279336452484 1716973346.45735 163850
131584 128.5 1714.34075607905 1740.08590190376 273.20630812645 269.841336011887 238.380180120468 0 34.8303372859955 771 227938.746928271 227938.746928271 61507296 61507296 111912.164556841 111912.164556841 30198528 30198528 615.342595545487 830111.633283916 11316.733227774 818794.900056142 21434 28909790 394334 28515456 0 0 0 0 270.389613628387 1716973347.56199 164489
132096 129 1713.55110193158 1739.97151999097 274.381108999252 271.016136884689 239.462990045547 0 34.9983313083649 774 227833.754512823 227833.754512823 61746624 61746624 111860.615934094 111860.615934094 30316032 30316032 615.497072694395 828117.689797032 11331.4236807713 816786.266116261 21532 28925160 395880 28529280 0 0 0 0 271.552596330643 1716973348.73679 165128
132608 129.5 1713.7218212 1739.87079829067 275.404456138611 272.039484024048 240.389724493027 0 35.0179536342621 777 227856.453346752 227856.453346752 61985952 61985952 111871.760487936 111871.760487936 30433536 30433536 615.56947567577 826122.310254749 11342.9685544967 814779.341700252 21558 28926668 397388 28529280 0 0 0 0 272.565891027451 1716973349.76014 165767
133120 130 1713.36275829379 1739.76326758754 276.512032032013 273.14705991745 241.348379850388 0 35.2984385490417 780 227808.712342742 227808.712342742 62225280 62225280 111848.320861418 111848.320861418 30551040 30551040 615.920095220294 825911.052981459 11339.009894096 814572.043087363 21740 29353298 398930 28954368 0 0 0 0 273.66290807724 1716973350.86772 166406
133632 130.5 1713.48344378739 1739.66244362991 277.543285131454 274.178313016891 242.230476617813 0 35.3160195350647 783 227824.758685971 227824.758685971 62464608 62464608 111856.199210441 111856.199210441 30668544 30668544 616.26364245691 831273.162219887 11333.6213358786 819939.540884009 21766 29354803 400435 28954368 0 0 0 0 274.683352231979 1716973351.89897 167045
134144 131 1714.10902031856 1739.57341722962 278.493330001831 275.128357887268 243.105290412903 0 35.4534096717834 786 227907.935341556 227907.935341556 62703936 62703936 111897.036846396 111897.036846396 30786048 30786048 616.705538184942 829696.313812936 11353.3839304764 818342.92988246 21864 29370175 401983 28968192 0 0 0 0 275.622732400894 1716973352.84902 167684
134656 131.5 1714.47221072148 1739.48173158868 279.484933137894 276.119961023331 244.016995429993 0 35.4714026451111 789 227956.225137529 227956.225137529 62943264 62943264 111920.745915899 111920.745915899 30903552 30903552 617.064352042227 828113.188928294 11370.1282358507 816743.060692444 21890 29371682 403490 28968192 0 0 0 0 276.604128599167 1716973353.84062 168323
135168 132 1714.68025850863 1739.39068083017 280.501188993454 277.136216878891 244.884408712387 0 35.7484321594238 792 227983.887171307 227983.887171307 63182592 63182592 111934.327275443 111934.327275443 31021056 31021056 617.405611244692 827898.192012451 11366.2154974519 816531.976514999 22072 29798315 405035 29393280 0 0 0 0 277.609703779221 1716973354.85687 168962
135680 132.5 1714.78938463691 1739.29746596497 281.533244132996 278.168272018433 245.769853830338 0 35.7666213512421 795 227998.396581323 227998.396581323 63421920 63421920 111941.451029097 111941.451029097 31138560 31138560 617.782593121712 833243.373959017 11361.5626639793 821881.811295037 22098 29799824 406544 29393280 0 0 0 0 278.631531000137 1716973355.88893 169601
136192 133 1715.21473686005 1739.21213645573 282.513693094254 279.148720979691 246.672607898712 0 35.9098870754242 798 228054.951412913 228054.951412913 63661248 63661248 111969.218022224 111969.218022224 31256064 31256064 618.173246683842 831625.04252823 11380.2357761963 820244.806752033 22196 29815191 408087 29407104 0 0 0 0 279.60147023201 1716973356.86938 170240
136704 133.5 1715.66352673855 1739.12847653585 283.489829063416 280.124856948853 247.564298868179 0 35.9288380146027 801 228114.622515158 228114.622515158 63900576 63900576 111998.515025493 111998.515025493 31373568 31373568 618.44598755417 829952.48331655 11395.2110873588 818557.272229191 22222 29816698 409594 29407104 0 0 0 0 280.567067861557 1716973357.84552 170879
137216 134 1715.74081452266 1739.04239072356 284.526319980621 281.161347866058 248.45078754425 0 36.2179226875305 804 228124.898698933 228124.898698933 64139904 64139904 112003.560372039 112003.560372039 31491072 31491072 618.757326433671 829705.84156432 11390.7674328795 818315.074131441 22404 30243328 411136 29832192 0 0 0 0 281.592968940735 1716973358.88201 171518
137728 134.5 1715.57845701944 1738.95134748611 285.602137088776 282.237164974213 249.369827508926 0 36.2355582714081 807 228103.311645304 228103.311645304 64379232 64379232 111992.961674229 111992.961674229 31608576 31608576 618.950330797359 834741.763655626 11382.9343142225 823358.829341404 22430 30244838 412646 29832192 0 0 0 0 282.65413069725 1716973359.95782 172157
138240 135 1716.20149732932 1738.87451380347 286.548503160477 283.183531045914 250.240166187286 0 36.3775417804718 810 228186.151084906 228186.151084906 64618560 64618560 112033.633745658 112033.633745658 31726080 31726080 619.361884203204 833179.361046949 11401.8166215015 821777.544425447 22528 30260206 414190 29846016 0 0 0 0 283.589681863785 1716973360.90419 172796
138752 135.5 1716.53819549877 1738.79518967037 287.541579008102 284.176606893539 251.1499979496 0 36.3950841426849 813 228230.918473517 228230.918473517 64857888 64857888 112055.61340216 112055.61340216 31843584 31843584 619.648812832539 831552.274449202 11417.0912039264 820135.183245276 22554 30261718 415702 29846016 0 0 0 0 284.572301626205 1716973361.89726 173435
139264 136 1716.65028036673 1738.7152117262 288.571578025818 285.206605911255 252.022086381912 0 36.6891169548035 816 228245.821277561 228245.821277561 65097216 65097216 112062.93030234 112062.93030234 31961088 31961088 619.817102265426 831122.366788518 11410.172378404 819712.194410114 22736 30688344 417240 30271104 0 0 0 0 285.591739416122 1716973362.92726 174074
139776 136.5 1716.20671055954 1738.6250093956 289.694117069244 286.329144954681 252.99030995369 0 36.7073061466217 819 228186.844235997 228186.844235997 65336544 65336544 112033.974065327 112033.974065327 32078592 32078592 620.044670798069 836143.125517733 11402.9587906871 824740.166727046 22762 30689853 418749 30271104 0 0 0 0 286.703776597977 1716973364.0498 174713
140288 137 1715.68081967473 1738.53421641713 290.831028938293 287.46605682373 254.045035123825 0 36.860936164856 822 228116.921783952 228116.921783952 65575872 65575872 111999.643908366 111999.643908366 32196096 32196096 620.344800662273 834458.11345531 11419.6452627787 823038.468192532 22860 30705219 420291 30284928 0 0 0 0 287.824802875519 1716973365.18671 175352
140800 137.5 1708.12619098742 1738.30155410744 293.15620803833 289.791235923767 256.278057813644 0 36.8832244873047 825 227112.458353687 227112.458353687 65815200 65815200 111506.477747659 111506.477747659 32313600 32313600 620.475806421634 832647.728069765 11431.7013578897 821216.026711875 22886 30706724 421796 30284928 0 0 0 0 290.128779888153 1716973367.51189 175991
141312 138 1702.08655794496 1738.05129765372 295.242020130157 291.877048015594 258.100322961807 0 37.3082151412964 828 226309.428744362 226309.428744362 66054528 66054528 111112.210502647 111112.210502647 32431104 32431104 618.87317361435 829851.900959029 11392.3711693112 818459.529789717 23068 31133357 423341 30710016 0 0 0 0 292.200713157654 1716973369.59771 176630
141824 138.5 1701.73679082581 1737.91142725212 296.359754085541 292.994781970978 259.036305427551 0 37.3266773223877 831 226262.9237082 226262.9237082 66293856 66293856 111089.377705109 111089.377705109 32548608 32548608 618.645940560943 834184.677983536 11377.1105101003 822807.567473435 23094 31134865 424849 30710016 0 0 0 0 293.309728622437 1716973370.71544 177269
142336 139 1702.33622929464 1737.79523331943 297.31395316124 293.948981046677 259.908393144608 0 37.4710009098053 834 226342.625047015 226342.625047015 66533184 66533184 111128.509048354 111128.509048354 32666112 32666112 618.945418534187 832533.451875957 11393.4933686463 821139.958507311 23192 31150229 426389 30723840 0 0 0 0 294.253093719482 1716973371.66964 177908
142848 139.5 1702.8365029767 1737.67871335828 298.284654140472 294.919682025909 260.79934835434 0 37.4885559082031 837 226409.141435782 226409.141435782 66772512 66772512 111161.166914319 111161.166914319 32783616 32783616 619.282663250615 831032.970031795 11409.4040592892 819623.565972506 23218 31151742 427902 30723840 0 0 0 0 295.213714599609 1716973372.64034 178547
143360 140 1700.64003928948 1737.50119583335 299.723983049393 296.35901093483 262.071917772293 0 37.7921657562256 840 226117.099623929 226117.099623929 67011840 67011840 111017.781764817 111017.781764817 32901120 32901120 619.302017788179 830422.574960769 11400.0917835725 819022.483177196 23400 31578373 429445 31148928 0 0 0 0 296.640640497208 1716973374.07967 179186
143872 140.5 1699.07130772657 1737.32976503533 301.057009935379 297.692037820816 263.250480890274 0 37.8098337650299 843 225908.521075324 225908.521075324 67251168 67251168 110915.37496839 110915.37496839 33018624 33018624 619.522621927457 835296.648426095 11393.2437301004 823903.404695995 23426 31579883 430955 31148928 0 0 0 0 297.961740493774 1716973375.4127 179825
144384 141 1698.83335959747 1737.18720113053 302.158257007599 298.793284893036 264.268681526184 0 38.0153045654297 846 225876.88349208 225876.88349208 67490496 67490496 110899.841714523 110899.841714523 33136128 33136128 619.801085169696 833643.649966293 11409.2595260679 822234.390440225 23524 31595251 432499 31162752 0 0 0 0 299.052475214005 1716973376.51394 180464
144896 141.5 1697.68906289622 1737.01903438674 303.419918060303 300.05494594574 265.381577730179 0 38.0415561199188 849 225724.737802682 225724.737802682 67729824 67729824 110825.142025865 110825.142025865 33253632 33253632 619.00702805777 830649.96332076 11404.125317646 819245.838003114 23550 31596763 434011 31162752 0 0 0 0 300.30400633812 1716973377.7756 181103
145408 142 1697.78802636354 1736.88328954814 304.462630987167 301.097658872604 266.264118432999 0 38.3433005809784 852 225737.895985296 225737.895985296 67969152 67969152 110831.602361012 110831.602361012 33371136 33371136 619.134055716497 830193.006992865 11396.7264924951 818796.280500369 23732 32023386 435546 31587840 0 0 0 0 301.334583282471 1716973378.81832 181742
145920 142.5 1697.44951175714 1736.7353769817 305.583091974258 302.218119859695 267.220408678055 0 38.366290807724 855 225692.887083229 225692.887083229 68208480 68208480 110809.504127506 110809.504127506 33488640 33488640 619.195477453755 834787.226762346 11387.0554003512 823400.171361995 23758 32024895 437055 31587840 0 0 0 0 302.444873571396 1716973379.93878 182381
146432 143 1697.48034240859 1736.59884692941 306.637998104095 303.273025989532 268.181257247925 0 38.5252387523651 858 225696.986326646 225696.986326646 68447808 68447808 110811.516752433 110811.516752433 33606144 33606144 619.293249240037 832920.504620982 11399.4059361288 821521.098684853 23856 32040257 438593 31601664 0 0 0 0 303.488281011581 1716973380.99368 183020
146944 143.5 1698.00550172674 1736.47481984272 307.60426902771 304.239296913147 269.064809083939 0 38.5427010059357 861 225766.811509588 225766.811509588 68687136 68687136 110845.799152722 110845.799152722 33723648 33723648 619.572771254131 831396.030114285 11414.0156774847 819982.0144368 23882 32041771 440107 31601664 0 0 0 0 304.444671392441 1716973381.95995 183659
147456 144 1697.70127781831 1736.33355928591 308.719045162201 305.354073047638 270.0228972435 0 38.8353033065796 864 225726.361898722 225726.361898722 68926464 68926464 110825.939415979 110825.939415979 33841152 33841152 619.751610687066 831016.877120707 11407.8538496246 819609.023271083 24064 32468399 441647 32026752 0 0 0 0 305.534682273865 1716973383.07473 184298
147968 144.5 1697.79435965728 1736.20044277271 309.762503147125 306.397531032562 270.912923574448 0 38.8528206348419 867 225738.738060032 225738.738060032 69165792 69165792 110832.015798427 110832.015798427 33958656 33958656 619.980969290575 835779.726760171 11401.3846448808 824378.34211529 24090 32469908 443156 32026752 0 0 0 0 306.582094192505 1716973384.11819 184937
148480 145 1698.38472905785 1736.08247230242 310.715827941895 307.350855827332 271.789267301559 0 38.9976375102997 870 225817.233575531 225817.233575531 69405120 69405120 110870.555112896 110870.555112896 34076160 34076160 620.347639317978 834299.909002195 11418.6815554269 822881.227446769 24188 32485273 444697 32040576 0 0 0 0 307.524704456329 1716973385.07151 185576
148992 145.5 1698.52115305075 1735.95485608445 311.750887155533 308.38591504097 272.739057540894 0 39.0150618553162 873 225835.372509628 225835.372509628 69644448 69644448 110879.460871153 110879.460871153 34193664 34193664 620.580993999706 832736.283350559 11432.1733793444 821304.109971215 24214 32486780 446204 32040576 0 0 0 0 308.549441337585 1716973386.10657 186215
149504 146 1698.61938595739 1735.82910735445 312.792737007141 309.427764892578 273.628197431564 0 39.3044378757477 876 225848.433556895 225848.433556895 69883776 69883776 110885.873515299 110885.873515299 34311168 34311168 620.816694476407 832440.936451884 11427.2248531447 821013.711598739 24396 32913415 447751 32465664 0 0 0 0 309.580367565155 1716973387.14842 186854
150016 146.5 1698.52366342445 1735.69831397574 313.869919061661 310.504946947098 274.551286935806 0 39.3221154212952 879 225835.706288915 225835.706288915 70123104 70123104 110879.624748348 110879.624748348 34428672 34428672 621.028725563004 837127.494533476 11420.6414547348 825706.853078741 24422 32914925 449261 32465664 0 0 0 0 310.647163629532 1716973388.22561 187493
150528 147 1698.70519814063 1735.57601626626 314.896367073059 311.531394958496 275.49839925766 0 39.4684414863586 882 225859.843144779 225859.843144779 70362432 70362432 110891.475334621 110891.475334621 34546176 34546176 621.351845219583 835612.820292022 11437.1127493504 824175.707542671 24520 32930296 450808 32479488 0 0 0 0 311.662425994873 1716973389.25205 188132
151040 147.5 1699.22897214437 1735.46256202299 315.859643936157 312.494671821594 276.37692117691 0 39.4859547615051 885 225929.484136316 225929.484136316 70601760 70601760 110925.667301585 110925.667301585 34663680 34663680 621.588337502694 834075.886832993 11450.5527583991 822625.334074594 24546 32931803 452315 32479488 0 0 0 0 312.61511182785 1716973390.21533 188771
151552 148 1699.41426457726 1735.3446300384 316.884760141373 313.51978802681 277.25057220459 0 39.7770175933838 888 225954.120618193 225954.120618193 70841088 70841088 110937.763191604 110937.763191604 34781184 34781184 621.836885854979 833805.073859739 11445.9516799885 822359.122179751 24728 33358435 453859 32904576 0 0 0 0 313.629638910294 1716973391.24045 189410
152064 148.5 1698.40716741992 1735.19757107564 318.130483150482 314.765511035919 278.339319944382 0 39.7944986820221 891 225820.216980153 225820.216980153 71080416 71080416 110872.019889173 110872.019889173 34898688 34898688 621.997398563245 838370.213688188 11438.469331558 826931.74435663 24754 33359941 455365 32904576 0 0 0 0 314.864182472229 1716973392.48617 190049
152576 149 1698.05703723585 1735.06534941334 319.255421161652 315.890449047089 279.373104572296 0 39.9583690166473 894 225773.663670878 225773.663670878 71319744 71319744 110849.163390756 110849.163390756 35016192 35016192 622.130360567427 836622.715364169 11450.9897883387 825171.72557583 24852 33375298 456898 32918400 0 0 0 0 315.977583646774 1716973393.61111 190688
153088 149.5 1698.03777836277 1734.93972408189 320.319051027298 316.954078912735 280.34657740593 0 39.9758191108704 897 225771.103011114 225771.103011114 71559072 71559072 110847.906171522 110847.906171522 35133696 35133696 622.278226652026 834989.355829048 11462.6381229272 823526.71770612 24878 33376801 458401 32918400 0 0 0 0 317.030722618103 1716973394.67474 191327
153600 150 1697.47326563585 1734.80363538714 321.484857082367 318.119884967804 281.259366989136 0 40.4151542186737 900 225696.045398943 225696.045398943 71798400 71798400 110811.054780708 110811.054780708 35251200 35251200 620.949550698031 832611.011634033 11429.0217206666 821181.989913366 25060 33803433 459945 33343488 0 0 0 0 318.183367729187 1716973395.84054 191966
154112 150.5 1696.95272106099 1734.66498933199 322.643166065216 319.278193950653 282.211564779282 0 40.4362871646881 903 225626.83379227 225626.83379227 72037728 72037728 110777.073630862 110777.073630862 35368704 35368704 620.356335199755 836096.615638129 11407.8341032824 824688.781534846 25086 33804942 461454 33343488 0 0 0 0 319.331624507904 1716973396.99885 192605
154624 151 1697.33868995261 1734.54932190575 323.631047010422 320.266074895859 283.111149549484 0 40.5830295085907 906 225678.152216098 225678.152216098 72277056 72277056 110802.269680106 110802.269680106 35486208 35486208 620.534640400797 834440.931954365 11421.2776684873 823019.654285878 25184 33820308 462996 33357312 0 0 0 0 320.309581518173 1716973397.98673 193244
155136 151.5 1697.77348905134 1734.4361669204 324.60923910141 321.244266986847 284.012030124664 0 40.600574016571 909 225735.963104266 225735.963104266 72516384 72516384 110830.653365272 110830.653365272 35603712 35603712 620.880120464394 833101.67995473 11436.5251134862 821665.154841244 25210 33821818 464506 33357312 0 0 0 0 321.277094841003 1716973398.96493 193883
155648 152 1697.86979263839 1734.31799190882 325.651170015335 322.286197900772 284.899894237518 0 40.8900310993195 912 225748.767629201 225748.767629201 72755712 72755712 110836.940063434 110836.940063434 35721216 35721216 621.08484990739 832788.626913956 11431.2740180169 821357.352895939 25392 34248447 466047 33782400 0 0 0 0 322.308019161224 1716973400.00686 194522
156160 152.5 1697.66086746767 1734.19177950376 326.751115083694 323.386142969131 285.846657276154 0 40.9077525138855 915 225720.988938502 225720.988938502 72995040 72995040 110823.30142829 110823.30142829 35838720 35838720 621.301475735851 837310.646217291 11425.1117127348 825885.534504557 25418 34249954 467554 33782400 0 0 0 0 323.397398471832 1716973401.1068 195161
156672 153 1698.10429234778 1734.08248335268 327.726675033569 324.361702919006 286.746067762375 0 41.0458655357361 918 225779.946710561 225779.946710561 73234368 73234368 110852.248204463 110852.248204463 35956224 35956224 621.65989467675 835919.06711639 11441.6801317042 824477.386984685 25516 34265318 469094 33796224 0 0 0 0 324.362108469009 1716973402.08236 195800
157184 153.5 1698.55295715279 1733.9747786305 328.700721979141 325.335749864578 287.640468120575 0 41.0638239383698 921 225839.601183035 225839.601183035 73473696 73473696 110881.537042934 110881.537042934 36073728 36073728 621.964006554043 834544.523714654 11455.9934680449 823088.530246609 25542 34266827 470603 33796224 0 0 0 0 325.325776338577 1716973403.05641 196439
157696 154 1698.7344673624 1733.86412588849 329.725572109222 326.360599994659 288.509603738785 0 41.3469603061676 924 225863.734780504 225863.734780504 73713024 73713024 110893.386029417 110893.386029417 36191232 36191232 622.137511595915 834196.340869206 11450.3678709755 822745.972998231 25724 34693458 472146 34221312 0 0 0 0 326.340159416199 1716973404.08126 197078
158208 154.5 1698.78629595437 1733.75024944718 330.775195121765 327.410223007202 289.410234212875 0 41.3682076931 927 225870.625910093 225870.625910093 73952352 73952352 110896.769399901 110896.769399901 36308736 36308736 622.410838407608 838747.365830188 11445.4356923677 827301.93013782 25750 34694968 473656 34221312 0 0 0 0 327.379277467728 1716973405.13088 197717
