# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 04 2024 at 23:53:42+0200
# parameter filename: "TOV_pert_150_subgrid_2_dx_2-0.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_150_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-21.53.39-3492
# Run ID: run-TOV_pert_150_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-21.53.39-3492
#
# GRHYDRO::dens (grhydro-dens)
# 1:iteration 2:time 3:data
# data columns: 3:dens
131584 128.5 0.000419732912201053
132096 129 0.000422008859462488
132608 129.5 0.000424333761854528
133120 130 0.000426708590181553
133632 130.5 0.000429133924127312
134144 131 0.000431610273045911
134656 131.5 0.000434138236842248
135168 132 0.000436718527141653
135680 132.5 0.000439351822577929
136192 133 0.000442038640189219
136704 133.5 0.000444779344381039
137216 134 0.000447574289586727
137728 134.5 0.000450423991362458
138240 135 0.00045332904503514
138752 135.5 0.000456289985845255
139264 136 0.000459307059989473
139776 136.5 0.000462380468107846
140288 137 0.000465510518806633
140800 137.5 0.00046869769068368
141312 138 0.000471942527916771
141824 138.5 0.000475245596214041
142336 139 0.000478607541058661
142848 139.5 0.000482029141311828
143360 140 0.000485511273209388
143872 140.5 0.000489054859905699
144384 141 0.000492660928038796
144896 141.5 0.00049633072090278
145408 142 0.000500065716533293
145920 142.5 0.000503867493758666
146432 143 0.000507737622685081
146944 143.5 0.000511677762465337
147456 144 0.000515689859686402
147968 144.5 0.000519776163351817
148480 145 0.00052393892538169
148992 145.5 0.000528180247784187
149504 146 0.000532502239020449
150016 146.5 0.000536907202586788
150528 147 0.000541397585912902
151040 147.5 0.000545975659002276
151552 148 0.000550643129351635
152064 148.5 0.000555401382659739
152576 149 0.000560251798853935
153088 149.5 0.000565195610847338
153600 150 0.000570233806295235
154112 150.5 0.000575367239781008
154624 151 0.00058059675619789
155136 151.5 0.000585923138770813
155648 152 0.000591346930497128
156160 152.5 0.000596868409561851
156672 153 0.000602487778234979
157184 153.5 0.000608205302444307
157696 154 0.000614021224115986
158208 154.5 0.000619935620463028
158720 155 0.000625948462280968
159232 155.5 0.00063205980531961
159744 156 0.000638269833755202
160256 156.5 0.000644578705037033
160768 157 0.000650986487750596
161280 157.5 0.000657493141965501
161792 158 0.000664098352525387
162304 158.5 0.000670801853814107
162816 159 0.00067760338621944
163328 159.5 0.000684502672692743
163840 160 0.000691499588892897
164352 160.5 0.000698594312246553
164864 161 0.000705787309398551
165376 161.5 0.000713079299220715
165888 162 0.000720471323290182
166400 162.5 0.000727964833145589
166912 163 0.000735561664335752
167424 163.5 0.000743263983201366
167936 164 0.000751074359008103
168448 164.5 0.000758995885997558
168960 165 0.000767032142008541
169472 165.5 0.000775186999712076
169984 166 0.000783464590316211
170496 166.5 0.000791869494842567
171008 167 0.000800406899790305
171520 167.5 0.000809082313816287
172032 168 0.000817901289481107
172544 168.5 0.000826869363229729
173056 169 0.00083599213377438
173568 169.5 0.000845275430106825
174080 170 0.000854725774985704
174592 170.5 0.00086434963622981
175104 171 0.000874151439959099
175616 171.5 0.000884135025368968
176128 172 0.000894304179967291
176640 172.5 0.00090466248955432
177152 173 0.000915213565667669
177664 173.5 0.000925960871990361
178176 174 0.000936907999700122
178688 174.5 0.00094805859162076
179200 175 0.000959415843400887
179712 175.5 0.00097098236559638
180224 176 0.000982760659124188
180736 176.5 0.000994753477602711
181248 177 0.00100696362601197
181760 177.5 0.00101939351367149
182272 178 0.0010320451506272
182784 178.5 0.00104492061480332
183296 179 0.00105802231540643
183808 179.5 0.00107135275755372
184320 180 0.00108491428841955
184832 180.5 0.00109870761455926
185344 181 0.00111273283803626
185856 181.5 0.00112699236141641
186368 182 0.00114148943398067
186880 182.5 0.00115622712746907
187392 183 0.00117120862772295
187904 183.5 0.00118643741482946
188416 184 0.00120191694786754
188928 184.5 0.00121765030237133
189440 185 0.00123364041044753
189952 185.5 0.00124989053274157
190464 186 0.00126640427027673
190976 186.5 0.00128318505453039
191488 187 0.0013002357859661
192000 187.5 0.00131755919578962
192512 188 0.00133515855956011
193024 188.5 0.0013530378347621
193536 189 0.00137120138601508
194048 189.5 0.00138965393725902
194560 190 0.00140840057380349
195072 190.5 0.00142744730246073
195584 191 0.00144680128641342
196096 191.5 0.00146646930541475
196608 192 0.00148645680396667
197120 192.5 0.00150677041306011
197632 193 0.00152741816279075
198144 193.5 0.00154840761546568
198656 194 0.00156974400163513
199168 194.5 0.00159142981595215
199680 195 0.00161346650560538
200192 195.5 0.00163585676859641
200704 196 0.00165860505347137
201216 196.5 0.00168171559927693
201728 197 0.00170518989966331
202240 197.5 0.00172902616017058
202752 198 0.00175322058447684
203264 198.5 0.00177776903693672
203776 199 0.00180266822194655
204288 199.5 0.00182791569032536
204800 200 0.00185350861641903
205312 200.5 0.00187944208073975
205824 201 0.00190570766474688
206336 201.5 0.00193229268742175
206848 202 0.00195917987739031
207360 202.5 0.00198634704875904
207872 203 0.00201376622877405
208384 203.5 0.00204140225001647
208896 204 0.00206921187170711
209408 204.5 0.00209714342880057
209920 205 0.00212514135986102
210432 205.5 0.0021531474858173
210944 206 0.0021810967431109
211456 206.5 0.00220891537327795
211968 207 0.00223652481854499
212480 207.5 0.00226384157606249
212992 208 0.00229077360275721
213504 208.5 0.00231721667026127
214016 209 0.00234305253287375
214528 209.5 0.00236814510360468
215040 210 0.0023923679407935
215552 210.5 0.00241664243877315
216064 211 0.00244111510729447
216576 211.5 0.00246494868667389
217088 212 0.00248714130725813
217600 212.5 0.00250589896102889
218112 213 0.00252005014162197
218624 213.5 0.00252960861524319
219136 214 0.00253470633007375
219648 214.5 0.00253649433648766
220160 215 0.00253565246700563
220672 215.5 0.00253220307959672
221184 216 0.00252634887145858
221696 216.5 0.00251829005489097
222208 217 0.00250824031603466
222720 217.5 0.00249642218645418
223232 218 0.00248306286529224
223744 218.5 0.00246839170563159
224256 219 0.00245263657143215
224768 219.5 0.00243601676684871
225280 220 0.0024187345782642
225792 220.5 0.00240096935548195
226304 221 0.00238287497991361
226816 221.5 0.00236457649614857
227328 222 0.00234614061439267
227840 222.5 0.00232758163407485
228352 223 0.00230888000547083
228864 223.5 0.00228999090233945
229376 224 0.00227086399421064
229888 224.5 0.0022514498163467
230400 225 0.00223170455128675
230912 225.5 0.00221159379840737
231424 226 0.00219109493464234
231936 226.5 0.0021701947180603
232448 227 0.00214889328205248
232960 227.5 0.00212721013246851
233472 228 0.00210517833074012
233984 228.5 0.00208284290321421
234496 229 0.00206025898185141
235008 229.5 0.00203748816979213
235520 230 0.00201459559575947
236032 230.5 0.00199164722905979
236544 231 0.00196870734058146
237056 231.5 0.00194583792394279
237568 232 0.00192309568254625
238080 232.5 0.00190052886740586
238592 233 0.0018781783300913
239104 233.5 0.00185607724403498
239616 234 0.0018342486429086
240128 234.5 0.00181270674915276
240640 235 0.00179145837078098
241152 235.5 0.00177050256581656
241664 236 0.0017498328482699
242176 236.5 0.00172944317478381
242688 237 0.00170932496820195
243200 237.5 0.0016894632849863
243712 238 0.00166983597811779
244224 238.5 0.00165041920956963
244736 239 0.00163117943562015
245248 239.5 0.00161208194858575
245760 240 0.0015930938543333
246272 240.5 0.00157418499758195
246784 241 0.00155532736501281
247296 241.5 0.00153649668293148
247808 242 0.00151767592855205
248320 242.5 0.00149885843239972
248832 243 0.0014800433575151
249344 243.5 0.00146122944751267
249856 244 0.00144240825972112
250368 244.5 0.0014235981238583
250880 245 0.00140481941307556
251392 245.5 0.00138609437676817
251904 246 0.00136744713122495
252416 246.5 0.00134890187143345
252928 247 0.0013304831878987
253440 247.5 0.00131221599614363
253952 248 0.00129412433841204
254464 248.5 0.00127623097440894
254976 249 0.00125855873527565
255488 249.5 0.0012411286273342
256000 250 0.00122395854953945
256512 250.5 0.00120706298098133
257024 251 0.00119045318263422
257536 251.5 0.00117413780476682
258048 252 0.00115812313609687
258560 252.5 0.00114241299836333
259072 253 0.00112700887877534
259584 253.5 0.00111191002935341
260096 254 0.00109711431597449
260608 254.5 0.00108261974651583
261120 255 0.00106842334086166
261632 255.5 0.00105452084555296
262144 256 0.00104090682148551
262656 256.5 0.00102757497511872
263168 257 0.00101451848054593
263680 257.5 0.00100173006895127
264192 258 0.000989201958976299
264704 258.5 0.000976925917750102
265216 259 0.000964893454628486
265728 259.5 0.000953095990696537
266240 260 0.000941525006164396
266752 260.5 0.000930172163194493
267264 261 0.000919029473770317
267776 261.5 0.000908089487131853
268288 262 0.000897345429145603
268800 262.5 0.000886790948650048
269312 263 0.000876419304622261
269824 263.5 0.000866225875921094
270336 264 0.000856207472531464
270848 264.5 0.000846361711567639
271360 265 0.000836686898215162
271872 265.5 0.000827182198956706
272384 266 0.000817847428881605
272896 266.5 0.000808682240634823
273408 267 0.000799686507301849
273920 267.5 0.000790860140607267
274432 268 0.000782198389835589
274944 268.5 0.000773681290757326
275456 269 0.000765314809235284
275968 269.5 0.000757108931226279
276480 270 0.00074907332221178
276992 270.5 0.00074121731491881
277504 271 0.00073354988469305
278016 271.5 0.000726079468164682
278528 272 0.000718817211539019
279040 272.5 0.000711775440125306
279552 273 0.000704962525301305
280064 273.5 0.000698383709373963
280576 274 0.000692041573740646
281088 274.5 0.00068593374121276
281600 275 0.0006800538420486
282112 275.5 0.000674391677623025
282624 276 0.000668934270302988
283136 276.5 0.000663666706687597
283648 277 0.000658572900649999
284160 277.5 0.00065363887679772
284672 278 0.000648852750292814
285184 278.5 0.000644201703576118
285696 279 0.000639665976519728
286208 279.5 0.000635221709534921
286720 280 0.000630848859208837
287232 280.5 0.000626531510158857
287744 281 0.000622245352192167
288256 281.5 0.000617969111358151
288768 282 0.000613704688726852
289280 282.5 0.000609456486735204
289792 283 0.000605230360116016
290304 283.5 0.000601033202141126
290816 284 0.000596872538019671
291328 284.5 0.000592756201377149
291840 285 0.000588692141332824
292352 285.5 0.00058468834132549
292864 286 0.000580752620349063
293376 286.5 0.000576889298460021
293888 287 0.00057310005467181
294400 287.5 0.000569386313514243
294912 288 0.000565749175831103
295424 288.5 0.000562189410353282
295936 289 0.000558707559358744
296448 289.5 0.000555303960235174
296960 290 0.000551978615913762
297472 290.5 0.000548731261527167
297984 291 0.000545561465532509
298496 291.5 0.000542468656935765
299008 292 0.000539452114804384
299520 292.5 0.000536510968517479
300032 293 0.000533644340730666
300544 293.5 0.000530851873136097
301056 294 0.000528132912728286
301568 294.5 0.00052548597616254
302080 295 0.000522909366378159
302592 295.5 0.000520397154543558
303104 296 0.000517937918697554
303616 296.5 0.000515532656769095
304128 297 0.000513183092424289
304640 297.5 0.000510891175471504
305152 298 0.000508659234040598
305664 298.5 0.000506490076233736
306176 299 0.000504387202441086
306688 299.5 0.000502357204784186
307200 300 0.000500407958467746
307712 300.5 0.000498546455592776
308224 301 0.000496778461755849
308736 301.5 0.000495108380839099
309248 302 0.000493539207180078
309760 302.5 0.00049207252796768
310272 303 0.000490708545704053
310784 303.5 0.000489446130031123
311296 304 0.000488282907228112
311808 304.5 0.000487215339253708
312320 305 0.000486238864651385
312832 305.5 0.000485345988372967
313344 306 0.000484507484683075
313856 306.5 0.000483711004436467
314368 307 0.000482949643426092
314880 307.5 0.00048221778743247
315392 308 0.000481511962319244
315904 308.5 0.00048083210941531
316416 309 0.000480184583041899
316928 309.5 0.000479596414680113
317440 310 0.000479076788446978
317952 310.5 0.000478631024699432
318464 311 0.000478263626182718
318976 311.5 0.000477978172054045
319488 312 0.000477776412279244
320000 312.5 0.000477601420821846
320512 313 0.000477428658948176
321024 313.5 0.000477295149793003
321536 314 0.00047720989464663
322048 314.5 0.000477180926956938
322560 315 0.000477217680820883
323072 315.5 0.000477322089702373
323584 316 0.000477495729871507
324096 316.5 0.000477739987664611
324608 317 0.000478056075191967
325120 317.5 0.000478444979839072
325632 318 0.000478907909782526
326144 318.5 0.000479446104535895
326656 319 0.00048005985320806
327168 319.5 0.000480749098953426
327680 320 0.000481513740430854
328192 320.5 0.000482353734281074
328704 321 0.000483269037601878
329216 321.5 0.000484259552817722
329728 322 0.000485325147411196
330240 322.5 0.000486465712488001
330752 323 0.000487681173824242
331264 323.5 0.000488971468664963
331776 324 0.000490336542819421
332288 324.5 0.000491776346195934
332800 325 0.000493290815204604
333312 325.5 0.000494879885100771
333824 326 0.000496543516504371
334336 326.5 0.000498281670875319
334848 327 0.000500094254874703
335360 327.5 0.000501981106237183
335872 328 0.000503942013622138
336384 328.5 0.000505976714637097
336896 329 0.000508084875699174
337408 329.5 0.000510266089436903
337920 330 0.00051251987955654
338432 330.5 0.000514845683296621
338944 331 0.000517242830470608
339456 331.5 0.000519710554978225
339968 332 0.000522248021145982
340480 332.5 0.000524854329532303
340992 333 0.000527528556365106
341504 333.5 0.000530269741083068
342016 334 0.000533076891000094
342528 334.5 0.000535948797224278
343040 335 0.000538884111961754
343552 335.5 0.000541881465326287
344064 336 0.000544939314736181
344576 336.5 0.00054805608144875
345088 337 0.000551230690448574
345600 337.5 0.00055446310993446
346112 338 0.000557753439945758
346624 338.5 0.00056110143606477
347136 339 0.000564506845799333
347648 339.5 0.000567969620876074
348160 340 0.000571489948194473
348672 340.5 0.000575068278542509
349184 341 0.000578705314890235
349696 341.5 0.000582401988304352
350208 342 0.0005861594667619
350720 342.5 0.000589979178470638
351232 343 0.000593862800254679
351744 343.5 0.000597812189442653
352256 344 0.000601829351828947
352768 344.5 0.000605916440273111
353280 345 0.000610075726857645
353792 345.5 0.00061430953735874
354304 346 0.000618620201307238
354816 346.5 0.000623010045644528
355328 347 0.000627481378361344
355840 347.5 0.00063203644749304
356352 348 0.000636677391366716
356864 348.5 0.000641406206125785
357376 349 0.000646224744666369
357888 349.5 0.000651134716004647
358400 350 0.000656137696057584
358912 350.5 0.00066123552843007
359424 351 0.000666429691973634
359936 351.5 0.000671720451212159
360448 352 0.00067710826673238
360960 352.5 0.000682593636743584
361472 353 0.000688177237189279
361984 353.5 0.000693859984859823
362496 354 0.000699642824929311
363008 354.5 0.000705526737117302
363520 355 0.000711512780491962
364032 355.5 0.000717602134464654
364544 356 0.000723796134156421
365056 356.5 0.000730096427038246
365568 357 0.000736505034327067
366080 357.5 0.000743024139407792
366592 358 0.00074965599209861
367104 358.5 0.000756402367629128
367616 359 0.000763265124295621
368128 359.5 0.00077024660435711
368640 360 0.000777349325005563
369152 360.5 0.000784575942428301
369664 361 0.000791929202998137
370176 361.5 0.000799411831447773
370688 362 0.000807026558479105
371200 362.5 0.000814776145756368
371712 363 0.000822663330188268
372224 363.5 0.000830690823523465
372736 364 0.000838861301361591
373248 364.5 0.000847177378938819
373760 365 0.000855641552141243
374272 365.5 0.000864255967196707
374784 366 0.0008730227275719
375296 366.5 0.000881943988942507
375808 367 0.000891021948111247
376320 367.5 0.000900258829305015
376832 368 0.000909656877069512
377344 368.5 0.000919218354381171
377856 369 0.000928945674169712
378368 369.5 0.000938841690391977
378880 370 0.000948908865826243
379392 370.5 0.000959149134697503
379904 371 0.000969564113498021
380416 371.5 0.000980155092860485
380928 372 0.000990922978020039
381440 372.5 0.00100186877047653
381952 373 0.00101299438821997
382464 373.5 0.00102430187544414
382976 374 0.00103579308867766
383488 374.5 0.00104746960742652
384000 375 0.00105933258713722
384512 375.5 0.00107138309374937
385024 376 0.00108362225622082
385536 376.5 0.00109605131947143
386048 377 0.0011086717305797
386560 377.5 0.00112148521438314
387072 378 0.00113449381844305
387584 378.5 0.00114769997837078
388096 379 0.00116110660662405
388608 379.5 0.00117471713637588
389120 380 0.00118853551949826
389632 380.5 0.00120256626083186
390144 381 0.00121681447604588
390656 381.5 0.00123128584063842
391168 382 0.0012459864303552
391680 382.5 0.00126092270873492
392192 383 0.00127610128937541
392704 383.5 0.00129152789268929
393216 384 0.00130720826991315
393728 384.5 0.0013231500805946
394240 385 0.00133936076366926
394752 385.5 0.00135584648681344
395264 386 0.00137261270265508
395776 386.5 0.0013896639366485
396288 387 0.00140700388834881
396800 387.5 0.00142463581023794
397312 388 0.00144256283600538
397824 388.5 0.00146078789196935
398336 389 0.00147931321203796
398848 389.5 0.00149813996967066
399360 390 0.00151726855892002
399872 390.5 0.00153669920684334
400384 391 0.00155643187197283
400896 391.5 0.00157646532459808
401408 392 0.00159679663454771
401920 392.5 0.00161742174538999
402432 393 0.00163833659858521
402944 393.5 0.00165953753719026
403456 394 0.00168102104372335
403968 394.5 0.00170278307201298
404480 395 0.00172481914632477
404992 395.5 0.00174712424254905
405504 396 0.00176969164322602
406016 396.5 0.00179251173764064
406528 397 0.00181557305002277
407040 397.5 0.00183886368180882
407552 398 0.00186237175298425
408064 398.5 0.00188608449967388
408576 399 0.00190998675206327
409088 399.5 0.00193406048678463
409600 400 0.00195828612235433
