# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 04 2024 at 23:53:42+0200
# parameter filename: "TOV_pert_150_subgrid_2_dx_2-0.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_150_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-21.53.39-3492
# Run ID: run-TOV_pert_150_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-21.53.39-3492
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
53248 52 -0.0644025517351049 -0.0644025517351044 -0.0644025517351045
53760 52.5 -0.0646079512998135 -0.0646079512998142 -0.0646079512998136
54272 53 -0.0651179486702372 -0.0651179486702379 -0.0651179486702381
54784 53.5 -0.0629332348649087 -0.0629332348649099 -0.0629332348649084
55296 54 -0.0615379600662441 -0.061537960066244 -0.0615379600662438
55808 54.5 -0.0620316269553625 -0.0620316269553634 -0.062031626955362
56320 55 -0.0625562040430875 -0.0625562040430871 -0.0625562040430871
56832 55.5 -0.0628896361722884 -0.0628896361722879 -0.0628896361722872
57344 56 -0.0629603271016661 -0.0629603271016655 -0.0629603271016655
57856 56.5 -0.0626145136532636 -0.0626145136532641 -0.0626145136532638
58368 57 -0.0613928386263707 -0.0613928386263709 -0.0613928386263707
58880 57.5 -0.0620232192931166 -0.0620232192931171 -0.062023219293116
59392 58 -0.0628702150536051 -0.0628702150536052 -0.0628702150536054
59904 58.5 -0.0631811918063539 -0.0631811918063542 -0.0631811918063546
60416 59 -0.0632640028005513 -0.0632640028005517 -0.0632640028005512
60928 59.5 -0.0629771172243583 -0.0629771172243591 -0.0629771172243593
61440 60 -0.0634426360512271 -0.0634426360512269 -0.0634426360512274
61952 60.5 -0.0634990999728704 -0.0634990999728705 -0.0634990999728699
62464 61 -0.0633107170784495 -0.0633107170784493 -0.0633107170784495
62976 61.5 -0.0627838335886976 -0.0627838335886974 -0.0627838335886975
63488 62 -0.0628771287858426 -0.0628771287858423 -0.0628771287858421
64000 62.5 -0.0628061634678554 -0.0628061634678556 -0.062806163467855
64512 63 -0.0625306216897583 -0.0625306216897582 -0.0625306216897579
65024 63.5 -0.0619909982110578 -0.061990998211058 -0.061990998211058
65536 64 -0.0609643615547123 -0.060964361554713 -0.0609643615547127
66048 64.5 -0.0588549494209541 -0.0588549494209543 -0.0588549494209534
66560 65 -0.0574653336778037 -0.0574653336778032 -0.0574653336778037
67072 65.5 -0.0571885723621812 -0.057188572362182 -0.0571885723621815
67584 66 -0.0570003725055933 -0.0570003725055944 -0.0570003725055937
68096 66.5 -0.0564448399506208 -0.0564448399506207 -0.0564448399506208
68608 67 -0.0558030608322502 -0.0558030608322507 -0.0558030608322505
69120 67.5 -0.0548998594563487 -0.0548998594563487 -0.0548998594563483
69632 68 -0.0535675556895278 -0.0535675556895274 -0.053567555689528
70144 68.5 -0.0516108722689819 -0.0516108722689821 -0.0516108722689817
70656 69 -0.0520558215809914 -0.0520558215809916 -0.0520558215809913
71168 69.5 -0.0525009342508713 -0.0525009342508707 -0.0525009342508709
71680 70 -0.0529784229554565 -0.0529784229554563 -0.0529784229554563
72192 70.5 -0.0535071105155785 -0.0535071105155783 -0.0535071105155787
72704 71 -0.0540185638556848 -0.0540185638556845 -0.0540185638556846
73216 71.5 -0.054512620124565 -0.0545126201245653 -0.0545126201245646
73728 72 -0.0552171668615992 -0.055217166861599 -0.0552171668615987
74240 72.5 -0.0559183950677661 -0.0559183950677668 -0.0559183950677665
74752 73 -0.056578311633706 -0.0565783116337062 -0.056578311633706
75264 73.5 -0.0571901151336322 -0.0571901151336317 -0.0571901151336312
75776 74 -0.0577480512906165 -0.0577480512906159 -0.057748051290615
76288 74.5 -0.0582458524685613 -0.058245852468561 -0.0582458524685605
76800 75 -0.0586781734587278 -0.0586781734587278 -0.0586781734587283
77312 75.5 -0.0590398763474694 -0.0590398763474696 -0.0590398763474698
77824 76 -0.059319062837284 -0.0593190628372849 -0.0593190628372835
78336 76.5 -0.0594996287902564 -0.0594996287902572 -0.0594996287902552
78848 77 -0.059562730308506 -0.0595627303085049 -0.0595627303085053
79360 77.5 -0.0594764565076883 -0.0594764565076868 -0.0594764565076892
79872 78 -0.0590506026781301 -0.05905060267813 -0.0590506026781304
80384 78.5 -0.0581516120994623 -0.0581516120994643 -0.0581516120994627
80896 79 -0.0567037171313336 -0.0567037171313352 -0.0567037171313334
81408 79.5 -0.0549038386399733 -0.0549038386399735 -0.0549038386399734
81920 80 -0.054577728979605 -0.0545777289796059 -0.0545777289796048
82432 80.5 -0.0532561171812334 -0.053256117181234 -0.0532561171812332
82944 81 -0.0525240140048336 -0.0525240140048335 -0.0525240140048338
83456 81.5 -0.0523158328642208 -0.0523158328642213 -0.0523158328642208
83968 82 -0.051975196123747 -0.0519751961237477 -0.0519751961237472
84480 82.5 -0.0514712902215348 -0.0514712902215347 -0.0514712902215345
84992 83 -0.0507685600235486 -0.0507685600235484 -0.0507685600235485
85504 83.5 -0.0498267440760183 -0.0498267440760182 -0.0498267440760181
86016 84 -0.0488292769059662 -0.0488292769059654 -0.0488292769059671
86528 84.5 -0.0475209875621628 -0.0475209875621624 -0.0475209875621637
87040 85 -0.04690134948331 -0.04690134948331 -0.0469013494833096
87552 85.5 -0.0470842389123714 -0.0470842389123713 -0.0470842389123719
88064 86 -0.0471746684701327 -0.0471746684701333 -0.0471746684701333
88576 86.5 -0.0471557943537236 -0.0471557943537237 -0.0471557943537231
89088 87 -0.0475157999270679 -0.0475157999270684 -0.0475157999270681
89600 87.5 -0.047968862713152 -0.047968862713152 -0.0479688627131523
90112 88 -0.0483163107880774 -0.0483163107880769 -0.0483163107880773
90624 88.5 -0.0486308962574346 -0.0486308962574349 -0.048630896257435
91136 89 -0.0489116772631261 -0.0489116772631261 -0.0489116772631268
91648 89.5 -0.0491583704021555 -0.0491583704021554 -0.0491583704021555
92160 90 -0.0493707858398883 -0.0493707858398885 -0.0493707858398882
92672 90.5 -0.0495474980785971 -0.0495474980785967 -0.0495474980785967
93184 91 -0.0496875536641313 -0.0496875536641311 -0.049687553664131
93696 91.5 -0.0497900623590193 -0.0497900623590191 -0.0497900623590189
94208 92 -0.0498564066534187 -0.0498564066534189 -0.0498564066534188
94720 92.5 -0.0498919126006773 -0.0498919126006772 -0.0498919126006776
95232 93 -0.050665989411612 -0.0506659894116127 -0.0506659894116123
95744 93.5 -0.0514272745709503 -0.051427274570951 -0.0514272745709503
96256 94 -0.0519269366015805 -0.0519269366015813 -0.0519269366015809
96768 94.5 -0.0522804012454625 -0.0522804012454628 -0.0522804012454625
97280 95 -0.0524333262157686 -0.0524333262157683 -0.0524333262157682
97792 95.5 -0.0525263543363694 -0.0525263543363694 -0.0525263543363696
98304 96 -0.0525544406242915 -0.0525544406242922 -0.0525544406242927
98816 96.5 -0.0523936173457902 -0.0523936173457901 -0.0523936173457898
99328 97 -0.052072106727375 -0.0520721067273751 -0.0520721067273751
99840 97.5 -0.0516679335968742 -0.0516679335968747 -0.0516679335968747
100352 98 -0.0511148911356225 -0.0511148911356233 -0.0511148911356232
100864 98.5 -0.0503481566655102 -0.0503481566655106 -0.0503481566655106
101376 99 -0.0493428594041515 -0.0493428594041518 -0.0493428594041517
101888 99.5 -0.0480741146809663 -0.0480741146809667 -0.0480741146809666
102400 100 -0.046509565023064 -0.0465095650230651 -0.0465095650230649
102912 100.5 -0.0461823232980877 -0.0461823232980878 -0.0461823232980873
103424 101 -0.0448903707899056 -0.044890370789906 -0.0448903707899058
103936 101.5 -0.0448534852205583 -0.0448534852205583 -0.044853485220558
104448 102 -0.0451759345801825 -0.0451759345801824 -0.0451759345801826
104960 102.5 -0.0458909440862026 -0.0458909440862025 -0.0458909440862027
105472 103 -0.0465954297371121 -0.0465954297371124 -0.0465954297371119
105984 103.5 -0.0472888878975258 -0.0472888878975257 -0.0472888878975265
106496 104 -0.047970681555249 -0.0479706815552489 -0.047970681555249
107008 104.5 -0.0486000269913217 -0.048600026991322 -0.048600026991322
107520 105 -0.0487760119323434 -0.0487760119323433 -0.048776011932343
108032 105.5 -0.0489367223956401 -0.0489367223956399 -0.0489367223956399
108544 106 -0.0490826311860711 -0.0490826311860712 -0.0490826311860713
109056 106.5 -0.0492143276325153 -0.0492143276325158 -0.0492143276325155
109568 107 -0.0493323438045532 -0.0493323438045532 -0.0493323438045533
110080 107.5 -0.0475471483649271 -0.0475471483649284 -0.0475471483649272
110592 108 -0.0481817416759017 -0.0481817416759017 -0.0481817416759019
111104 108.5 -0.0483762656229371 -0.0483762656229365 -0.0483762656229373
111616 109 -0.0485655785913207 -0.0485655785913207 -0.0485655785913206
112128 109.5 -0.0476472046986122 -0.047647204698612 -0.0476472046986117
112640 110 -0.0481343702103187 -0.0481343702103184 -0.0481343702103188
113152 110.5 -0.0487000411031772 -0.048700041103177 -0.0487000411031765
113664 111 -0.0492520609485739 -0.0492520609485734 -0.0492520609485734
114176 111.5 -0.0497897102315506 -0.0497897102315506 -0.0497897102315509
114688 112 -0.0503123819800417 -0.0503123819800417 -0.050312381980042
115200 112.5 -0.0508190213115324 -0.0508190213115325 -0.0508190213115322
115712 113 -0.0513044354360232 -0.0513044354360231 -0.0513044354360233
116224 113.5 -0.0517670759012814 -0.0517670759012806 -0.051767075901281
116736 114 -0.0522067215885468 -0.0522067215885465 -0.0522067215885468
117248 114.5 -0.0522659218673858 -0.0522659218673857 -0.0522659218673861
117760 115 -0.051796474505888 -0.0517964745058878 -0.051796474505888
118272 115.5 -0.0515830415883588 -0.0515830415883579 -0.0515830415883583
118784 116 -0.0522526429130556 -0.0522526429130552 -0.0522526429130552
119296 116.5 -0.0526691060920092 -0.0526691060920097 -0.0526691060920099
119808 117 -0.0528933781390253 -0.0528933781390253 -0.0528933781390253
120320 117.5 -0.053085572366471 -0.0530855723664703 -0.0530855723664706
120832 118 -0.0529063729403456 -0.0529063729403456 -0.0529063729403456
121344 118.5 -0.0523927279284318 -0.0523927279284322 -0.0523927279284324
121856 119 -0.051851938351042 -0.0518519383510417 -0.051851938351042
122368 119.5 -0.0512925505852195 -0.0512925505852186 -0.0512925505852197
122880 120 -0.0507223337448986 -0.0507223337448986 -0.0507223337448981
123392 120.5 -0.0501472161146071 -0.0501472161146073 -0.0501472161146072
123904 121 -0.0495657759515722 -0.0495657759515722 -0.0495657759515725
124416 121.5 -0.049060690465311 -0.0490606904653107 -0.0490606904653111
124928 122 -0.0495518604386228 -0.0495518604386227 -0.0495518604386236
125440 122.5 -0.0500373585740129 -0.0500373585740122 -0.0500373585740137
125952 123 -0.0505159494467963 -0.050515949446796 -0.050515949446797
126464 123.5 -0.0509863282415554 -0.0509863282415555 -0.0509863282415557
126976 124 -0.0514470353110005 -0.0514470353110002 -0.0514470353110002
127488 124.5 -0.0518965752717505 -0.0518965752717495 -0.0518965752717505
128000 125 -0.0523335317783931 -0.0523335317783931 -0.0523335317783939
128512 125.5 -0.0527681820571795 -0.0527681820571778 -0.0527681820571808
129024 126 -0.0536817563556879 -0.053681756355689 -0.05368175635569
129536 126.5 -0.0546008249893721 -0.0546008249893718 -0.0546008249893723
130048 127 -0.0555246812329016 -0.0555246812328984 -0.0555246812329001
130560 127.5 -0.0564520006879324 -0.0564520006879301 -0.0564520006879328
131072 128 -0.0573812678387176 -0.0573812678387171 -0.0573812678387202
131584 128.5 -0.0583113055023668 -0.058311305502366 -0.0583113055023689
132096 129 -0.0592411984371267 -0.0592411984371261 -0.0592411984371274
132608 129.5 -0.060169734054192 -0.0601697340541914 -0.0601697340541913
133120 130 -0.0610950687171351 -0.0610950687171333 -0.0610950687171345
133632 130.5 -0.0620149458371299 -0.0620149458371277 -0.0620149458371309
134144 131 -0.0631328885382553 -0.0631328885382551 -0.063132888538256
134656 131.5 -0.0643426534925866 -0.0643426534925856 -0.0643426534925867
135168 132 -0.065557671584481 -0.0655576715844813 -0.0655576715844805
135680 132.5 -0.0667782041520041 -0.0667782041520049 -0.0667782041520039
136192 133 -0.0680048706717485 -0.0680048706717489 -0.0680048706717492
136704 133.5 -0.0692383014610926 -0.0692383014610935 -0.0692383014610929
137216 134 -0.0704788626315528 -0.0704788626315539 -0.0704788626315524
137728 134.5 -0.0717267057920392 -0.0717267057920397 -0.0717267057920393
138240 135 -0.0729821533594915 -0.0729821533594925 -0.0729821533594921
138752 135.5 -0.0742459118834524 -0.0742459118834537 -0.0742459118834516
139264 136 -0.0755187313009012 -0.0755187313009015 -0.0755187313008996
139776 136.5 -0.0768008364277154 -0.0768008364277153 -0.0768008364277147
140288 137 -0.0780922252158095 -0.0780922252158097 -0.0780922252158096
140800 137.5 -0.0793931627300399 -0.0793931627300399 -0.07939316273004
141312 138 -0.0807043832543998 -0.0807043832544001 -0.0807043832543992
141824 138.5 -0.0820266308042576 -0.0820266308042591 -0.0820266308042567
142336 139 -0.0833593228028562 -0.0833593228028573 -0.0833593228028559
142848 139.5 -0.084702047208371 -0.0847020472083704 -0.0847020472083705
143360 140 -0.0860550037306578 -0.0860550037306566 -0.0860550037306563
143872 140.5 -0.0874186266269082 -0.0874186266269079 -0.0874186266269071
144384 141 -0.0887933417716783 -0.0887933417716801 -0.0887933417716788
144896 141.5 -0.0901792370348068 -0.09017923703481 -0.0901792370348074
145408 142 -0.0915762230524787 -0.0915762230524813 -0.0915762230524795
145920 142.5 -0.0929845893067584 -0.0929845893067588 -0.0929845893067594
146432 143 -0.0944049455227228 -0.0944049455227215 -0.094404945522722
146944 143.5 -0.0958376971200234 -0.0958376971200229 -0.0958376971200215
147456 144 -0.0972828619536918 -0.0972828619536925 -0.0972828619536911
147968 144.5 -0.0987404208117477 -0.0987404208117488 -0.0987404208117482
148480 145 -0.100210585425998 -0.100210585425999 -0.100210585425998
148992 145.5 -0.101693631305069 -0.101693631305069 -0.101693631305068
149504 146 -0.103189686285532 -0.103189686285532 -0.103189686285531
150016 146.5 -0.104698825175492 -0.104698825175494 -0.104698825175494
150528 147 -0.106221209837575 -0.106221209837578 -0.106221209837577
151040 147.5 -0.107756957856998 -0.107756957856999 -0.107756957856998
151552 148 -0.109305898752495 -0.109305898752495 -0.109305898752494
152064 148.5 -0.110867731596006 -0.110867731596006 -0.110867731596005
152576 149 -0.112442358950975 -0.112442358950976 -0.112442358950976
153088 149.5 -0.114029832326557 -0.114029832326557 -0.114029832326557
153600 150 -0.115630058439906 -0.115630058439907 -0.115630058439906
154112 150.5 -0.117242725267965 -0.117242725267967 -0.117242725267965
154624 151 -0.118867544165016 -0.118867544165017 -0.118867544165015
155136 151.5 -0.120504413818776 -0.120504413818776 -0.120504413818775
155648 152 -0.122153296184668 -0.122153296184667 -0.122153296184666
156160 152.5 -0.123814059145107 -0.123814059145107 -0.123814059145106
156672 153 -0.125486541223393 -0.125486541223393 -0.125486541223394
157184 153.5 -0.127167961357041 -0.127167961357042 -0.127167961357043
157696 154 -0.128854840520693 -0.128854840520696 -0.128854840520694
158208 154.5 -0.130546618319313 -0.130546618319315 -0.130546618319312
158720 155 -0.132242895389687 -0.132242895389687 -0.132242895389687
159232 155.5 -0.133943495185527 -0.133943495185526 -0.133943495185527
159744 156 -0.135648331201945 -0.135648331201946 -0.135648331201946
160256 156.5 -0.137357140247528 -0.13735714024753 -0.137357140247529
160768 157 -0.139069472177553 -0.139069472177555 -0.139069472177554
161280 157.5 -0.140785040804186 -0.140785040804187 -0.140785040804188
161792 158 -0.142503872952287 -0.142503872952284 -0.142503872952287
162304 158.5 -0.14422593143021 -0.144225931430208 -0.144225931430208
162816 159 -0.145950537627453 -0.145950537627455 -0.145950537627453
163328 159.5 -0.147676774422002 -0.147676774422007 -0.147676774422007
163840 160 -0.149403835978934 -0.149403835978936 -0.149403835978937
164352 160.5 -0.151131017609581 -0.151131017609581 -0.15113101760958
164864 161 -0.152856777717869 -0.152856777717869 -0.152856777717869
165376 161.5 -0.154551958313581 -0.154551958313582 -0.154551958313582
165888 162 -0.156205127014588 -0.156205127014589 -0.156205127014589
166400 162.5 -0.157821668266765 -0.157821668266767 -0.157821668266767
166912 163 -0.159406635630927 -0.159406635630928 -0.159406635630929
167424 163.5 -0.160964319724614 -0.160964319724616 -0.160964319724615
167936 164 -0.162735073206487 -0.162735073206487 -0.162735073206489
168448 164.5 -0.164636758211213 -0.164636758211214 -0.164636758211214
168960 165 -0.166586087576668 -0.166586087576669 -0.166586087576668
169472 165.5 -0.168585084810584 -0.168585084810585 -0.168585084810585
169984 166 -0.170635707933769 -0.170635707933769 -0.170635707933769
170496 166.5 -0.172739214477735 -0.172739214477735 -0.172739214477734
171008 167 -0.174895879289156 -0.174895879289157 -0.174895879289156
171520 167.5 -0.177095314936865 -0.177095314936865 -0.177095314936865
172032 168 -0.179310250335536 -0.179310250335535 -0.179310250335536
172544 168.5 -0.18152573563529 -0.181525735635291 -0.181525735635289
173056 169 -0.183737138599347 -0.18373713859935 -0.183737138599347
173568 169.5 -0.185939561902133 -0.185939561902135 -0.185939561902134
174080 170 -0.188128678803208 -0.188128678803207 -0.188128678803208
174592 170.5 -0.1903008067509 -0.190300806750897 -0.190300806750899
175104 171 -0.192452223947553 -0.192452223947554 -0.192452223947554
175616 171.5 -0.194578439641721 -0.194578439641724 -0.194578439641722
176128 172 -0.196675053645188 -0.19667505364519 -0.196675053645187
176640 172.5 -0.198737903932313 -0.198737903932312 -0.198737903932312
177152 173 -0.20072022441282 -0.20072022441282 -0.200720224412822
177664 173.5 -0.202590871275051 -0.202590871275053 -0.202590871275054
178176 174 -0.204683243513845 -0.204683243513846 -0.204683243513846
178688 174.5 -0.207036005439824 -0.207036005439826 -0.207036005439825
179200 175 -0.209437805622689 -0.20943780562269 -0.20943780562269
179712 175.5 -0.211900589998849 -0.211900589998849 -0.21190058999885
180224 176 -0.214399996423498 -0.214399996423498 -0.214399996423498
180736 176.5 -0.216930940662029 -0.21693094066203 -0.216930940662028
181248 177 -0.219486915875933 -0.219486915875935 -0.219486915875934
181760 177.5 -0.222052985108788 -0.22205298510879 -0.222052985108789
182272 178 -0.22459984983268 -0.224599849832681 -0.22459984983268
182784 178.5 -0.227120214696143 -0.227120214696142 -0.227120214696142
183296 179 -0.2296099134782 -0.2296099134782 -0.229609913478199
183808 179.5 -0.232065357827606 -0.232065357827608 -0.232065357827607
184320 180 -0.234482508922747 -0.234482508922749 -0.234482508922749
184832 180.5 -0.23685990121466 -0.23685990121466 -0.236859901214661
185344 181 -0.239192762929342 -0.239192762929341 -0.239192762929341
185856 181.5 -0.241473573456461 -0.241473573456459 -0.241473573456461
186368 182 -0.243695384408989 -0.243695384408989 -0.243695384408989
186880 182.5 -0.245822866456359 -0.245822866456362 -0.24582286645636
187392 183 -0.247731091362611 -0.247731091362614 -0.247731091362613
187904 183.5 -0.249435405377098 -0.2494354053771 -0.249435405377101
188416 184 -0.251520178863396 -0.251520178863399 -0.251520178863399
188928 184.5 -0.253944706541488 -0.253944706541493 -0.253944706541494
189440 185 -0.256432698517572 -0.256432698517574 -0.256432698517576
189952 185.5 -0.258972832457881 -0.25897283245788 -0.258972832457882
190464 186 -0.261555912373904 -0.261555912373903 -0.261555912373904
190976 186.5 -0.264174480549699 -0.264174480549701 -0.264174480549701
191488 187 -0.266798878111466 -0.266798878111469 -0.266798878111468
192000 187.5 -0.269388080777959 -0.26938808077796 -0.26938808077796
192512 188 -0.271936536338554 -0.271936536338554 -0.271936536338557
193024 188.5 -0.274441044782892 -0.274441044782893 -0.274441044782896
193536 189 -0.276900458754889 -0.276900458754891 -0.276900458754891
