# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 04 2024 at 23:53:42+0200
# parameter filename: "TOV_pert_150_subgrid_2_dx_2-0.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_150_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-21.53.39-3492
# Run ID: run-TOV_pert_150_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-21.53.39-3492
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 0.0005480057705947
512 0.5 0.000542537833179441
1024 1 0.000542098417726695
1536 1.5 0.000492430507590539
2048 2 0.000435868039888293
2560 2.5 0.000411046544617533
3072 3 0.000409738262598819
3584 3.5 0.000411774701502738
4096 4 0.000396538133448337
4608 4.5 0.000366113063898043
5120 5 0.000348584477561656
5632 5.5 0.000358194204719927
6144 6 0.000378005649952472
6656 6.5 0.00036997147995213
7168 7 0.00036556950326756
7680 7.5 0.000388386943296285
8192 8 0.00043120494694731
8704 8.5 0.000445730454280085
9216 9 0.000437088797863145
9728 9.5 0.000451681736524715
10240 10 0.000485832342714776
10752 10.5 0.000502749079012149
11264 11 0.00050302426294445
11776 11.5 0.000507403249899058
12288 12 0.000518333777023332
12800 12.5 0.000544540471887896
13312 13 0.000574583720017868
13824 13.5 0.000590872898116018
14336 14 0.000618106026096202
14848 14.5 0.000648710129635081
15360 15 0.000661666470728604
15872 15.5 0.000667926296293728
16384 16 0.000691352296262684
16896 16.5 0.000725630138094856
17408 17 0.000747052430447745
17920 17.5 0.000752344309297128
18432 18 0.000757107989332758
18944 18.5 0.00077097613724221
19456 19 0.000790126542278172
19968 19.5 0.00082328496457354
20480 20 0.000888342720373969
20992 20.5 0.000921740432967048
21504 21 0.000950669710787763
22016 21.5 0.000989034994920542
22528 22 0.00102405295531431
23040 22.5 0.00104717771649027
23552 23 0.0010719869222257
24064 23.5 0.00111282800738416
24576 24 0.00115824436781008
25088 24.5 0.00117969892737518
25600 25 0.00116901180311379
26112 25.5 0.0011556720766365
26624 26 0.00117470959500076
27136 26.5 0.00122305200274157
27648 27 0.0012643565012564
28160 27.5 0.00127528375430522
28672 28 0.00126716151014294
29184 28.5 0.00126102472081095
29696 29 0.00126546472864983
30208 29.5 0.00128451138062315
30720 30 0.00131969422768691
31232 30.5 0.00135261512913284
31744 31 0.00135366408158415
32256 31.5 0.0013253740028568
32768 32 0.00131103678425469
33280 32.5 0.00133950492592314
33792 33 0.00138447472107365
34304 33.5 0.00140073504077164
34816 34 0.00138137747138939
35328 34.5 0.00135763365831225
35840 35 0.00135759998217567
36352 35.5 0.00138285725210539
36864 36 0.00141481122641202
37376 36.5 0.00142870980012772
37888 37 0.00141340312587548
38400 37.5 0.00138851296438988
38912 38 0.00139033423613676
39424 38.5 0.00142910776381755
39936 39 0.00146995974623341
40448 39.5 0.00147129654693059
40960 40 0.00143931388290328
41472 40.5 0.00142605100863516
41984 41 0.00146392426999766
42496 41.5 0.00151927195023469
43008 42 0.00153422184390142
43520 42.5 0.0015056311524918
44032 43 0.0014892779681616
44544 43.5 0.00152169315212569
45056 44 0.00157227684720837
45568 44.5 0.00159015975990117
46080 45 0.00157253752706505
46592 45.5 0.00156172966119901
47104 46 0.00158577657621717
47616 46.5 0.00162544422181086
48128 47 0.00164358444816514
48640 47.5 0.0016329431422893
49152 48 0.001622395671218
49664 48.5 0.0016374427573274
50176 49 0.00166747422857632
50688 49.5 0.00168107870725796
51200 50 0.00166829906418863
51712 50.5 0.00165450529492587
52224 51 0.00166569957394043
52736 51.5 0.00168992498245738
53248 52 0.0016923723132459
53760 52.5 0.00166835114632245
54272 53 0.0016525608835832
54784 53.5 0.00166427446281646
55296 54 0.00167680586632057
55808 54.5 0.00166261494647528
56320 55 0.00163858643358271
56832 55.5 0.00163482128856427
57344 56 0.00164454814913398
57856 56.5 0.00163866194674364
58368 57 0.0016143861208222
58880 57.5 0.0015975257243458
59392 58 0.00159980206239551
59904 58.5 0.00160115340871068
60416 59 0.00158319041414974
60928 59.5 0.00155925753957024
61440 60 0.00155173797931469
61952 60.5 0.00155394128772896
62464 61 0.00154202823230545
62976 61.5 0.0015171805299453
63488 62 0.00150426411518706
64000 62.5 0.00150868155987554
64512 63 0.00150586967372122
65024 63.5 0.00148167799427433
65536 64 0.00145638914619182
66048 64.5 0.00145310988714461
66560 65 0.00146162916774095
67072 65.5 0.00145529010387512
67584 66 0.00143264267637282
68096 66.5 0.0014165189984982
68608 67 0.00141650595939178
69120 67.5 0.00141769962880157
69632 68 0.00140992679169224
70144 68.5 0.00140304686092541
70656 69 0.00140477879023226
71168 69.5 0.00140492675231807
71680 70 0.0013946811602673
72192 70.5 0.00138504254167878
72704 71 0.00138981481979802
73216 71.5 0.00140119643331285
73728 72 0.00140039884518038
74240 72.5 0.00138714609757107
74752 73 0.00137960124347147
75264 73.5 0.00138543224144495
75776 74 0.00139198795023695
76288 74.5 0.00138902843306912
76800 75 0.00138289186284811
77312 75.5 0.00138104402945899
77824 76 0.00137952887985875
78336 76.5 0.00137483542030962
78848 77 0.00137275208879454
79360 77.5 0.00137524660825272
79872 78 0.00137288631848977
80384 78.5 0.00136134529495011
80896 79 0.00135185048091111
81408 79.5 0.00135295326886043
81920 80 0.00135464649761265
82432 80.5 0.001344583431275
82944 81 0.0013290646197993
83456 81.5 0.00132223527335775
83968 82 0.00132258928596376
84480 82.5 0.00131674486206593
84992 83 0.00130297303084954
85504 83.5 0.00129251130178989
86016 84 0.00129062332286811
86528 84.5 0.00128799724083011
87040 85 0.0012762677192653
87552 85.5 0.00126078136168605
88064 86 0.00125169358620269
88576 86.5 0.00124836730850608
89088 87 0.00124141166050752
89600 87.5 0.0012267954503003
90112 88 0.00121158178713823
90624 88.5 0.00120383796522916
91136 89 0.00120126007763375
91648 89.5 0.00119460250604375
92160 90 0.00118141342510038
92672 90.5 0.00116981958565471
93184 91 0.00116585671397335
93696 91.5 0.00116422044825716
94208 92 0.00115559715008344
94720 92.5 0.00113989816274609
95232 93 0.00112579311195527
95744 93.5 0.00111870350742977
96256 94 0.00111412187879524
96768 94.5 0.00110411723515792
97280 95 0.0010875171730881
97792 95.5 0.00107139554814937
98304 96 0.00106240619281316
98816 96.5 0.00105765676077023
99328 97 0.00104706523395572
99840 97.5 0.00102728963814657
100352 98 0.00100962010304662
100864 98.5 0.00100490490755059
101376 99 0.00100609166749241
101888 99.5 0.00099869880799415
102400 100 0.000983558467621968
102912 100.5 0.000973694952968514
103424 101 0.00097225335920682
103936 101.5 0.000970012193185843
104448 102 0.000961900416040572
104960 102.5 0.000952174310877922
105472 103 0.000944521688860637
105984 103.5 0.000937996265187032
106496 104 0.000931896353828801
107008 104.5 0.000926591844702869
107520 105 0.000920532636293893
108032 105.5 0.000918140683409729
108544 106 0.000917172950245369
109056 106.5 0.000916097454159493
109568 107 0.000914983312959551
110080 107.5 0.000913681785634655
110592 108 0.000912235618266534
111104 108.5 0.000911226459935994
111616 109 0.000910975746793574
112128 109.5 0.000910426811594842
112640 110 0.000908546835171969
113152 110.5 0.000906314208326241
113664 111 0.000905436374085355
114176 111.5 0.000905757624049314
114688 112 0.000905264426397967
115200 112.5 0.00090272266224717
115712 113 0.000899807050834908
116224 113.5 0.000899134286006086
116736 114 0.000900130605208683
117248 114.5 0.000899491386152109
117760 115 0.000898524980071715
118272 115.5 0.000897219686078208
118784 116 0.000895902225934941
119296 116.5 0.000895691835103389
119808 117 0.000896150972638645
120320 117.5 0.000895837659235673
120832 118 0.000894377025152478
121344 118.5 0.000893129274392591
121856 119 0.000893102484419186
122368 119.5 0.000893380939472071
122880 120 0.000892650773030988
123392 120.5 0.000891118091171281
123904 121 0.0008900365311006
124416 121.5 0.000890030781350693
124928 122 0.000890305626045259
125440 122.5 0.000889591724251608
125952 123 0.000887961894292258
126464 123.5 0.00088688096616637
126976 124 0.000887015688780142
127488 124.5 0.00088725272447723
128000 125 0.000886496124963862
128512 125.5 0.000885213699905152
129024 126 0.000884503036080815
129536 126.5 0.000884465317148787
130048 127 0.000884330522683342
130560 127.5 0.000883797955737052
131072 128 0.000883283637223797
131584 128.5 0.000882963333623333
132096 129 0.000882601171742556
132608 129.5 0.000882264446838299
133120 130 0.000882258691836515
133632 130.5 0.00088241189079446
134144 131 0.00088220565959945
134656 131.5 0.000881682996614251
135168 132 0.000881581742025596
135680 132.5 0.000882213733840581
136192 133 0.000882773174700817
136704 133.5 0.000882480592415471
137216 134 0.000881953355529559
137728 134.5 0.000882387186352426
138240 135 0.000883607221176871
138752 135.5 0.000884205076715755
139264 136 0.000883769403157537
139776 136.5 0.000883622694897244
140288 137 0.000884716179304901
140800 137.5 0.000886077249257249
141312 138 0.000886396341178357
141824 138.5 0.000886127416401414
142336 139 0.000886692223928859
142848 139.5 0.000888194263860442
143360 140 0.000889315191774912
143872 140.5 0.000889430477897656
144384 141 0.000889564526511046
144896 141.5 0.000890733278864474
145408 142 0.000892345117221201
145920 142.5 0.000893186622012272
146432 143 0.000893342287926856
146944 143.5 0.000893966981269236
147456 144 0.000895435236699878
147968 144.5 0.000896877367341672
148480 145 0.000897614349904832
148992 145.5 0.000898094747603752
149504 146 0.000899072461321702
150016 146.5 0.000900518559462965
150528 147 0.000901838845663902
151040 147.5 0.000902784568464597
151552 148 0.000903638129205955
152064 148.5 0.000904693743450792
152576 149 0.000905976951281135
153088 149.5 0.0009073725268286
153600 150 0.000908718391992079
154112 150.5 0.000909866184829475
154624 151 0.000910899151949297
155136 151.5 0.000912162297818543
155648 152 0.000913806373929796
156160 152.5 0.000915478900956768
156672 153 0.000916814282628261
157184 153.5 0.000918035011722829
157696 154 0.000919620394824705
158208 154.5 0.000921531069703194
158720 155 0.000923287615935716
159232 155.5 0.00092479901924337
159744 156 0.00092654396992552
160256 156.5 0.00092874103455297
160768 157 0.00093089502861886
161280 157.5 0.000932603641207267
161792 158 0.000934354718624852
162304 158.5 0.000936843691907011
162816 159 0.000939756207708104
163328 159.5 0.000942110334786899
163840 160 0.000943845473942391
164352 160.5 0.000946087038673498
164864 161 0.000949432632192682
165376 161.5 0.000952918315809357
165888 162 0.000955454355147801
166400 162.5 0.000957567211487884
166912 163 0.000960646785678174
167424 163.5 0.00096479363254616
167936 164 0.000968650368970453
168448 164.5 0.000971528014736985
168960 165 0.00097446752779053
169472 165.5 0.000978556532784888
169984 166 0.000983262023821532
170496 166.5 0.000987407028786661
171008 167 0.000991026723614265
171520 167.5 0.000995160413514155
172032 168 0.00100016480969914
172544 168.5 0.0010052625473026
173056 169 0.001009910002567
173568 169.5 0.0010146848438474
174080 170 0.00102019785565734
174592 170.5 0.00102599086075835
175104 171 0.00103142179385332
175616 171.5 0.00103687502417128
176128 172 0.00104309772826136
176640 172.5 0.00104983749563146
177152 173 0.00105620315096597
177664 173.5 0.0010622512953588
178176 174 0.00106897580936643
178688 174.5 0.00107659271318177
179200 175 0.00108423850474324
179712 175.5 0.00109151769455387
180224 176 0.0010990834718182
180736 176.5 0.0011075039591402
181248 177 0.00111640856927218
181760 177.5 0.00112516728723775
182272 178 0.00113417496442925
182784 178.5 0.00114416404967889
183296 179 0.00115481499162236
183808 179.5 0.00116589563499948
184320 180 0.00117800473957046
184832 180.5 0.00119101736758781
185344 181 0.00120455481225858
185856 181.5 0.00121894573308826
186368 182 0.00123336009502837
186880 182.5 0.00124702792567871
187392 183 0.0012601824845624
187904 183.5 0.00127283134092833
188416 184 0.00128414944167403
188928 184.5 0.00129475693555911
189440 185 0.00130600529205729
189952 185.5 0.00131694983213419
190464 186 0.00132559568162652
190976 186.5 0.00133263742885359
191488 187 0.00134063405663887
192000 187.5 0.0013503992776234
192512 188 0.00136001914832002
193024 188.5 0.00136829656972327
193536 189 0.00137607199553563
194048 189.5 0.00138520038392654
194560 190 0.00139595137408482
195072 190.5 0.00140621003786624
195584 191 0.0014149756127389
196096 191.5 0.00143320297248794
196608 192 0.00146884409279918
197120 192.5 0.0015036460707527
197632 193 0.00153683838933882
198144 193.5 0.00157086297995697
198656 194 0.00160887222368961
199168 194.5 0.00165106813917337
199680 195 0.00169398325178689
200192 195.5 0.00173407300353574
200704 196 0.00177258802290257
201216 196.5 0.00181462706402067
201728 197 0.00186169522894172
202240 197.5 0.00190955983204157
202752 198 0.00195616431475699
203264 198.5 0.00200518353418676
203776 199 0.00205837326115833
204288 199.5 0.00211199976728095
204800 200 0.00216390136158664
205312 200.5 0.00221686015759566
205824 201 0.00227369477942988
206336 201.5 0.00233473623453283
206848 202 0.00239871343329665
207360 202.5 0.00246252088618235
207872 203 0.00252433984609281
208384 203.5 0.00258823575751535
208896 204 0.00265930092717335
209408 204.5 0.00273510155512157
209920 205 0.00280945847988423
210432 205.5 0.00288239461481286
210944 206 0.00295868929615524
211456 206.5 0.00304003334273691
211968 207 0.00312505054294095
212480 207.5 0.00321347409946988
212992 208 0.00330485364738626
213504 208.5 0.00339636873429085
214016 209 0.00348652498055115
214528 209.5 0.00357917952759584
215040 210 0.00367800292793062
215552 210.5 0.00374853048432587
216064 211 0.0037681982404454
216576 211.5 0.00373896678823842
217088 212 0.00367988122832733
217600 212.5 0.00365116001791495
218112 213 0.00369745543911036
218624 213.5 0.00381138328328347
219136 214 0.00396653735857182
219648 214.5 0.00411680262775577
220160 215 0.00425104307282922
220672 215.5 0.00438135484791156
221184 216 0.00450741434408883
221696 216.5 0.00462380895311491
222208 217 0.00473091449006001
222720 217.5 0.00483333612366343
223232 218 0.00492932100626562
223744 218.5 0.00501204595142573
224256 219 0.00508236984073594
224768 219.5 0.00515064306313821
225280 220 0.00522301016140803
225792 220.5 0.00529401656663275
226304 221 0.00535611796599199
226816 221.5 0.00540968905220978
227328 222 0.00545995853856135
227840 222.5 0.00550908369729703
228352 223 0.00555587341627583
228864 223.5 0.00559960038911964
229376 224 0.0056414022633717
229888 224.5 0.00568371838155306
230400 225 0.00572849875604336
230912 225.5 0.0057747009951296
231424 226 0.00581911579057459
231936 226.5 0.00586089890476571
232448 227 0.00590271243914117
232960 227.5 0.00594537097851283
233472 228 0.00598565630039145
233984 228.5 0.00602138640523464
234496 229 0.00605477561501597
235008 229.5 0.00608847838939987
235520 230 0.00612174694595435
236032 230.5 0.00615261584993234
236544 231 0.00618068957759937
237056 231.5 0.00620576073691782
237568 232 0.00622679358156202
238080 232.5 0.00624441264331205
238592 233 0.00626126784945694
239104 233.5 0.00627759554765586
239616 234 0.00628995839320354
240128 234.5 0.00629730948675068
240640 235 0.00630435836669922
241152 235.5 0.00631506764365272
241664 236 0.00632636784066792
242176 236.5 0.006332648670967
242688 237 0.00633398313823884
243200 237.5 0.00633578126862817
243712 238 0.00634129873836582
244224 238.5 0.00634788165966333
244736 239 0.00635161172175867
245248 239.5 0.00635344079868462
245760 240 0.00635745161167073
246272 240.5 0.00636377446535822
246784 241 0.00636865100439694
247296 241.5 0.00637193852721526
247808 242 0.00637727705915772
248320 242.5 0.00638390652443722
248832 243 0.00638721092953335
249344 243.5 0.00638841211806732
249856 244 0.00639386620732463
250368 244.5 0.00640318362711066
250880 245 0.00641000813044775
251392 245.5 0.00641319987051797
251904 246 0.00641767937575483
252416 246.5 0.00642464110715618
252928 247 0.00643013165055744
253440 247.5 0.00643272112227744
253952 248 0.00643524042285626
254464 248.5 0.006439349352217
254976 249 0.00644323122760188
255488 249.5 0.00644480649375624
256000 250 0.00644498116951575
256512 250.5 0.00644646644733753
257024 251 0.00644921496815376
257536 251.5 0.006449707906122
258048 252 0.00644687452969245
258560 252.5 0.00644476055560709
259072 253 0.00644619338336568
259584 253.5 0.0064484619566969
260096 254 0.00644836959239348
260608 254.5 0.00644686214811192
261120 255 0.00644640530684515
261632 255.5 0.00644778625359144
262144 256 0.00645038063967808
262656 256.5 0.00645282779566838
263168 257 0.00645397017033203
263680 257.5 0.00645445652908047
264192 258 0.00645606727016622
264704 258.5 0.00645937392940467
265216 259 0.00646332961293569
265728 259.5 0.0064664341907302
266240 260 0.00646799414079072
266752 260.5 0.00646920576646175
267264 261 0.00647184259936755
267776 261.5 0.00647521122579539
268288 262 0.00647694565690398
268800 262.5 0.00647680751534666
269312 263 0.00647642378811217
269824 263.5 0.00647610247560189
270336 264 0.00647503492837712
270848 264.5 0.00647308939724488
271360 265 0.00647012167109988
271872 265.5 0.00646531562879719
272384 266 0.00645841173473571
272896 266.5 0.00645028105248154
273408 267 0.00644196861766261
273920 267.5 0.00643332560079224
274432 268 0.006422703487294
274944 268.5 0.00640953541229502
275456 269 0.00639548521934427
275968 269.5 0.00638260398758552
276480 270 0.00637020897396722
276992 270.5 0.0063565207060596
277504 271 0.00634127232812805
278016 271.5 0.00632484825282721
278528 272 0.00630769862594375
279040 272.5 0.0062908417511718
279552 273 0.00627430590788798
280064 273.5 0.0062564690240317
280576 274 0.00623681415075846
281088 274.5 0.00621676084411991
281600 275 0.00619729131828915
282112 275.5 0.00617836084851012
282624 276 0.00615971471906442
283136 276.5 0.00614064866044636
283648 277 0.0061206303133495
284160 277.5 0.0061004198494883
284672 278 0.00608118224479677
285184 278.5 0.00606319679192934
285696 279 0.00604558819303601
286208 279.5 0.00602686341242265
286720 280 0.00600699354040338
287232 280.5 0.0059881730175385
287744 281 0.00597202767362799
288256 281.5 0.00595750860881242
288768 282 0.00594299906051386
289280 282.5 0.0059287471040457
289792 283 0.00591574821929774
290304 283.5 0.00590478650193501
290816 284 0.00589537447752593
291328 284.5 0.00588555240365738
291840 285 0.00587490085287657
292352 285.5 0.00586540896305271
292864 286 0.0058574675477899
293376 286.5 0.00584909043030644
293888 287 0.00583981898536987
294400 287.5 0.00583094199904826
294912 288 0.00582238268701332
295424 288.5 0.00581320204639968
295936 289 0.00580382140460109
296448 289.5 0.00579500038609108
296960 290 0.00578605973076602
297472 290.5 0.00577603106243152
297984 291 0.00576539980051895
298496 291.5 0.00575518243339048
299008 292 0.00574520054402238
299520 292.5 0.00573454464553727
300032 293 0.00572288623859148
300544 293.5 0.00571054848567651
301056 294 0.00569811894777725
301568 294.5 0.00568596921948597
302080 295 0.00567350363850939
302592 295.5 0.0056597580325177
