# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 04 2024 at 23:53:42+0200
# parameter filename: "TOV_pert_150_subgrid_2_dx_2-0.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_150_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-21.53.39-3492
# Run ID: run-TOV_pert_150_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-21.53.39-3492
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
29696 29 0.139538288935925 0.139538288935926 0.139538288935925
30208 29.5 0.139824756549593 0.139824756549595 0.139824756549593
30720 30 0.139966310046258 0.139966310046258 0.139966310046259
31232 30.5 0.139967201543151 0.13996720154315 0.139967201543151
31744 31 0.139831312331345 0.139831312331345 0.139831312331344
32256 31.5 0.140929546946791 0.140929546946792 0.140929546946792
32768 32 0.142009915484159 0.142009915484159 0.142009915484159
33280 32.5 0.143034982123823 0.143034982123822 0.143034982123822
33792 33 0.143983769986456 0.143983769986455 0.143983769986455
34304 33.5 0.144824327497597 0.144824327497597 0.144824327497597
34816 34 0.145513914118181 0.145513914118181 0.145513914118182
35328 34.5 0.146046207788484 0.146046207788483 0.146046207788485
35840 35 0.146409828858722 0.146409828858722 0.146409828858722
36352 35.5 0.14660358121279 0.146603581212792 0.146603581212789
36864 36 0.146632437559458 0.146632437559459 0.146632437559457
37376 36.5 0.146509795260347 0.146509795260346 0.146509795260348
37888 37 0.146234870471851 0.146234870471849 0.146234870471851
38400 37.5 0.145809003248503 0.145809003248504 0.145809003248503
38912 38 0.145232979847246 0.145232979847247 0.145232979847246
39424 38.5 0.14515161024 0.14515161024 0.14515161024
39936 39 0.145619643129145 0.145619643129146 0.145619643129146
40448 39.5 0.146047115599922 0.146047115599922 0.146047115599922
40960 40 0.146418810798541 0.146418810798539 0.14641881079854
41472 40.5 0.146715982530104 0.146715982530104 0.146715982530104
41984 41 0.146886407679765 0.146886407679765 0.146886407679765
42496 41.5 0.146902969874877 0.146902969874877 0.146902969874878
43008 42 0.146764351555943 0.146764351555943 0.146764351555944
43520 42.5 0.146469990512754 0.146469990512754 0.146469990512754
44032 43 0.146031952819694 0.146031952819694 0.146031952819693
44544 43.5 0.145456690092952 0.145456690092953 0.145456690092952
45056 44 0.144931355152807 0.144931355152807 0.144931355152807
45568 44.5 0.144489924900963 0.144489924900962 0.144489924900963
46080 45 0.143921638207288 0.143921638207288 0.143921638207287
46592 45.5 0.143490411944171 0.143490411944171 0.143490411944171
47104 46 0.142900483375043 0.142900483375043 0.142900483375043
47616 46.5 0.142776176746856 0.142776176746855 0.142776176746854
48128 47 0.142718781565042 0.142718781565042 0.142718781565041
48640 47.5 0.142604657736549 0.14260465773655 0.14260465773655
49152 48 0.142412434758703 0.142412434758703 0.142412434758703
49664 48.5 0.142101397013061 0.142101397013061 0.142101397013061
50176 49 0.141662552624359 0.141662552624358 0.14166255262436
50688 49.5 0.14110245321279 0.141102453212788 0.141102453212789
51200 50 0.140694982789451 0.140694982789451 0.140694982789451
51712 50.5 0.140207657453857 0.140207657453857 0.140207657453858
52224 51 0.139588293115166 0.139588293115166 0.139588293115167
52736 51.5 0.138980018924011 0.138980018924012 0.138980018924011
53248 52 0.138343209493457 0.138343209493458 0.138343209493457
53760 52.5 0.13757908298812 0.13757908298812 0.137579082988121
54272 53 0.136704409374532 0.136704409374532 0.136704409374533
54784 53.5 0.135758710813154 0.135758710813154 0.135758710813153
55296 54 0.135042996475475 0.135042996475476 0.135042996475476
55808 54.5 0.134662618356268 0.134662618356268 0.134662618356268
56320 55 0.134238511138635 0.134238511138634 0.134238511138634
56832 55.5 0.133865324711979 0.13386532471198 0.13386532471198
57344 56 0.133465487130563 0.133465487130563 0.133465487130563
57856 56.5 0.133002701013788 0.133002701013788 0.133002701013788
58368 57 0.132444082749351 0.132444082749351 0.13244408274935
58880 57.5 0.131784907094605 0.131784907094606 0.131784907094605
59392 58 0.131094360541476 0.131094360541478 0.131094360541477
59904 58.5 0.130412498304429 0.130412498304431 0.13041249830443
60416 59 0.129627798187293 0.129627798187294 0.129627798187293
60928 59.5 0.128743784654674 0.128743784654674 0.128743784654674
61440 60 0.127770021910418 0.127770021910418 0.127770021910418
61952 60.5 0.126792535986565 0.126792535986566 0.126792535986565
62464 61 0.125792886941859 0.12579288694186 0.12579288694186
62976 61.5 0.124730824679963 0.124730824679963 0.124730824679962
63488 62 0.124209318604354 0.124209318604355 0.124209318604353
64000 62.5 0.123667703408048 0.123667703408049 0.123667703408048
64512 63 0.123098773829997 0.123098773829998 0.123098773829998
65024 63.5 0.122501907637262 0.122501907637263 0.122501907637262
65536 64 0.121884423223288 0.121884423223289 0.121884423223287
66048 64.5 0.121206517880962 0.121206517880963 0.121206517880962
66560 65 0.120492577055073 0.120492577055075 0.120492577055073
67072 65.5 0.119742226418974 0.119742226418975 0.119742226418975
67584 66 0.118911986745942 0.118911986745943 0.118911986745943
68096 66.5 0.118001614722893 0.118001614722894 0.118001614722893
68608 67 0.117012868531199 0.1170128685312 0.1170128685312
69120 67.5 0.115952581871545 0.115952581871547 0.115952581871546
69632 68 0.114878062144253 0.114878062144254 0.114878062144254
70144 68.5 0.113797371129829 0.113797371129829 0.113797371129828
70656 69 0.112653005127682 0.112653005127683 0.112653005127682
71168 69.5 0.111612639730544 0.111612639730545 0.111612639730544
71680 70 0.110915943215936 0.110915943215937 0.110915943215936
72192 70.5 0.110203099353976 0.110203099353977 0.110203099353975
72704 71 0.109470353916679 0.10947035391668 0.109470353916679
73216 71.5 0.10871579199771 0.10871579199771 0.10871579199771
73728 72 0.107960825357354 0.107960825357354 0.107960825357354
74240 72.5 0.107180141524846 0.107180141524847 0.107180141524846
74752 73 0.106366543583775 0.106366543583777 0.106366543583776
75264 73.5 0.105501842187836 0.105501842187837 0.105501842187836
75776 74 0.104581561725325 0.104581561725326 0.104581561725325
76288 74.5 0.103605256212049 0.10360525621205 0.103605256212049
76800 75 0.102573306902618 0.102573306902619 0.102573306902618
77312 75.5 0.101487452949218 0.10148745294922 0.101487452949218
77824 76 0.100373725155768 0.100373725155768 0.100373725155767
78336 76.5 0.0992811412201551 0.0992811412201553 0.0992811412201545
78848 77 0.0981426730253847 0.0981426730253853 0.0981426730253844
79360 77.5 0.0969605989379976 0.096960598937998 0.0969605989379975
79872 78 0.0957787325749776 0.0957787325749787 0.0957787325749783
80384 78.5 0.0948545501562004 0.0948545501562013 0.0948545501562005
80896 79 0.0940403377365826 0.0940403377365827 0.0940403377365828
81408 79.5 0.0932189083074005 0.0932189083074011 0.0932189083074004
81920 80 0.0923871564441149 0.0923871564441161 0.0923871564441143
82432 80.5 0.0915423045929656 0.0915423045929666 0.0915423045929651
82944 81 0.0906822374561119 0.0906822374561126 0.0906822374561116
83456 81.5 0.0898051208936487 0.0898051208936495 0.0898051208936483
83968 82 0.088908621707853 0.0889086217078536 0.0889086217078525
84480 82.5 0.0879824464776098 0.0879824464776105 0.0879824464776092
84992 83 0.0870192174916842 0.0870192174916857 0.0870192174916838
85504 83.5 0.086017315246386 0.0860173152463873 0.0860173152463854
86016 84 0.0849766888593622 0.0849766888593622 0.0849766888593615
86528 84.5 0.083897808912875 0.0838978089128755 0.0838978089128746
87040 85 0.0827877131076579 0.0827877131076588 0.0827877131076575
87552 85.5 0.0817101189467013 0.0817101189467023 0.0817101189467008
88064 86 0.0805979885977022 0.0805979885977029 0.0805979885977019
88576 86.5 0.0794522050781731 0.0794522050781734 0.0794522050781728
89088 87 0.0782755258607311 0.0782755258607313 0.0782755258607307
89600 87.5 0.0771182527473626 0.0771182527473633 0.0771182527473621
90112 88 0.0759534679627842 0.0759534679627852 0.0759534679627834
90624 88.5 0.0747843866302423 0.0747843866302425 0.0747843866302423
91136 89 0.0738073221213649 0.0738073221213662 0.0738073221213646
91648 89.5 0.072894924407256 0.0728949244072567 0.0728949244072546
92160 90 0.0719760958339427 0.0719760958339431 0.0719760958339422
92672 90.5 0.0710492383678094 0.0710492383678102 0.0710492383678099
93184 91 0.0701131861159511 0.0701131861159519 0.0701131861159508
93696 91.5 0.0691669194518134 0.0691669194518139 0.0691669194518126
94208 92 0.0682091717118965 0.0682091717118971 0.0682091717118964
94720 92.5 0.0672386384872818 0.0672386384872819 0.0672386384872816
95232 93 0.0662544315616763 0.0662544315616763 0.0662544315616754
95744 93.5 0.0652518037655432 0.0652518037655443 0.0652518037655425
96256 94 0.0642269061050893 0.0642269061050906 0.0642269061050892
96768 94.5 0.0631795626442006 0.063179562644201 0.0631795626442003
97280 95 0.0621097513958993 0.0621097513958997 0.0621097513958986
97792 95.5 0.0610543506890446 0.0610543506890452 0.061054350689044
98304 96 0.0599951408384842 0.0599951408384844 0.0599951408384837
98816 96.5 0.0589162103853758 0.0589162103853762 0.0589162103853753
99328 97 0.0578169455455819 0.0578169455455824 0.057816945545581
99840 97.5 0.0566976820967873 0.0566976820967872 0.0566976820967864
100352 98 0.0555687957160883 0.0555687957160889 0.0555687957160885
100864 98.5 0.0544671193834551 0.0544671193834562 0.0544671193834554
101376 99 0.0533484645081521 0.0533484645081528 0.0533484645081509
101888 99.5 0.0522131194282933 0.052213119428294 0.0522131194282922
102400 100 0.0511002201677298 0.0511002201677306 0.0511002201677292
102912 100.5 0.05008307453232 0.050083074532321 0.0500830745323206
103424 101 0.0490509146024501 0.0490509146024502 0.0490509146024504
103936 101.5 0.0480038889378265 0.0480038889378268 0.048003888937826
104448 102 0.0469421155024698 0.0469421155024697 0.0469421155024691
104960 102.5 0.0459138930799996 0.0459138930799985 0.0459138930799987
105472 103 0.0449668994408647 0.0449668994408638 0.0449668994408637
105984 103.5 0.0440046245979448 0.0440046245979446 0.0440046245979443
106496 104 0.0430272900610563 0.0430272900610562 0.0430272900610558
107008 104.5 0.0420350768048467 0.0420350768048464 0.0420350768048461
107520 105 0.0410282872849183 0.0410282872849181 0.0410282872849181
108032 105.5 0.040007097281672 0.0400070972816715 0.0400070972816718
108544 106 0.0389905519570056 0.0389905519570052 0.0389905519570049
109056 106.5 0.0380394919983211 0.0380394919983207 0.0380394919983204
109568 107 0.0370757558161013 0.0370757558161006 0.0370757558161003
110080 107.5 0.0360994784024847 0.0360994784024846 0.0360994784024842
110592 108 0.0351104501871197 0.0351104501871194 0.0351104501871193
111104 108.5 0.034108759888005 0.0341087598880048 0.0341087598880043
111616 109 0.0330946217921546 0.0330946217921543 0.0330946217921542
112128 109.5 0.0321078712714024 0.0321078712714016 0.032107871271402
112640 110 0.0312058454586148 0.031205845458615 0.031205845458614
113152 110.5 0.0303027064079341 0.0303027064079337 0.0303027064079335
113664 111 0.0293935679887152 0.0293935679887148 0.0293935679887149
114176 111.5 0.0284767132389022 0.0284767132389022 0.0284767132389017
114688 112 0.0276806250847881 0.0276806250847884 0.027680625084788
115200 112.5 0.0269594598840638 0.0269594598840641 0.026959459884064
115712 113 0.0262200184727331 0.0262200184727334 0.0262200184727331
116224 113.5 0.0254619558803506 0.0254619558803508 0.0254619558803506
116736 114 0.0246854793625046 0.0246854793625051 0.0246854793625049
117248 114.5 0.0238910997962286 0.023891099796229 0.0238910997962285
117760 115 0.0230792731556258 0.0230792731556259 0.0230792731556254
118272 115.5 0.022250422611918 0.0222504226119176 0.0222504226119177
118784 116 0.0214059426898475 0.0214059426898475 0.0214059426898478
119296 116.5 0.0205513488714467 0.0205513488714473 0.0205513488714469
119808 117 0.0197109521732543 0.0197109521732539 0.0197109521732537
120320 117.5 0.0190235382106448 0.0190235382106451 0.019023538210645
120832 118 0.0183346829842667 0.0183346829842663 0.0183346829842667
121344 118.5 0.0176372965043675 0.0176372965043671 0.0176372965043677
121856 119 0.0169279132201197 0.0169279132201199 0.0169279132201195
122368 119.5 0.0162050078671598 0.0162050078671601 0.01620500786716
122880 120 0.0154679964953717 0.0154679964953719 0.0154679964953719
123392 120.5 0.014715649752533 0.0147156497525332 0.014715649752533
123904 121 0.0139877666768493 0.0139877666768496 0.0139877666768491
124416 121.5 0.0134047685520513 0.0134047685520517 0.0134047685520514
124928 122 0.0128234822300069 0.0128234822300074 0.0128234822300074
125440 122.5 0.0122411001010976 0.0122411001010974 0.0122411001010978
125952 123 0.0116548286233643 0.011654828623364 0.0116548286233642
126464 123.5 0.0110608054535 0.0110608054535004 0.0110608054535
126976 124 0.0104576184282334 0.0104576184282339 0.0104576184282334
127488 124.5 0.00984456186929185 0.00984456186929208 0.00984456186929169
128000 125 0.00922150585699404 0.00922150585699375 0.00922150585699376
128512 125.5 0.00858829418040463 0.00858829418040415 0.00858829418040472
129024 126 0.00794492013111616 0.0079449201311165 0.00794492013111649
129536 126.5 0.00729155463327047 0.00729155463327128 0.0072915546332703
130048 127 0.00662854460792435 0.00662854460792415 0.00662854460792351
130560 127.5 0.00595637357437076 0.00595637357437012 0.00595637357437035
131072 128 0.00527559050190826 0.00527559050190845 0.0052755905019088
131584 128.5 0.00458664812700667 0.00458664812700729 0.00458664812700729
132096 129 0.00388984737445131 0.00388984737445207 0.00388984737445156
132608 129.5 0.0031858242409269 0.00318582424092742 0.00318582424092667
133120 130 0.00247520921441975 0.00247520921441977 0.0024752092144196
133632 130.5 0.00175866312172084 0.0017586631217209 0.00175866312172107
134144 131 0.00103683787116318 0.0010368378711633 0.00103683787116322
134656 131.5 0.000310291447989018 0.000310291447989108 0.000310291447988643
135168 132 1.30553636027178e-18 8.54322903906785e-19 1.33911819619294e-23
135680 132.5 1.22203803312203e-18 8.0026625085274e-19 1.11847872145363e-23
136192 133 1.37459618493231e-18 1.21613613653322e-18 1.30403254066124e-23
136704 133.5 1.06070323513208e-18 1.15681200680561e-18 1.05153349383462e-23
137216 134 1.16695291688316e-18 1.0271730188943e-18 1.53889762777432e-23
137728 134.5 1.01728500173542e-18 8.61002232763741e-19 1.61551406653586e-23
138240 135 1.09968767857927e-18 8.8976101576718e-19 1.63405059033568e-23
138752 135.5 1.45228909329043e-18 1.01402008132578e-18 1.33601962883723e-23
139264 136 1.34965673249846e-18 1.33865761722839e-18 1.01808228096198e-23
139776 136.5 1.72058504284877e-18 1.39243745878835e-18 1.74741404401598e-23
140288 137 1.53470719694267e-18 1.72980160778579e-18 1.57533995216353e-23
140800 137.5 1.10670329879475e-18 1.34455830140647e-18 1.35016972676563e-23
141312 138 1.01849220847523e-18 1.4131140510444e-18 1.22939678076054e-23
141824 138.5 8.80776428924557e-19 1.15175063700609e-18 1.2043656520018e-23
142336 139 9.06815303794498e-19 1.09956372533521e-18 1.49638452059908e-23
142848 139.5 1.03061979958415e-18 1.42581050518786e-18 1.98992695409328e-23
143360 140 1.1599674358177e-18 1.45827553512114e-18 1.97277918427177e-23
143872 140.5 2.28205072222895e-18 1.48982680259875e-18 1.30680270192903e-23
144384 141 2.58818238665367e-18 1.16281041181656e-18 1.16579553970666e-23
144896 141.5 2.08962943666101e-18 1.12376691697525e-18 1.54118984612603e-23
145408 142 1.24423384014529e-18 1.40849188782702e-18 1.46041104798162e-23
145920 142.5 1.44226925446616e-18 1.3774418176677e-18 1.72088091199722e-23
146432 143 1.00330080427957e-18 1.24226803048173e-18 2.20821875226352e-23
146944 143.5 1.07509746920051e-18 1.5767748809675e-18 1.64048604771388e-23
147456 144 1.4645279592342e-18 1.19095949973982e-18 1.77467834947216e-23
147968 144.5 2.5206188212027e-18 1.02018064640204e-18 2.48990213324682e-23
148480 145 2.35515317684131e-18 1.05723300406395e-18 2.01432894285147e-23
148992 145.5 2.38414285694747e-18 1.01737220205409e-18 2.02988799741253e-23
149504 146 1.20543988191549e-18 1.39937720288254e-18 1.28924211466654e-23
150016 146.5 1.21516882692072e-18 1.24340246118017e-18 1.52886696602131e-23
150528 147 1.20952688634318e-18 1.64127024615326e-18 1.86254838061716e-23
151040 147.5 1.56156215609045e-18 1.73705446450863e-18 1.87302185665726e-23
151552 148 1.60509792629331e-18 1.02217115365802e-18 1.50155029906859e-23
152064 148.5 1.64828998271949e-18 9.62254842631948e-19 1.90624146397837e-23
152576 149 2.16973054763971e-18 1.27646823125289e-18 2.61935562968364e-23
153088 149.5 2.259620719244e-18 1.03914549938221e-18 2.38816702868537e-23
153600 150 1.5937480408817e-18 1.16830127638976e-18 2.06681969644396e-23
154112 150.5 2.02301413017872e-18 1.3370634702187e-18 1.6646214665399e-23
154624 151 1.23534376540191e-18 1.87459511244268e-18 1.54685485579765e-23
155136 151.5 1.40032954817041e-18 1.7444200725271e-18 1.84675290927811e-23
155648 152 1.77887716361232e-18 1.8509064125635e-18 1.94254641958548e-23
156160 152.5 2.08895363842206e-18 1.57534792187518e-18 1.85523800876505e-23
156672 153 1.10794979361923e-18 1.27739452532135e-18 1.95731186123985e-23
157184 153.5 1.59895499727625e-18 1.15323584979798e-18 1.81277001147282e-23
157696 154 2.06774752838569e-18 1.93525402941082e-18 2.47450422004186e-23
158208 154.5 2.48493946154365e-18 1.31382732935437e-18 2.36646717979576e-23
158720 155 1.69840632642601e-18 1.1779961901125e-18 2.31941977381079e-23
159232 155.5 1.77161338134816e-18 1.13987685783166e-18 1.69840452781819e-23
159744 156 1.45085888659986e-18 1.42068894587957e-18 1.63703316556382e-23
160256 156.5 1.32329588493887e-18 1.59779049353223e-18 1.90471795675562e-23
160768 157 1.58204575120413e-18 1.66973616450234e-18 1.82955763528644e-23
161280 157.5 1.76862805308699e-18 1.25634296367872e-18 2.13053798340441e-23
161792 158 2.75675065389383e-18 1.57561557053971e-18 1.93527313817901e-23
162304 158.5 2.27792428349448e-18 1.44070487919788e-18 1.91309830753543e-23
162816 159 2.49153449804904e-18 1.26218884908732e-18 2.22236146377973e-23
163328 159.5 2.00048023726687e-18 1.52472775944758e-18 2.25504923659143e-23
163840 160 1.31876458562371e-18 9.93057463672032e-19 2.50554054572424e-23
164352 160.5 1.67339253059662e-18 1.68822215076755e-18 2.56456919262589e-23
164864 161 2.33683758328568e-18 2.08783240264676e-18 1.91167000924354e-23
165376 161.5 1.69424031263355e-18 1.59492180707799e-18 1.90138839848594e-23
165888 162 2.12892433805669e-18 1.48354372849928e-18 2.60369215340191e-23
166400 162.5 3.0020474162738e-18 1.83890280702883e-18 2.22166892575453e-23
166912 163 3.51191740264696e-18 1.8824005488497e-18 2.36658392998111e-23
167424 163.5 2.00945967034768e-18 1.71308948126604e-18 2.16194206484323e-23
167936 164 1.64097444056789e-18 1.6785036774288e-18 2.6733689837843e-23
168448 164.5 1.77716223772557e-18 1.73366408364486e-18 2.4952247588952e-23
168960 165 1.9610363908423e-18 1.61900737920171e-18 2.04537444456091e-23
169472 165.5 3.33568240667197e-18 1.64548795865584e-18 2.36401197732642e-23
169984 166 3.14525706357258e-18 1.2891020654218e-18 2.06814330739642e-23
170496 166.5 3.1354679151178e-18 1.6462385388221e-18 2.61119853343872e-23
171008 167 2.23012113230077e-18 1.3813325883075e-18 3.09209974372372e-23
171520 167.5 2.00391554971128e-18 2.17390163329241e-18 3.38141807439538e-23
172032 168 2.04805825996402e-18 2.04812432785918e-18 3.35982261586134e-23
172544 168.5 2.10927662134526e-18 2.47485685607306e-18 2.53362656227428e-23
173056 169 2.99925655250202e-18 2.12176703710203e-18 3.73457450327648e-23
173568 169.5 2.59887828575912e-18 1.77160469100446e-18 2.6813560324876e-23
174080 170 2.33595643974799e-18 1.61369724488333e-18 2.60605357471968e-23
174592 170.5 2.1250343543203e-18 1.83908188098836e-18 3.14185931498304e-23
175104 171 2.00638023483242e-18 1.70263860425249e-18 3.3527002480895e-23
175616 171.5 2.6172729486664e-18 2.55286396074815e-18 4.16018748386671e-23
176128 172 2.20231378302876e-18 2.20840994278744e-18 3.46842257883319e-23
176640 172.5 2.29221971747777e-18 2.57881656205702e-18 3.49778864152977e-23
177152 173 3.09671139299946e-18 2.0816783872239e-18 3.88061252655752e-23
177664 173.5 2.83098963135546e-18 2.00750315163568e-18 3.66866008289573e-23
178176 174 1.69480670570679e-18 1.93112516929967e-18 2.96098969786054e-23
178688 174.5 1.66641383916451e-18 2.20855252640572e-18 3.64749584738721e-23
179200 175 2.58640046848082e-18 1.69533887358663e-18 3.58957134381429e-23
179712 175.5 2.6647484659615e-18 1.78017471639105e-18 6.20445117093129e-23
180224 176 2.37555195163814e-18 1.86931777998831e-18 5.30224959733624e-23
180736 176.5 2.25499686206248e-18 2.07184697245516e-18 6.14067647301636e-23
181248 177 3.68685699426693e-18 2.8584056684587e-18 3.36654963760922e-23
181760 177.5 2.47089946851333e-18 2.48062123631828e-18 4.36812372596366e-23
182272 178 3.05900331338733e-18 2.41768942050159e-18 4.96688341588354e-23
182784 178.5 2.65213277199283e-18 1.91409525729183e-18 6.02434321850109e-23
183296 179 1.75895544524023e-18 2.24963738428223e-18 4.10343250117885e-23
183808 179.5 1.77368032707045e-18 2.67525356172722e-18 5.94957830917558e-23
184320 180 2.21814677147468e-18 2.84931733027868e-18 6.40732399213852e-23
184832 180.5 4.65495724458106e-18 2.11867595528605e-18 6.94939760348377e-23
185344 181 4.23858670413225e-18 1.93864814888275e-18 6.33101624606455e-23
185856 181.5 3.37221796130196e-18 2.1300352069748e-18 9.23464488848013e-23
186368 182 2.62529763651917e-18 2.55483223088506e-18 5.17975901725952e-23
186880 182.5 3.14578706082454e-18 2.35153031549971e-18 5.40074795181238e-23
187392 183 3.94255331948345e-18 1.77910903341984e-18 5.17928065674486e-23
187904 183.5 3.40007189319548e-18 2.66248609309604e-18 4.03830328647577e-23
188416 184 4.53044527818396e-18 2.79522167012603e-18 4.42776843452296e-23
188928 184.5 3.68192292444376e-18 1.82797958941393e-18 5.95560674342176e-23
189440 185 1.71865112783189e-18 2.48402134835709e-18 5.23728649933044e-23
189952 185.5 2.24709850249449e-18 1.56227598597933e-18 5.24997936062228e-23
190464 186 2.42537009307051e-18 1.66328477005383e-18 5.03953066319191e-23
190976 186.5 2.8064798276282e-18 2.12401322898818e-18 7.51829069473498e-23
191488 187 5.18308607151223e-18 3.17042186932963e-18 6.97669316453334e-23
192000 187.5 4.56719044393725e-18 3.16007964093173e-18 8.50026226284612e-23
192512 188 3.35259433668456e-18 2.7142742568531e-18 8.67459388069175e-23
193024 188.5 2.87054616914498e-18 2.42316751906904e-18 1.18547107066591e-22
193536 189 2.97615888793807e-18 1.96498006988021e-18 1.31410209509086e-22
194048 189.5 2.33373916079363e-18 1.61234822040691e-18 1.52085892300602e-22
194560 190 3.6916623392711e-18 1.83692326021094e-18 6.57039937039013e-23
195072 190.5 2.6696277742936e-18 1.84270014998281e-18 8.38091258283893e-23
195584 191 3.26761839526047e-18 1.95796538108473e-18 8.42588995689936e-23
196096 191.5 3.29536048508905e-18 2.83441922471419e-18 8.41721787900285e-23
196608 192 2.93157391023085e-18 3.05712808666181e-18 1.45164106366278e-22
197120 192.5 3.5158282103095e-18 3.37393536171322e-18 1.96663908034641e-22
197632 193 2.84918015475025e-18 4.4831940455507e-18 1.61599632132504e-22
198144 193.5 3.05312775274248e-18 2.24895855257197e-18 1.42395421103697e-22
198656 194 3.40178058609889e-18 2.20301048239912e-18 1.58598201595883e-22
199168 194.5 2.99851786084809e-18 2.1939105673844e-18 1.55774443791647e-22
199680 195 3.24984222431388e-18 2.16965890230879e-18 1.0432247667819e-22
200192 195.5 3.96987684806798e-18 1.91409891147423e-18 9.88589048658667e-23
