# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 03 2024 at 23:55:20+0200
# parameter filename: "TOV_0_dgrid_2-0.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_0_dgrid_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.03-21.55.17-83082
# Run ID: run-TOV_0_dgrid_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.03-21.55.17-83082
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
118272 115.5 2280.14601204935 2345.35588694295 184.508476018906 182.356742858887 162.53092622757 0 21.9797427654266 693 303168.213762082 303168.213762082 55284768 55284768 148847.931666582 148847.931666582 27143424 27143424 874.983798584354 1174458.2651418 16144.6113588093 1158313.65378299 19234 25811931 355035 25456896 0 0 0 0 182.684471607208 1717451902.68029 147875
118784 116 2278.83668881566 2345.03247120711 185.403127193451 183.251394033432 163.318517684937 0 22.1823847293854 696 302994.12614493 302994.12614493 55524096 55524096 148762.459045886 148762.459045886 27260928 27260928 875.451295280818 1173999.29530129 16136.6674770775 1157862.62782421 19416 26238564 356580 25881984 0 0 0 0 183.569897651672 1717451903.57494 148514
119296 116.5 2271.5971736343 2344.49949672128 186.779538154602 184.627804994583 164.586539506912 0 22.1989278793335 699 302031.560206417 302031.560206417 55763424 55763424 148289.863494847 148289.863494847 27378432 27378432 875.861811581888 1182348.06465558 16125.1305279222 1166222.93412766 19442 26240066 358082 25881984 0 0 0 0 184.93380022049 1717451904.95135 149153
119808 117 2265.94623538489 2343.96705991495 188.034343004227 185.882609844208 165.765556335449 0 22.3119835853577 702 301280.211456774 301280.211456774 56002752 56002752 147920.970245925 147920.970245925 27495936 27495936 875.665131200906 1178626.7653639 16140.0800746784 1162486.68528923 19540 26255435 359627 25895808 0 0 0 0 186.181360006332 1717451906.20615 149792
120320 117.5 2265.37678903038 2343.60917967323 188.875638008118 186.723904848099 166.551851272583 0 22.3260107040405 705 301204.497869479 301204.497869479 56242080 56242080 147883.796787903 147883.796787903 27613440 27613440 876.285024209692 1176177.20107516 16167.5527667307 1160009.64830843 19566 26256946 361138 25895808 0 0 0 0 187.014914512634 1717451907.04745 150431
120832 118 2264.6692282961 2343.24984226241 189.728795051575 187.577061891556 167.304896831512 0 22.5164859294891 708 301110.42059425 301110.42059425 56481408 56481408 147837.60722317 147837.60722317 27730944 27730944 877.010759101876 1176081.41729814 16164.629202415 1159916.78809572 19748 26683579 362683 26320896 0 0 0 0 187.860280990601 1717451907.9006 151070
121344 118.5 2265.31352151458 2342.93977875754 190.47003698349 188.318303823471 167.941783905029 0 22.5304942131042 711 301196.085820579 301196.085820579 56720736 56720736 147879.666684472 147879.666684472 27848448 27848448 877.564715344135 1184506.66845151 16156.1572809208 1168350.51117059 19774 26685083 364187 26320896 0 0 0 0 188.594725608826 1717451908.64185 151709
121856 119 2265.2080067433 2342.60820064462 191.273437976837 189.121704816818 168.69105887413 0 22.628342628479 714 301182.056576589 301182.056576589 56960064 56960064 147872.778680203 147872.778680203 27965952 27965952 878.206849234179 1181966.0310636 16186.2927877331 1165779.73827586 19872 26700454 365734 26334720 0 0 0 0 189.390422582626 1717451909.44525 152348
122368 119.5 2266.15807643534 2342.31776223304 191.988445997238 189.836712837219 169.34982252121 0 22.6431715488434 717 301308.377842842 301308.377842842 57199392 57199392 147934.799229699 147934.799229699 28083456 28083456 878.763676646035 1179477.45490241 16212.3814810841 1163265.07342133 19898 26701962 367242 26334720 0 0 0 0 190.098150014877 1717451910.16026 152987
122880 120 2266.59743305625 2342.0165026254 192.74579000473 190.594056844711 169.996162414551 0 22.8751802444458 720 301366.794699159 301366.794699159 57438720 57438720 147963.480429912 147963.480429912 28200960 28200960 879.047356741467 1178803.64826616 16201.408068724 1162602.24019744 20080 27128592 368784 26759808 0 0 0 0 190.847549676895 1717451910.9176 153626
123392 120.5 2265.89046262074 2341.67359261798 193.599646091461 191.447912931442 170.710807800293 0 22.8912963867188 723 301272.795910053 301272.795910053 57678048 57678048 147917.329399882 147917.329399882 28318464 28318464 878.244659876708 1185288.4648352 16168.0551582556 1169120.40967695 20106 27130093 370285 26759808 0 0 0 0 191.693907976151 1717451911.77146 154265
123904 121 2265.7102331855 2341.35147489576 194.409327983856 192.257594823837 171.466905593872 0 22.9886653423309 726 301248.832604344 301248.832604344 57917376 57917376 147905.56402235 147905.56402235 28435968 28435968 878.895857518642 1182813.85194298 16198.0715760092 1166615.78036697 20204 27145464 371832 26773632 0 0 0 0 192.496376037598 1717451912.58114 154904
124416 121.5 2265.97681533331 2341.04794882081 195.181069135666 193.029335975647 172.180192947388 0 23.003356218338 729 301284.277366717 301284.277366717 58156704 58156704 147922.966504958 147922.966504958 28553472 28553472 879.357805086906 1180248.69043183 16222.0776698129 1164026.61276202 20230 27146969 373337 26773632 0 0 0 0 193.260042667389 1717451913.35288 155543
124928 122 2265.61018397812 2340.72759963982 196.00679397583 193.855060815811 172.885540485382 0 23.2124698162079 732 301235.530061731 301235.530061731 58396032 58396032 147899.032810092 147899.032810092 28670976 28670976 879.277587973284 1179103.67667838 16204.7875196208 1162898.88915876 20412 27573602 374882 27198720 0 0 0 0 194.076777219772 1717451914.1786 156182
125440 122.5 2265.91238080586 2340.43013221805 196.775322198868 194.623589038849 173.552966356277 0 23.224799156189 735 301275.710151948 301275.710151948 58635360 58635360 147918.760219007 147918.760219007 28788480 28788480 879.927951259948 1187428.57903448 16198.5718653961 1171230.00716908 20438 27575105 376385 27198720 0 0 0 0 194.837970018387 1717451914.94713 156821
125952 123 2267.03557464115 2340.16646637029 197.472885131836 195.321151971817 174.195446968079 0 23.3198893070221 738 301425.050004288 301425.050004288 58874688 58874688 147992.082312574 147992.082312574 28905984 28905984 880.509266346673 1184908.14177929 16226.9575089285 1168681.18427036 20536 27590473 377929 27212544 0 0 0 0 195.528348922729 1717451915.6447 157460
126464 123.5 2268.12318981706 2339.90691328508 198.172832012177 196.021098852158 174.842694044113 0 23.3323838710785 741 301569.659318076 301569.659318076 59114016 59114016 148063.081831257 148063.081831257 29023488 29023488 881.177815070869 1182666.25931533 16254.6402648419 1166411.61905049 20562 27591984 379440 27212544 0 0 0 0 196.220575332642 1717451916.34464 158099
126976 124 2267.58144817873 2339.59861481476 199.013460159302 196.861726999283 175.567755460739 0 23.5388402938843 744 301497.629349844 301497.629349844 59353344 59353344 148027.716937108 148027.716937108 29140992 29140992 881.270162942329 1181767.46471172 16240.8852664319 1165526.57944529 20744 28018620 380988 27637632 0 0 0 0 197.052510738373 1717451917.18527 158738
127488 124.5 2267.552162801 2339.30602682966 199.809810161591 197.658077001572 176.258281469345 0 23.5548293590546 747 301493.735566021 301493.735566021 59592672 59592672 148025.805187649 148025.805187649 29258496 29258496 881.726204330735 1189728.07948665 16231.770132436 1173496.30935422 20770 28020131 382499 27637632 0 0 0 0 197.840937137604 1717451917.98162 159377
128000 125 2268.51846053776 2339.05144195151 200.519085168839 198.36735200882 176.908699989319 0 23.6533095836639 750 301622.214513101 301622.214513101 59832000 59832000 148088.885103905 148088.885103905 29376000 29376000 882.154180951983 1187047.59735606 16257.041004691 1170790.55635137 20868 28035500 384044 27651456 0 0 0 0 198.542523384094 1717451918.6909 160016
128512 125.5 2269.33236161947 2338.79686667325 201.241125106812 199.089391946793 177.577744245529 0 23.6657419204712 753 301730.430800925 301730.430800925 60071328 60071328 148142.016566519 148142.016566519 29493504 29493504 882.798621315346 1184817.67944974 16284.0636449579 1168533.61580478 20894 28037006 385550 27651456 0 0 0 0 199.257684469223 1717451919.41294 160655
129024 126 2269.96189453956 2338.54241217623 201.978876113892 199.827142953873 178.213161706924 0 23.8634669780731 756 301814.13349798 301814.13349798 60310656 60310656 148183.112475542 148183.112475542 29611008 29611008 883.373402562028 1184580.21155665 16279.375968878 1168300.83558777 21076 28463644 387100 28076544 0 0 0 0 199.987948894501 1717451920.15069 161294
129536 126.5 2270.42330022625 2338.28421743169 202.731070041656 200.579336881638 178.857959747314 0 23.8752975463867 759 301875.481998082 301875.481998082 60549984 60549984 148213.233038769 148213.233038769 29728512 29728512 883.755813125039 1192342.87652691 16268.8897764632 1176073.98675045 21102 28465150 388606 28076544 0 0 0 0 200.733129262924 1717451920.90288 161933
130048 127 2271.51187801867 2338.05164369196 203.427370071411 201.275636911392 179.501915216446 0 23.9666893482208 762 302020.219301362 302020.219301362 60789312 60789312 148284.295397059 148284.295397059 29846016 29846016 884.413697807242 1190015.6620885 16298.0391538544 1173717.62293465 21200 28480514 390146 28090368 0 0 0 0 201.422079324722 1717451921.59918 162572
130560 127.5 2272.61877392908 2337.82455464941 204.121375083923 201.969641923904 180.144545555115 0 23.9790372848511 765 302167.392181611 302167.392181611 61028640 61028640 148356.553562091 148356.553562091 29963520 29963520 885.104512024886 1187888.74758352 16325.6780688906 1171563.06951463 21226 28482022 391654 28090368 0 0 0 0 202.108945608139 1717451922.29318 163211
131072 128 2273.15922092904 2337.58706793555 204.865206003189 202.71347284317 180.786111354828 0 24.1665177345276 768 302239.250014725 302239.250014725 61267968 61267968 148391.833942247 148391.833942247 30081024 30081024 885.664528149169 1187644.56959956 16320.796347995 1171323.77325156 21408 28908653 393197 28515456 0 0 0 0 202.834714412689 1717451923.03702 163850
131584 128.5 2273.55111520529 2337.34633163352 205.621977090836 203.470243930817 181.445655345917 0 24.1785449981689 771 302291.356277695 302291.356277695 61507296 61507296 148417.416800601 148417.416800601 30198528 30198528 886.404483945287 1195795.84127912 16317.1637175498 1179478.67756157 21434 28910161 394705 28515456 0 0 0 0 203.595168590546 1717451923.79379 164489
132096 129 2274.6352045353 2337.13163302434 206.316339015961 204.164605855942 182.087418317795 0 24.2694506645203 774 302435.496795014 302435.496795014 61746624 61746624 148488.186152065 148488.186152065 30316032 30316032 887.03909958428 1193478.04882571 16345.9612969875 1177132.08752873 21532 28925533 396253 28529280 0 0 0 0 204.280556440353 1717451924.48815 165128
132608 129.5 2275.88809536576 2336.92627531128 206.994845151901 204.843111991882 182.715302705765 0 24.2831726074219 777 302602.081159831 302602.081159831 61985952 61985952 148569.974865477 148569.974865477 30433536 30433536 887.743253309529 1191407.21305492 16373.5375525275 1175033.67550239 21558 28927039 397759 28529280 0 0 0 0 204.950484991074 1717451925.16666 165767
133120 130 2275.01580021245 2336.6658106478 207.864590167999 205.71285700798 183.461211919785 0 24.5139591693878 780 302486.100796248 302486.100796248 62225280 62225280 148513.031437869 148513.031437869 30551040 30551040 887.500073953262 1190098.54720113 16354.1701456517 1173744.37705548 21740 29353674 399306 28954368 0 0 0 0 205.812037706375 1717451926.0364 166406
133632 130.5 2274.50904569368 2336.4109264188 208.701802015305 206.550068855286 184.176189899445 0 24.5281512737274 783 302418.722715432 302418.722715432 62464608 62464608 148479.950502884 148479.950502884 30668544 30668544 887.317303119508 1196910.63616785 16333.8634773949 1180576.77269046 21766 29355179 400811 28954368 0 0 0 0 206.641087770462 1717451926.87361 167045
134144 131 2273.60371594758 2336.14811983549 209.575743198395 207.424010038376 184.982871055603 0 24.651180267334 786 302298.350072391 302298.350072391 62703936 62703936 148420.850577058 148420.850577058 30786048 30786048 887.411599315645 1193911.05803012 16352.2990590536 1177558.75897107 21864 29370551 402359 28968192 0 0 0 0 207.506101608276 1717451927.74755 167684
134656 131.5 2270.85676293184 2335.82374302604 210.619307041168 208.467573881149 185.956101179123 0 24.6707830429077 789 301933.115199417 301933.115199417 62943264 62943264 148241.52948419 148241.52948419 30903552 30903552 887.394774321728 1190917.4810563 16366.5260006278 1174550.95505567 21890 29372058 403866 28968192 0 0 0 0 208.536113500595 1717451928.79112 168323
135168 132 2260.67407475682 2335.22506445369 212.35452413559 210.202790975571 187.489223003387 0 25.105161190033 792 300579.224979667 300579.224979667 63182592 63182592 147576.803600125 147576.803600125 31021056 31021056 884.364918127677 1185887.14623737 16295.8412546727 1169591.3049827 22072 29798688 405408 29393280 0 0 0 0 210.256798744202 1717451930.52633 168962
135680 132.5 2256.81937318122 2334.79351393468 213.51113820076 211.359405040741 188.377510547638 0 25.1360318660736 795 300066.703858175 300066.703858175 63421920 63421920 147325.16868127 147325.16868127 31138560 31138560 879.061323933301 1185661.63274478 16181.4285471633 1169480.20419762 22098 29800194 406914 29393280 0 0 0 0 211.405323982239 1717451931.68295 169601
136192 133 2257.48621986317 2334.52435919061 214.246051073074 212.094317913055 189.057382822037 0 25.2339010238647 798 300155.367793007 300155.367793007 63661248 63661248 147368.700432667 147368.700432667 31256064 31256064 879.601882052154 1183338.10676045 16207.5658757062 1167130.54088475 22196 29815558 408454 29407104 0 0 0 0 212.132954835892 1717451932.41786 170240
136704 133.5 2258.49394605824 2334.27132437497 214.948407173157 212.796674013138 189.704154253006 0 25.2465319633484 801 300289.355067903 300289.355067903 63900576 63900576 147434.484798682 147434.484798682 31373568 31373568 880.121113913611 1181134.26031314 16231.3379324815 1164902.92238066 22222 29817067 409963 29407104 0 0 0 0 212.828376531601 1717451933.12022 170879
137216 134 2258.94178676545 2334.00485074353 215.703052997589 213.55131983757 190.353385210037 0 25.4383678436279 804 300348.899968334 300348.899968334 64139904 64139904 147463.719840048 147463.719840048 31491072 31491072 880.563808057531 1180782.77202112 16225.0252526769 1164557.74676844 22404 30243699 411507 29832192 0 0 0 0 213.575437307358 1717451933.87486 171518
137728 134.5 2259.3045657171 2333.73664245011 216.465468168259 214.31373500824 191.017277240753 0 25.4504270553589 807 300397.135057745 300397.135057745 64379232 64379232 147487.402050012 147487.402050012 31608576 31608576 881.241423560722 1188492.89075829 16221.2709412607 1172271.61981703 22430 30245210 413018 29832192 0 0 0 0 214.330794334412 1717451934.63728 172157
138240 135 2258.34411058947 2333.4252450811 217.35365819931 215.201925039291 191.848808526993 0 25.5519890785217 810 300269.432943976 300269.432943976 64618560 64618560 147424.703539281 147424.703539281 31726080 31726080 881.714665599777 1186116.6950078 16246.0083209089 1169870.68668689 22528 30260577 414561 29846016 0 0 0 0 215.210792303085 1717451935.52547 172796
138752 135.5 2259.00336968512 2333.17101455947 218.087666034698 215.93593287468 192.524443626404 0 25.5661373138428 813 300357.088033333 300357.088033333 64857888 64857888 147467.739973044 147467.739973044 31843584 31843584 882.126659926999 1183804.98032129 16267.6674074183 1167537.31291387 22554 30262086 416070 29846016 0 0 0 0 215.937363862991 1717451936.25948 173435
139264 136 2258.85189689111 2332.8931363325 218.899011135101 216.747277975082 193.216240167618 0 25.7752959728241 816 300336.948210642 300336.948210642 65097216 65097216 147457.851829052 147457.851829052 31961088 31961088 882.069930409059 1182795.69749153 16252.4129708773 1166543.28452066 22736 30688715 417611 30271104 0 0 0 0 216.740272045135 1717451937.07082 174074
139776 136.5 2259.38241632869 2332.63866232668 219.644795179367 217.493062019348 193.855661392212 0 25.7914607524872 819 300407.486075062 300407.486075062 65336544 65336544 147492.484137937 147492.484137937 32078592 32078592 882.464691828274 1190036.48022043 16243.5079618163 1173792.97225862 22762 30690227 419123 30271104 0 0 0 0 217.479019403458 1717451937.81661 174713
140288 137 2260.14214135888 2332.39766302467 220.368097066879 218.21636390686 194.519460678101 0 25.8955495357513 822 300508.499115077 300508.499115077 65575872 65575872 147542.078987908 147542.078987908 32196096 32196096 882.831869997852 1187557.73180074 16266.2352348509 1171291.49656589 22860 30705596 420668 30284928 0 0 0 0 218.194094419479 1717451938.53991 175352
140800 137.5 2261.16275440338 2332.16877887909 221.065652132034 218.913918972015 195.160079717636 0 25.9078602790833 825 300644.199825473 300644.199825473 65815200 65815200 147608.704607452 147608.704607452 32313600 32313600 883.284863733885 1185339.06561869 16288.3488251152 1169050.71679357 22886 30707103 422175 30284928 0 0 0 0 218.884546279907 1717451939.23746 175991
141312 138 2259.53993666921 2331.85728353773 222.019500017166 219.867766857147 195.987550258636 0 26.1337010860443 828 300428.429979539 300428.429979539 66054528 66054528 147502.767065766 147502.767065766 32431104 32431104 882.991870114085 1184025.33371134 16268.9312144678 1167756.40249688 23068 31133737 423721 30710016 0 0 0 0 219.83002281189 1717451940.19131 176630
141824 138.5 2260.02734325338 2331.61093958253 222.768532991409 220.61679983139 196.624946117401 0 26.1458160877228 831 300493.235558969 300493.235558969 66293856 66293856 147534.584967581 147534.584967581 32548608 32548608 883.199390782753 1190924.15092262 16256.8740872564 1174667.27683537 23094 31135245 425229 30710016 0 0 0 0 220.572025060654 1717451940.94034 177269
142336 139 2260.3531713692 2331.3645886756 223.533066987991 221.381333827972 197.315975666046 0 26.3161826133728 834 300536.557665248 300536.557665248 66533184 66533184 147555.855026981 147555.855026981 32666112 32666112 883.088048010134 1187842.03089427 16270.4166820727 1171571.6142122 23192 31150612 426772 30723840 0 0 0 0 221.326774835587 1717451941.70488 177908
142848 139.5 2260.59030939559 2331.11590854172 224.306096076965 222.154362916946 197.972090959549 0 26.3362050056458 837 300568.087537238 300568.087537238 66772512 66772512 147571.335397344 147571.335397344 32783616 32783616 881.521815481348 1182953.59407359 16255.2562016817 1166698.33787191 23218 31152123 428283 30723840 0 0 0 0 222.093336582184 1717451942.47791 178547
143360 140 2258.55084410181 2330.79580303215 225.303672075272 223.151938915253 198.765643835068 0 26.643189907074 840 300296.920231777 300296.920231777 67011840 67011840 147438.199102966 147438.199102966 32901120 32901120 878.663621462062 1178215.19055554 16188.8440283271 1162026.34652721 23400 31578756 429828 31148928 0 0 0 0 223.081922292709 1717451943.47548 179186
143872 140.5 2258.77093438401 2330.54422970941 226.078822135925 223.927088975906 199.425496816635 0 26.6559793949127 843 300326.183435698 300326.183435698 67251168 67251168 147452.566596588 147452.566596588 33018624 33018624 878.764646415376 1184844.65340406 16175.1674447908 1168669.48595927 23426 31580266 431338 31148928 0 0 0 0 223.849987506866 1717451944.25063 179825
144384 141 2256.86673759005 2330.22352590384 227.065323114395 224.913589954376 200.345910310745 0 26.7689127922058 846 300073.001429973 300073.001429973 67490496 67490496 147328.260629879 147328.260629879 33136128 33136128 878.911530450701 1182166.32349365 16193.3947867633 1165972.92870689 23524 31595637 432885 31162752 0 0 0 0 224.826618432999 1717451945.23713 180464
144896 141.5 2257.46392137211 2329.98376567973 227.803179979324 225.651446819305 201.020914077759 0 26.7844936847687 849 300152.402985636 300152.402985636 67729824 67729824 147367.244787172 147367.244787172 33253632 33253632 879.163849934879 1179770.75263647 16211.5484028041 1163559.20423366 23550 31597151 434399 31162752 0 0 0 0 225.556825399399 1717451945.97499 181103
145408 142 2257.47004161561 2329.72898220733 228.599920988083 226.448187828064 201.715000152588 0 26.9837741851807 852 300153.216733212 300153.216733212 67969152 67969152 147367.644316667 147367.644316667 33371136 33371136 879.67527018997 1179565.75710393 16207.3008384954 1163358.45626544 23732 32023780 435940 31587840 0 0 0 0 226.345802545547 1717451946.77173 181742
145920 142.5 2257.70171517648 2329.48155851303 229.373955011368 227.222221851349 202.380483865738 0 26.9961311817169 855 300184.020049864 300184.020049864 68208480 68208480 147382.76796672 147382.76796672 33488640 33488640 879.990567787562 1186400.62358874 16197.6574869211 1170202.96610182 23758 32025288 437448 31587840 0 0 0 0 227.112539291382 1717451947.54576 182381
146432 143 2257.46052270813 2329.22316367779 230.195588111877 228.043854951859 203.129592180252 0 27.1346278190613 858 300151.951099273 300151.951099273 68447808 68447808 147367.022922387 147367.022922387 33606144 33606144 879.923283080528 1183470.25104561 16211.3746380679 1167258.87640754 23856 32040650 438986 31601664 0 0 0 0 227.925609350204 1717451948.3674 183020
146944 143.5 2258.06276092741 2328.99218976038 230.931910991669 228.78017783165 203.783686161041 0 27.1506798267365 861 300232.024692909 300232.024692909 68687136 68687136 147406.337033342 147406.337033342 33723648 33723648 879.541853987517 1180259.3429185 16217.7086254013 1164041.6342931 23882 32042163 440499 31601664 0 0 0 0 228.654905557632 1717451949.10372 183659
147456 144 2255.56608884495 2328.66049714248 231.983172178268 229.83143901825 204.62272977829 0 27.5088171958923 864 299900.067172825 299900.067172825 68926464 68926464 147243.354279798 147243.354279798 33841152 33841152 876.520914735601 1175329.82580812 16148.5692936144 1159181.25651451 24064 32468791 442039 32026752 0 0 0 0 229.682323217392 1717451950.15498 184298
147968 144.5 2255.20421578372 2328.39241466009 232.818205118179 230.66647195816 205.297954559326 0 27.5226254463196 867 299851.952530603 299851.952530603 69165792 69165792 147219.731206361 147219.731206361 33958656 33958656 875.210054810044 1179861.45985704 16109.2646686453 1163752.19518839 24090 32470300 443548 32026752 0 0 0 0 230.524442672729 1717451950.99002 184937
148480 145 2256.29118224824 2328.17718516635 233.504851102829 231.35311794281 205.931487321854 0 27.6185133457184 870 299996.475591726 299996.475591726 69405120 69405120 147290.688377165 147290.688377165 34076160 34076160 875.772727325393 1177833.00789757 16134.4841178555 1161698.52377971 24188 32485665 445089 32040576 0 0 0 0 231.203696250916 1717451951.67666 185576
148992 145.5 2257.0938778418 2327.95651793653 234.220060110092 232.068326950073 206.591498613358 0 27.6307804584503 873 300103.201997846 300103.201997846 69644448 69644448 147343.088345513 147343.088345513 34193664 34193664 876.267119548057 1175846.84978404 16156.5052908295 1159690.34449321 24214 32487171 446595 32040576 0 0 0 0 231.911969184875 1717451952.39187 186215
149504 146 2254.38974875943 2327.62191550167 235.296867132187 233.145133972168 207.254715204239 0 28.2494976520538 876 299743.660995054 299743.660995054 69883776 69883776 147166.562799016 147166.562799016 34311168 34311168 867.051860444691 1162626.78712281 15973.5601301543 1146653.22699266 24396 32913806 448142 32465664 0 0 0 0 232.977750301361 1717451953.46868 186854
150016 146.5 2251.61634125883 2327.26655923533 236.383467197418 234.231734037399 208.112710952759 0 28.2732162475586 879 299374.908733774 299374.908733774 70123104 70123104 146985.514757376 146985.514757376 34428672 34428672 863.719378027348 1164280.81071294 15897.523083943 1148383.287629 24422 32915316 449652 32465664 0 0 0 0 234.059037208557 1717451954.55528 187493
150528 147 2252.0487720386 2327.02443833959 237.137763023376 234.986029863358 208.810407876968 0 28.368857383728 882 299432.404730252 299432.404730252 70362432 70362432 147013.74383868 147013.74383868 34546176 34546176 864.182338007792 1162192.33422413 15920.5473885262 1146271.78683561 24520 32930684 451196 32479488 0 0 0 0 234.805756092072 1717451955.30957 188132
151040 147.5 2253.11322058624 2326.80672791648 237.825642108917 235.673908948898 209.445494413376 0 28.382420539856 885 299573.933809146 299573.933809146 70601760 70601760 147083.23103987 147083.23103987 34663680 34663680 864.759417860804 1160387.61860192 15943.6802392359 1144443.93836268 24546 32932188 452700 32479488 0 0 0 0 235.486078500748 1717451955.99745 188771
151552 148 2253.66380342075 2326.57693261748 238.566765069962 236.415031909943 210.087992191315 0 28.5711677074432 888 299647.139302823 299647.139302823 70841088 70841088 147119.173087307 147119.173087307 34781184 34781184 865.416501793143 1160428.19474075 15942.9271034509 1144485.2676373 24728 33358819 454243 32904576 0 0 0 0 236.219771385193 1717451956.73857 189410
152064 148.5 2254.09818180616 2326.34478079115 239.319751977921 237.168018817902 210.736833333969 0 28.5851037502289 891 299704.894252946 299704.894252946 71080416 71080416 147147.529308306 147147.529308306 34898688 34898688 865.901775403104 1167134.55387662 15937.3507539405 1151197.20312268 24754 33360327 455751 32904576 0 0 0 0 236.965303182602 1717451957.49156 190049
152576 149 2255.21600075792 2326.14025281709 240.000347137451 237.848613977432 211.36214017868 0 28.6951870918274 894 299853.519460774 299853.519460774 71319744 71319744 147220.500529477 147220.500529477 35016192 35016192 866.395023812797 1165116.23957592 15960.4964325469 1149155.74314338 24852 33375686 457286 32918400 0 0 0 0 237.63810968399 1717451958.17216 190688
153088 149.5 2256.00615409157 2325.92826346084 240.714912176132 238.563179016113 212.009200572968 0 28.7078597545624 897 299958.578248015 299958.578248015 71559072 71559072 147272.081739098 147272.081739098 35133696 35133696 866.517449344741 1162729.47563231 15975.1134665982 1146754.36216571 24878 33377188 458788 32918400 0 0 0 0 238.34617805481 1717451958.88672 191327
153600 150 2256.38063196446 2325.70765736591 241.473057031631 239.321323871613 212.662526845932 0 28.9044597148895 900 300008.368825994 300008.368825994 71798400 71798400 147296.52765464 147296.52765464 35251200 35251200 866.974673461518 1162511.5464423 15970.7578109198 1146540.78863138 25060 33803821 460333 33343488 0 0 0 0 239.096706628799 1717451959.64487 191966
154112 150.5 2256.72425121799 2325.48720151865 242.234233140945 240.082499980927 213.31997179985 0 28.9164886474609 903 300054.056441944 300054.056441944 72037728 72037728 147318.959119511 147318.959119511 35368704 35368704 867.461205531532 1169150.04679555 15965.2012048432 1153184.84559071 25086 33805327 461839 33343488 0 0 0 0 239.85095334053 1717451960.40604 192605
154624 151 2257.71459177064 2325.29151112582 242.926187992096 240.774454832077 213.960714817047 0 29.0083000659943 906 300185.732121824 300185.732121824 72277056 72277056 147383.608550787 147383.608550787 35486208 35486208 868.067987291135 1167315.50683335 15990.5552794139 1151324.95155394 25184 33820693 463381 33357312 0 0 0 0 240.53503537178 1717451961.098 193244
155136 151.5 2258.31298674252 2325.08650948287 243.659444093704 241.507710933685 214.640936613083 0 29.0207624435425 909 300265.294717285 300265.294717285 72516384 72516384 147422.671774552 147422.671774552 35603712 35603712 868.618071306136 1165531.51545049 16012.9875842274 1149518.52786626 25210 33822200 464888 33357312 0 0 0 0 241.260538339615 1717451961.83125 193883
155648 152 2258.50244410384 2324.87283245479 244.436173200607 242.284440040588 215.309173822403 0 29.2281715869904 912 300290.484968047 300290.484968047 72755712 72755712 147435.039551099 147435.039551099 35721216 35721216 868.953223480322 1165158.98391495 16006.6264961325 1149152.35741882 25392 34248833 466433 33782400 0 0 0 0 242.02948474884 1717451962.60798 194522
156160 152.5 2258.90401711642 2324.66644801206 245.18994808197 243.038214921951 215.950636148453 0 29.2415540218353 915 300343.878115799 300343.878115799 72995040 72995040 147461.25423736 147461.25423736 35838720 35838720 869.172299874388 1171372.43440871 15996.4092542082 1155376.0251545 25418 34250340 467940 33782400 0 0 0 0 242.7762196064 1717451963.36176 195161
156672 153 2259.7340825146 2324.47723331316 245.897227048874 243.745493888855 216.604937791824 0 29.3341319561005 918 300454.243611141 300454.243611141 73234368 73234368 147515.440906553 147515.440906553 35956224 35956224 869.716933915258 1169483.67194468 16020.2569311671 1153463.41501351 25516 34265701 469477 33796224 0 0 0 0 243.475903511047 1717451964.06904 195800
157184 153.5 2260.32690540377 2324.28346655716 246.629644155502 244.477910995483 217.28497838974 0 29.3468899726868 921 300533.065342486 300533.065342486 73473696 73473696 147554.140384758 147554.140384758 36073728 36073728 870.2774195437 1167741.84015348 16042.7794188499 1151699.06073463 25542 34267211 470987 33796224 0 0 0 0 244.200671434402 1717451964.80145 196439
157696 154 2260.56426621386 2324.08308977813 247.400235176086 245.248502016068 217.953763484955 0 29.547967672348 924 300564.624835795 300564.624835795 73713024 73713024 147569.635298441 147569.635298441 36191232 36191232 870.800422847353 1167630.28048467 16039.9522548655 1151590.32822981 25724 34693840 472528 34221312 0 0 0 0 244.963541269302 1717451965.57205 197078
