# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 08 2024 at 15:02:42+0200
# parameter filename: "TOV_0_subgrid_2_dx_0-5.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_0_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.08-13.02.38-69120
# Run ID: run-TOV_0_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.08-13.02.38-69120
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
29184 7.125 2.42378385612574e-05 2.42378386709049e-05 2.42378386676483e-05
29696 7.25 2.24674119833987e-05 2.24674120661965e-05 2.24674120648719e-05
30208 7.375 2.10198956207519e-05 2.10198956123412e-05 2.10198954045871e-05
30720 7.5 2.30292003040273e-05 2.30292003265478e-05 2.30292000199079e-05
31232 7.625 2.35959879572479e-05 2.35959880013961e-05 2.35959876070453e-05
31744 7.75 2.27870311590548e-05 2.27870312043853e-05 2.27870307528846e-05
32256 7.875 2.08670375597315e-05 2.08670375721632e-05 2.08670371023703e-05
32768 8 2.12092198206775e-05 2.12092188459034e-05 2.12092196728255e-05
33280 8.125 2.20040433931169e-05 2.20040421136999e-05 2.20040435940821e-05
33792 8.25 2.18105949080216e-05 2.1810593462668e-05 2.18105954731715e-05
34304 8.375 2.08381573264272e-05 2.08381559879077e-05 2.08381582533152e-05
34816 8.5 1.92808541022348e-05 1.92808532578412e-05 1.92808554085283e-05
35328 8.625 1.98610244632657e-05 1.98610278536687e-05 1.98610249709602e-05
35840 8.75 2.05389729997059e-05 2.05389778403918e-05 2.0538975086683e-05
36352 8.875 2.07299636857518e-05 2.07299693925701e-05 2.07299670919339e-05
36864 9 2.04512544804565e-05 2.04512601857855e-05 2.04512582420789e-05
37376 9.125 1.95947181101989e-05 1.95947227770558e-05 1.95947209313955e-05
37888 9.25 1.86243069372126e-05 1.86242998659837e-05 1.86243001405885e-05
38400 9.375 1.97090041973872e-05 1.97089932010598e-05 1.97089939260764e-05
38912 9.5 2.05267951261052e-05 2.05267819856586e-05 2.05267842671994e-05
39424 9.625 2.07953414069182e-05 2.07953286619883e-05 2.07953326328514e-05
39936 9.75 2.01538715606238e-05 2.01538618879622e-05 2.0153866304474e-05
40448 9.875 1.84232437068897e-05 1.84232280667459e-05 1.84232360067882e-05
40960 10 2.00259811427964e-05 2.00259915850272e-05 2.0025977339861e-05
41472 10.125 2.12170959047769e-05 2.12171027215937e-05 2.12170878161307e-05
41984 10.25 2.14690532273689e-05 2.14690544111525e-05 2.14690457838911e-05
42496 10.375 2.04122813171285e-05 2.04122764548815e-05 2.04122805203211e-05
43008 10.5 1.94686282908624e-05 1.9468632394717e-05 1.94686255884708e-05
43520 10.625 2.12559743593529e-05 2.12559800432891e-05 2.12559716316936e-05
44032 10.75 2.20565360650577e-05 2.20565416716697e-05 2.2056542115877e-05
44544 10.875 2.15253378947945e-05 2.15253483182573e-05 2.15253353014677e-05
45056 11 1.95196865468728e-05 1.95196986029226e-05 1.9519675196956e-05
45568 11.125 2.05598363290165e-05 2.05598299105213e-05 2.05598172473058e-05
46080 11.25 2.20382527059398e-05 2.20382555968629e-05 2.2038258510528e-05
46592 11.375 2.23322085693596e-05 2.23322087923676e-05 2.23322137084525e-05
47104 11.5 2.12088898534386e-05 2.12089030057957e-05 2.12089089468913e-05
47616 11.625 1.93273873157834e-05 1.93273986363837e-05 1.93273500246515e-05
48128 11.75 2.0877489204706e-05 2.08774941153402e-05 2.08774875115431e-05
48640 11.875 2.12643855350603e-05 2.12643859542121e-05 2.12643745760968e-05
49152 12 2.04455919050394e-05 2.04455880157787e-05 2.04455719336373e-05
49664 12.125 1.86623989316055e-05 1.86624188759017e-05 1.8662432516903e-05
50176 12.25 2.05237983690119e-05 2.05237960314263e-05 2.05237961379103e-05
50688 12.375 2.16452272311201e-05 2.16452217493934e-05 2.16452218408858e-05
51200 12.5 2.15756544116028e-05 2.15756446426397e-05 2.15756464721945e-05
51712 12.625 2.05617946907004e-05 2.0561796318114e-05 2.05617871052407e-05
52224 12.75 1.87090922777779e-05 1.87091061829659e-05 1.87090893694094e-05
52736 12.875 1.8994345844688e-05 1.89943678021542e-05 1.89943440973097e-05
53248 13 1.97930667440334e-05 1.97930785599448e-05 1.97930695977184e-05
53760 13.125 1.99020051187351e-05 1.99019882426217e-05 1.99020052904704e-05
54272 13.25 1.94072189860508e-05 1.94072110401401e-05 1.94072167866525e-05
54784 13.375 1.83217192746127e-05 1.83217291520411e-05 1.8321711637975e-05
55296 13.5 1.8794518805885e-05 1.87944972593543e-05 1.87944959258798e-05
55808 13.625 1.91106539055514e-05 1.91106433752227e-05 1.91106318327595e-05
56320 13.75 1.94536656574744e-05 1.94536554900576e-05 1.94536571933159e-05
56832 13.875 1.92759253865204e-05 1.92759213800172e-05 1.92759150444769e-05
57344 14 1.87584854267961e-05 1.87584605077581e-05 1.87584837285451e-05
57856 14.125 2.03483693371974e-05 2.03483224041777e-05 2.0348351546992e-05
58368 14.25 2.0518661899116e-05 2.05187030588269e-05 2.05186743654918e-05
58880 14.375 2.02112701641906e-05 2.02112856590724e-05 2.02112746883678e-05
59392 14.5 2.0145781041105e-05 2.01457171972665e-05 2.01456999014614e-05
59904 14.625 1.9859776145729e-05 1.98597137206032e-05 1.98596718729157e-05
60416 14.75 2.04981817532691e-05 2.04981361304164e-05 2.04981230542636e-05
60928 14.875 2.06283494381647e-05 2.06284047854012e-05 2.06283777374635e-05
61440 15 2.0445224708216e-05 2.04451827747889e-05 2.04451515367963e-05
61952 15.125 2.16014196576146e-05 2.16014364944043e-05 2.16014466746717e-05
62464 15.25 2.11124790557651e-05 2.11125125652561e-05 2.11125302854326e-05
62976 15.375 2.06009163706525e-05 2.06009090887539e-05 2.0600885170666e-05
63488 15.5 2.16341415257282e-05 2.16341245399803e-05 2.16341126734472e-05
64000 15.625 2.12181470495401e-05 2.1218158821125e-05 2.1218124664765e-05
64512 15.75 2.03617190378479e-05 2.03616853859407e-05 2.03616991162814e-05
65024 15.875 2.04119020544796e-05 2.04119051534446e-05 2.04119008093038e-05
65536 16 2.08261408489454e-05 2.08261866698522e-05 2.08261341266102e-05
66048 16.125 2.1156110638955e-05 2.11561138902206e-05 2.11560327672394e-05
66560 16.25 2.04660212182326e-05 2.04660535716946e-05 2.04660263259483e-05
67072 16.375 2.13454394051741e-05 2.13454194322052e-05 2.13453428339437e-05
67584 16.5 2.13857914263572e-05 2.13857718350666e-05 2.13857513216648e-05
68096 16.625 2.08889943648704e-05 2.08889620815419e-05 2.08889780273347e-05
68608 16.75 2.00814709391482e-05 2.00814971013757e-05 2.00815244089839e-05
69120 16.875 2.03684750096338e-05 2.03684986233928e-05 2.03684786312009e-05
69632 17 2.11325918043547e-05 2.11326126142663e-05 2.11326070573104e-05
70144 17.125 2.17970350678466e-05 2.17969599798938e-05 2.17970109745963e-05
70656 17.25 2.15905559580098e-05 2.15905465639217e-05 2.15906544074355e-05
71168 17.375 2.19916995067521e-05 2.19917233347587e-05 2.19916640825163e-05
71680 17.5 2.22872440641792e-05 2.22872325025502e-05 2.22872074774508e-05
72192 17.625 2.14607222544393e-05 2.14607301314483e-05 2.1460713487089e-05
72704 17.75 2.19048735462999e-05 2.19048705369835e-05 2.1904969291051e-05
73216 17.875 2.10052536709801e-05 2.100528645305e-05 2.10052729221269e-05
73728 18 2.00525153390178e-05 2.00525352297133e-05 2.0052544675711e-05
74240 18.125 2.01908312388856e-05 2.01910056895321e-05 2.01909156538489e-05
74752 18.25 1.97126751699588e-05 1.97126799585255e-05 1.97126766125835e-05
75264 18.375 2.06680682198865e-05 2.06681287662389e-05 2.06681055646152e-05
75776 18.5 2.10278974659397e-05 2.10279594693548e-05 2.10279558741615e-05
76288 18.625 2.096428086602e-05 2.09643859651048e-05 2.09643532052907e-05
76800 18.75 2.13872256995228e-05 2.1387573562003e-05 2.13870766862222e-05
77312 18.875 2.12537254902876e-05 2.12538888944587e-05 2.12535643937431e-05
77824 19 2.10257214565042e-05 2.10255644825557e-05 2.1025645400119e-05
78336 19.125 2.11683654056469e-05 2.11684023481147e-05 2.11684208151246e-05
78848 19.25 2.14011021594599e-05 2.14011139196288e-05 2.14011395076096e-05
79360 19.375 2.26782364323188e-05 2.26782983656517e-05 2.26783193018446e-05
79872 19.5 2.25980422032155e-05 2.25980423735184e-05 2.25980874342347e-05
80384 19.625 2.1488567926218e-05 2.14885645863908e-05 2.14885663345239e-05
80896 19.75 2.2172646398395e-05 2.21730528649131e-05 2.21728160935699e-05
81408 19.875 2.23738219396873e-05 2.23738330957177e-05 2.2373619186326e-05
81920 20 2.23181584661348e-05 2.23182278160692e-05 2.23182632897492e-05
82432 20.125 2.39357917211376e-05 2.39358587911023e-05 2.39359092197951e-05
82944 20.25 2.43151723904024e-05 2.43152311192287e-05 2.43152577960445e-05
83456 20.375 2.27909680082963e-05 2.27910326894104e-05 2.27909991730791e-05
83968 20.5 2.2610313881126e-05 2.26101954354246e-05 2.2610027954725e-05
84480 20.625 2.23713912604032e-05 2.23714212235455e-05 2.23713696530721e-05
84992 20.75 2.28409880707795e-05 2.28412687794053e-05 2.28412537443826e-05
85504 20.875 2.27849688687763e-05 2.2784998429166e-05 2.2784976571984e-05
86016 21 2.24120039779027e-05 2.24121549884888e-05 2.24120674426215e-05
86528 21.125 2.20281363987087e-05 2.20284716632654e-05 2.20284772108825e-05
87040 21.25 2.26359394593197e-05 2.26360246237566e-05 2.26359020702408e-05
87552 21.375 2.24197049481637e-05 2.24196712196174e-05 2.24196739049327e-05
88064 21.5 2.17806437276022e-05 2.17806730641005e-05 2.17807074090675e-05
88576 21.625 2.38743210012495e-05 2.38741561195322e-05 2.387436586391e-05
89088 21.75 2.39012542993636e-05 2.39009872274619e-05 2.3901190610267e-05
89600 21.875 2.29484401739401e-05 2.29485855996921e-05 2.29484753313767e-05
90112 22 2.29971108768438e-05 2.29971333480213e-05 2.29971458481374e-05
90624 22.125 2.34203494100201e-05 2.34202963596759e-05 2.34202794667148e-05
91136 22.25 2.33011733958534e-05 2.3301314178281e-05 2.33011680294412e-05
91648 22.375 2.33899263966515e-05 2.33901415644571e-05 2.33899680696337e-05
92160 22.5 2.44958845460553e-05 2.44960426659258e-05 2.44959189288426e-05
92672 22.625 2.4108694413099e-05 2.41085909309417e-05 2.41087208693805e-05
93184 22.75 2.30597874097813e-05 2.30597760906935e-05 2.30597979757335e-05
93696 22.875 2.42338955803009e-05 2.4233969796442e-05 2.42338713552643e-05
94208 23 2.44526038624377e-05 2.44528390293471e-05 2.44526583722601e-05
94720 23.125 2.31627190309945e-05 2.31629405984572e-05 2.31626705596406e-05
95232 23.25 2.44401156702688e-05 2.44401829491545e-05 2.44401156894265e-05
95744 23.375 2.42913564175968e-05 2.42912081822937e-05 2.42913320441035e-05
96256 23.5 2.33041376988918e-05 2.3304142840729e-05 2.33041396399906e-05
96768 23.625 2.43886824426195e-05 2.43886477119211e-05 2.43886733526589e-05
97280 23.75 2.51724555369018e-05 2.51726349227288e-05 2.51724180817596e-05
97792 23.875 2.43985693237487e-05 2.43988596370751e-05 2.43985450275003e-05
98304 24 2.42043474782837e-05 2.42044854518092e-05 2.42044033303762e-05
98816 24.125 2.48374974542753e-05 2.48378988345298e-05 2.48375162143376e-05
99328 24.25 2.47526922350019e-05 2.47529629233401e-05 2.47526233152595e-05
99840 24.375 2.41900119523986e-05 2.41900388867555e-05 2.41900449504282e-05
100352 24.5 2.46320105700478e-05 2.46319592532493e-05 2.46320078093747e-05
100864 24.625 2.5243016934221e-05 2.52429382322945e-05 2.52429979747018e-05
101376 24.75 2.44239060159978e-05 2.44238326649271e-05 2.44238999175073e-05
101888 24.875 2.41644553861382e-05 2.41644035622472e-05 2.4164474619229e-05
102400 25 2.4149288859135e-05 2.41491452443488e-05 2.414924729225e-05
102912 25.125 2.42372666285824e-05 2.42373376827522e-05 2.42372981758322e-05
103424 25.25 2.46510435921258e-05 2.46510602139744e-05 2.4651036326548e-05
103936 25.375 2.58564550957905e-05 2.5856659249048e-05 2.58564771160519e-05
104448 25.5 2.61626615742207e-05 2.61627401197819e-05 2.61627118665403e-05
104960 25.625 2.5644378419294e-05 2.56443537026127e-05 2.56443730284386e-05
105472 25.75 2.51462724334422e-05 2.51462693281837e-05 2.51463159335121e-05
105984 25.875 2.60402724149299e-05 2.60402473044076e-05 2.60402423851732e-05
106496 26 2.64170019436166e-05 2.64169850304542e-05 2.64169434100201e-05
107008 26.125 2.58776716590654e-05 2.58777621282743e-05 2.58777922442052e-05
107520 26.25 2.62270550287065e-05 2.62271519535416e-05 2.62271531192083e-05
108032 26.375 2.66488218758749e-05 2.66488049620842e-05 2.66488024758843e-05
108544 26.5 2.62354048260561e-05 2.62353736982764e-05 2.62353242245392e-05
109056 26.625 2.60872327546694e-05 2.60871352377854e-05 2.60870124551585e-05
109568 26.75 2.62135037437256e-05 2.62135817651626e-05 2.62136026022298e-05
110080 26.875 2.62303624080223e-05 2.62302849082241e-05 2.62302434264868e-05
110592 27 2.64244454723069e-05 2.64245397645278e-05 2.64246013559971e-05
111104 27.125 2.6995071020672e-05 2.69949949800959e-05 2.69950308224064e-05
111616 27.25 2.87350090158752e-05 2.87349974135667e-05 2.87349314464209e-05
112128 27.375 2.94294623514035e-05 2.942945827327e-05 2.94294353919001e-05
112640 27.5 2.83600156433846e-05 2.83599830486762e-05 2.83600354329035e-05
113152 27.625 2.69268705748669e-05 2.69269594523876e-05 2.69269437038162e-05
113664 27.75 2.65700954363971e-05 2.65700935328317e-05 2.65701392388803e-05
114176 27.875 2.6465694795701e-05 2.64656691673315e-05 2.64656038489608e-05
114688 28 2.73754997899942e-05 2.73756365871434e-05 2.73756699392751e-05
115200 28.125 2.80695777576442e-05 2.80694858593553e-05 2.80694985433974e-05
115712 28.25 2.95686244053625e-05 2.95685756224188e-05 2.95685513097815e-05
116224 28.375 3.12790668698869e-05 3.12789915053759e-05 3.12789842981113e-05
116736 28.5 3.04373569955554e-05 3.04372863517267e-05 3.04373073322909e-05
117248 28.625 2.72980317730867e-05 2.72979472378431e-05 2.72980203981042e-05
117760 28.75 2.77502210340235e-05 2.77502553539975e-05 2.77502435534878e-05
118272 28.875 2.86464734102747e-05 2.86462546784823e-05 2.86461761073479e-05
118784 29 2.93521160950538e-05 2.93520478277623e-05 2.93520442741532e-05
119296 29.125 3.00789583959792e-05 3.00789625914226e-05 3.00789602493775e-05
119808 29.25 3.13828534455034e-05 3.13827957603859e-05 3.13827965512459e-05
120320 29.375 3.07617624990555e-05 3.07617232993181e-05 3.07617011452234e-05
120832 29.5 2.93986376006667e-05 2.93985074228526e-05 2.93985124420785e-05
121344 29.625 2.80935215506936e-05 2.80936400930283e-05 2.80935798582368e-05
121856 29.75 2.86109044422825e-05 2.8610883011769e-05 2.86108846074041e-05
122368 29.875 2.87573295844299e-05 2.87572892385337e-05 2.8757260861444e-05
122880 30 2.95022357228174e-05 2.95022806899736e-05 2.95023271833269e-05
123392 30.125 3.01044198635063e-05 3.01042548152096e-05 3.01043518783325e-05
123904 30.25 3.06856696099112e-05 3.06855403167189e-05 3.06855946289866e-05
124416 30.375 3.02268261651364e-05 3.0226848184811e-05 3.02268780265507e-05
124928 30.5 2.93837596487846e-05 2.93837971212866e-05 2.93837940792203e-05
125440 30.625 2.99291870156987e-05 2.99292504052134e-05 2.99292502685699e-05
125952 30.75 3.00732523745845e-05 3.0073276391822e-05 3.00731687051616e-05
126464 30.875 2.97105312604821e-05 2.97105611033671e-05 2.97106104739226e-05
126976 31 3.05769970704458e-05 3.0576784373709e-05 3.05767282821914e-05
127488 31.125 3.17105671480573e-05 3.17106558977106e-05 3.17107048945698e-05
128000 31.25 3.21111155370447e-05 3.21111183260703e-05 3.21111142454675e-05
128512 31.375 3.23504159387401e-05 3.23505026341672e-05 3.23504935910695e-05
129024 31.5 3.14726703959795e-05 3.14727387705323e-05 3.14728205406137e-05
129536 31.625 3.16199057107316e-05 3.16199753650012e-05 3.16200018308462e-05
130048 31.75 3.20256863240345e-05 3.20258088900515e-05 3.20258122546012e-05
130560 31.875 3.27980706581667e-05 3.27982063129052e-05 3.27982140698299e-05
131072 32 3.34480898488675e-05 3.34480321194936e-05 3.34481506688877e-05
131584 32.125 3.44590710987077e-05 3.44589695361233e-05 3.44590775530836e-05
132096 32.25 3.48575541291588e-05 3.4857527140522e-05 3.4857593525445e-05
132608 32.375 3.56210488363471e-05 3.56209695775615e-05 3.56210870273793e-05
133120 32.5 3.54564675052754e-05 3.54563404259434e-05 3.54564547266029e-05
133632 32.625 3.61769541562701e-05 3.61770786357109e-05 3.61770545739565e-05
134144 32.75 3.6997407783895e-05 3.69975133536095e-05 3.69973811747481e-05
134656 32.875 3.81595956672323e-05 3.81596780485035e-05 3.8159597382738e-05
135168 33 3.89014433272458e-05 3.89014900848657e-05 3.89013883551555e-05
135680 33.125 3.94049530602345e-05 3.94049953468207e-05 3.94049498375666e-05
136192 33.25 3.97448067767865e-05 3.97448011068711e-05 3.97448908995092e-05
136704 33.375 3.97316879693192e-05 3.97318877665521e-05 3.97318845158344e-05
137216 33.5 4.06721970532731e-05 4.06720614407161e-05 4.06721537815583e-05
137728 33.625 4.1175600501044e-05 4.11755875295558e-05 4.11756185659866e-05
138240 33.75 4.27013704873912e-05 4.27013910013324e-05 4.27014863365486e-05
138752 33.875 4.32728310031497e-05 4.32728303977874e-05 4.32728824028081e-05
139264 34 4.38489131812756e-05 4.38489866819165e-05 4.38491382503246e-05
139776 34.125 4.43695973154705e-05 4.43696613617656e-05 4.43695698978931e-05
140288 34.25 4.54139597371405e-05 4.54140129991179e-05 4.54139218659662e-05
140800 34.375 4.60954320422657e-05 4.60954560617012e-05 4.6095351011436e-05
141312 34.5 4.82916496339248e-05 4.82917359104224e-05 4.82917670524448e-05
141824 34.625 5.00189775820466e-05 5.00190694162109e-05 5.0019051398083e-05
142336 34.75 5.02465114494121e-05 5.02467141239187e-05 5.024673872595e-05
142848 34.875 5.17338226631812e-05 5.17338982532759e-05 5.17338444925237e-05
143360 35 5.02533138221125e-05 5.02533872723144e-05 5.02533902766595e-05
143872 35.125 4.69971077024974e-05 4.6997146550667e-05 4.69971472512117e-05
144384 35.25 4.83812605664587e-05 4.83813180441677e-05 4.83814492252377e-05
144896 35.375 5.04836524653504e-05 5.04836360838051e-05 5.04837145867198e-05
145408 35.5 5.01645790134011e-05 5.01645626783918e-05 5.01646264028202e-05
145920 35.625 5.20045479703099e-05 5.2004408152177e-05 5.20041427319831e-05
146432 35.75 5.14652843008562e-05 5.14652014597242e-05 5.14650859501712e-05
146944 35.875 5.34995684633856e-05 5.34997405338065e-05 5.34996293648684e-05
147456 36 5.31880506185639e-05 5.31881278190471e-05 5.31880260118819e-05
147968 36.125 5.04747001413734e-05 5.0474632330254e-05 5.04745808126656e-05
148480 36.25 4.56492279808304e-05 4.56490573987754e-05 4.56490530971874e-05
148992 36.375 4.6144812864642e-05 4.61448558909027e-05 4.61448943722134e-05
149504 36.5 4.70460466767996e-05 4.70461117860418e-05 4.7046055585811e-05
150016 36.625 4.85687070460201e-05 4.85687874686684e-05 4.85689274894633e-05
150528 36.75 5.01672715299153e-05 5.01673273752504e-05 5.01673363365164e-05
151040 36.875 4.98246688846985e-05 4.98246375629822e-05 4.98245340980309e-05
151552 37 4.98945657125604e-05 4.98945020902168e-05 4.98943896419069e-05
152064 37.125 4.91377482676503e-05 4.91377928265704e-05 4.91377414715311e-05
152576 37.25 4.7835949592688e-05 4.78361372754994e-05 4.78360350598221e-05
153088 37.375 4.81226867595479e-05 4.81228750157501e-05 4.81227205220311e-05
153600 37.5 4.99554711973098e-05 4.99554494025614e-05 4.99556408779921e-05
154112 37.625 5.18923668441742e-05 5.18925057187783e-05 5.18927183145496e-05
154624 37.75 5.19478828556608e-05 5.19478293730682e-05 5.19477976652592e-05
155136 37.875 5.13196052627067e-05 5.13194233757811e-05 5.13193636472086e-05
155648 38 5.03394479227838e-05 5.03395569683459e-05 5.03395662817028e-05
156160 38.125 4.96103117170044e-05 4.96100549234716e-05 4.96099947030428e-05
156672 38.25 5.00111095317606e-05 5.00113206592993e-05 5.00114094405095e-05
157184 38.375 5.12982003554552e-05 5.12981871700167e-05 5.12980767787787e-05
157696 38.5 5.29652459843991e-05 5.29652918741735e-05 5.29653362303587e-05
158208 38.625 5.31120036895373e-05 5.31118409332881e-05 5.31117423014967e-05
158720 38.75 5.43371209877039e-05 5.43370820924701e-05 5.43371134705029e-05
159232 38.875 5.6079507648904e-05 5.60794776661245e-05 5.60795570512934e-05
159744 39 5.51666988296651e-05 5.51667893223912e-05 5.5166906544821e-05
160256 39.125 5.79905817846049e-05 5.79906122591643e-05 5.7990645802093e-05
160768 39.25 6.21493600171366e-05 6.21493537037965e-05 6.21494588934547e-05
161280 39.375 6.53360906704889e-05 6.53359288778752e-05 6.533584271252e-05
161792 39.5 6.89026075098921e-05 6.8902330665831e-05 6.89021850277774e-05
162304 39.625 7.08085021980459e-05 7.08080504706508e-05 7.08079954468995e-05
162816 39.75 7.09028780199678e-05 7.0903027587399e-05 7.09029547156701e-05
163328 39.875 7.15086492196765e-05 7.15083885241062e-05 7.15080854374538e-05
163840 40 7.15070671882234e-05 7.15065527874399e-05 7.15062643454718e-05
164352 40.125 7.12118678175173e-05 7.12117694201351e-05 7.12118217697315e-05
164864 40.25 7.27283390293377e-05 7.2728289873404e-05 7.27283680654008e-05
165376 40.375 7.36203941016974e-05 7.3620454263672e-05 7.36203550636298e-05
165888 40.5 7.19715635615172e-05 7.19714247350635e-05 7.19712797899916e-05
166400 40.625 6.93250865775081e-05 6.93251147658121e-05 6.9325017696224e-05
166912 40.75 6.85479063604396e-05 6.85478970838028e-05 6.8547808029147e-05
167424 40.875 6.95487773944602e-05 6.95488727725385e-05 6.95490407933072e-05
167936 41 7.26406695163457e-05 7.26410970598271e-05 7.26411784405006e-05
168448 41.125 7.47019583273569e-05 7.47024306489235e-05 7.4702190906034e-05
168960 41.25 7.70140536122358e-05 7.701412780173e-05 7.70139958248313e-05
169472 41.375 8.01733081806369e-05 8.01741165989696e-05 8.01744133405451e-05
169984 41.5 8.04228328062026e-05 8.04238038334479e-05 8.04246390779955e-05
170496 41.625 8.07018089969647e-05 8.07016897892341e-05 8.07013058577934e-05
171008 41.75 7.9998908682465e-05 7.99989309565875e-05 7.99984026170972e-05
171520 41.875 8.07036950445717e-05 8.07040102873107e-05 8.07043117420601e-05
