# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 08 2024 at 15:02:42+0200
# parameter filename: "TOV_0_subgrid_2_dx_0-5.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_0_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.08-13.02.38-69120
# Run ID: run-TOV_0_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.08-13.02.38-69120
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
0 0 0 0 0
512 0.125 0.0161471048957096 0.0161471048957096 0.0161471048957096
1024 0.25 0.0155970237573338 0.0155970237573338 0.0155970237573338
1536 0.375 0.0150468950349099 0.0150468950349099 0.01504689503491
2048 0.5 0.0145027322387499 0.0145027322387499 0.0145027322387499
2560 0.625 0.0139655838138015 0.0139655838138015 0.0139655838138015
3072 0.75 0.0134356762427923 0.0134356762427923 0.0134356762427923
3584 0.875 0.0129129913341246 0.0129129913341246 0.0129129913341246
4096 1 0.0123973580140396 0.0123973580140396 0.0123973580140396
4608 1.125 0.0118886965351509 0.0118886965351509 0.0118886965351509
5120 1.25 0.011386892969563 0.011386892969563 0.011386892969563
5632 1.375 0.0108917211042942 0.0108917211042942 0.0108917211042942
6144 1.5 0.010403050884187 0.010403050884187 0.010403050884187
6656 1.625 0.00992075000294241 0.0099207500029424 0.0099207500029424
7168 1.75 0.00944467427341467 0.00944467427341467 0.00944467427341467
7680 1.875 0.0089747020770238 0.0089747020770238 0.00897470207702379
8192 2 0.00851072549620119 0.00851072549620125 0.00851072549620121
8704 2.125 0.00805262353684863 0.00805262353684873 0.00805262353684871
9216 2.25 0.00760028599693732 0.00760028599693736 0.00760028599693737
9728 2.375 0.00714715109104252 0.00714715109104257 0.0071471510910425
10240 2.5 0.00668855437593017 0.00668855437593024 0.00668855437593015
10752 2.625 0.00621624201791683 0.00621624201791679 0.0062162420179168
11264 2.75 0.00571843646388377 0.00571843646388378 0.00571843646388369
11776 2.875 0.00519928924732343 0.00519928924732348 0.00519928924732336
12288 3 0.00466260955920241 0.00466260955920255 0.00466260955920233
12800 3.125 0.00411178404318309 0.0041117840431834 0.00411178404318332
13312 3.25 0.00354878611997121 0.00354878611997162 0.0035487861199715
13824 3.375 0.00337957097733548 0.00337957097733529 0.00337957097733527
14336 3.5 0.00344640474438079 0.00344640474438089 0.00344640474438073
14848 3.625 0.00351016711536517 0.00351016711536543 0.00351016711536508
15360 3.75 0.00357067933883748 0.00357067933883727 0.00357067933883707
15872 3.875 0.00362791463675327 0.00362791463675299 0.00362791463675302
16384 4 0.00368184576053544 0.00368184576053547 0.00368184576053552
16896 4.125 0.00373245417689395 0.00373245417689409 0.00373245417689401
17408 4.25 0.00377967916483477 0.00377967916483488 0.00377967916483467
17920 4.375 0.00382303420126908 0.00382303420126899 0.0038230342012686
18432 4.5 0.00386249730854927 0.00386249730854862 0.00386249730854778
18944 4.625 0.00389816929250324 0.00389816929250194 0.00389816929250069
19456 4.75 0.00393015897749574 0.00393015897749421 0.00393015897749275
19968 4.875 0.00395858142808983 0.00395858142808831 0.00395858142808676
20480 5 0.00398354404547239 0.00398354404547091 0.00398354404546918
20992 5.125 0.00400515790413688 0.00400515790413583 0.00400515790413336
21504 5.25 0.00402353948928124 0.00402353948928084 0.00402353948927639
22016 5.375 0.00403879926024687 0.00403879926024721 0.00403879926023878
22528 5.5 0.00405103712895187 0.00405103712895321 0.00405103712893871
23040 5.625 0.00406035073705565 0.00406035073705856 0.00406035073703633
23552 5.75 0.00406684651220179 0.00406684651220602 0.00406684651217593
24064 5.875 0.00407063781136156 0.00407063781136612 0.00407063781133103
24576 6 0.00407183481078507 0.00407183481078869 0.00407183481075417
25088 6.125 0.00407053952673308 0.00407053952673455 0.00407053952670607
25600 6.25 0.00406684323985815 0.00406684323985779 0.00406684323983854
26112 6.375 0.00406082385060458 0.00406082385060435 0.00406082385059381
26624 6.5 0.00405254356009075 0.00405254356009107 0.00405254356008344
27136 6.625 0.00404206420885482 0.00404206420885289 0.00404206420883932
27648 6.75 0.00402944616937418 0.00402944616936814 0.00402944616934218
28160 6.875 0.00401475079663548 0.00401475079662777 0.00401475079658999
28672 7 0.00399804040727877 0.00399804040727419 0.00399804040723045
29184 7.125 0.00397938029631825 0.00397938029631944 0.00397938029627733
29696 7.25 0.00395883456963687 0.00395883456964162 0.00395883456960974
30208 7.375 0.00393646639308235 0.00393646639308523 0.00393646639306994
30720 7.5 0.00391234140705708 0.00391234140705226 0.00391234140704974
31232 7.625 0.00388653032751144 0.00388653032749274 0.00388653032748927
31744 7.75 0.00385910711626848 0.00385910711623022 0.00385910711621606
32256 7.875 0.00383013967720077 0.00383013967714139 0.00383013967712183
32768 8 0.00379968904949345 0.00379968904941743 0.00379968904940744
33280 8.125 0.00376781902669029 0.0037678190266064 0.00376781902661775
33792 8.25 0.00373459667110062 0.00373459667101817 0.00373459667105151
34304 8.375 0.00370008644483673 0.00370008644476335 0.0037000864448064
34816 8.5 0.00366435043624526 0.00366435043618761 0.0036643504362191
35328 8.625 0.00362745571226071 0.00362745571222203 0.00362745571222405
35840 8.75 0.00358935392949819 0.00358935392947301 0.00358935392944155
36352 8.875 0.00355002234123864 0.00355002234121316 0.00355002234115836
36864 9 0.00350965096006743 0.00350965096003014 0.00350965095996689
