# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 08 2024 at 15:02:42+0200
# parameter filename: "TOV_0_subgrid_2_dx_0-5.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_0_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.08-13.02.38-69120
# Run ID: run-TOV_0_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.08-13.02.38-69120
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 0.000139773275243226
512 0.125 0.000143666498279635
1024 0.25 0.000148161035188234
1536 0.375 0.000176522736053611
2048 0.5 0.000202248948022304
2560 0.625 0.000220108127248393
3072 0.75 0.000230905164097545
3584 0.875 0.000235625081554331
4096 1 0.000236022961267483
4608 1.125 0.000234395946067563
5120 1.25 0.000232933125265898
5632 1.375 0.000233059550091472
6144 1.5 0.000235096222367397
6656 1.625 0.000238368542186711
7168 1.75 0.000241683046176072
7680 1.875 0.000243940048427521
8192 2 0.000244613679672861
8704 2.125 0.000243914346056552
9216 2.25 0.000242604302137843
9728 2.375 0.000241590269257809
10240 2.5 0.000241500739267249
10752 2.625 0.000242439206346906
11264 2.75 0.000244004707191143
11776 2.875 0.000245540321491405
12288 3 0.000246470593642795
12800 3.125 0.000246562562183365
13312 3.25 0.000245997380065498
13824 3.375 0.000245239013915581
14336 3.5 0.000244782792608025
14848 3.625 0.000244915035888873
15360 3.75 0.0002455971616412
15872 3.875 0.00024651775981254
16384 4 0.000251434147930094
16896 4.125 0.000258231984820348
17408 4.25 0.000264690894651268
17920 4.375 0.000271140034753287
18432 4.5 0.000277914092550929
18944 4.625 0.00028508568436432
19456 4.75 0.000292413405215408
19968 4.875 0.000299526802329447
20480 5 0.000306210660967102
20992 5.125 0.000312573885490136
21504 5.25 0.000318957646557483
22016 5.375 0.000325646664373971
22528 5.5 0.000332627412047065
23040 5.625 0.000339600288060238
23552 5.75 0.000346227973389304
24064 5.875 0.000352407476803318
24576 6 0.000358349132318012
25088 6.125 0.000364405721539299
25600 6.25 0.000370787188085919
26112 6.375 0.000377389123817157
26624 6.5 0.00038388011018349
27136 6.625 0.000389979857836981
27648 6.75 0.000395693675105821
28160 6.875 0.000401306677195012
28672 7 0.000407149189189812
29184 7.125 0.000413331009950627
29696 7.25 0.000419656066413962
30208 7.375 0.000425780834594713
30720 7.5 0.000431492043851678
31232 7.625 0.000436885738747506
31744 7.75 0.000442303119900095
32256 7.875 0.000448072908838179
32768 8 0.000454267476405534
33280 8.125 0.000460657937350589
33792 8.25 0.000466874302995079
34304 8.375 0.000472618521245055
34816 8.5 0.000477790013754462
35328 8.625 0.00048252258934775
35840 8.75 0.000487205585460046
36352 8.875 0.000492454273256268
36864 9 0.000498853605293142
37376 9.125 0.000506427028760484
37888 9.25 0.00051421717123333
38400 9.375 0.000520620311839165
38912 9.5 0.00052460550639935
39424 9.625 0.000526898197035483
39936 9.75 0.000529787455394309
40448 9.875 0.000535306631433821
40960 10 0.000543369478758562
41472 10.125 0.000551845855441366
41984 10.25 0.000558609880443345
42496 10.375 0.000563346785182245
43008 10.5 0.000567237443297008
43520 10.625 0.000571298558952452
44032 10.75 0.000575650301081115
44544 10.875 0.000580308785516501
45056 11 0.000585806615105058
45568 11.125 0.00059247886343422
46080 11.25 0.000599628543817857
46592 11.375 0.000606063292196812
47104 11.5 0.000611228518783591
47616 11.625 0.000615283144183174
48128 11.75 0.000618526316265994
48640 11.875 0.00062172329177046
49152 12 0.000626625846250742
49664 12.125 0.000634505781814038
50176 12.25 0.000643690198340457
50688 12.375 0.000650232937916911
51200 12.5 0.000652350550152989
51712 12.625 0.000653059078611323
52224 12.75 0.000656841450714929
52736 12.875 0.000664496299643672
53248 13 0.00067298714038079
53760 13.125 0.000679644897204942
54272 13.25 0.00068430189829255
54784 13.375 0.000687632926852616
55296 13.5 0.000690160756179267
55808 13.625 0.000693431447912604
56320 13.75 0.000699434779102809
56832 13.875 0.000707592599343554
57344 14 0.000714635642227068
57856 14.125 0.000718891182902096
58368 14.25 0.000722400652872685
58880 14.375 0.000727158568666647
59392 14.5 0.000731901731865936
59904 14.625 0.000735140189506558
60416 14.75 0.000738889078483379
60928 14.875 0.000745842847898942
61440 15 0.000754374435738045
61952 15.125 0.000760217426794788
62464 15.25 0.000762543065101567
62976 15.375 0.000764736164051719
63488 15.5 0.000769246046017899
64000 15.625 0.00077513071654553
64512 15.75 0.000780937046796021
65024 15.875 0.000786643323414757
65536 16 0.000792080018390567
66048 16.125 0.000796431971008787
66560 16.25 0.000800126241505203
67072 16.375 0.000804625724780281
67584 16.5 0.000809827418942977
68096 16.625 0.000814309473126357
68608 16.75 0.000818443138222796
69120 16.875 0.000824132399683916
69632 17 0.000830903816182518
70144 17.125 0.000835741560420808
70656 17.25 0.000837992798996018
71168 17.375 0.000840998479116284
71680 17.5 0.000847075554037957
72192 17.625 0.00085400771663989
72704 17.75 0.000858749796495112
73216 17.875 0.000861941653197112
73728 18 0.000866152465606451
74240 18.125 0.000871650986152536
74752 18.25 0.000876630379769164
75264 18.375 0.00088046630209053
75776 18.5 0.000884398500554398
76288 18.625 0.000889478108051608
76800 18.75 0.000895419105433476
77312 18.875 0.000901107105976212
77824 19 0.000905392305380504
78336 19.125 0.000908108290108289
78848 19.25 0.000910866583586314
79360 19.375 0.000915742040954237
79872 19.5 0.000922592473836678
