# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 08 2024 at 15:02:42+0200
# parameter filename: "TOV_0_subgrid_2_dx_0-5.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_0_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.08-13.02.38-69120
# Run ID: run-TOV_0_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.08-13.02.38-69120
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
5632 1.375 60.0273303575685 68.619360485589 85.8072779178619 82.4624378681183 81.2167501449585 0 4.65546870231628 33 326242.404366281 326242.404366281 26902744 26902744 267223.53315872 267223.53315872 22035904 22035904 211.304679545918 1352323.80830878 6753.03615043656 1345570.77215834 974 6208086 31206 6176880 0 0 0 0 85.684544801712 1717851845.26066 7295
6144 1.5 60.8449491394681 68.0323282951404 92.0950169563293 88.7501769065857 87.1605253219604 0 5.04105138778687 36 330686.078867097 330686.078867097 29348448 29348448 270863.324873172 270863.324873172 24039168 24039168 217.651600120173 1460068.74341808 6584.06223119582 1453484.68118688 1156 8237137 32689 8204448 0 0 0 0 91.9658117294312 1717851851.5484 7934
6656 1.625 61.7038938461236 67.6120829480927 98.1524710655212 94.8076310157776 93.0445716381073 0 5.12526059150696 39 335354.355544533 335354.355544533 31794152 31794152 274687.087115025 274687.087115025 26042432 26042432 230.623178224244 1612870.63636861 6643.23964913691 1606227.39671948 1182 8238590 34142 8204448 0 0 0 0 98.0147683620453 1717851857.60585 8573
7168 1.75 62.6183287883582 67.2985130281159 103.95436000824 100.609519958496 98.7131123542786 0 5.30659317970276 42 340324.215980006 340324.215980006 34239856 34239856 278757.875115293 278757.875115293 28045696 28045696 236.584890061977 1575089.09043075 6760.22243925481 1568328.86799149 1280 8271475 35635 8235840 0 0 0 0 103.807464361191 1717851863.40774 9212
7680 1.875 63.6640800438712 67.0881963871356 109.370090007782 106.025249958038 103.995819091797 0 5.39345598220825 45 346007.767154702 346007.767154702 36685560 36685560 283413.243655568 283413.243655568 30048960 30048960 242.265419878138 1539324.52035377 6867.35011631525 1532457.17023746 1306 8272955 37115 8235840 0 0 0 0 109.216252088547 1717851868.82347 9851
8192 2 64.5894896672787 66.9449604710022 114.818084955215 111.473244905472 109.257659435272 0 5.67202711105347 48 351037.273860494 351037.273860494 39131264 39131264 287532.887619625 287532.887619625 32052224 32052224 252.858345994778 1667062.16399327 6907.2051882087 1660154.95880507 1488 10302008 38600 10263408 0 0 0 0 114.655816078186 1717851874.27147 10490
8704 2.125 65.4393948260702 66.8534571590344 120.24689912796 116.902059078217 114.498240470886 0 5.76719737052917 51 355656.421519332 355656.421519332 41576968 41576968 291316.408526339 291316.408526339 34055488 34055488 262.669970522929 1792281.92429228 6924.91977254786 1785357.00451973 1514 10303426 40018 10263408 0 0 0 0 120.07682967186 1717851879.70028 11129
9216 2.25 66.2350409682076 66.8078097264568 125.636604070663 122.29176402092 119.754717588425 0 5.93891668319702 54 359980.676969132 359980.676969132 44022672 44022672 294858.38468919 294858.38468919 36058752 36058752 267.261193283292 1754585.03511817 7023.25693036438 1747561.77818781 1612 10336315 41515 10294800 0 0 0 0 125.458077669144 1717851885.08999 11768
9728 2.375 66.870211270587 66.7954265910186 131.204463005066 127.859622955322 125.197541236877 0 6.02693700790405 57 363432.762634044 363432.762634044 46468376 46468376 297685.970912803 297685.970912803 38062016 38062016 272.019523985372 1720945.66883589 7122.78295791808 1713822.88587797 1638 10337793 42993 10294800 0 0 0 0 131.017237901688 1717851890.65785 12407
10240 2.5 67.4926366107345 66.8091862404636 136.692719936371 133.347879886627 130.497086524963 0 6.30243563652039 60 366815.580732044 366815.580732044 48914080 48914080 300456.82041637 300456.82041637 40065280 40065280 280.52014775438 1829419.24535608 7147.45322382464 1822271.79213226 1820 12366856 44488 12322368 0 0 0 0 136.497095584869 1717851896.1461 13046
10752 2.625 68.0695849547281 66.8438452311611 142.173363924026 138.828523874283 135.799251317978 0 6.39253854751587 63 369951.236004708 369951.236004708 51359784 51359784 303025.220077219 303025.220077219 42068544 42068544 288.981402407619 1940367.82285012 7178.25410812193 1933189.568742 1846 12368336 45968 12322368 0 0 0 0 141.969828605652 1717851901.62675 13685
11264 2.75 68.6704766978842 66.8982575585273 147.511598110199 144.166758060455 141.005407333374 0 6.56509184837341 66 373217.021204271 373217.021204271 53805488 53805488 305700.208514912 305700.208514912 44071808 44071808 292.644354478821 1903602.80305891 7267.38603614607 1896335.41702276 1944 12401252 47492 12353760 0 0 0 0 147.299918413162 1717851906.96498 14324
11776 2.875 69.1550267259416 66.9683426996937 153.00858092308 149.663740873337 146.376596450806 0 6.65023708343506 69 375850.501074983 375850.501074983 56251192 56251192 307857.278798037 307857.278798037 46075072 46075072 296.44218984814 1870111.43524977 7356.77235131779 1862754.66289846 1970 12402763 49003 12353760 0 0 0 0 152.789213180542 1717851912.46196 14963
12288 3 69.1436703336645 67.0549454011501 159.541350126266 156.196510076523 152.732268333435 0 6.91764855384827 72 375788.780243832 375788.780243832 58696896 58696896 307806.723571774 307806.723571774 48078336 48078336 304.005747467932 1967872.82157586 7389.98319170959 1960482.83838415 2152 14431842 50514 14381328 0 0 0 0 159.311432600021 1717851918.99473 15602
12800 3.125 68.7957052418532 67.1353483028257 166.872489929199 163.527649879456 159.884130716324 0 7.0205500125885 75 373897.625539603 373897.625539603 61142600 61142600 306257.688145813 306257.688145813 50081600 50081600 311.088759718393 2065302.24911857 7404.59933780494 2057897.64978077 2178 14433287 51959 14381328 0 0 0 0 166.631629228592 1717851926.32587 16241
13312 3.25 68.1089562611024 67.1777369284853 175.128415107727 171.783575057983 167.942049026489 0 7.25142621994019 78 370165.21503023 370165.21503023 63588304 63588304 303200.489234314 303200.489234314 52084864 52084864 311.144739180176 2010773.43356144 7413.20430907188 2003360.22925237 2276 14466203 53483 14412720 0 0 0 0 174.878883123398 1717851934.5818 16880
13824 3.375 67.8013052596413 67.2039448606819 182.544929981232 179.200089931488 175.2165350914 0 7.35570883750916 81 368493.163286057 368493.163286057 66034008 66034008 301830.919954778 301830.919954778 54088128 54088128 313.574805198963 1974169.40782957 7474.07867935717 1966695.32915022 2302 14467706 54986 14412720 0 0 0 0 182.283628702164 1717851941.99831 17519
14336 3.5 67.2578155069072 67.2074970425273 190.683663129807 187.338823080063 183.134430885315 0 7.66644644737244 84 365539.352036678 365539.352036678 68479712 68479712 299411.467830287 299411.467830287 56091392 56091392 318.178050722 2048466.32070219 7457.71201317594 2041008.60868901 2484 16496792 56504 16440288 0 0 0 0 190.413416385651 1717851950.13705 18158
14848 3.625 67.3986570295113 67.206358346449 196.968876123428 193.624036073685 189.227077007294 0 7.76636910438538 87 366304.811314898 366304.811314898 70925416 70925416 300038.451723482 300038.451723482 58094656 58094656 323.697368325827 2131037.08227413 7462.47727864646 2123574.60499548 2510 16498274 57986 16440288 0 0 0 0 196.685041904449 1717851956.42226 18797
15360 3.75 67.0071203884023 67.1891011037908 204.815966129303 201.471126079559 196.866950511932 0 8.07720637321472 90 364176.849694215 364176.849694215 73371120 73371120 298295.448928338 298295.448928338 60097920 60097920 323.058869627614 2077633.85996 7460.54641915733 2070173.31354084 2608 16531189 59509 16471680 0 0 0 0 204.52262878418 1717851964.26935 19436
15872 3.875 67.2316424929933 67.1848357750778 210.83642411232 207.491584062576 202.638284921646 0 8.22931623458862 93 365397.104381519 365397.104381519 75816824 75816824 299294.953482408 299294.953482408 62101184 62101184 320.804506831487 2016613.60163381 7416.19513720439 2009197.4064966 2634 16532690 61010 16471680 0 0 0 0 210.533028364182 1717851970.28981 20075
16384 4 66.8796094674056 67.1676271123834 218.657102108002 215.312262058258 210.189535140991 0 8.57930541038513 96 363483.840873049 363483.840873049 78262528 78262528 297727.808844695 297727.808844695 64104448 64104448 322.879052584009 2070173.17587141 7360.0835095613 2062813.09236185 2816 18561764 62516 18499248 0 0 0 0 218.259170532227 1717851978.11049 20714
16896 4.125 66.5308037328958 67.1443109093073 226.54971909523 223.204879045486 217.903393745422 0 8.66705298423767 99 361588.117361685 361588.117361685 80708232 80708232 296175.031131502 296175.031131502 66107712 66107712 328.231923410459 2146922.56525054 7372.26479702356 2139550.30045352 2842 18563204 63956 18499248 0 0 0 0 226.224096536636 1717851986.0031 21353
17408 4.25 66.8961741813833 67.1331994835233 232.057471036911 228.712630987167 223.28089094162 0 8.83376526832581 102 363573.868400235 363573.868400235 83153936 83153936 297801.549945099 297801.549945099 68110976 68110976 330.424831598805 2117006.031765 7437.17932170649 2109568.8524433 2940 18596121 65481 18530640 0 0 0 0 231.724808931351 1717851991.51085 21992
17920 4.375 67.0944140698701 67.1292448274538 238.088674068451 234.743834018707 229.186800718307 0 8.92424345016479 105 364651.281929639 364651.281929639 85599640 85599640 298684.054016143 298684.054016143 70114240 70114240 332.738950948148 2089157.22213688 7501.00539218794 2081656.21674469 2966 18597625 66985 18530640 0 0 0 0 237.747171878815 1717851997.54206 22631
18432 4.5 67.4368661938727 67.1315755098607 243.569525957108 240.224685907364 234.460663795471 0 9.21752595901489 108 366512.474217376 366512.474217376 88045344 88045344 300208.547375561 300208.547375561 72117504 72117504 336.595278926607 2151121.80339328 7498.63141937473 2143623.17197391 3148 20626716 68508 20558208 0 0 0 0 243.219856023788 1717852003.02291 23270
18944 4.625 67.4366937848329 67.1385652062752 250.24306511879 246.898225069046 240.954983472824 0 9.30681872367859 111 366511.537191869 366511.537191869 90491048 90491048 300207.779862621 300207.779862621 74120768 74120768 341.297602759224 2220909.74070626 7513.17684963626 2213396.56385663 3174 20628203 69995 20558208 0 0 0 0 249.884331941605 1717852009.69645 23909
19456 4.75 67.4643456466548 67.1447424989908 256.812057971954 253.467217922211 247.364418506622 0 9.51333498954773 114 366661.822234236 366661.822234236 92936752 92936752 300330.877594445 300330.877594445 76124032 76124032 342.096034873026 2185209.44578344 7548.02300211335 2177661.42278133 3272 20661120 71520 20589600 0 0 0 0 256.442909955978 1717852016.26544 24548
19968 4.875 66.9255706419553 67.1390109662773 265.576447963715 262.231607913971 255.988518238068 0 9.61429786682129 117 363733.635158473 363733.635158473 95382456 95382456 297932.414103302 297932.414103302 78127296 78127296 343.556961122567 2155044.16398982 7594.13158872384 2147450.03240109 3298 20662625 73025 20589600 0 0 0 0 265.196506023407 1717852025.02983 25187
20480 5 67.1280346926597 67.1343072515988 271.489141941071 268.144301891327 261.686908245087 0 9.90941858291626 120 364834.006577726 364834.006577726 97828160 97828160 298833.722867903 298833.722867903 80130560 80130560 346.6556812854 2209626.15988987 7584.39375205468 2202041.76613782 3480 22691708 74540 22617168 0 0 0 0 271.100587844849 1717852030.94252 25826
20992 5.125 67.236109733412 67.1327562309746 277.750960111618 274.406120061874 267.772932529449 0 9.99672150611877 123 365421.383376543 365421.383376543 100273864 100273864 299314.840286653 299314.840286653 82133824 82133824 350.971168516142 2274290.6664794 7593.3845017026 2266697.2819777 3506 22693148 75980 22617168 0 0 0 0 277.354301452637 1717852037.20434 26465
21504 5.25 67.5083517653059 67.1367397566394 283.310199975967 279.965359926224 273.203062534332 0 10.1663055419922 126 366900.990990702 366900.990990702 102719568 102719568 300526.779535053 300526.779535053 84137088 84137088 352.622097065637 2246928.9777785 7648.06063500947 2239280.91714349 3604 22726069 77509 22648560 0 0 0 0 282.90550160408 1717852042.76358 27104
22016 5.375 67.3908570466184 67.1392132218442 290.475778102875 287.130938053131 280.237785577774 0 10.2561295032501 129 366262.419205206 366262.419205206 105165272 105165272 300003.728556971 300003.728556971 86140352 86140352 354.170995056898 2219904.23848023 7697.11443007962 2212207.12405015 3630 22727573 79013 22648560 0 0 0 0 290.063000679016 1717852049.92916 27743
22528 5.5 67.4025167489703 67.1422153887667 297.102416992188 293.757576942444 286.686086893082 0 10.5278713703156 132 366325.788495608 366325.788495608 107610976 107610976 300055.63402802 300055.63402802 88143616 88143616 358.091570112605 2277599.09433329 7712.50519478989 2269886.5891385 3812 24756667 80539 24676128 0 0 0 0 296.681161403656 1717852056.5558 28382
23040 5.625 67.4189898083078 67.1467252111514 303.705317974091 300.360477924347 293.110044717789 0 10.6226682662964 135 366415.317889195 366415.317889195 110056680 110056680 300128.967109666 300128.967109666 90146880 90146880 361.859473300474 2336696.60055954 7721.46201621938 2328975.13854332 3838 24758152 82024 24676128 0 0 0 0 303.273172616959 1717852063.1587 29021
23552 5.75 67.2128663450117 67.1436604476692 311.321588039398 307.976747989655 300.543880939484 0 10.8336460590363 138 365295.057936579 365295.057936579 112502384 112502384 299211.367746163 299211.367746163 92150144 92150144 361.48690661958 2298728.45590658 7732.8135963781 2290995.64231021 3936 24791069 83549 24707520 0 0 0 0 310.882576704025 1717852070.77497 29660
24064 5.875 67.4811452584007 67.1465850889466 316.765721082687 313.420881032944 305.862889528275 0 10.9213085174561 141 366753.126406781 366753.126406781 114948088 114948088 300405.664388722 300405.664388722 94153408 94153408 363.024961015566 2273938.5522255 7782.29027721317 2266156.26194828 3962 24792582 85062 24707520 0 0 0 0 316.318941831589 1717852076.2191 30299
24576 6 67.3069768513749 67.1493501195789 324.262537002563 320.91769695282 313.170701026917 0 11.2595548629761 144 365806.538918478 365806.538918478 117393792 117393792 299630.319278206 299630.319278206 96156672 96156672 366.215296450331 2325064.13335199 7787.89013736398 2317276.24321462 4144 26821667 86579 26735088 0 0 0 0 323.799481153488 1717852083.71592 30938
25088 6.125 66.7667999219117 67.1402534473155 333.59879899025 330.253958940506 322.256734609604 0 11.3619813919067 147 362870.732524931 362870.732524931 119839496 119839496 297225.614841708 297225.614841708 98159936 98159936 367.305268263943 2364904.31545874 7741.88869442836 2357162.42676431 4170 26823110 88022 26735088 0 0 0 0 333.127467155457 1717852093.05218 31577
25600 6.25 66.5568401714038 67.1261826603168 341.401754140854 338.05691409111 329.83914399147 0 11.6505937576294 150 361729.622743473 361729.622743473 122285200 122285200 296290.937486949 296290.937486949 100163200 100163200 365.661381416151 2321273.10816848 7726.28315283664 2313546.82501565 4268 26856024 89544 26766480 0 0 0 0 340.914848566055 1717852100.85514 32216
26112 6.375 66.3388690075814 67.1068020007399 349.295869112015 345.951029062271 337.561623096466 0 11.7520060539246 153 360544.971749595 360544.971749595 124730904 124730904 295320.595741341 295320.595741341 102166464 102166464 365.596561919313 2288798.44213358 7741.78416573381 2281056.65796784 4294 26857537 91057 26766480 0 0 0 0 348.805279016495 1717852108.74925 32855
26624 6.5 66.2895636564526 67.0893272113324 356.34158205986 352.996742010117 344.411145210266 0 12.0478453636169 156 360277.002206313 360277.002206313 127176608 127176608 295101.103219289 295101.103219289 104169728 104169728 368.301685461709 2334716.68733971 7743.38787126164 2326973.29946845 4476 28886633 92585 28794048 0 0 0 0 355.842216253281 1717852115.79497 33494
27136 6.625 66.4993581742003 67.0778575275358 361.994918107986 358.650078058243 349.871755838394 0 12.1509215831757 159 361417.21396461 361417.21396461 129622312 129622312 296035.045007736 296035.045007736 106172992 106172992 371.025306761919 2382869.11926087 7742.28686482447 2375126.83239605 4502 28888120 94072 28794048 0 0 0 0 361.485350370407 1717852121.4483 34133
27648 6.75 66.5147641123746 67.0658989338528 368.677263975143 365.3324239254 356.387984514236 0 12.353794336319 162 361500.943663758 361500.943663758 132068016 132068016 296103.627588471 296103.627588471 108176256 108176256 371.055114704297 2352049.36887868 7762.21261005971 2344287.15626862 4600 28921040 95600 28825440 0 0 0 0 368.160292625427 1717852128.13065 34772
28160 6.875 66.0660521489359 67.041758390787 377.969918966293 374.62507891655 365.542427778244 0 12.476345539093 165 359062.240010803 359062.240010803 134513720 134513720 294106.097537969 294106.097537969 110179520 110179520 371.917383006851 2327287.10584906 7797.22942738292 2319489.87642168 4626 28922553 97113 28825440 0 0 0 0 377.4309694767 1717852137.4233 35411
28672 7 66.1492366459811 67.0250303043738 384.301617145538 380.956777095795 371.519808292389 0 13.0352311134338 168 359514.339248939 359514.339248939 136959424 136959424 294476.40977861 294476.40977861 112182784 112182784 369.744224334533 2340764.07680185 7700.86621783166 2333063.21058402 4808 30951636 98628 30853008 0 0 0 0 383.763693571091 1717852143.755 36050
29184 7.125 66.3303314577674 67.0128796700845 390.045757055283 386.700917005539 376.935579061508 0 13.1293063163757 171 360498.571039083 360498.571039083 139405128 139405128 295282.589149807 295282.589149807 114186048 114186048 368.416050666406 2360980.07324527 7617.05905498923 2353363.01419028 4834 30953082 100074 30853008 0 0 0 0 389.500257492065 1717852149.49914 36689
29696 7.25 66.5774343683903 67.0051328616981 395.369559049606 392.024718999863 382.128504753113 0 13.2972087860107 174 361841.55009891 361841.55009891 141850832 141850832 296382.616627909 296382.616627909 116189312 116189312 369.456985105445 2338934.59739089 7658.00046804827 2331276.59692284 4932 30986008 101608 30884400 0 0 0 0 394.815462112427 1717852154.82294 37328
30208 7.375 66.7600761306114 67.0001091764493 401.037616014481 397.692775964737 387.672270059586 0 13.3842298984528 177 362834.189406535 362834.189406535 144296536 144296536 297195.682554918 297195.682554918 118192576 118192576 370.660064970904 2318481.5495667 7699.61363868103 2310781.93592802 4958 30987521 103121 30884400 0 0 0 0 400.474997520447 1717852160.491 37967
30720 7.5 66.6617517994546 66.9934012593771 408.374700069427 405.029860019684 394.715203285217 0 13.7797999382019 180 362299.80671763 362299.80671763 146742240 146742240 296757.972348406 296757.972348406 120195840 120195840 370.291825526606 2341533.47705842 7646.0356958925 2333887.44136253 5140 33016614 104646 32911968 0 0 0 0 407.802489280701 1717852167.82808 38606
31232 7.625 66.6172718483337 66.9847339992748 415.400141000748 412.055300951004 401.551813364029 0 13.8672895431519 183 362058.062730127 362058.062730127 149187944 149187944 296559.961048845 296559.961048845 122199104 122199104 372.752590450921 2384251.21546469 7648.86582544041 2376602.34963925 5166 33018105 106137 32911968 0 0 0 0 414.819178104401 1717852174.85352 39245
31744 7.75 66.4019431441721 66.9726745852838 423.513267040253 420.168426990509 409.522587537766 0 14.0706098079681 186 360887.773234387 360887.773234387 151633648 151633648 295601.382735037 295601.382735037 124202368 124202368 373.391442429319 2361213.40597697 7680.82779545457 2353532.57818152 5264 33051029 107669 32943360 0 0 0 0 422.922735452652 1717852182.96665 39884
32256 7.875 66.1088935356115 66.955756143828 432.182754039764 428.837913990021 418.020193815231 0 14.1822814941406 189 359295.078568043 359295.078568043 154079352 154079352 294296.814443829 294296.814443829 126205632 126205632 373.237600843055 2333782.27354297 7694.37151703923 2326087.90202593 5290 33052543 109183 32943360 0 0 0 0 431.583479166031 1717852191.63614 40523
32768 8 65.9917387617138 66.9390213698205 439.76310300827 436.418262958527 425.392456769943 0 14.5390231609344 192 358658.35434773 358658.35434773 156525056 156525056 293775.276797213 293775.276797213 128208896 128208896 375.070119367679 2369357.32988747 7689.84206884665 2361667.48781863 5472 35081633 110705 34970928 0 0 0 0 438.948258161545 1717852199.21649 41162
33280 8.125 66.1395232913574 66.9267150022282 445.591753005981 442.246912956238 430.974427938461 0 14.6352117061615 195 359461.54815948 359461.54815948 158970760 158970760 294433.168859417 294433.168859417 130212160 130212160 375.855361676791 2400088.03511899 7657.96747920245 2392430.06763979 5498 35083077 112149 34970928 0 0 0 0 444.970508098602 1717852205.04514 41801
33792 8.25 66.3598001881302 66.9186153105845 450.90495800972 447.560117959976 436.157178640366 0 14.8140003681183 198 360658.730576246 360658.730576246 161416464 161416464 295413.775031277 295413.775031277 132215424 132215424 376.734683971834 2380015.94144657 7694.03970307487 2372321.9017435 5596 35115999 113679 35002320 0 0 0 0 450.27500462532 1717852210.35834 42440
34304 8.375 66.2855063241979 66.9073905322279 458.195405006409 454.850564956665 443.312950134277 0 14.9041118621826 201 360254.951020258 360254.951020258 163862168 163862168 295083.041202307 295083.041202307 134218688 134218688 377.491485663442 2359644.11125211 7725.67435869093 2351918.43689342 5622 35117508 115188 35002320 0 0 0 0 457.5557076931 1717852217.64879 43079
34816 8.5 66.2086845966748 66.8958709497404 465.519858121872 462.175018072128 450.426804542542 0 15.2055568695068 204 359837.432784057 359837.432784057 166307872 166307872 294741.054088607 294741.054088607 136221952 136221952 379.114800721051 2392766.69960659 7719.31268829223 2385047.3869183 5804 37146599 116711 37029888 0 0 0 0 464.872617721558 1717852224.97324 43718
35328 8.625 66.1282472713517 66.8823702974953 472.886999130249 469.542159080505 457.575707674026 0 15.3295116424561 207 359400.264143409 359400.264143409 168753576 168753576 294382.971426216 294382.971426216 138225216 138225216 380.503500743714 2426175.48664734 7706.20821485622 2418469.27843249 5830 37148090 118202 37029888 0 0 0 0 472.230805397034 1717852232.34038 44357
35840 8.75 66.3149310019717 66.8746587874958 478.350989103317 475.006149053574 462.90696644783 0 15.4998660087585 210 360414.871136102 360414.871136102 171199280 171199280 295214.030974964 295214.030974964 140228480 140228480 381.247821979079 2406430.29533473 7739.17538624787 2398691.11994848 5928 37181009 119729 37061280 0 0 0 0 477.686818122864 1717852237.80437 44996
36352 8.875 66.2781531857299 66.8656752973012 485.404138088226 482.059298038483 469.838527679443 0 15.5874743461609 213 360214.987464339 360214.987464339 173644984 173644984 295050.307252129 295050.307252129 142231744 142231744 382.252918050852 2388747.2462384 7775.40981828177 2380971.83642011 5954 37182520 121240 37061280 0 0 0 0 484.72931432724 1717852244.85752 45635
36864 9 66.3021654546874 66.8575757730942 492.016662120819 488.671822071075 476.239254236221 0 15.9030179977417 216 360345.491691535 360345.491691535 176090688 176090688 295157.202616486 295157.202616486 144235008 144235008 383.713221099521 2419863.28041067 7768.19620158565 2412095.08420909 6136 39211606 122758 39088848 0 0 0 0 491.333896398544 1717852251.47005 46274
37376 9.125 66.335052658741 66.8502738932616 498.558135032654 495.21329498291 482.580376148224 0 15.9983716011047 219 360524.230283763 360524.230283763 178536392 178536392 295303.606509689 295303.606509689 146238272 146238272 385.410747811501 2454214.27896326 7760.53768847595 2446453.74127478 6162 39213056 124208 39088848 0 0 0 0 497.862454175949 1717852258.01152 46913
