# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 08 2024 at 15:02:42+0200
# parameter filename: "TOV_0_subgrid_2_dx_0-5.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_0_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.08-13.02.38-69120
# Run ID: run-TOV_0_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.08-13.02.38-69120
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
28672 7 2.69059975470727e-06 2.69059976035517e-06 2.69059974009845e-06
29184 7.125 2.67895336152248e-06 2.6789533744852e-06 2.67895335558334e-06
29696 7.25 2.66649332710401e-06 2.6664933318936e-06 2.66649332022267e-06
30208 7.375 2.65452351988278e-06 2.65452352904225e-06 2.65452352140187e-06
30720 7.5 2.64487498441348e-06 2.64487497826556e-06 2.64487498822875e-06
31232 7.625 2.63852705509319e-06 2.6385270534359e-06 2.63852706552468e-06
31744 7.75 2.63423069726258e-06 2.63423070219822e-06 2.63423070986495e-06
32256 7.875 2.62964505896591e-06 2.62964506936651e-06 2.62964507357053e-06
32768 8 2.62410541313557e-06 2.6241054441241e-06 2.62410545421908e-06
33280 8.125 2.61916405904613e-06 2.61916409559198e-06 2.61916409875914e-06
33792 8.25 2.61688375406485e-06 2.61688378322763e-06 2.61688379052153e-06
34304 8.375 2.6174277386945e-06 2.61742774363318e-06 2.61742774773253e-06
34816 8.5 2.61898501780933e-06 2.61898501404037e-06 2.61898501577642e-06
35328 8.625 2.62008524908422e-06 2.62008523686904e-06 2.62008522241541e-06
35840 8.75 2.62102829014156e-06 2.62102826789573e-06 2.62102823571244e-06
36352 8.875 2.62304204912469e-06 2.62304201949368e-06 2.62304199799236e-06
36864 9 2.62644324972897e-06 2.62644326477233e-06 2.62644324398258e-06
37376 9.125 2.63011855357735e-06 2.63011857844813e-06 2.63011853983713e-06
37888 9.25 2.63247962461144e-06 2.63247966035934e-06 2.63247963296374e-06
38400 9.375 2.63305884479445e-06 2.63305889089509e-06 2.63305884990083e-06
38912 9.5 2.63272509058329e-06 2.63272514598034e-06 2.63272509587887e-06
39424 9.625 2.63228511318958e-06 2.63228515205642e-06 2.6322851167217e-06
39936 9.75 2.63158068420329e-06 2.63158070615705e-06 2.63158066651509e-06
40448 9.875 2.62971703091335e-06 2.62971703538048e-06 2.62971702373895e-06
40960 10 2.62600186806479e-06 2.62600187535303e-06 2.62600184999355e-06
41472 10.125 2.62072651248591e-06 2.62072654025876e-06 2.6207264966284e-06
41984 10.25 2.61506184506134e-06 2.61506186973212e-06 2.61506180806397e-06
42496 10.375 2.60992571643414e-06 2.60992576889655e-06 2.6099256949318e-06
43008 10.5 2.60538130783702e-06 2.60538139588014e-06 2.60538131209256e-06
43520 10.625 2.600922239367e-06 2.60092234148155e-06 2.60092228781519e-06
44032 10.75 2.59610675395691e-06 2.59610684471401e-06 2.59610678179579e-06
44544 10.875 2.59127487037762e-06 2.59127493797165e-06 2.59127489886067e-06
45056 11 2.58729727304148e-06 2.58729730771863e-06 2.58729726494858e-06
45568 11.125 2.58426008527742e-06 2.58426009920461e-06 2.58426004782149e-06
46080 11.25 2.58066265901565e-06 2.58066264414966e-06 2.58066259861216e-06
46592 11.375 2.57423827808023e-06 2.57423824817772e-06 2.57423822195049e-06
47104 11.5 2.56418010538201e-06 2.56418005840129e-06 2.56418003232027e-06
47616 11.625 2.55291629949832e-06 2.55291626218192e-06 2.55291622355266e-06
48128 11.75 2.54529412768059e-06 2.54529409235217e-06 2.54529407810077e-06
48640 11.875 2.54512374306215e-06 2.54512367865531e-06 2.54512374422049e-06
49152 12 2.55197647656259e-06 2.55197642451035e-06 2.55197650575917e-06
49664 12.125 2.56113984799194e-06 2.56113980761953e-06 2.56113988397003e-06
50176 12.25 2.5668416319011e-06 2.56684161230244e-06 2.56684167476129e-06
50688 12.375 2.5662688575919e-06 2.56626886521701e-06 2.56626884957858e-06
51200 12.5 2.5608151874274e-06 2.56081520102534e-06 2.56081515921017e-06
51712 12.625 2.55391822490181e-06 2.55391818787202e-06 2.55391814442878e-06
52224 12.75 2.54815037586452e-06 2.54815031603125e-06 2.54815026407246e-06
52736 12.875 2.54422250684649e-06 2.54422242484223e-06 2.54422238927843e-06
53248 13 2.54177025736023e-06 2.54177011779423e-06 2.54177014003333e-06
53760 13.125 2.5401520545183e-06 2.54015193352352e-06 2.54015191939739e-06
54272 13.25 2.53893931201669e-06 2.53893921583916e-06 2.53893918894711e-06
54784 13.375 2.53810138280145e-06 2.53810128137878e-06 2.53810123377304e-06
55296 13.5 2.53799558499977e-06 2.53799549648862e-06 2.53799541583216e-06
55808 13.625 2.53919633151592e-06 2.53919623101419e-06 2.53919614840719e-06
56320 13.75 2.5418229864925e-06 2.54182293204819e-06 2.5418228506793e-06
56832 13.875 2.54501562789625e-06 2.54501560121431e-06 2.54501551852341e-06
57344 14 2.5475070942925e-06 2.54750705817763e-06 2.54750700492863e-06
57856 14.125 2.54883924823877e-06 2.54883923664705e-06 2.54883920423243e-06
58368 14.25 2.55001232882922e-06 2.55001232291514e-06 2.55001229826472e-06
58880 14.375 2.55257513409269e-06 2.55257510461348e-06 2.55257508676142e-06
59392 14.5 2.55611373993319e-06 2.55611368431746e-06 2.55611366386259e-06
59904 14.625 2.55718956357453e-06 2.5571894872569e-06 2.55718941373904e-06
60416 14.75 2.5520907566217e-06 2.55209066327086e-06 2.5520905559725e-06
60928 14.875 2.5409475313953e-06 2.54094744825173e-06 2.54094734235725e-06
61440 15 2.5283897939962e-06 2.52838971469801e-06 2.52838961854859e-06
61952 15.125 2.52060105719027e-06 2.52060098746634e-06 2.52060093071453e-06
62464 15.25 2.5216287088602e-06 2.521628651281e-06 2.52162859259496e-06
62976 15.375 2.53032490734296e-06 2.53032486480399e-06 2.53032479080294e-06
63488 15.5 2.54066931940387e-06 2.54066923886501e-06 2.54066919768487e-06
64000 15.625 2.54653226883864e-06 2.54653219067785e-06 2.5465321643854e-06
64512 15.75 2.54560119523729e-06 2.54560110844331e-06 2.54560110277292e-06
65024 15.875 2.53996774642145e-06 2.53996764481476e-06 2.53996765220979e-06
65536 16 2.5347566370642e-06 2.53475651263983e-06 2.53475654549643e-06
66048 16.125 2.53408446829646e-06 2.53408435687264e-06 2.53408437056073e-06
66560 16.25 2.53762418161656e-06 2.53762406935542e-06 2.53762408895427e-06
67072 16.375 2.54172663253329e-06 2.54172650774373e-06 2.54172652510841e-06
67584 16.5 2.54342026659451e-06 2.54342013230184e-06 2.54342014785988e-06
68096 16.625 2.54259036002915e-06 2.54259021967725e-06 2.54259025533908e-06
68608 16.75 2.54104456010189e-06 2.54104447438066e-06 2.54104451535076e-06
69120 16.875 2.54013572021128e-06 2.54013567026836e-06 2.5401356833769e-06
69632 17 2.53916737427176e-06 2.53916738914939e-06 2.53916739331888e-06
70144 17.125 2.53613058382445e-06 2.53613062515462e-06 2.5361306139437e-06
70656 17.25 2.53077675190168e-06 2.53077680714863e-06 2.53077675313888e-06
71168 17.375 2.52590840581927e-06 2.52590842278404e-06 2.52590832272953e-06
71680 17.5 2.52426113427412e-06 2.52426109172724e-06 2.52426098684257e-06
72192 17.625 2.52566445690201e-06 2.5256643961002e-06 2.52566430621451e-06
72704 17.75 2.52760387285213e-06 2.52760377840974e-06 2.52760370986714e-06
73216 17.875 2.52729439127606e-06 2.52729428525263e-06 2.52729424419103e-06
73728 18 2.52383933439748e-06 2.52383921654493e-06 2.52383921807722e-06
74240 18.125 2.51913073455377e-06 2.51913059751457e-06 2.51913064041661e-06
74752 18.25 2.51607936768492e-06 2.51607924402616e-06 2.51607931084258e-06
75264 18.375 2.51617446950549e-06 2.51617436281617e-06 2.51617444808237e-06
75776 18.5 2.51891575946946e-06 2.51891563343275e-06 2.51891577150058e-06
76288 18.625 2.52231190376088e-06 2.52231171888806e-06 2.52231188344305e-06
76800 18.75 2.5239203917764e-06 2.52392019929276e-06 2.52392034285002e-06
77312 18.875 2.52291732218514e-06 2.52291718385696e-06 2.52291727821856e-06
77824 19 2.52053394377058e-06 2.5205339048751e-06 2.52053387508347e-06
78336 19.125 2.51830405344603e-06 2.51830405894521e-06 2.51830395749691e-06
78848 19.25 2.51691538486896e-06 2.51691537908394e-06 2.516915243415e-06
79360 19.375 2.51632866532532e-06 2.5163286919379e-06 2.5163285413252e-06
79872 19.5 2.51633646026712e-06 2.51633651061104e-06 2.51633638462728e-06
80384 19.625 2.5166791957e-06 2.51667926528154e-06 2.5166791740916e-06
80896 19.75 2.51674312607583e-06 2.51674315929309e-06 2.51674312433761e-06
81408 19.875 2.51575368117933e-06 2.51575365538141e-06 2.51575366840213e-06
81920 20 2.51348368996633e-06 2.51348364838522e-06 2.51348369787981e-06
82432 20.125 2.51060183002462e-06 2.51060181468321e-06 2.51060186189096e-06
82944 20.25 2.50825322676351e-06 2.50825328604615e-06 2.50825326237609e-06
83456 20.375 2.5071204300055e-06 2.50712052826135e-06 2.5071204429838e-06
83968 20.5 2.50682953502165e-06 2.50682961901414e-06 2.50682948997003e-06
84480 20.625 2.50641600066931e-06 2.50641601409089e-06 2.50641590569907e-06
84992 20.75 2.50525093407074e-06 2.50525091665347e-06 2.50525080868604e-06
85504 20.875 2.50336607388921e-06 2.50336604178958e-06 2.50336598625178e-06
86016 21 2.50133524704692e-06 2.50133520945125e-06 2.50133522205042e-06
86528 21.125 2.49977670579166e-06 2.49977661807224e-06 2.49977666882004e-06
87040 21.25 2.49908026762619e-06 2.49908013392681e-06 2.49908014196267e-06
87552 21.375 2.49930278612267e-06 2.49930268229885e-06 2.49930261150594e-06
88064 21.5 2.49991601915685e-06 2.49991596012024e-06 2.49991584573992e-06
88576 21.625 2.50006685586997e-06 2.50006676003202e-06 2.50006666431802e-06
89088 21.75 2.49935614007178e-06 2.49935596289824e-06 2.49935588268198e-06
89600 21.875 2.4984666425649e-06 2.49846642680296e-06 2.49846636526644e-06
90112 22 2.49844086757296e-06 2.49844070818974e-06 2.49844070149341e-06
90624 22.125 2.49925825674738e-06 2.49925819588672e-06 2.49925829480813e-06
91136 22.25 2.49973934323486e-06 2.49973940679778e-06 2.49973957843997e-06
91648 22.375 2.49896710396388e-06 2.49896725570043e-06 2.49896746314402e-06
92160 22.5 2.49709398814507e-06 2.49709421157082e-06 2.49709436031713e-06
92672 22.625 2.49479042247754e-06 2.49479071274285e-06 2.49479080135225e-06
93184 22.75 2.49278433298211e-06 2.49278463381428e-06 2.49278473503436e-06
93696 22.875 2.49167266559708e-06 2.49167293076902e-06 2.49167303512582e-06
94208 23 2.49131140580638e-06 2.49131156310324e-06 2.49131164711032e-06
94720 23.125 2.49104777107851e-06 2.4910478147004e-06 2.4910478157194e-06
95232 23.25 2.49090419466667e-06 2.49090420024037e-06 2.49090413192031e-06
95744 23.375 2.49151504188082e-06 2.49151508062505e-06 2.49151496132665e-06
96256 23.5 2.49301741275786e-06 2.49301747442487e-06 2.49301737710702e-06
96768 23.625 2.49459150404149e-06 2.49459154828802e-06 2.49459144493805e-06
97280 23.75 2.49496877492191e-06 2.49496870985131e-06 2.4949686035738e-06
97792 23.875 2.4935882579113e-06 2.49358813544992e-06 2.49358805008271e-06
98304 24 2.49121459974966e-06 2.49121445236102e-06 2.49121447949507e-06
98816 24.125 2.48900220473775e-06 2.48900211090192e-06 2.48900227123687e-06
99328 24.25 2.48729801724273e-06 2.48729800678195e-06 2.48729822265719e-06
99840 24.375 2.48583428965562e-06 2.48583434261905e-06 2.48583454450341e-06
100352 24.5 2.48448113930318e-06 2.48448117776127e-06 2.48448132350427e-06
100864 24.625 2.48365163538169e-06 2.48365160925304e-06 2.48365170863119e-06
101376 24.75 2.4840500639208e-06 2.48404998442053e-06 2.48405003397135e-06
101888 24.875 2.48558564785387e-06 2.48558553901099e-06 2.48558555387602e-06
102400 25 2.48696388830246e-06 2.48696377756497e-06 2.48696375819816e-06
102912 25.125 2.48671142970287e-06 2.48671134604704e-06 2.48671132936664e-06
103424 25.25 2.48446023565302e-06 2.48446019436185e-06 2.48446021953078e-06
103936 25.375 2.48135755946871e-06 2.4813575228592e-06 2.48135756858987e-06
104448 25.5 2.47933820034902e-06 2.47933806947994e-06 2.47933805092126e-06
104960 25.625 2.47937803052558e-06 2.47937773938829e-06 2.47937756658723e-06
105472 25.75 2.48016616701558e-06 2.48016579119475e-06 2.48016551150897e-06
105984 25.875 2.4790644332446e-06 2.47906409148042e-06 2.4790638318955e-06
106496 26 2.47393883982036e-06 2.47393864312107e-06 2.4739385182335e-06
107008 26.125 2.46391755424077e-06 2.46391755960171e-06 2.46391758271665e-06
107520 26.25 2.44947374369152e-06 2.44947383631122e-06 2.44947393817537e-06
108032 26.375 2.43185573834749e-06 2.43185581479805e-06 2.43185587337025e-06
108544 26.5 2.41239887285356e-06 2.41239887321992e-06 2.41239878276162e-06
109056 26.625 2.39234082812753e-06 2.39234071283912e-06 2.3923405009172e-06
109568 26.75 2.37271783549627e-06 2.37271747912316e-06 2.37271713422118e-06
110080 26.875 2.35404275454395e-06 2.35404219816363e-06 2.35404175313651e-06
110592 27 2.33603515572659e-06 2.33603467412258e-06 2.33603423856832e-06
111104 27.125 2.31846477703546e-06 2.31846456076679e-06 2.31846426943179e-06
111616 27.25 2.30281101168961e-06 2.30281100464106e-06 2.30281087123911e-06
112128 27.375 2.29233787638519e-06 2.29233782048505e-06 2.29233772425055e-06
112640 27.5 2.28956567410835e-06 2.28956543497013e-06 2.28956526432482e-06
113152 27.625 2.29338764233391e-06 2.29338726621115e-06 2.29338696777854e-06
113664 27.75 2.29939175429876e-06 2.29939137026482e-06 2.29939099742822e-06
114176 27.875 2.30328191854923e-06 2.30328160554692e-06 2.30328130187501e-06
114688 28 2.30429564882221e-06 2.3042954256916e-06 2.30429527369151e-06
115200 28.125 2.3054054141524e-06 2.30540520669731e-06 2.30540508373795e-06
115712 28.25 2.31020004465966e-06 2.31019965190353e-06 2.31019934003574e-06
116224 28.375 2.31958427868624e-06 2.31958359217284e-06 2.31958302526463e-06
116736 28.5 2.33131666546536e-06 2.33131584307955e-06 2.33131512829784e-06
117248 28.625 2.34214757195804e-06 2.3421468622075e-06 2.34214614549954e-06
117760 28.75 2.35033076654832e-06 2.3503302736818e-06 2.35032965275813e-06
118272 28.875 2.35625048856451e-06 2.35625018819065e-06 2.35624966036662e-06
118784 29 2.36105632314035e-06 2.36105610387545e-06 2.36105562325415e-06
119296 29.125 2.36560214425129e-06 2.36560188912729e-06 2.36560144802634e-06
119808 29.25 2.37018508806083e-06 2.37018476065372e-06 2.37018438310205e-06
120320 29.375 2.37420150709035e-06 2.3742010976314e-06 2.37420082295505e-06
120832 29.5 2.37642361502882e-06 2.37642314686829e-06 2.37642299799029e-06
121344 29.625 2.37656695320774e-06 2.3765665371557e-06 2.37656651614559e-06
121856 29.75 2.37649474654231e-06 2.37649439704418e-06 2.37649446570603e-06
122368 29.875 2.37943781278017e-06 2.37943748149257e-06 2.37943755251447e-06
122880 30 2.38735655354251e-06 2.38735626354048e-06 2.3873562719534e-06
123392 30.125 2.39847597707369e-06 2.39847574376963e-06 2.3984756538332e-06
123904 30.25 2.40795150688979e-06 2.40795135874277e-06 2.40795121155657e-06
124416 30.375 2.41163461283147e-06 2.41163453611944e-06 2.41163435559054e-06
124928 30.5 2.40938176877983e-06 2.40938165913986e-06 2.4093814010293e-06
125440 30.625 2.40472994086334e-06 2.4047297334095e-06 2.40472939293005e-06
125952 30.75 2.40136697403046e-06 2.40136675344008e-06 2.40136638659431e-06
126464 30.875 2.40005886268669e-06 2.40005864025306e-06 2.40005823036077e-06
126976 31 2.39921121182254e-06 2.39921093609561e-06 2.39921042019486e-06
127488 31.125 2.39767820849693e-06 2.39767786845999e-06 2.39767728174063e-06
128000 31.25 2.39618583387236e-06 2.39618546337433e-06 2.39618495106413e-06
128512 31.375 2.39631891575394e-06 2.39631857612188e-06 2.39631829069137e-06
129024 31.5 2.39867732240899e-06 2.39867699536472e-06 2.39867687879907e-06
129536 31.625 2.40184704609636e-06 2.40184656538357e-06 2.40184639818398e-06
130048 31.75 2.40290775954495e-06 2.40290706132467e-06 2.40290671972459e-06
130560 31.875 2.39935425037813e-06 2.39935356051863e-06 2.39935314777135e-06
131072 32 2.39114367179579e-06 2.39114322648894e-06 2.39114293421128e-06
131584 32.125 2.3813114497716e-06 2.38131128160501e-06 2.38131115353019e-06
132096 32.25 2.37466513527169e-06 2.37466508287369e-06 2.374665081343e-06
132608 32.375 2.37465850494985e-06 2.37465846535916e-06 2.37465845229689e-06
133120 32.5 2.38030527417613e-06 2.38030515397033e-06 2.38030503845167e-06
133632 32.625 2.38653282970904e-06 2.38653259725908e-06 2.38653241227418e-06
134144 32.75 2.38820585708676e-06 2.38820552315296e-06 2.38820530204112e-06
134656 32.875 2.38416103907554e-06 2.38416066252654e-06 2.38416042231736e-06
135168 33 2.37747080717387e-06 2.37747040879186e-06 2.37747013949817e-06
135680 33.125 2.37208383500435e-06 2.37208334164409e-06 2.3720829177732e-06
136192 33.25 2.36964696222112e-06 2.36964628081513e-06 2.36964556814081e-06
136704 33.375 2.36957509289518e-06 2.36957432179164e-06 2.36957334520212e-06
137216 33.5 2.37139581407534e-06 2.37139519435691e-06 2.37139418188721e-06
137728 33.625 2.37579574389409e-06 2.37579541674112e-06 2.37579465895622e-06
138240 33.75 2.38299000434255e-06 2.38298992186512e-06 2.3829895918483e-06
138752 33.875 2.39092956182597e-06 2.39092960709629e-06 2.3909295896768e-06
139264 34 2.39591156894716e-06 2.39591166066125e-06 2.39591174387795e-06
139776 34.125 2.39519544049349e-06 2.39519557269519e-06 2.39519564522993e-06
140288 34.25 2.38939388716771e-06 2.38939407463722e-06 2.38939404580695e-06
140800 34.375 2.38242325687561e-06 2.38242338134241e-06 2.38242325506232e-06
141312 34.5 2.37882833926175e-06 2.37882826128201e-06 2.37882805687971e-06
141824 34.625 2.38057399398828e-06 2.38057371976684e-06 2.38057353886477e-06
142336 34.75 2.38553399616997e-06 2.38553371008331e-06 2.38553367621932e-06
142848 34.875 2.38882321268929e-06 2.38882306817831e-06 2.38882315517451e-06
143360 35 2.38638055136363e-06 2.3863804925905e-06 2.38638050533592e-06
143872 35.125 2.37833248579591e-06 2.37833243981599e-06 2.37833227346702e-06
144384 35.25 2.36912527468463e-06 2.36912526503373e-06 2.36912493091218e-06
144896 35.375 2.3640118609805e-06 2.36401190152691e-06 2.36401154560432e-06
145408 35.5 2.3649510891951e-06 2.36495110717244e-06 2.36495088532708e-06
145920 35.625 2.36956566469806e-06 2.3695655688116e-06 2.36956546937363e-06
146432 35.75 2.37383260042548e-06 2.37383230665013e-06 2.37383213755844e-06
146944 35.875 2.37539381278059e-06 2.37539334758091e-06 2.37539294161957e-06
147456 36 2.37429582987291e-06 2.37429535591866e-06 2.37429474080652e-06
147968 36.125 2.37147306375622e-06 2.3714726536531e-06 2.37147205749918e-06
148480 36.25 2.36750948973341e-06 2.36750909413732e-06 2.36750865547763e-06
148992 36.375 2.36318231854719e-06 2.36318178428566e-06 2.36318136685204e-06
149504 36.5 2.36054063043512e-06 2.36053998571058e-06 2.36053928295e-06
150016 36.625 2.36210283643072e-06 2.36210232897654e-06 2.36210123173199e-06
150528 36.75 2.36831673567612e-06 2.36831654706121e-06 2.36831534314897e-06
151040 36.875 2.37616758602537e-06 2.37616759105761e-06 2.37616667927467e-06
151552 37 2.38081276300782e-06 2.38081272973187e-06 2.38081212477896e-06
152064 37.125 2.37916552550781e-06 2.37916528956545e-06 2.379164844328e-06
152576 37.25 2.37246451969651e-06 2.37246423544306e-06 2.37246384620678e-06
153088 37.375 2.3655925711555e-06 2.3655924210817e-06 2.36559229379388e-06
153600 37.5 2.36350759206745e-06 2.36350763806681e-06 2.36350786639437e-06
154112 37.625 2.36752038331193e-06 2.36752032303149e-06 2.36752071205921e-06
154624 37.75 2.37442291899611e-06 2.37442254862376e-06 2.3744227586371e-06
155136 37.875 2.37936244808649e-06 2.37936190377063e-06 2.37936181923459e-06
155648 38 2.3797153039052e-06 2.37971478958327e-06 2.37971452942994e-06
156160 38.125 2.37656672559813e-06 2.37656624063879e-06 2.37656587000647e-06
156672 38.25 2.37322053304849e-06 2.37322003396274e-06 2.37321951351671e-06
157184 38.375 2.3724327156836e-06 2.37243212340749e-06 2.37243150086343e-06
157696 38.5 2.37478973073962e-06 2.37478899987415e-06 2.37478841535445e-06
158208 38.625 2.37932079845716e-06 2.37931992371774e-06 2.37931947287421e-06
158720 38.75 2.38483907328451e-06 2.38483822037961e-06 2.38483797039664e-06
159232 38.875 2.39032983630484e-06 2.3903291295826e-06 2.39032903672796e-06
159744 39 2.39477344130873e-06 2.39477292796704e-06 2.39477288806624e-06
160256 39.125 2.39732077566729e-06 2.39732045372483e-06 2.39732045174134e-06
160768 39.25 2.39801791421842e-06 2.39801779994374e-06 2.39801794169434e-06
161280 39.375 2.39819163705417e-06 2.39819172669039e-06 2.39819200928346e-06
161792 39.5 2.39958026844755e-06 2.39958040458075e-06 2.39958072058578e-06
162304 39.625 2.4024788966704e-06 2.40247897886709e-06 2.4024791436674e-06
162816 39.75 2.40465886567816e-06 2.40465888854982e-06 2.40465875604446e-06
163328 39.875 2.40256478596736e-06 2.40256471080306e-06 2.40256421924823e-06
163840 40 2.39415948153881e-06 2.3941592433366e-06 2.39415846383994e-06
164352 40.125 2.38087136351892e-06 2.38087098769513e-06 2.38087013155835e-06
164864 40.25 2.36672893150975e-06 2.36672843184578e-06 2.36672771328505e-06
165376 40.375 2.35542631363168e-06 2.35542569655087e-06 2.35542536164893e-06
165888 40.5 2.34802843895537e-06 2.34802786864066e-06 2.34802787220103e-06
166400 40.625 2.34304338541814e-06 2.34304292215518e-06 2.34304300920271e-06
166912 40.75 2.33837392282452e-06 2.33837355401691e-06 2.33837339159772e-06
167424 40.875 2.33327561166927e-06 2.33327519055629e-06 2.33327455102312e-06
167936 41 2.32859120681404e-06 2.32859086123974e-06 2.32858987431416e-06
168448 41.125 2.32556889812252e-06 2.32556883866838e-06 2.32556778815871e-06
168960 41.25 2.32457937867735e-06 2.32457950022497e-06 2.32457871899739e-06
169472 41.375 2.3249199615494e-06 2.32491976942481e-06 2.32491929793081e-06
169984 41.5 2.32550017604296e-06 2.32549924530206e-06 2.32549902443258e-06
170496 41.625 2.3253826998251e-06 2.32538126103559e-06 2.3253812464268e-06
171008 41.75 2.32405094015099e-06 2.32404938292868e-06 2.32404957919102e-06
171520 41.875 2.32163842233044e-06 2.32163681265295e-06 2.32163729531761e-06
