# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 04 2024 at 19:05:52+0200
# parameter filename: "TOV_0_subgrid_2.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_0_subgrid_2-MacBook-Pro-di-Federico.local-Federico-2024.06.04-17.05.49-98201
# Run ID: run-TOV_0_subgrid_2-MacBook-Pro-di-Federico.local-Federico-2024.06.04-17.05.49-98201
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
76288 74.5 2356.91413263217 2279.19936436405 116.036754131317 113.792860031128 101.574735403061 0 14.4642798900604 447 313375.303074774 313375.303074774 35659872 35659872 153859.354578228 153859.354578228 17508096 17508096 861.982011933344 1168371.81015305 16054.6742721578 1152317.13588089 12470 16897224 232392 16664832 0 0 0 0 114.855005979538 1717520866.0971 95477
76800 75 2358.23136171281 2279.67672043763 116.736477136612 114.492583036423 102.221444368362 0 14.5606153011322 450 313550.441853335 313550.441853335 35899200 35899200 153945.343292612 153945.343292612 17625600 17625600 863.105182056772 1164565.12843536 16099.5158420288 1148465.61259333 12568 16912542 233886 16678656 0 0 0 0 115.547345876694 1717520866.79682 96116
77312 75.5 2359.06054310457 2280.16750425303 117.459249973297 115.215355873108 102.888655662537 0 14.5728824138641 453 313660.689811183 313660.689811183 36138528 36138528 153999.472253866 153999.472253866 17743104 17743104 864.069078548305 1160816.68594047 16137.5023547497 1144679.18358572 12594 16913996 235340 16678656 0 0 0 0 116.262857675552 1717520867.51959 96755
77824 76 2358.28614056581 2280.70635654071 118.260349988937 116.016455888748 103.582483768463 0 14.7753567695618 456 313557.725249631 313557.725249631 36377856 36377856 153948.919256136 153948.919256136 17860608 17860608 864.839603340509 1160205.28762183 16121.8256417897 1144083.46198004 12776 17340579 236835 17103744 0 0 0 0 117.056119680405 1717520868.32069 97394
78336 76.5 2357.98026049982 2281.21240767951 119.038764953613 116.794870853424 104.251078605652 0 14.789966583252 459 313517.055436056 313517.055436056 36617184 36617184 153928.951405428 153928.951405428 17978112 17978112 865.449786995535 1172720.70775228 16100.0168922856 1156620.69085999 12802 17342035 238291 17103744 0 0 0 0 117.827359437943 1717520869.09911 98033
78848 77 2359.36230440047 2281.66902980517 119.733268022537 117.489373922348 104.893400907516 0 14.8839001655579 462 313700.811993087 313700.811993087 36856512 36856512 154019.171231263 154019.171231263 18095616 18095616 866.584579250258 1169047.73240456 16144.6863467864 1152903.04605777 12900 17357354 239786 17117568 0 0 0 0 118.514214515686 1717520869.79361 98672
79360 77.5 2359.63655835215 2282.15580188716 120.482441902161 118.238547801971 105.585773229599 0 14.8988726139069 465 313737.276798502 313737.276798502 37095840 37095840 154037.074529228 154037.074529228 18213120 18213120 867.442264041301 1165267.44210758 16180.4632497442 1149086.97885783 12926 17358811 241243 17117568 0 0 0 0 119.256162405014 1717520870.54279 99311
79872 78 2360.18267127001 2282.63616722273 121.217736005783 118.973841905594 106.217638969421 0 15.0928108692169 468 313809.88797206 313809.88797206 37335168 37335168 154072.724780506 154072.724780506 18330624 18330624 868.394382277909 1164935.99725661 16169.0287344186 1148766.9685222 13108 17785391 242735 17542656 0 0 0 0 119.983795166016 1717520871.27808 99950
80384 78.5 2360.35673228819 2283.11770363962 121.971559047699 119.72766494751 106.869400978088 0 15.1048560142517 471 313833.031125038 313833.031125038 37574496 37574496 154084.087483773 154084.087483773 18448128 18448128 869.412168743017 1177754.59096745 16155.3070015172 1161599.28396593 13134 17786844 244188 17542656 0 0 0 0 120.730516433716 1717520872.0319 100589
80896 79 2361.44442868996 2283.57397554322 122.678657054901 120.434762954712 107.523849725723 0 15.2001557350159 474 313977.651238617 313977.651238617 37813824 37813824 154155.09230488 154155.09230488 18565632 18565632 870.48285824137 1174104.20426409 16198.3583603446 1157905.84590375 13232 17802162 245682 17556480 0 0 0 0 121.430221557617 1717520872.739 101228
81408 79.5 2362.7983423613 2284.0194458759 123.371454954147 121.127560853958 108.159269094467 0 15.2162528038025 477 314157.667600359 314157.667600359 38053152 38053152 154243.475789346 154243.475789346 18683136 18683136 871.27518176922 1170338.64588704 16232.3154790321 1154106.330408 13258 17803618 247138 17556480 0 0 0 0 122.115109205246 1717520873.4318 101867
81920 80 2363.00733840265 2284.50526616856 124.12248301506 121.878588914871 108.806893587112 0 15.4063014984131 480 314185.455714016 314185.455714016 38292480 38292480 154257.119050925 154257.119050925 18800640 18800640 872.183213244423 1169981.35032932 16220.4661576178 1153760.8841717 13440 18230195 248627 17981568 0 0 0 0 122.848564386368 1717520874.18283 102506
82432 80.5 2363.23526365035 2284.97920504816 124.872395992279 122.62850189209 109.456291675568 0 15.4183053970337 483 314215.76065495 314215.76065495 38531808 38531808 154271.998011095 154271.998011095 18918144 18918144 873.242663868515 1182623.22474276 16208.6993488445 1166414.52539391 13466 18231652 250084 17981568 0 0 0 0 123.601537704468 1717520874.93274 103145
82944 81 2363.47121962642 2285.45348389593 125.621745109558 123.377851009369 110.151765346527 0 15.5109822750092 486 314247.133361529 314247.133361529 38771136 38771136 154287.401217213 154287.401217213 19035648 19035648 874.20928838696 1178936.57777007 16249.0839581259 1162687.49381194 13564 18246963 251571 17995392 0 0 0 0 124.343027591705 1717520875.68209 103784
83456 81.5 2364.88874425236 2285.88607948999 126.308927059174 124.065032958984 110.787962913513 0 15.5231692790985 489 314435.607435794 314435.607435794 39010464 39010464 154379.937224794 154379.937224794 19153152 19153152 875.332219860748 1175713.88147959 16289.0009684539 1159424.88051114 13590 18248421 253029 17995392 0 0 0 0 125.023099660873 1717520876.36927 104423
83968 82 2365.10527631491 2286.36032801383 127.05863404274 124.814739942551 111.43604516983 0 15.7168855667114 492 314464.397538831 314464.397538831 39249792 39249792 154394.072437837 154394.072437837 19270656 19270656 876.295222985688 1175462.22008337 16279.1840756311 1159183.03600774 13772 18675002 254522 18420480 0 0 0 0 125.765154123306 1717520877.11898 105062
84480 82.5 2365.20501677893 2286.82708096601 127.814404010773 125.570509910583 112.087964296341 0 15.7289781570435 495 314477.659030926 314477.659030926 39489120 39489120 154400.583495328 154400.583495328 19388160 19388160 877.121602249337 1187569.87208372 16263.4394462015 1171306.43263751 13798 18676453 255973 18420480 0 0 0 0 126.513688087463 1717520877.87475 105701
84992 83 2366.4833199089 2287.26050336267 128.507196903229 126.26330280304 112.728194236755 0 15.8200073242188 498 314647.622215088 314647.622215088 39728448 39728448 154484.031123653 154484.031123653 19505664 19505664 878.129010614891 1184037.3815068 16304.262407321 1167733.11909948 13896 18691770 257466 18434304 0 0 0 0 127.198577880859 1717520878.56754 106340
85504 83.5 2367.82131761389 2287.69117675284 129.196041107178 126.952147006989 113.36603474617 0 15.8322732448578 501 314825.522389943 314825.522389943 39967776 39967776 154571.375613835 154571.375613835 19623168 19623168 879.216323897549 1180859.79081123 16343.2657005914 1164516.52511064 13922 18693227 258923 18434304 0 0 0 0 127.88040471077 1717520879.25639 106979
86016 84 2368.10445436413 2288.15887468306 129.940963983536 127.697069883347 114.011085033417 0 16.0272076129913 504 314863.168252254 314863.168252254 40207104 40207104 154589.85878089 154589.85878089 19740672 19740672 880.232677467724 1180710.0392222 16335.0896020497 1164374.94962015 14104 19119809 260417 18859392 0 0 0 0 128.617586612701 1717520880.00131 107618
86528 84.5 2368.24107601124 2288.62081599417 130.693655014038 128.449760913849 114.65681886673 0 16.0390441417694 507 314881.333466454 314881.333466454 40446432 40446432 154598.777442014 154598.777442014 19858176 19858176 880.847061742346 1192321.0927867 16316.5600494034 1176004.5327373 14130 19121267 261875 18859392 0 0 0 0 129.362773656845 1717520880.754 108257
87040 85 2369.322917969 2289.05515995257 131.394715070724 129.150820970535 115.297825813293 0 16.1431522369385 510 315025.175173158 315025.175173158 40685760 40685760 154669.400085016 154669.400085016 19975680 19975680 881.412537111802 1188288.16512916 16348.9352378138 1171939.22989135 14228 19136584 263368 18873216 0 0 0 0 130.056466341019 1717520881.45506 108896
87552 85.5 2370.70593210866 2289.47910898004 132.078639030457 129.834744930267 115.924152135849 0 16.1567378044128 513 315209.060733168 315209.060733168 40925088 40925088 154759.683248054 154759.683248054 20093184 20093184 882.107868418695 1184675.94327544 16380.3407515425 1168295.6025239 14254 19138040 264824 18873216 0 0 0 0 130.732989549637 1717520882.13898 109535
88064 86 2371.18539238366 2289.93596295882 132.811500072479 130.56760597229 116.552907705307 0 16.3522481918335 516 315272.809771332 315272.809771332 41164416 41164416 154790.982414806 154790.982414806 20210688 20210688 882.856256915709 1184197.04272029 16367.530102871 1167829.51261742 14436 19564618 266314 19298304 0 0 0 0 131.458075761795 1717520882.87184 110174
88576 86.5 2371.2938215211 2290.39601158299 133.564609050751 131.320714950562 117.202234506607 0 16.3647956848145 519 315287.226509445 315287.226509445 41403744 41403744 154798.060668897 154798.060668897 20328192 20328192 883.612580863132 1195783.95832547 16352.2109384645 1179431.747387 14462 19566072 267768 19298304 0 0 0 0 132.204098463058 1717520883.62495 110813
89088 87 2372.63722234431 2290.81885905876 134.248903989792 132.005009889603 117.834525585175 0 16.4566526412964 522 315465.845082899 315465.845082899 41643072 41643072 154885.757874637 154885.757874637 20445696 20445696 884.590305041071 1192402.44848348 16391.5436434873 1176010.90483999 14560 19581386 269258 19312128 0 0 0 0 132.880884408951 1717520884.30925 111452
89600 87.5 2373.50234823996 2291.25530542606 134.959161996841 132.715267896652 118.491441488266 0 16.4699876308441 525 315580.872221986 315580.872221986 41882400 41882400 154942.233293105 154942.233293105 20563200 20563200 885.489888682926 1189152.86361597 16426.6207857447 1172726.24283023 14586 19582844 270716 19312128 0 0 0 0 133.583910942078 1717520885.01951 112091
90112 88 2373.62354065451 2291.71833927129 135.710720062256 133.466825962067 119.136200428009 0 16.6652767658234 528 315596.985965424 315596.985965424 42121728 42121728 154950.144733926 154950.144733926 20680704 20680704 886.058861679182 1188462.01486883 16411.3956846123 1172050.61918422 14768 20009428 272212 19737216 0 0 0 0 134.327956676483 1717520885.77106 112730
90624 88.5 2373.90615176343 2292.16670764553 136.453074932098 134.209180831909 119.778249740601 0 16.6770672798157 531 315634.561938466 315634.561938466 42361056 42361056 154968.593587117 154968.593587117 20798208 20798208 886.96582003997 1200053.36009178 16399.8121035436 1183653.54798824 14794 20010887 273671 19737216 0 0 0 0 135.062878131866 1717520886.51342 113369
91136 89 2375.13724388347 2292.58672471694 137.141361951828 134.897467851639 120.413765192032 0 16.7691607475281 534 315798.247946746 315798.247946746 42600384 42600384 155048.959280713 155048.959280713 20915712 20915712 887.874104886122 1196667.05788309 16437.7467934223 1180229.31108967 14892 20026205 275165 19751040 0 0 0 0 135.743317365646 1717520887.20171 114008
91648 89.5 2376.13705389397 2293.01229503214 137.842133045197 135.598238945007 121.060563802719 0 16.7837791442871 537 315931.182685742 315931.182685742 42839712 42839712 155114.226878198 155114.226878198 21033216 21033216 888.713074713523 1193419.56110437 16471.2248304136 1176948.33627396 14918 20027662 276622 19751040 0 0 0 0 136.436973333359 1717520887.90248 114647
92160 90 2376.02543005122 2293.47654353902 138.606070995331 136.362176895142 121.723549365997 0 16.9750154018402 540 315916.341179611 315916.341179611 43079040 43079040 155106.940073744 155106.940073744 21150720 21150720 889.559055793308 1193127.86574497 16461.9365579318 1176665.92918704 15100 20454246 278118 20176128 0 0 0 0 137.193213224411 1717520888.66641 115286
92672 90.5 2376.44854667058 2293.91370124448 139.339225053787 137.095330953598 122.35439991951 0 16.9873566627502 543 315972.59876532 315972.59876532 43318368 43318368 155134.561126655 155134.561126655 21268224 21268224 890.324149966199 1204339.39344589 16447.9762253311 1187891.41722055 15126 20455702 279574 20176128 0 0 0 0 137.919239521027 1717520889.39957 115925
93184 91 2377.6262614899 2294.32882944162 140.028374910355 137.784480810165 122.990805625916 0 17.081622838974 546 316129.187727697 316129.187727697 43557696 43557696 155211.44235006 155211.44235006 21385728 21385728 891.206940761673 1201003.4212268 16485.1567328048 1184518.264494 15224 20471020 281068 20189952 0 0 0 0 138.601129293442 1717520890.08872 116564
93696 91.5 2378.58981593686 2294.74972896142 140.729310035706 138.485415935516 123.635990381241 0 17.0955266952515 549 316257.301926966 316257.301926966 43797024 43797024 155274.343184359 155274.343184359 21503232 21503232 891.927390828252 1197676.13394234 16515.7503461454 1181160.3835962 15250 20472469 282517 20189952 0 0 0 0 139.294283151627 1717520890.78965 117203
94208 92 2378.39994008122 2295.21041821775 141.497177124023 139.253283023834 124.296871423721 0 17.2948815822601 552 316232.056033199 316232.056033199 44036352 44036352 155261.948088502 155261.948088502 21620736 21620736 892.425999133863 1196944.36591545 16500.2299927155 1180444.13592273 15432 20899050 284010 20615040 0 0 0 0 140.054521560669 1717520891.55752 117842
94720 92.5 2378.7446686468 2295.64350734941 142.233698129654 139.989804029465 124.928713560104 0 17.3072333335876 555 316277.891143279 316277.891143279 44275680 44275680 155284.451969263 155284.451969263 21738240 21738240 893.037490896894 1207761.8975042 16484.3255914804 1191277.57191271 15458 20900508 285468 20615040 0 0 0 0 140.784083843231 1717520892.29404 118481
95232 93 2379.82579996817 2296.05440464171 142.926460027695 140.682565927505 125.569467306137 0 17.4045014381409 558 316421.638363767 316421.638363767 44515008 44515008 155355.028221922 155355.028221922 21855744 21855744 893.933658261487 1204527.61232268 16520.8918733859 1188006.7204493 15556 20915817 286953 20628864 0 0 0 0 141.469343423843 1717520892.9868 119120
95744 93.5 2380.95010859889 2296.46344135939 143.616029024124 141.372134923935 126.201048612595 0 17.4173581600189 561 316571.126439309 316571.126439309 44754336 44754336 155428.423089336 155428.423089336 21973248 21973248 894.517227805012 1201096.21175066 16549.1429326671 1184547.06881799 15582 20917275 288411 20628864 0 0 0 0 142.151663064957 1717520893.67637 119759
96256 94 2381.31802215484 2296.90052706917 144.350070953369 142.10617685318 126.835337162018 0 17.61656498909 564 316620.044225707 316620.044225707 44993664 44993664 155452.440486268 155452.440486268 22090752 22090752 895.360454050617 1200852.96474137 16540.8166319408 1184312.14810942 15764 21343861 289909 21053952 0 0 0 0 142.87806725502 1717520894.41041 120398
96768 94.5 2381.42957266791 2297.33791873831 145.099262952805 142.855368852615 127.471988201141 0 17.6294798851013 567 316634.875981925 316634.875981925 45232992 45232992 155459.722503761 155459.722503761 22208256 22208256 895.543992046219 1210913.6154462 16517.3008364511 1194396.31460975 15790 21345312 291360 21053952 0 0 0 0 143.619978189468 1717520895.15961 121037
97280 95 2382.37168742982 2297.74861521695 145.798320055008 143.554425954819 128.116328716278 0 17.7232990264893 570 316760.139560668 316760.139560668 45472320 45472320 155521.223755418 155521.223755418 22325760 22325760 896.279140533636 1207544.19516268 16550.7376626179 1190993.45750006 15888 21360626 292850 21067776 0 0 0 0 144.311626195908 1717520895.85866 121676
97792 95.5 2383.38285631742 2298.15605945471 146.492645025253 144.248750925064 128.758144855499 0 17.7367122173309 573 316894.584575965 316894.584575965 45711648 45711648 155587.232860401 155587.232860401 22443264 22443264 897.121421393895 1204537.86661732 16583.5516752587 1187954.31494206 15914 21362086 294310 21067776 0 0 0 0 144.998522281647 1717520896.55299 122315
98304 96 2383.50145427315 2298.59578124209 147.240658998489 144.9967648983 129.402278184891 0 17.9326348304749 576 316910.353360158 316910.353360158 45950976 45950976 155594.974934951 155594.974934951 22560768 22560768 897.727219041772 1204001.03711359 16571.2910318998 1187429.74608169 16096 21788670 295806 21492864 0 0 0 0 145.729294776917 1717520897.301 122954
98816 96.5 2382.73772170311 2299.05203234292 148.042567968369 145.798673868179 130.10012960434 0 17.9446313381195 579 316808.807477645 316808.807477645 46190304 46190304 155545.118472779 155545.118472779 22678272 22678272 898.317144692743 1214434.26795794 16555.6093309772 1197878.65862697 16122 21790121 297257 21492864 0 0 0 0 146.533940792084 1717520898.10291 123593
99328 97 2383.85022563889 2299.44649106421 148.729607105255 146.485713005066 130.735237121582 0 18.0369384288788 582 316956.726000947 316956.726000947 46429632 46429632 155617.742729707 155617.742729707 22795776 22795776 899.170130139631 1211300.98023864 16591.3005162662 1194709.67972237 16220 21805439 298751 21506688 0 0 0 0 147.213136434555 1717520898.78995 124232
99840 97.5 2384.72487935302 2299.84842877463 149.430684089661 147.186789989471 131.381729602814 0 18.0511567592621 585 317073.019958777 317073.019958777 46668960 46668960 155674.840124165 155674.840124165 22913280 22913280 899.88591925567 1208196.74158365 16621.4613826315 1191575.28020102 16246 21806896 300208 21506688 0 0 0 0 147.90635228157 1717520899.49103 124871
100352 98 2385.23774993282 2300.26468505604 150.153677940369 147.909783840179 132.004914999008 0 18.2398493289948 588 317141.211231068 317141.211231068 46908288 46908288 155708.320315615 155708.320315615 23030784 23030784 900.667447848358 1207919.07805682 16612.757628394 1191306.32042843 16428 22233482 301706 21931776 0 0 0 0 148.621770620346 1717520900.21402 125510
100864 98.5 2385.28817191324 2300.68925514425 150.905177116394 148.661283016205 132.655622720718 0 18.2517654895782 591 317147.915337584 317147.915337584 47147616 47147616 155711.611862496 155711.611862496 23148288 23148288 901.391872006361 1218372.54312734 16602.0492024612 1201770.49392487 16454 22234969 303193 21931776 0 0 0 0 149.365967750549 1717520900.96552 126149
101376 99 2386.38619126125 2301.07992944086 151.591053962708 149.347159862518 133.290544271469 0 18.3426938056946 594 317293.907990096 317293.907990096 47386944 47386944 155783.290565534 155783.290565534 23265792 23265792 902.269951962339 1215346.96985234 16639.3726260962 1198707.59722625 16552 22250312 304712 21945600 0 0 0 0 150.044412612915 1717520901.6514 126788
101888 99.5 2387.35505103866 2301.47354057143 152.284416913986 150.040522813797 133.930003881454 0 18.3566420078278 597 317422.727586101 317422.727586101 47626272 47626272 155846.537731804 155846.537731804 23383296 23383296 902.998094824602 1212328.44442156 16670.4867901621 1195657.9576314 16578 22251789 306189 21945600 0 0 0 0 150.730538368225 1717520902.34476 127427
102400 100 2387.53520684803 2301.89647261035 153.027010917664 150.783116817474 134.566076040268 0 18.5551762580872 600 317446.681102515 317446.681102515 47865600 47865600 155858.29830304 155858.29830304 23500800 23500800 903.421203246931 1211593.73284975 16657.06542178 1194936.66742797 16760 22678401 307713 22370688 0 0 0 0 151.465616226196 1717520903.08735 128066
102912 100.5 2387.67377754743 2302.31289325533 153.772131919861 151.528237819672 135.207198143005 0 18.5671772956848 603 317465.105462706 317465.105462706 48104928 48104928 155867.344198296 155867.344198296 23618304 23618304 903.962287273105 1221641.47055964 16644.5516969864 1204996.91886265 16786 22679908 309220 22370688 0 0 0 0 152.203680276871 1717520903.83248 128705
103424 101 2388.34762552476 2302.71277035975 154.483038902283 152.239144802094 135.865435123444 0 18.6612250804901 606 317554.700289772 317554.700289772 48344256 48344256 155911.332994256 155911.332994256 23735808 23735808 904.735120592963 1218547.20239484 16680.825507361 1201866.37688748 16884 22695278 310766 22384512 0 0 0 0 152.906737327576 1717520904.54338 129344
103936 101.5 2389.3730125789 2303.09834045521 155.171041965485 152.927147865295 136.498079299927 0 18.6752257347107 609 317691.035752491 317691.035752491 48583584 48583584 155978.270261151 155978.270261151 23853312 23853312 905.373202035207 1215477.82248093 16711.863328233 1198765.9591527 16910 22696787 312275 22384512 0 0 0 0 153.587466955185 1717520905.23139 129983
104448 102 2389.57840824427 2303.51389457916 155.91116809845 153.66727399826 137.136268854141 0 18.8723645210266 612 317718.345160159 317718.345160159 48822912 48822912 155991.678490186 155991.678490186 23970816 23970816 905.996872667985 1215035.6549538 16703.7913716139 1198331.86358219 17092 23123421 313821 22809600 0 0 0 0 154.319682121277 1717520905.97151 130622
104960 102.5 2389.62700003095 2303.92745493535 156.66129899025 154.41740489006 137.779173374176 0 18.8843791484833 615 317724.805924115 317724.805924115 49062240 49062240 155994.850562021 155994.850562021 24088320 24088320 906.359821345089 1224687.80635136 16688.2164861651 1207999.58986519 17118 23124926 315326 22809600 0 0 0 0 155.061286211014 1717520906.72164 131261
105472 103 2390.89944713476 2304.30067979812 157.331972122192 155.088078022003 138.398356676102 0 18.9873828887939 618 317893.990491038 317893.990491038 49301568 49301568 156077.915908957 156077.915908957 24205824 24205824 907.169581472956 1221713.15171483 16724.9092441762 1204988.24247065 17216 23140296 316872 22823424 0 0 0 0 155.724514245987 1717520907.39232 131900
105984 103.5 2391.54258321223 2304.694700639 158.042917966843 155.799023866653 139.043323755264 0 19.0018510818481 621 317979.501863898 317979.501863898 49540896 49540896 156119.899832094 156119.899832094 24323328 24323328 907.282534986729 1218004.38168819 16745.8839624117 1201258.49772578 17242 23141804 318380 22823424 0 0 0 0 156.428218364716 1717520908.10326 132539
106496 104 2391.72999679645 2305.10521495888 158.783303022385 156.539408922195 139.685638666153 0 19.1895864009857 624 318004.420374055 318004.420374055 49780224 49780224 156132.134190872 156132.134190872 24440832 24440832 908.069158433041 1217802.89810209 16741.2618651282 1201061.63623697 17424 23568437 319925 23248512 0 0 0 0 157.160832643509 1717520908.84365 133178
107008 104.5 2391.68561703378 2305.51689006197 159.538815021515 157.294920921326 140.33962225914 0 19.2014408111572 627 317998.519640811 317998.519640811 50019552 50019552 156129.237079965 156129.237079965 24558336 24558336 908.684037705447 1227641.92701842 16731.0159325816 1210910.91108584 17450 23569951 321439 23248512 0 0 0 0 157.909149885178 1717520909.59916 133817
107520 105 2392.71508722921 2305.89230407623 160.223422050476 157.979527950287 140.972317934036 0 19.2957925796509 630 318135.397997996 318135.397997996 50258880 50258880 156196.440894323 156196.440894323 24675840 24675840 909.454330208974 1224681.49657278 16766.5707923921 1207914.92578039 17548 23585319 322983 23262336 0 0 0 0 158.586135387421 1717520910.28377 134456
108032 105.5 2393.49667828993 2306.27453496564 160.923871994019 158.679977893829 141.616849184036 0 19.3092358112335 633 318239.318345429 318239.318345429 50498208 50498208 156247.463158767 156247.463158767 24793344 24793344 910.031555508175 1221659.87123634 16795.9090944016 1204863.96214194 17574 23586832 324496 23262336 0 0 0 0 159.279393196106 1717520910.98422 135095
108544 106 2393.72568623628 2306.67819322687 161.660656929016 159.416762828827 142.255285978317 0 19.4982438087463 636 318269.767241976 318269.767241976 50737536 50737536 156262.412797504 156262.412797504 24910848 24910848 910.778775881298 1221425.50432134 16790.7637956421 1204634.7405257 17756 24013461 326037 23687424 0 0 0 0 160.008590459824 1717520911.721 135734
109056 106.5 2393.72661061077 2307.08263610541 162.412560939789 160.1686668396 142.904666900635 0 19.5102062225342 639 318269.890146808 318269.890146808 50976864 50976864 156262.473140671 156262.473140671 25028352 25028352 911.323383463023 1231027.49849883 16779.3611828637 1214248.13731596 17782 24014970 327546 23687424 0 0 0 0 160.753194570541 1717520912.4729 136373
109568 107 2394.70899366597 2307.45391198607 163.09851193428 160.854617834091 143.539043664932 0 19.6010689735413 642 318400.507797827 318400.507797827 51216192 51216192 156326.603106514 156326.603106514 25145856 25145856 912.090234475201 1228125.9730176 16814.5164004993 1211311.4566171 17880 24030338 329090 23701248 0 0 0 0 161.431799411774 1717520913.15886 137012
110080 107.5 2395.54793837222 2307.82876635598 163.793572902679 161.54967880249 144.182141780853 0 19.6136801242828 645 318512.05388597 318512.05388597 51455520 51455520 156381.369416939 156381.369416939 25263360 25263360 912.834962874092 1225388.95049094 16846.4503150056 1208542.50017594 17906 24031847 330599 23701248 0 0 0 0 162.119355201721 1717520913.85392 137651
110592 108 2395.72422420395 2308.22876985815 164.533024072647 162.289129972458 144.822028160095 0 19.8046267032623 648 318535.492850157 318535.492850157 51694848 51694848 156392.877356034 156392.877356034 25380864 25380864 913.500265531173 1225064.07627141 16840.1942485627 1208223.88202285 18088 24458478 332142 24126336 0 0 0 0 162.85085439682 1717520914.59337 138290
111104 108.5 2395.86965412595 2308.62276141116 165.27446603775 163.030571937561 145.459640979767 0 19.8170371055603 651 318554.829212586 318554.829212586 51934176 51934176 156402.371021342 156402.371021342 25498368 25498368 913.962144354309 1234417.86280849 16827.7034505363 1217590.15935795 18114 24459990 333654 24126336 0 0 0 0 163.584921360016 1717520915.33481 138929
111616 109 2396.66751902972 2308.99504575473 165.97123503685 163.727340936661 146.099374771118 0 19.9169697761536 654 318660.913330192 318660.913330192 52173504 52173504 156454.45564226 156454.45564226 25615872 25615872 914.458926190058 1231214.02187955 16857.6567830281 1214356.36509652 18212 24475362 335202 24140160 0 0 0 0 164.274116277695 1717520916.03158 139568
112128 109.5 2397.46098574896 2309.36618335034 166.667841911316 164.423947811127 146.738586187363 0 19.931542634964 657 318766.412665182 318766.412665182 52412832 52412832 156506.253149692 156506.253149692 25733376 25733376 914.93632539846 1228176.97454608 16884.3736394814 1211292.6009066 18238 24476870 336710 24140160 0 0 0 0 164.962028503418 1717520916.72819 140207
112640 110 2397.69767237098 2309.75830550241 167.402331113815 165.158437013626 147.362802505493 0 20.1476955413818 660 318797.882518445 318797.882518445 52652160 52652160 156521.704052377 156521.704052377 25850880 25850880 915.091385552077 1227187.10008913 16868.80997089 1210318.29011824 18420 24903500 338252 24565248 0 0 0 0 165.689002275467 1717520917.46268 140846
113152 110.5 2397.61729832087 2310.15458660425 168.158612966537 165.914718866348 148.000607967377 0 20.1602518558502 663 318787.195984742 318787.195984742 52891488 52891488 156516.457234386 156516.457234386 25968384 25968384 914.872280305903 1235478.90781041 16844.0279687467 1218634.87984167 18446 24905004 339756 24565248 0 0 0 0 166.438090085983 1717520918.21896 141485
113664 111 2398.40816265342 2310.52090249951 168.854401111603 166.610507011414 148.642999887466 0 20.2528653144836 666 318892.349306399 318892.349306399 53130816 53130816 156568.084858016 156568.084858016 26085888 26085888 915.522867256854 1232548.14071232 16876.2668266992 1215671.87388562 18544 24920374 341302 24579072 0 0 0 0 167.126357793808 1717520918.91475 142124
114176 111.5 2399.08074675179 2310.89001812978 169.557979106903 167.314085006714 149.292197942734 0 20.2680351734161 669 318981.776088118 318981.776088118 53370144 53370144 156611.991147957 156611.991147957 26203392 26203392 916.125554184184 1229741.44436448 16905.294556606 1212836.14980787 18570 24921888 342816 24579072 0 0 0 0 167.822625875473 1717520919.61832 142763
114688 112 2399.12464881375 2311.28199351823 170.305191040039 168.06129693985 149.938382148743 0 20.4720010757446 672 318987.613306276 318987.613306276 53609472 53609472 156614.857074561 156614.857074561 26320896 26320896 916.68754293553 1229317.52016878 16897.8361724144 1212419.68399637 18752 25348524 344364 25004160 0 0 0 0 168.552382946014 1717520920.36554 143402
115200 112.5 2398.80807380131 2311.67929479451 171.077743053436 168.833848953247 150.594794273376 0 20.485253572464 675 318945.521492622 318945.521492622 53848800 53848800 156594.19105775 156594.19105775 26438400 26438400 916.567248280019 1237605.88732605 16875.4022534343 1220730.48507262 18778 25350034 345874 25004160 0 0 0 0 169.32705783844 1717520921.13809 144041
115712 113 2399.61663015969 2312.03670779605 171.770973920822 169.527079820633 151.233253240585 0 20.582328081131 678 319053.027146032 319053.027146032 54088128 54088128 156646.973616825 156646.973616825 26555904 26555904 917.141697137095 1234633.20953626 16905.8682511986 1217727.34128506 18876 25365400 347416 25017984 0 0 0 0 170.012993335724 1717520921.83132 144680
