# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 08 2024 at 14:14:17+0200
# parameter filename: "TOV_0_subgrid_2_dx_1-0.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_0_subgrid_2_dx_1-0-MacBook-Pro-di-Federico.local-Federico-2024.06.08-12.14.14-67183
# Run ID: run-TOV_0_subgrid_2_dx_1-0-MacBook-Pro-di-Federico.local-Federico-2024.06.08-12.14.14-67183
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
13824 6.75 9.29064032103809e-07 9.29063991771687e-07 9.29064000950379e-07
14336 7 9.0023737904412e-07 9.00237348793084e-07 9.00237433560512e-07
14848 7.25 8.71234479204137e-07 8.71234428911223e-07 8.71234507359863e-07
15360 7.5 8.71557950011605e-07 8.71557908089505e-07 8.71557929663427e-07
15872 7.75 9.18168890269987e-07 9.18168836005528e-07 9.18168927372075e-07
16384 8 9.37637303482174e-07 9.37637260021302e-07 9.37637387841339e-07
16896 8.25 9.57385573528165e-07 9.5738543141009e-07 9.57385485342516e-07
17408 8.5 9.48764305693068e-07 9.48764124933654e-07 9.48764185896126e-07
17920 8.75 9.29072215496433e-07 9.2907209315651e-07 9.29072124682943e-07
18432 9 9.41584592939125e-07 9.41584634562156e-07 9.41584671954693e-07
18944 9.25 9.72078630561061e-07 9.72078698760486e-07 9.72078653619336e-07
19456 9.5 9.95926326193816e-07 9.95926228245035e-07 9.95926206385526e-07
19968 9.75 9.91243465160549e-07 9.91243421425299e-07 9.91243406084276e-07
20480 10 9.86257601695992e-07 9.86257642618577e-07 9.86257598484943e-07
20992 10.25 9.93465769009242e-07 9.93465811492453e-07 9.93465838432355e-07
21504 10.5 1.00485972267108e-06 1.00485963496789e-06 1.00485966841638e-06
22016 10.75 1.0142799987055e-06 1.01427987638271e-06 1.01427978229299e-06
22528 11 1.00687316028526e-06 1.00687325744995e-06 1.0068731051352e-06
23040 11.25 1.00509308531939e-06 1.00509313251993e-06 1.00509322052129e-06
23552 11.5 9.92246444806273e-07 9.92246348188984e-07 9.92246752954917e-07
24064 11.75 1.00006830079356e-06 1.00006799188641e-06 1.00006768113931e-06
24576 12 9.88590398862013e-07 9.88590424828748e-07 9.88589620524774e-07
25088 12.25 9.81120257289098e-07 9.81120342954564e-07 9.81120205067224e-07
25600 12.5 9.91671928547961e-07 9.91671706186356e-07 9.9167123154118e-07
26112 12.75 9.90983613576233e-07 9.90983745504418e-07 9.90983708688251e-07
26624 13 9.88414278080413e-07 9.88414398264669e-07 9.88414238358833e-07
27136 13.25 9.67953302539362e-07 9.67953320855535e-07 9.67953059003281e-07
27648 13.5 9.5214262834441e-07 9.52142914147109e-07 9.52143172364795e-07
28160 13.75 9.50194143522319e-07 9.50194342213139e-07 9.50194306461519e-07
28672 14 9.60322708454305e-07 9.60323109149571e-07 9.60323291688202e-07
29184 14.25 9.75701221699006e-07 9.7570116233188e-07 9.7570043849938e-07
29696 14.5 9.91551230349459e-07 9.91550960484041e-07 9.91550243720169e-07
30208 14.75 1.00209990396072e-06 1.00209989711367e-06 1.00209969728662e-06
30720 15 9.93647306433969e-07 9.93647516917326e-07 9.93647672714739e-07
31232 15.25 9.80523389029566e-07 9.80523771917634e-07 9.80523142282821e-07
31744 15.5 9.84421377964231e-07 9.8442140357717e-07 9.84420361110862e-07
32256 15.75 1.00399138850465e-06 1.00399118586837e-06 1.00399049309043e-06
32768 16 1.01996796678964e-06 1.01996781293939e-06 1.01996731727612e-06
33280 16.25 1.02155677285605e-06 1.02155644134107e-06 1.02155617855142e-06
33792 16.5 1.0281148866439e-06 1.02811468853481e-06 1.02811465716952e-06
34304 16.75 1.04238635021588e-06 1.04238607929163e-06 1.04238588994645e-06
34816 17 1.06885953617423e-06 1.06885953124615e-06 1.06885895609202e-06
35328 17.25 1.0766294038633e-06 1.07662975526411e-06 1.07662933724119e-06
35840 17.5 1.068231396022e-06 1.06823182812503e-06 1.06823178432365e-06
36352 17.75 1.05724418104255e-06 1.05724420293856e-06 1.05724459091005e-06
36864 18 1.05482265433588e-06 1.05482198726215e-06 1.05482228844091e-06
37376 18.25 1.07636816441966e-06 1.07636776150747e-06 1.07636768418394e-06
37888 18.5 1.0907712835299e-06 1.09077139399579e-06 1.0907711347327e-06
38400 18.75 1.08502033920628e-06 1.08502050533226e-06 1.08501967527979e-06
38912 19 1.0719244074645e-06 1.0719245146871e-06 1.0719245849259e-06
39424 19.25 1.06715375500546e-06 1.06715412172225e-06 1.06715403778552e-06
39936 19.5 1.07603839226888e-06 1.07603874143867e-06 1.07603907296799e-06
40448 19.75 1.06951328617479e-06 1.06951337182235e-06 1.06951329736859e-06
40960 20 1.06201824266966e-06 1.06201925562418e-06 1.06201918301792e-06
41472 20.25 1.05874952263552e-06 1.05875106723855e-06 1.05875090884104e-06
41984 20.5 1.06595511173152e-06 1.06595622996839e-06 1.06595567562265e-06
42496 20.75 1.06554437186279e-06 1.06554478690282e-06 1.06554331581105e-06
43008 21 1.04855921375176e-06 1.04855959480555e-06 1.04855823744089e-06
43520 21.25 1.0399882378719e-06 1.03998852928487e-06 1.03998758701268e-06
44032 21.5 1.04149059378664e-06 1.04149048839439e-06 1.04149053412551e-06
44544 21.75 1.05470306006692e-06 1.05470229430981e-06 1.05470306515941e-06
45056 22 1.05809888482464e-06 1.05809747704621e-06 1.05809937093977e-06
45568 22.25 1.05068203688557e-06 1.05068042165317e-06 1.05068122919111e-06
46080 22.5 1.04393239634451e-06 1.04392993052288e-06 1.04393194852395e-06
46592 22.75 1.04691394909768e-06 1.04691205996149e-06 1.04691385013047e-06
47104 23 1.05372721034502e-06 1.05372514760528e-06 1.05372898018369e-06
47616 23.25 1.05315644088139e-06 1.05315526635761e-06 1.05315734046193e-06
48128 23.5 1.05146756378488e-06 1.05146596007344e-06 1.05146912825253e-06
48640 23.75 1.05161499226231e-06 1.05161328089334e-06 1.05161460495157e-06
49152 24 1.06091429837333e-06 1.06091262153176e-06 1.06090952018701e-06
49664 24.25 1.07964013934505e-06 1.07963807260791e-06 1.07963375931288e-06
50176 24.5 1.08876621426747e-06 1.08876726903885e-06 1.08875795479513e-06
50688 24.75 1.08459348707219e-06 1.0845909286216e-06 1.08458626313019e-06
51200 25 1.07741949923606e-06 1.07741642685292e-06 1.07741683972085e-06
51712 25.25 1.07644562890731e-06 1.07643942056866e-06 1.07644678884968e-06
52224 25.5 1.07906966579319e-06 1.07906464848931e-06 1.07907063888118e-06
52736 25.75 1.07442045573201e-06 1.07441542205524e-06 1.07442003382375e-06
53248 26 1.05425232902839e-06 1.05424869663503e-06 1.05424562706921e-06
53760 26.25 1.0231625108886e-06 1.02316310495003e-06 1.02315495763174e-06
54272 26.5 9.97746564461407e-07 9.97748947634368e-07 9.97742101343665e-07
54784 26.75 9.73447507314478e-07 9.73445236682857e-07 9.73446152524651e-07
55296 27 9.43912079316188e-07 9.43908410483483e-07 9.43914557592805e-07
55808 27.25 9.1023093112954e-07 9.10228526653718e-07 9.10233563586141e-07
56320 27.5 8.83483880638277e-07 8.83484195356476e-07 8.83483764389527e-07
56832 27.75 8.81218796142313e-07 8.81220297632608e-07 8.81216866799182e-07
57344 28 9.00521114998548e-07 9.00522883105497e-07 9.00517640151835e-07
57856 28.25 9.08398768790788e-07 9.0839671928575e-07 9.08391211997886e-07
58368 28.5 8.97835247801401e-07 8.97832277815502e-07 8.97831273868627e-07
58880 28.75 8.89557962972576e-07 8.89559247063547e-07 8.89557940661286e-07
59392 29 8.85937052245692e-07 8.85937830941464e-07 8.8593628810153e-07
59904 29.25 8.91756512064239e-07 8.91761542073379e-07 8.91754220177815e-07
60416 29.5 8.97572551724901e-07 8.97577505484835e-07 8.97569263844154e-07
60928 29.75 8.9913800787117e-07 8.99141092446936e-07 8.99132714651025e-07
61440 30 8.92018554772449e-07 8.92023738245688e-07 8.92013417566689e-07
61952 30.25 8.83407532608764e-07 8.83405798313461e-07 8.83405120727835e-07
62464 30.5 8.83597784800572e-07 8.83590979360721e-07 8.8359390001383e-07
62976 30.75 8.84421620929028e-07 8.84414762374363e-07 8.84415226376798e-07
63488 31 8.91360353380863e-07 8.91356852932417e-07 8.9134956014808e-07
64000 31.25 9.00510433718956e-07 9.00513850692693e-07 9.00498456359102e-07
64512 31.5 9.03874303717349e-07 9.03882071562481e-07 9.03870422236132e-07
65024 31.75 8.98909230513032e-07 8.98910745882001e-07 8.98906333798805e-07
65536 32 8.90978955023308e-07 8.90977368123558e-07 8.90972921833515e-07
66048 32.25 8.90197726650925e-07 8.90192153606229e-07 8.90193709370408e-07
66560 32.5 8.9330986221528e-07 8.93308413569529e-07 8.93306669117061e-07
67072 32.75 8.92789418559127e-07 8.92789911637355e-07 8.92788610731275e-07
67584 33 8.90964548190161e-07 8.9096771474475e-07 8.90963778586026e-07
68096 33.25 8.87802858332208e-07 8.87806616572894e-07 8.87798601243218e-07
68608 33.5 8.86947727036707e-07 8.86945799585916e-07 8.86935645888352e-07
69120 33.75 8.94768686118903e-07 8.9476860159624e-07 8.94759906134378e-07
69632 34 9.02535156891664e-07 9.02533665096753e-07 9.02529363926309e-07
70144 34.25 9.06246383921177e-07 9.06247940532088e-07 9.06241637614767e-07
70656 34.5 9.02917281958062e-07 9.02917246821562e-07 9.02910341948044e-07
71168 34.75 8.918249810174e-07 8.91826401203769e-07 8.91819525982574e-07
71680 35 8.85909765421792e-07 8.85913458972564e-07 8.85909515479394e-07
72192 35.25 8.9387259575324e-07 8.9387608282e-07 8.93869926858567e-07
72704 35.5 9.09977730458981e-07 9.09983975538661e-07 9.09976742005718e-07
73216 35.75 9.23436840412485e-07 9.23436297683638e-07 9.23436418547632e-07
73728 36 9.30413464944431e-07 9.30409939165742e-07 9.30413084614551e-07
74240 36.25 9.3053243356116e-07 9.30530029484792e-07 9.305396080714e-07
74752 36.5 9.1973868805702e-07 9.19737770920162e-07 9.19744329332197e-07
75264 36.75 9.11013834469869e-07 9.11010056340934e-07 9.11019209375788e-07
75776 37 9.16389859630873e-07 9.16380782870286e-07 9.16390448407622e-07
76288 37.25 9.32331707043762e-07 9.32323119504436e-07 9.32335755635747e-07
76800 37.5 9.44958293787174e-07 9.44946418903288e-07 9.44967483836285e-07
77312 37.75 9.50233004567782e-07 9.50219014137088e-07 9.50238634499014e-07
77824 38 9.50321014731119e-07 9.50309395234119e-07 9.50327442336409e-07
78336 38.25 9.4967393355568e-07 9.49664836833146e-07 9.49679266411987e-07
78848 38.5 9.45681770250041e-07 9.45673220601186e-07 9.45685987869942e-07
79360 38.75 9.44003558043789e-07 9.43992639651455e-07 9.44007029101712e-07
79872 39 9.48727496403155e-07 9.48716663604271e-07 9.48730690320237e-07
80384 39.25 9.54985502274979e-07 9.54974418491786e-07 9.54984693511801e-07
80896 39.5 9.67033622436565e-07 9.67021272656992e-07 9.67028310287021e-07
81408 39.75 9.78506252085099e-07 9.78495467690703e-07 9.78495704267053e-07
81920 40 9.78418547188992e-07 9.78411291752779e-07 9.78408232742053e-07
82432 40.25 9.64704344618904e-07 9.64694626626579e-07 9.64692387430495e-07
82944 40.5 9.50725180625996e-07 9.507160026874e-07 9.50713644579378e-07
83456 40.75 9.46302918659489e-07 9.46294022560175e-07 9.46293760387764e-07
83968 41 9.49517938049928e-07 9.49511559753517e-07 9.49510174221665e-07
84480 41.25 9.55584777010224e-07 9.55581710721679e-07 9.55576647201566e-07
84992 41.5 9.59443473079103e-07 9.59437649709285e-07 9.59428196064032e-07
85504 41.75 9.57757912335183e-07 9.57748237829885e-07 9.57742993682652e-07
86016 42 9.47622589550334e-07 9.47624383501779e-07 9.47613911380279e-07
86528 42.25 9.39390902033695e-07 9.39389206586305e-07 9.39388236814753e-07
87040 42.5 9.39464571951265e-07 9.39464426925546e-07 9.3946898749635e-07
87552 42.75 9.43505264699854e-07 9.43499138193978e-07 9.43506619629599e-07
88064 43 9.51636577091838e-07 9.51628608377829e-07 9.51624387639162e-07
88576 43.25 9.63224741577664e-07 9.63222665598544e-07 9.63212111024385e-07
89088 43.5 9.69882276043095e-07 9.69877836513057e-07 9.69872860469456e-07
89600 43.75 9.65018233508325e-07 9.65016001242818e-07 9.65013656346637e-07
90112 44 9.53776517165438e-07 9.53768228183462e-07 9.53772507211446e-07
90624 44.25 9.45490693356308e-07 9.45483856183558e-07 9.45486648300368e-07
91136 44.5 9.40002675828345e-07 9.39991859072473e-07 9.39999988281387e-07
91648 44.75 9.38870983024334e-07 9.38855887000562e-07 9.38871063756149e-07
92160 45 9.37824785777686e-07 9.37814139838644e-07 9.37825462940668e-07
92672 45.25 9.31476451230835e-07 9.31464273707682e-07 9.31472257823332e-07
93184 45.5 9.29081824391181e-07 9.29066029063715e-07 9.29077148909478e-07
93696 45.75 9.28686335946268e-07 9.28680967557041e-07 9.28692272984636e-07
94208 46 9.28202042764174e-07 9.28203572198344e-07 9.28221439281912e-07
94720 46.25 9.29867521503879e-07 9.29858886262735e-07 9.29883560003635e-07
95232 46.5 9.41604012621508e-07 9.41588997200633e-07 9.41616578087731e-07
95744 46.75 9.54133204065413e-07 9.54117647383801e-07 9.54129857336571e-07
96256 47 9.57195135760969e-07 9.57182480122128e-07 9.57179499004363e-07
96768 47.25 9.45874502385094e-07 9.45873382720524e-07 9.45856270408771e-07
97280 47.5 9.27743506417063e-07 9.27742794633101e-07 9.2773186319473e-07
97792 47.75 9.15205963992617e-07 9.15200622560821e-07 9.1520435424258e-07
98304 48 9.15711195624134e-07 9.1570414921178e-07 9.15717303883932e-07
98816 48.25 9.19964499666595e-07 9.19954706563917e-07 9.19978709680957e-07
99328 48.5 9.19308377415239e-07 9.19302998503576e-07 9.19317489352891e-07
99840 48.75 9.15744593872423e-07 9.15739309994306e-07 9.15756035613909e-07
100352 49 9.16240773450467e-07 9.16231099819906e-07 9.16248052717311e-07
100864 49.25 9.15674555356605e-07 9.15665087873412e-07 9.1568326717676e-07
101376 49.5 9.14402478890519e-07 9.14393800233053e-07 9.14411430842997e-07
101888 49.75 9.16388075332212e-07 9.1637934792598e-07 9.16403058464371e-07
102400 50 9.17494578030269e-07 9.17487596184645e-07 9.17505022411473e-07
102912 50.25 9.16557057296099e-07 9.16551149694658e-07 9.16562659021891e-07
103424 50.5 9.16258712303756e-07 9.16249699728233e-07 9.16256590697849e-07
103936 50.75 9.18282627913869e-07 9.18278711302427e-07 9.18286011432926e-07
104448 51 9.1997111572939e-07 9.19967676762362e-07 9.19976866207978e-07
104960 51.25 9.1804260114138e-07 9.18043821747485e-07 9.18049085460368e-07
105472 51.5 9.1796416876199e-07 9.17956663774559e-07 9.17968854500735e-07
105984 51.75 9.23431435312063e-07 9.23423473390831e-07 9.23434515734861e-07
106496 52 9.28796156696793e-07 9.28796136812038e-07 9.28803252773357e-07
107008 52.25 9.27708881246467e-07 9.27710407606349e-07 9.27700206129571e-07
107520 52.5 9.26123382158051e-07 9.26133492394088e-07 9.261192851543e-07
108032 52.75 9.33205931245518e-07 9.33203411390887e-07 9.33204090497206e-07
108544 53 9.39129324012757e-07 9.39128838428434e-07 9.39130478922572e-07
109056 53.25 9.48431819632669e-07 9.48426425047172e-07 9.48428394343358e-07
109568 53.5 9.5477297550196e-07 9.54760297270485e-07 9.54759477772492e-07
110080 53.75 9.55527687871838e-07 9.55521866595491e-07 9.55516111350427e-07
110592 54 9.48859989769836e-07 9.4886974997876e-07 9.4885776972372e-07
111104 54.25 9.36666617562781e-07 9.36670976012232e-07 9.36674064598964e-07
111616 54.5 9.26064168446202e-07 9.26066892216759e-07 9.26074678130564e-07
112128 54.75 9.16267194058385e-07 9.16261308229928e-07 9.16281555425109e-07
112640 55 9.04192424005831e-07 9.04185280586669e-07 9.04210477863917e-07
113152 55.25 8.93369113438644e-07 8.9335294977248e-07 8.93389798906772e-07
113664 55.5 8.88420038886649e-07 8.88397702946561e-07 8.88434477221506e-07
114176 55.75 8.89878525864697e-07 8.89852578728734e-07 8.8989104345272e-07
114688 56 8.91985309531157e-07 8.9195838415322e-07 8.91984222290662e-07
115200 56.25 8.92813200469998e-07 8.92776366572737e-07 8.92800707684949e-07
115712 56.5 8.90384370522323e-07 8.90352619451838e-07 8.90371688371558e-07
116224 56.75 8.82258034314906e-07 8.82229552164972e-07 8.82238394553239e-07
116736 57 8.69890004401068e-07 8.6986932828137e-07 8.69867504102827e-07
117248 57.25 8.58504102816593e-07 8.58494347905151e-07 8.58495081682973e-07
117760 57.5 8.5163796325554e-07 8.51617748321479e-07 8.5162734193154e-07
118272 57.75 8.4509451296289e-07 8.45072846663834e-07 8.45080487429293e-07
118784 58 8.44399693115452e-07 8.44377557869532e-07 8.4438618833025e-07
119296 58.25 8.45965682298975e-07 8.45950180990368e-07 8.45964000122445e-07
119808 58.5 8.42234481915165e-07 8.42212129213515e-07 8.42235026700383e-07
120320 58.75 8.34644227874223e-07 8.34615762729221e-07 8.34640084179083e-07
120832 59 8.24699919448694e-07 8.24668087326185e-07 8.2468601006952e-07
121344 59.25 8.17047683476895e-07 8.17016153851619e-07 8.17045586273897e-07
121856 59.5 8.15130977658382e-07 8.15105904476161e-07 8.15143293389075e-07
122368 59.75 8.14934250497834e-07 8.14906368561791e-07 8.14948421168123e-07
122880 60 8.12007159710547e-07 8.11981702598032e-07 8.12010887442228e-07
123392 60.25 8.06907370647366e-07 8.06879580256563e-07 8.06904207848847e-07
123904 60.5 8.09138638440307e-07 8.09110804777288e-07 8.09133003425421e-07
124416 60.75 8.11652867012732e-07 8.11617193034359e-07 8.11651428202747e-07
124928 61 8.05037785825943e-07 8.05004359074892e-07 8.05017485764727e-07
125440 61.25 8.01272601144732e-07 8.01241474036664e-07 8.01249647317399e-07
125952 61.5 8.04295976339338e-07 8.04266446140886e-07 8.04288900456586e-07
126464 61.75 8.09895700284921e-07 8.09876578426777e-07 8.09897908595076e-07
126976 62 8.13702334016398e-07 8.1367885170004e-07 8.13696156601955e-07
127488 62.25 8.15191939160893e-07 8.15177108142604e-07 8.1518972410075e-07
128000 62.5 8.13434133424884e-07 8.1339798843674e-07 8.13429444453328e-07
128512 62.75 8.06812471044566e-07 8.06779434876077e-07 8.06818307925336e-07
129024 63 7.93871933754134e-07 7.93840704354769e-07 7.93872000707193e-07
129536 63.25 7.77071622297377e-07 7.77043175533479e-07 7.77064876954894e-07
130048 63.5 7.69592315547156e-07 7.69568183490279e-07 7.69589844675528e-07
130560 63.75 7.75406097453996e-07 7.75387802611683e-07 7.75404450569581e-07
131072 64 7.88411955435191e-07 7.88397269959406e-07 7.88410948373498e-07
131584 64.25 7.9748962260416e-07 7.97470717972439e-07 7.97494411681477e-07
132096 64.5 8.02634153241347e-07 8.02609464290411e-07 8.02631945244251e-07
132608 64.75 8.03964535766977e-07 8.03938328627863e-07 8.03954705255418e-07
133120 65 8.0305901650501e-07 8.03032485602381e-07 8.03052069169241e-07
133632 65.25 8.05275169310429e-07 8.05263308321661e-07 8.052820024224e-07
134144 65.5 8.1492895092493e-07 8.1492229797203e-07 8.14924065607272e-07
134656 65.75 8.20058073462769e-07 8.20041959900244e-07 8.20049442558301e-07
135168 66 8.16518324082156e-07 8.16504701499176e-07 8.16510215738568e-07
135680 66.25 8.05278566404845e-07 8.05261983070533e-07 8.05276748950724e-07
136192 66.5 7.99564927762021e-07 7.99552344217942e-07 7.99561712577776e-07
136704 66.75 8.00549529236444e-07 8.0055474006388e-07 8.00549509299135e-07
137216 67 8.08497092416195e-07 8.08505221070252e-07 8.08511108267176e-07
137728 67.25 8.18319097925961e-07 8.18326189181807e-07 8.18330314933643e-07
138240 67.5 8.24550186442413e-07 8.24543337049827e-07 8.24554781316177e-07
138752 67.75 8.30740414118557e-07 8.30731070944546e-07 8.30730083871147e-07
139264 68 8.39469673494229e-07 8.39446801820898e-07 8.39449623682682e-07
139776 68.25 8.40868297551524e-07 8.40854857801973e-07 8.40863535975765e-07
140288 68.5 8.36804717432486e-07 8.36790028801378e-07 8.36817816563406e-07
140800 68.75 8.31565700482551e-07 8.31546726349828e-07 8.31577634548024e-07
141312 69 8.21927111305962e-07 8.21901675836265e-07 8.21941255479328e-07
141824 69.25 8.11942661115994e-07 8.1191666739783e-07 8.11962091151869e-07
142336 69.5 8.09438520094741e-07 8.09429536512656e-07 8.09462047114056e-07
142848 69.75 8.0893366268023e-07 8.08931803841561e-07 8.08946682554783e-07
143360 70 8.16334034390374e-07 8.16336610489488e-07 8.16343911731021e-07
143872 70.25 8.24077833868771e-07 8.24076436957697e-07 8.24101440985352e-07
144384 70.5 8.25451648110983e-07 8.25434769864756e-07 8.25478738088666e-07
144896 70.75 8.27157550053155e-07 8.27136160545575e-07 8.27188655171384e-07
145408 71 8.29516372605264e-07 8.29491370398661e-07 8.29543159931515e-07
145920 71.25 8.29084214455209e-07 8.29058584100986e-07 8.2910256065015e-07
146432 71.5 8.22352561662291e-07 8.22328177369008e-07 8.22374162408471e-07
146944 71.75 8.13333441241558e-07 8.13321633256728e-07 8.13349576208766e-07
147456 72 8.08315202800147e-07 8.08303196114621e-07 8.08323460216761e-07
147968 72.25 8.07229112926637e-07 8.07209840517058e-07 8.07236940729186e-07
148480 72.5 8.15085326901513e-07 8.15053671784881e-07 8.15101475600837e-07
148992 72.75 8.22997015734838e-07 8.22958210348431e-07 8.23017916860893e-07
149504 73 8.20931356800809e-07 8.20893434261861e-07 8.2095501259633e-07
150016 73.25 8.19417927566251e-07 8.1938127331684e-07 8.19439292909554e-07
150528 73.5 8.13202592909093e-07 8.13162723458879e-07 8.13224119830087e-07
151040 73.75 8.05771908406654e-07 8.05730799173376e-07 8.05797163153526e-07
151552 74 8.04132978912258e-07 8.0410354984315e-07 8.04147012507805e-07
152064 74.25 8.07886161806834e-07 8.07856788250866e-07 8.07877966321217e-07
152576 74.5 8.1576977315112e-07 8.15742208448869e-07 8.1577670177901e-07
153088 74.75 8.17122868971039e-07 8.17089440389903e-07 8.17142468121882e-07
153600 75 8.11202130884937e-07 8.1118075846495e-07 8.11239283616179e-07
154112 75.25 8.01386854796996e-07 8.01369539036036e-07 8.01433993395434e-07
154624 75.5 7.95998531259215e-07 7.95961725954976e-07 7.9603406826876e-07
155136 75.75 7.93323814746348e-07 7.93272886353268e-07 7.93346244015539e-07
155648 76 7.8897791216456e-07 7.88914879731874e-07 7.88995179316637e-07
156160 76.25 7.85068339153728e-07 7.85022701537876e-07 7.85090198494753e-07
156672 76.5 7.85463852744785e-07 7.85429505011753e-07 7.85492045611693e-07
157184 76.75 7.873979412086e-07 7.87349293208949e-07 7.87417127202992e-07
157696 77 7.80224933893948e-07 7.80175950889299e-07 7.80239994165547e-07
158208 77.25 7.72897148471925e-07 7.72851309508581e-07 7.72903016457499e-07
158720 77.5 7.60811727553456e-07 7.60757005637221e-07 7.60823790137061e-07
159232 77.75 7.53971143453528e-07 7.5391557466772e-07 7.53994775099223e-07
159744 78 7.51834019477937e-07 7.51788833987901e-07 7.51857906121931e-07
160256 78.25 7.55001476076636e-07 7.54956972175714e-07 7.55009833452802e-07
160768 78.5 7.54355066111832e-07 7.54306469612017e-07 7.54346860607461e-07
161280 78.75 7.48945709696087e-07 7.4889859717719e-07 7.48936000404756e-07
161792 79 7.44070066737171e-07 7.44033120144839e-07 7.44071733088552e-07
162304 79.25 7.3678778258206e-07 7.36751724392555e-07 7.36793835366498e-07
162816 79.5 7.29169159940728e-07 7.29119377487398e-07 7.29159113516111e-07
163328 79.75 7.24913128043721e-07 7.24852518643347e-07 7.24895524130177e-07
163840 80 7.21397632936722e-07 7.21347339260254e-07 7.2140339168421e-07
164352 80.25 7.19304476752192e-07 7.19271815447035e-07 7.19312725248357e-07
164864 80.5 7.14378303184783e-07 7.14353727170057e-07 7.14407273425512e-07
165376 80.75 7.03716538963503e-07 7.03669278515191e-07 7.03736975079898e-07
165888 81 6.90583200729737e-07 6.90541962747243e-07 6.9061409747924e-07
166400 81.25 6.82766567042093e-07 6.82740900054064e-07 6.82809457470806e-07
166912 81.5 6.75011223254124e-07 6.74981924378561e-07 6.75030970439102e-07
167424 81.75 6.69259374989458e-07 6.69236878218743e-07 6.6926951929717e-07
167936 82 6.62247140052013e-07 6.62236320753127e-07 6.62260966329433e-07
168448 82.25 6.55492528596371e-07 6.55497700192028e-07 6.55513847575757e-07
168960 82.5 6.47813354997061e-07 6.478332419294e-07 6.47849549632816e-07
169472 82.75 6.38364482735026e-07 6.38392425417405e-07 6.3840344629087e-07
169984 83 6.26433546478714e-07 6.26440260685097e-07 6.2647000576665e-07
170496 83.25 6.17706893906664e-07 6.17708294485626e-07 6.17734736609828e-07
171008 83.5 6.12647640830998e-07 6.12655401566766e-07 6.12668098153832e-07
171520 83.75 6.10152624529274e-07 6.10157474227718e-07 6.10166828086982e-07
172032 84 6.10225973287891e-07 6.10237775833994e-07 6.10241041562804e-07
172544 84.25 6.02865861503396e-07 6.02891875237375e-07 6.02898032186379e-07
