# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 08 2024 at 14:14:17+0200
# parameter filename: "TOV_0_subgrid_2_dx_1-0.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_0_subgrid_2_dx_1-0-MacBook-Pro-di-Federico.local-Federico-2024.06.08-12.14.14-67183
# Run ID: run-TOV_0_subgrid_2_dx_1-0-MacBook-Pro-di-Federico.local-Federico-2024.06.08-12.14.14-67183
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
254464 124.25 568.811330138788 573.904795085573 789.226146936417 786.376740932465 737.920770406723 0 51.3095304965973 1491 324364.028999055 324364.028999055 255072328 255072328 233672.750521726 233672.750521726 183754816 183754816 805.95841599697 1623740.64152488 15011.935436323 1608728.70608855 41354 83306845 770413 82536432 0 0 0 0 785.11808180809 1717849644.06838 317849
254976 124.5 568.925709498168 573.892783981344 790.649979114532 787.80057311058 739.273101806641 0 51.4262678623199 1494 324429.253701653 324429.253701653 255585552 255585552 233719.738579265 233719.738579265 184124544 184124544 806.043538843861 1621679.85610916 15021.835511234 1606658.02059793 41452 83325992 771992 82554000 0 0 0 0 786.533869981766 1717849645.49222 318488
255488 124.75 569.025163487659 573.880788051984 792.093940019608 789.244534015656 740.650516748428 0 51.4475874900818 1497 324485.967228656 324485.967228656 256098776 256098776 233760.595162184 233760.595162184 184494272 184494272 806.206068001612 1619785.94544045 15032.7087667444 1604753.2366737 41478 83327551 773551 82554000 0 0 0 0 787.970091342926 1717849646.93618 319127
256000 125 569.123720867626 573.869172550296 793.538641929626 790.689235925674 741.979917287827 0 51.6591157913208 1500 324542.169465074 324542.169465074 256612000 256612000 233801.08340994 233801.08340994 184864000 184864000 806.420257460979 1622227.03492148 15029.7938008295 1607197.24112065 41660 83971988 775124 83196864 0 0 0 0 789.406802415848 1717849648.38088 319766
256512 125.25 569.159072372357 573.856912924582 795.070811033249 792.221405029297 743.394075393677 0 51.6809360980988 1503 324562.328621367 324562.328621367 257125224 257125224 233815.606122319 233815.606122319 185233728 185233728 806.591195905212 1624972.68762651 15024.555835246 1609948.13179126 41686 83973501 776637 83196864 0 0 0 0 790.93056678772 1717849649.91305 320405
257024 125.5 569.261017893984 573.845704389099 796.509933948517 793.660527944565 744.767481327057 0 51.7895741462708 1506 324620.462941803 324620.462941803 257638448 257638448 233857.486248786 233857.486248786 185603456 185603456 806.765004074949 1623106.3999693 15036.0479757646 1608070.35199354 41784 83992650 778218 83214432 0 0 0 0 792.361703634262 1717849651.35217 321044
257536 125.75 569.387918548308 573.835030250844 797.913693904877 795.064287900925 746.106656312943 0 51.8113164901733 1509 324692.82789893 324692.82789893 258151672 258151672 233909.618165587 233909.618165587 185973184 185973184 806.956003338603 1621285.36786047 15047.3765000871 1606237.99136038 41810 83994212 779780 83214432 0 0 0 0 793.757786750793 1717849652.75593 321683
258048 126 569.48651900786 573.824426506186 799.356408119202 796.50700211525 747.430572032928 0 52.0228042602539 1512 324749.054701433 324749.054701433 258664896 258664896 233950.12411082 233950.12411082 186342912 186342912 807.112666041001 1623596.64002188 15043.3976393208 1608553.24238256 41992 84638646 781350 83857296 0 0 0 0 795.192566394806 1717849654.19865 322322
258560 126.25 569.313414660419 573.810853663475 801.179444074631 798.330038070679 749.139708995819 0 52.0445601940155 1515 324650.342139643 324650.342139643 259178120 259178120 233879.011306186 233879.011306186 186712640 186712640 807.34461726932 1626448.3643473 15039.3924722084 1611408.97187509 42018 84640162 782866 83857296 0 0 0 0 797.006547212601 1717849656.02168 322961
259072 126.5 568.311309629925 573.784028583513 804.170780897141 801.321374893188 752.013908624649 0 52.242693901062 1518 324078.892859454 324078.892859454 259691344 259691344 233467.337652059 233467.337652059 187082368 187082368 806.720153389867 1622991.58886961 15035.9668022812 1607955.62206732 42116 84659310 784446 83874864 0 0 0 0 799.987206459045 1717849659.01302 323600
259584 126.75 568.007443451654 573.764885839083 806.183948993683 803.334542989731 753.917803525925 0 52.27046251297 1521 323905.613508924 323905.613508924 260204568 260204568 233342.506724992 233342.506724992 187452096 187452096 806.219774251269 1619799.07342173 15034.3973707557 1604764.67605097 42142 84660872 786008 83874864 0 0 0 0 801.993267059326 1717849661.02619 324239
260096 127 567.981640588473 573.749112186728 807.805001974106 804.955595970154 755.422386169434 0 52.4746124744415 1524 323890.899454865 323890.899454865 260717792 260717792 233331.906679439 233331.906679439 187821824 187821824 806.412573161958 1622165.57334315 15031.169938821 1607134.40340433 42324 85305308 787580 84517728 0 0 0 0 803.605403900146 1717849662.64724 324878
260608 127.25 568.04747811091 573.734668510983 809.296081066132 806.44667506218 756.805788993835 0 52.4943842887878 1527 323928.443228882 323928.443228882 261231016 261231016 233358.953318879 233358.953318879 188191552 188191552 806.739652766188 1625188.23256889 15029.0076289433 1610159.22493995 42350 85306825 789097 84517728 0 0 0 0 805.088614940643 1717849664.13832 325517
261120 127.5 568.091025154603 573.720243859709 810.818516016006 807.969110012054 758.259325504303 0 52.608172416687 1530 323953.275882162 323953.275882162 261744240 261744240 233376.842831512 233376.842831512 188561280 188561280 806.861741726348 1623252.26414974 15039.3678499289 1608212.89629981 42448 85325970 790674 84535296 0 0 0 0 806.601553678513 1717849665.66075 326156
261632 127.75 568.102431556172 573.705295410263 812.386514902115 809.537108898163 759.761756420135 0 52.6289963722229 1533 323959.780369983 323959.780369983 262257464 262257464 233381.528682667 233381.528682667 188931008 188931008 807.034582677339 1621429.10412062 15050.3113524258 1606378.7927682 42474 85327535 792239 84535296 0 0 0 0 808.161848545074 1717849667.22875 326795
262144 128 568.047447935202 573.689514033813 814.049247980118 811.199841976166 761.306650876999 0 52.8410522937775 1536 323928.426021218 323928.426021218 262770688 262770688 233358.940922429 233358.940922429 189300736 189300736 807.203329725347 1623733.80727844 15046.6993206345 1608687.1079578 42656 85971969 793809 85178160 0 0 0 0 809.794083595276 1717849668.89148 327434
262656 128.25 568.085283321091 573.67502124185 815.579489946365 812.730083942413 762.719647884369 0 52.866494178772 1539 323950.001607982 323950.001607982 263283912 263283912 233374.484035267 233374.484035267 189670464 189670464 807.380391904033 1626438.17397651 15041.7589039987 1611396.41507251 42682 85973486 795326 85178160 0 0 0 0 811.337865591049 1717849670.42173 328073
263168 128.5 567.615658944847 573.652099567299 817.83749294281 814.988086938858 764.88380241394 0 52.9985995292664 1542 323682.198829233 323682.198829233 263797136 263797136 233181.558167067 233181.558167067 190040192 190040192 807.12032670695 1623748.77258315 15045.0325943884 1608703.73998876 42780 85992635 796907 85195728 0 0 0 0 813.588356494904 1717849672.67973 328712
263680 128.75 567.445275873755 573.632926968446 819.668260097504 816.818854093552 766.653049468994 0 53.0196866989136 1545 323585.038072258 323585.038072258 264310360 264310360 233111.563286946 233111.563286946 190409920 190409920 807.353200950648 1622062.29081274 15056.9240513539 1607005.36676138 42806 85994195 798467 85195728 0 0 0 0 815.410017490387 1717849674.5105 329351
264192 129 567.516975229389 573.617678352864 821.150919914246 818.301513910294 768.02095246315 0 53.2338171005249 1548 323625.924550142 323625.924550142 264823584 264823584 233141.018019569 233141.018019569 190779648 190779648 807.566841434518 1624442.94887706 15054.2723508389 1609388.67652622 42988 86638634 800042 85838592 0 0 0 0 816.884745836258 1717849675.99316 329990
264704 129.25 567.380838861253 573.598872804601 822.933497905731 820.084091901779 769.683336496353 0 53.2544405460358 1551 323548.292937475 323548.292937475 265336808 265336808 233085.091989437 233085.091989437 191149376 191149376 807.697082255705 1627036.00715737 15048.5553243576 1611987.45183301 43014 86640150 801558 85838592 0 0 0 0 818.659281253815 1717849677.77573 330629
265216 129.5 567.477938733831 573.58395878441 824.379139900208 821.529733896255 771.060846805573 0 53.3699960708618 1554 323603.664031924 323603.664031924 265850032 265850032 233124.981480202 233124.981480202 191519104 191519104 807.827811058227 1625148.59292671 15058.9404386014 1610089.65248811 43112 86659293 803133 85856160 0 0 0 0 820.096244573593 1717849679.22138 331268
265728 129.75 567.54053973772 573.568661773291 825.874313116074 823.024907112122 772.486309528351 0 53.3928582668304 1557 323639.362184835 323639.362184835 266363256 266363256 233150.698529053 233150.698529053 191888832 191888832 807.934312979615 1623223.03094938 15068.4975263806 1608154.533423 43138 86660855 804695 85856160 0 0 0 0 821.583111763 1717849680.71655 331907
266240 130 567.504541581866 573.552038290042 827.512409925461 824.663003921509 773.989849805832 0 53.6445028781891 1560 323618.834276457 323618.834276457 266876480 266876480 233135.910166644 233135.910166644 192258560 192258560 807.846259658698 1624983.05024283 15060.0606211359 1609922.9896217 43320 87305285 806261 86499024 0 0 0 0 823.212543725967 1717849682.35465 332546
266752 130.25 567.373307251146 573.533478876203 829.289412975311 826.440006971359 775.621361494064 0 53.6733906269073 1563 323543.99804518 323543.99804518 267389704 267389704 233081.997937057 233081.997937057 192628288 192628288 807.594067676276 1626788.64967749 15047.1831510816 1611741.46652641 43346 87306798 807774 86499024 0 0 0 0 824.980891942978 1717849684.13165 333185
267264 130.5 567.251765214584 573.515001782199 831.053086996078 828.203680992126 777.299448251724 0 53.8263761997223 1566 323474.688833877 323474.688833877 267902928 267902928 233032.067388064 233032.067388064 192998016 192998016 807.461615881004 1624388.69329885 15052.729803989 1609335.96349486 43444 87325947 809355 86516592 0 0 0 0 826.735740661621 1717849685.89532 333824
267776 130.75 567.213441316626 573.497503319132 832.695749044418 829.846343040466 778.842212438583 0 53.858074426651 1569 323452.834673649 323452.834673649 268416152 268416152 233016.323590126 233016.323590126 193367744 193367744 807.115052037093 1621570.19768574 15053.7560036895 1606516.44168205 43470 87327510 810918 86516592 0 0 0 0 828.370061635971 1717849687.53799 334463
268288 131 567.200442330109 573.480614122457 834.301507949829 831.452101945877 780.30215382576 0 54.1069650650024 1572 323445.422016031 323445.422016031 268929376 268929376 233010.983490918 233010.983490918 193737472 193737472 806.861502452295 1622980.85637539 15042.5132518009 1607938.34312359 43652 87971950 812494 87159456 0 0 0 0 829.967300653458 1717849689.14374 335102
268800 131.25 567.197086025511 573.463785542733 835.893177986145 833.043771982193 781.768270730972 0 54.129319190979 1575 323443.508087063 323443.508087063 269442600 269442600 233009.604691156 233009.604691156 194107200 194107200 806.911313382917 1625374.59113322 15035.4622533275 1610339.1288799 43678 87973470 814014 87159456 0 0 0 0 831.550251960754 1717849690.73541 335741
269312 131.5 567.205026949308 573.447199794988 837.468243122101 834.618837118149 783.272935390472 0 54.2604594230652 1578 323448.036390035 323448.036390035 269955824 269955824 233012.866893238 233012.866893238 194476928 194476928 807.007134576628 1623451.87586513 15045.1770481256 1608406.698817 43776 87992618 815594 87177024 0 0 0 0 833.116729736328 1717849692.31048 336380
269824 131.75 567.282992142328 573.431869892337 838.940046072006 836.090640068054 784.656663894653 0 54.2883615493774 1581 323492.495954727 323492.495954727 270469048 270469048 233044.895687554 233044.895687554 194846656 194846656 806.839924913017 1621011.006877 15049.4675761163 1605961.53930089 43802 87994181 817157 87177024 0 0 0 0 834.580270290375 1717849693.78228 337019
270336 132 567.254652147864 573.414997307087 840.568406105042 837.719000101089 786.155090093613 0 54.5241794586182 1584 323476.335104373 323476.335104373 270982272 270982272 233033.253365917 233033.253365917 195216384 195216384 806.824564611702 1622885.56318553 15042.6597751933 1607842.90341034 43984 88638617 818729 87819888 0 0 0 0 836.200220346451 1717849695.41064 337658
270848 132.25 567.25423313345 573.398432698879 842.155615091324 839.306209087372 787.612631559372 0 54.5475325584412 1587 323476.096161868 323476.096161868 271495496 271495496 233033.081231071 233033.081231071 195586112 195586112 806.813216849804 1625138.73022868 15034.5094253896 1610104.22080329 44010 88640136 820248 87819888 0 0 0 0 837.779354572296 1717849696.99785 338297
271360 132.5 567.381083827777 573.384209565371 843.554204940796 840.704798936844 788.945060491562 0 54.6592102050781 1590 323548.432629363 323548.432629363 272008720 272008720 233085.192623863 233085.192623863 195955840 195955840 806.971074981163 1623356.94679142 15045.2091547375 1608311.73763668 44108 88659279 821823 87837456 0 0 0 0 839.169705152512 1717849698.39644 338936
271872 132.75 567.473588023196 573.369738282008 845.003138065338 842.153732061386 790.321970462799 0 54.6854476928711 1593 323601.183044019 323601.183044019 272521944 272521944 233123.1941696 233123.1941696 196325568 196325568 807.042020769704 1621410.56760981 15053.9397033976 1606356.62790641 44134 88660843 823387 87837456 0 0 0 0 840.610761880875 1717849699.84538 339575
272384 133 567.460947390783 573.353890455634 846.607909917831 843.758503913879 791.796125411987 0 54.9336857795715 1596 323593.97473743 323593.97473743 273035168 273035168 233118.001285444 233118.001285444 196695296 196695296 807.01623562874 1623250.28827539 15046.9284559065 1608203.35981948 44316 89305278 824958 88480320 0 0 0 0 842.206343650818 1717849701.45015 340214
272896 133.25 567.302260893891 573.335440129315 848.430382966995 845.580976963043 793.477256059647 0 54.9579737186432 1599 323503.483938896 323503.483938896 273548392 273548392 233052.811461974 233052.811461974 197065024 197065024 806.833068384884 1625140.91601323 15035.6321195893 1610105.28389364 44342 89306795 826475 88480320 0 0 0 0 844.020400047302 1717849703.27262 340853
273408 133.5 567.019790171439 573.314404575148 850.438869953156 847.589463949203 795.40118265152 0 55.0990612506866 1602 323342.405323274 323342.405323274 274061616 274061616 232936.76997834 232936.76997834 197434752 197434752 806.719943675402 1622829.88946277 15041.4023660365 1607788.48709673 44440 89325946 828058 88497888 0 0 0 0 846.018166065216 1717849705.28111 341492
273920 133.75 567.069053640525 573.298428839581 851.952344894409 849.102938890457 796.833060264587 0 55.1234464645386 1605 323370.497761783 323370.497761783 274574840 274574840 232957.007849338 232957.007849338 197804480 197804480 806.650527099625 1620617.69487607 15047.3651022543 1605570.32977382 44466 89327509 829621 88497888 0 0 0 0 847.524470090866 1717849706.79458 342131
274432 134 566.784648015255 573.276705242434 853.966319084167 851.116913080215 798.716613054276 0 55.3757348060608 1608 323208.315769979 323208.315769979 275088064 275088064 232840.171490427 232840.171490427 198174208 198174208 806.628726239526 1622450.55116677 15040.5868141707 1607409.96435259 44648 89971949 831197 89140752 0 0 0 0 849.52970290184 1717849708.80856 342770
274944 134.25 566.642804606057 573.256586510636 855.767674922943 852.918268918991 800.370127439499 0 55.4017186164856 1611 323127.429723488 323127.429723488 275601288 275601288 232781.900957098 232781.900957098 198543936 198543936 806.353386191867 1624137.78384122 15027.7049764486 1609110.07886477 44674 89973470 832718 89140752 0 0 0 0 851.321711301804 1717849710.60991 343409
275456 134.5 566.724396392977 573.240468881406 857.232953071594 854.383547067642 801.767269134521 0 55.5123198032379 1614 323173.957349321 323173.957349321 276114512 276114512 232815.419588425 232815.419588425 198913664 198913664 806.480634958898 1622326.95268102 15037.8024896671 1607289.15019136 44772 89992618 834298 89158320 0 0 0 0 852.778499364853 1717849712.07519 344048
275968 134.75 566.831594393535 573.225008519324 858.659147024155 855.809741020203 803.130606412888 0 55.5331156253815 1617 323235.086890031 323235.086890031 276627736 276627736 232859.457479926 232859.457479926 199283392 199283392 806.684265548859 1620679.43816517 15048.9098182862 1605630.52834688 44798 89994184 835864 89158320 0 0 0 0 854.197134017944 1717849713.50138 344687
276480 135 566.913541385863 573.209469486201 860.122983932495 857.273577928543 804.485748767853 0 55.7307698726654 1620 323281.817071354 323281.817071354 277140960 277140960 232893.122032792 232893.122032792 199653120 199653120 806.977554997788 1623132.25545381 15048.0338845461 1608084.22156927 44980 90638624 837440 89801184 0 0 0 0 855.653075218201 1717849714.96522 345326
276992 135.25 566.997843429219 573.194110485706 861.582830905914 858.733424901962 805.834906339645 0 55.7520234584808 1623 323329.890217908 323329.890217908 277654184 277654184 232927.754061554 232927.754061554 200022848 200022848 807.240813898014 1625888.76097538 15045.2237733616 1610843.53720202 45006 90640144 838960 89801184 0 0 0 0 857.105270385742 1717849716.42507 345965
277504 135.5 567.088324579397 573.179182517901 863.032871007919 860.183465003967 807.217150688171 0 55.8621387481689 1626 323381.486993263 323381.486993263 278167408 278167408 232964.924522324 232964.924522324 200392576 200392576 807.371108745794 1624097.12677178 15055.3821609051 1609041.74461088 45104 90659296 840544 89818752 0 0 0 0 858.547000408173 1717849717.87511 346604
278016 135.75 567.197515736887 573.164770579574 864.45402598381 861.604619979858 808.574665546417 0 55.8836314678192 1629 323443.753129498 323443.753129498 278680632 278680632 233009.781220408 233009.781220408 200762304 200762304 807.561139690545 1622435.15835468 15066.1531093085 1607369.00524537 45130 90660858 842106 89818752 0 0 0 0 859.960543394089 1717849719.29626 347243
278528 136 567.263880601058 573.150060659702 865.939789056778 863.090383052826 809.941082000732 0 56.0953228473663 1632 323481.597619553 323481.597619553 279193856 279193856 233037.04449652 233037.04449652 201132032 201132032 807.697219772095 1624560.07973453 15062.3477637765 1609497.73197075 45312 91305297 843681 90461616 0 0 0 0 861.414994001389 1717849720.78203 347882
279040 136.25 567.329700561971 573.135400350011 867.426034927368 864.576628923416 811.313721418381 0 56.1164875030518 1635 323519.13137913 323519.13137913 279707080 279707080 233064.083921529 233064.083921529 201501760 201501760 807.915360551636 1627211.37821871 15058.7089920051 1612152.66922671 45338 91306816 845200 90461616 0 0 0 0 862.916637897491 1717849722.26827 348521
279552 136.5 567.450595309966 573.121936062517 868.827878952026 865.978472948074 812.652366161346 0 56.2235708236694 1638 323588.071474847 323588.071474847 280220304 280220304 233113.748558626 233113.748558626 201871488 201871488 808.110113193869 1625562.74902666 15070.0003959813 1610492.74863068 45436 91325964 846780 90479184 0 0 0 0 864.310578107834 1717849723.67012 349160
280064 136.75 567.564561783055 573.108620440823 870.239713907242 867.39030790329 813.998813152313 0 56.2450706958771 1641 323653.060729496 323653.060729496 280733528 280733528 233160.566998806 233160.566998806 202241216 202241216 808.272971979674 1623859.25143627 15080.181658109 1608779.06977816 45462 91327526 848342 90479184 0 0 0 0 865.714630842209 1717849725.08195 349799
280576 137 567.649689698109 573.095252266387 871.695120096207 868.845714092255 815.330100297928 0 56.4681179523468 1644 323701.604828469 323701.604828469 281246752 281246752 233195.538303003 233195.538303003 202610944 202610944 808.338224009482 1625829.8556084 15075.0945008263 1610754.76110757 45644 91971965 849917 91122048 0 0 0 0 867.161951780319 1717849726.53736 350438
281088 137.25 567.723251083583 573.081801822101 873.167820930481 870.318414926529 816.682631731033 0 56.4893443584442 1647 323743.553126801 323743.553126801 281759976 281759976 233225.757974035 233225.757974035 202980672 202980672 808.459715674398 1628272.21265463 15069.7202587811 1613202.49239585 45670 91973484 851436 91122048 0 0 0 0 868.626652002335 1717849728.01006 351077
281600 137.5 567.818363536784 573.069022572811 874.607052087784 871.757646083832 818.057347297668 0 56.6004054546356 1650 323797.790897558 323797.790897558 282273200 282273200 233264.831015253 233264.831015253 203350400 203350400 808.633752726381 1626595.4056064 15080.5738626785 1611514.83174372 45768 91992635 853019 91139616 0 0 0 0 870.057803869247 1717849729.44929 351716
282112 137.75 567.887515939293 573.056006622565 876.085717916489 873.236311912537 819.468348503113 0 56.6215422153473 1653 323837.224978253 323837.224978253 282786424 282786424 233293.239436892 233293.239436892 203720128 203720128 808.762407622247 1624836.68798407 15090.1217921678 1609746.5661919 45794 91994199 854583 91139616 0 0 0 0 871.52898979187 1717849730.92795 352355
282624 138 567.876418870002 573.042057349059 877.687633991241 874.838227987289 820.946264505386 0 56.8372066020966 1656 323830.89688682 323830.89688682 283299648 283299648 233288.680662187 233288.680662187 204089856 204089856 808.827851986209 1626795.50804657 15085.0958966258 1611710.41214995 45976 92638634 856154 91782480 0 0 0 0 873.122529745102 1717849732.52987 352994
283136 138.25 567.963987583011 573.029542985711 879.137358903885 876.287952899933 822.283121824265 0 56.8584091663361 1659 323880.832848115 323880.832848115 283812872 283812872 233324.65466788 233324.65466788 204459584 204459584 809.051398149676 1629428.86508642 15081.6376059922 1614347.22748043 46002 92640155 857675 91782480 0 0 0 0 874.564516544342 1717849733.9796 353633
283648 138.5 568.079793239337 573.017766629333 880.543008089066 877.693602085114 823.625471591949 0 56.963299036026 1662 323946.870894962 323946.870894962 284326096 284326096 233372.228660882 233372.228660882 204829312 204829312 809.24092704423 1627796.36474067 15092.6946749272 1612703.67006574 46100 92659304 859256 91800048 0 0 0 0 875.961685180664 1717849735.38525 354272
284160 138.75 568.175737091637 573.005970258699 881.978815078735 879.129409074783 824.997938394547 0 56.9850296974182 1665 324001.582770131 324001.582770131 284839320 284839320 233411.643248241 233411.643248241 205199040 205199040 809.429455703654 1626170.94351782 15103.2776271552 1611067.66589067 46126 92660866 860818 91800048 0 0 0 0 877.389560699463 1717849736.82105 354911
284672 139 568.249248338834 572.994173750845 883.448899030685 880.599493026733 826.347782850266 0 57.2015755176544 1668 324043.502477167 324043.502477167 285352544 285352544 233441.842322023 233441.842322023 205568768 205568768 809.546346763901 1628221.6043945 15099.231988317 1613122.37240618 46308 93305302 862390 92442912 0 0 0 0 878.851626634598 1717849738.29114 355550
285184 139.25 568.319247961049 572.982449869641 884.92405295372 882.074646949768 827.705674648285 0 57.2225391864777 1671 324083.419683957 324083.419683957 285865768 285865768 233470.598789047 233470.598789047 205938496 205938496 809.704877560277 1630710.28511021 15094.5557280493 1615615.72938216 46334 93306818 863906 92442912 0 0 0 0 880.319014072418 1717849739.76629 356189
285696 139.5 568.411974097054 572.971308372275 886.363517045975 883.514111042023 829.080424785614 0 57.3361034393311 1674 324136.296659985 324136.296659985 286378992 286378992 233508.691509951 233508.691509951 206308224 206308224 809.872480157688 1629046.46585524 15105.102847228 1613941.36300801 46432 93325964 865484 92460480 0 0 0 0 881.750431537628 1717849741.20575 356828
286208 139.75 568.501804009862 572.960331923993 887.807019948959 884.957613945007 830.453310728073 0 57.3579969406128 1677 324187.522067953 324187.522067953 286892216 286892216 233545.59443662 233545.59443662 206677952 206677952 809.956332921587 1627223.56178514 15113.7042708361 1612109.85751431 46458 93327527 867047 92460480 0 0 0 0 883.186042785645 1717849742.64926 357467
286720 140 568.569186049943 572.94939792212 889.285063028336 886.435657024384 831.809455394745 0 57.5797643661499 1680 324225.94660144 324225.94660144 287405440 287405440 233573.275577637 233573.275577637 207047680 207047680 810.047982386008 1629211.60567729 15109.1399596178 1614102.46571767 46640 93971959 868615 93103344 0 0 0 0 884.65593290329 1717849744.1273 358106
287232 140.25 568.637381272979 572.938542161217 890.761486053467 887.912080049515 833.163062334061 0 57.602703332901 1683 324264.834851604 324264.834851604 287918664 287918664 233601.29078144 233601.29078144 207417408 207417408 810.126336569842 1631524.71772137 15102.9827524066 1616421.73496896 46666 93973471 870127 93103344 0 0 0 0 886.124502658844 1717849745.60372 358745
287744 140.5 568.737906906032 572.928400747248 892.186996936798 889.337590932846 834.520277023315 0 57.7180290222168 1686 324322.159482157 324322.159482157 288431888 288431888 233642.587605059 233642.587605059 207787136 207787136 810.242026425293 1629769.70323617 15112.5120573442 1614657.19117883 46764 93992617 871705 93120912 0 0 0 0 887.542107582092 1717849747.02923 359384
288256 140.75 568.843080228748 572.918509683602 893.604726076126 890.755320072174 835.869138240814 0 57.7405836582184 1689 324382.134452577 324382.134452577 288945112 288945112 233685.793740905 233685.793740905 208156864 208156864 810.349417995967 1628007.32657496 15121.4880238221 1612885.83855114 46790 93994178 873266 93120912 0 0 0 0 888.952181339264 1717849748.44696 360023
288768 141 568.925312159517 572.908712236222 895.057907104492 892.20850110054 837.203763008118 0 57.9564776420593 1692 324429.027119729 324429.027119729 289458336 289458336 233719.575349016 233719.575349016 208526592 208526592 810.486452308235 1630074.77637042 15117.8280080166 1614956.94836241 46972 94638611 874835 93763776 0 0 0 0 890.397175550461 1717849749.90014 360662
289280 141.25 569.001667988717 572.898949432591 896.5198969841 893.670490980148 838.545801401138 0 57.978253364563 1695 324472.56894649 324472.56894649 289971560 289971560 233750.943002369 233750.943002369 208896320 208896320 810.603417396149 1632451.71914012 15112.5427863938 1617339.17635373 46998 94640132 876356 93763776 0 0 0 0 891.851574420929 1717849751.36213 361301
289792 141.5 569.099237313831 572.889737629958 897.948127985001 895.098721981049 839.909636974335 0 58.0840880870819 1698 324528.207745726 324528.207745726 290484784 290484784 233791.025348409 233791.025348409 209266048 209266048 810.772285436442 1630816.53833153 15122.98105474 1615693.55727679 47096 94659275 877931 93781344 0 0 0 0 893.271820068359 1717849752.79036 361940
290304 141.75 569.211554425803 572.880894485531 899.352641105652 896.5032351017 841.250882863998 0 58.1060392856598 1701 324592.256454032 324592.256454032 290998008 290998008 233837.166216382 233837.166216382 209635776 209635776 810.956525687735 1629221.22952447 15133.3458161967 1614087.88370827 47122 94660839 879495 93781344 0 0 0 0 894.668528556824 1717849754.19488 362579
290816 142 569.263591841722 572.871748018457 900.851680040359 898.002274036407 842.615259170532 0 58.3450837135315 1704 324621.93073264 324621.93073264 291511232 291511232 233858.543649396 233858.543649396 210005504 210005504 810.867139406675 1630822.0797478 15125.5346198032 1615696.545128 47304 95305274 881066 94424208 0 0 0 0 896.159434080124 1717849755.69392 363218
291328 142.25 569.315300688738 572.862634425074 902.350964069366 899.501558065414 843.988515138626 0 58.366739988327 1707 324651.417645197 324651.417645197 292024456 292024456 233879.786103384 233879.786103384 210375232 210375232 810.898118003282 1633011.83802451 15118.6596204541 1617893.17840406 47330 95306791 882583 94424208 0 0 0 0 897.650870084763 1717849757.1932 363857
291840 142.5 569.408837899926 572.854217124189 903.783788919449 900.934382915497 845.353631734848 0 58.4777176380157 1710 324704.757135946 324704.757135946 292537680 292537680 233918.212021182 233918.212021182 210744960 210744960 811.019553657628 1631294.49915498 15128.2495648148 1616166.24959016 47428 95325938 884162 94441776 0 0 0 0 899.075489044189 1717849758.62603 364496
292352 142.75 569.507983350833 572.846046757152 905.207257032394 902.357851028442 846.711841583252 0 58.4997074604034 1713 324761.294719165 324761.294719165 293050904 293050904 233958.941853708 233958.941853708 211114688 211114688 811.174681565504 1629653.9355786 15138.0752354838 1614515.86034311 47454 95327504 885728 94441776 0 0 0 0 900.491159439087 1717849760.04949 365135
292864 143 569.581097293145 572.837950312258 906.671535015106 903.822129011154 848.052859067917 0 58.7220709323883 1716 324802.98786353 324802.98786353 293564128 293564128 233988.977711111 233988.977711111 211484416 211484416 811.243161528287 1631560.34240971 15133.2486731566 1616427.09373655 47636 95971939 887299 95084640 0 0 0 0 901.947139263153 1717849761.51377 365774
293376 143.25 569.65766401773 572.82997701365 908.129950046539 905.280544042587 849.390419960022 0 58.7440679073334 1719 324846.64995315 324846.64995315 294077352 294077352 234020.432002164 234020.432002164 211854144 211854144 811.344590768851 1633878.18831103 15127.7512552652 1618750.43705576 47662 95973457 888817 95084640 0 0 0 0 903.397969722748 1717849762.97219 366413
293888 143.5 569.778215623229 572.822731710148 909.517976045609 906.668570041656 850.709484815598 0 58.8584520816803 1722 324915.39437224 324915.39437224 294590576 294590576 234069.955673273 234069.955673273 212223872 212223872 811.44744580095 1632136.05709745 15136.912737964 1616999.14435948 47760 95992602 890394 95102208 0 0 0 0 904.777890205383 1717849764.36021 367052
