# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 04 2024 at 19:51:53+0200
# parameter filename: "TOV_0_subgrid_4.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_0_subgrid_4-MacBook-Pro-di-Federico.local-Federico-2024.06.04-17.51.50-98842
# Run ID: run-TOV_0_subgrid_4-MacBook-Pro-di-Federico.local-Federico-2024.06.04-17.51.50-98842
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
24064 23.5 -0.155969359641064 -0.156062882593862 -0.155999500255879
24576 24 -0.157100791669353 -0.157100649377881 -0.157100399390376
25088 24.5 -0.159023178605544 -0.159023028451869 -0.15902280038561
25600 25 -0.160905202305711 -0.160905048856571 -0.160904845644966
26112 25.5 -0.162747527041034 -0.162747375373077 -0.162747199564561
26624 26 -0.164551077064028 -0.164550933148445 -0.164550786360357
27136 26.5 -0.166317402501669 -0.166317273604149 -0.166317156353203
27648 27 -0.16804799342263 -0.168047889711913 -0.168047802848517
28160 27.5 -0.169743276242567 -0.169743209855692 -0.169743154993733
28672 28 -0.171403118561232 -0.171403103502318 -0.171403083554368
29184 28.5 -0.173028208311379 -0.173028260187653 -0.173028279010929
29696 29 -0.174620364638394 -0.174620500581402 -0.174620563240675
30208 29.5 -0.176180604457992 -0.176180841127649 -0.176180955422764
30720 30 -0.177707487629248 -0.177707839164441 -0.177708013975971
31232 30.5 -0.179197318076202 -0.179197794802665 -0.179198039190872
31744 31 -0.1806468331481 -0.180647441306533 -0.180647763658444
32256 31.5 -0.182055555615084 -0.182056297440885 -0.182056704508724
32768 32 -0.183427023541647 -0.183427899211647 -0.183428396415476
33280 32.5 -0.184768522837334 -0.184769531186641 -0.184770122179193
33792 33 -0.186088240589374 -0.186089377934297 -0.186090060733086
34304 33.5 -0.187390003808769 -0.187391262353479 -0.187392025294325
34816 34 -0.188668595909764 -0.188669966329356 -0.188670789380895
35328 34.5 -0.189913742588267 -0.189915217751632 -0.189916074652148
35840 35 -0.191116391298476 -0.191117963811584 -0.191118818781275
36352 35.5 -0.192276142229779 -0.192277804595873 -0.192278611288348
36864 36 -0.193399457486219 -0.193401204076345 -0.19340190670182
37376 36.5 -0.194490739107967 -0.194492567899909 -0.194493105151535
37888 37 -0.195546429584609 -0.195548343991169 -0.195548656083005
38400 37.5 -0.196557930951093 -0.196559940448363 -0.196559693584821
38912 38 -0.197520414551704 -0.197522125184306 -0.197518367425033
39424 38.5 -0.198435913080294 -0.198434618221156 -0.19842446841173
39936 39 -0.199307557479042 -0.199300086908044 -0.199281335973205
40448 39.5 -0.20013263267975 -0.200113874978732 -0.200086625305669
40960 40 -0.200903673586147 -0.200868231094615 -0.20083230687974
41472 40.5 -0.201614419500683 -0.201558598986874 -0.201513720149519
41984 41 -0.202321256033622 -0.202192212954393 -0.202135855524975
42496 41.5 -0.203002417848119 -0.202849088997677 -0.202710784593255
43008 42 -0.203614823245313 -0.203475603467394 -0.203278000723584
43520 42.5 -0.204153554020291 -0.204025946875238 -0.203806749694238
44032 43 -0.204615623513196 -0.204497882675476 -0.204264645822265
44544 43.5 -0.205003071973551 -0.204893855367106 -0.20464894068932
45056 44 -0.205317397712293 -0.205215626029479 -0.204961158509195
45568 44.5 -0.205555898256912 -0.205461020148841 -0.205199116156826
46080 45 -0.205716684418352 -0.20562544189114 -0.205345161163893
46592 45.5 -0.205813545309112 -0.205706359280889 -0.205389850604032
47104 46 -0.205866033828 -0.205704103522259 -0.205350395432917
47616 46.5 -0.205889770090457 -0.205617515558325 -0.205233456775761
48128 47 -0.205895156003647 -0.205443108485929 -0.20510721099179
48640 47.5 -0.205883655178741 -0.205177863148119 -0.204881692500213
49152 48 -0.205839201582468 -0.204821349502153 -0.204558610701362
49664 48.5 -0.205377187425201 -0.204373768842453 -0.204139570238491
50176 49 -0.204740387639132 -0.203832763408891 -0.203623258935182
50688 49.5 -0.203903703363981 -0.203192617663376 -0.203006986216308
51200 50 -0.202872999912698 -0.202475707153659 -0.202290231449587
51712 50.5 -0.201836655077 -0.201711164927646 -0.201475940461023
52224 51 -0.200826578541569 -0.200924980688883 -0.200568216672622
52736 51.5 -0.199833929705077 -0.200139140077042 -0.199570782635645
53248 52 -0.19887424496777 -0.199372964002853 -0.198487783902895
53760 52.5 -0.19797246293696 -0.198644900767043 -0.197325207877757
54272 53 -0.197152392889908 -0.197973181405178 -0.196090841589461
54784 53.5 -0.19643447402708 -0.19737367664215 -0.194803577038722
55296 54 -0.195834045999667 -0.196858402009714 -0.193502655918016
55808 54.5 -0.195320326097481 -0.196437062886255 -0.192229274275724
56320 55 -0.195995753527115 -0.196108597677925 -0.19101529364213
56832 55.5 -0.194533921088423 -0.195778936756981 -0.189814250978974
57344 56 -0.193049238977023 -0.195425997287125 -0.188670730173605
57856 56.5 -0.191547168969235 -0.195339094546143 -0.187620986328202
58368 57 -0.190047253805507 -0.193536527994843 -0.186641794086337
58880 57.5 -0.188567665985308 -0.191718188229725 -0.185773579841478
59392 58 -0.187179541738739 -0.189927046588359 -0.185041798283058
59904 58.5 -0.185944308506767 -0.188143361955981 -0.183482722087119
60416 59 -0.184675160970285 -0.186361328015136 -0.182177530793248
60928 59.5 -0.183380063226585 -0.184602569407856 -0.180290206092891
61440 60 -0.182074505906552 -0.182886754343579 -0.180039944517914
61952 60.5 -0.1807382015627 -0.181230483184586 -0.180111317726572
62464 61 -0.179307567856233 -0.179645191018551 -0.180183471024949
62976 61.5 -0.178749983571734 -0.178399575015397 -0.180228331399837
63488 62 -0.179144437819065 -0.178571740414352 -0.180237615896896
64000 62.5 -0.179502056391778 -0.178725317071881 -0.180220685088555
64512 63 -0.179838396391943 -0.178870250585558 -0.180177376731501
65024 63.5 -0.180169251448429 -0.179017162499502 -0.18011101118046
65536 64 -0.180492997048434 -0.179183291995772 -0.180048262516974
66048 64.5 -0.180797864762579 -0.179374296624525 -0.180000870247622
66560 65 -0.181045286856835 -0.179575202947091 -0.179991468521108
67072 65.5 -0.182024359430393 -0.179764094434323 -0.17999221723942
67584 66 -0.181908288488457 -0.180018903887444 -0.179987639894681
68096 66.5 -0.1815604452053 -0.18036324290077 -0.179976501382828
68608 67 -0.181564124754836 -0.180659968648208 -0.179955246894168
69120 67.5 -0.1815230326475 -0.18090514901405 -0.180100009793609
69632 68 -0.181758348244312 -0.181094716820773 -0.180407221387147
70144 68.5 -0.184604293957048 -0.182160196155792 -0.180690567002123
70656 69 -0.187085691960664 -0.184694823462929 -0.180950612240446
71168 69.5 -0.188375615203729 -0.187507386081713 -0.181179452384595
71680 70 -0.181279934390693 -0.190279680640594 -0.181364788813527
72192 70.5 -0.181278182400355 -0.192753179239606 -0.181500434229791
72704 71 -0.181682267686533 -0.191859995459418 -0.181588762914137
73216 71.5 -0.183102395514371 -0.184702394754612 -0.181658191371064
73728 72 -0.185636639179785 -0.187096300189174 -0.18182119948962
74240 72.5 -0.187450076799191 -0.189629450135166 -0.182152582388621
74752 73 -0.182680848385574 -0.1917185823299 -0.182672528416964
75264 73.5 -0.185290901171621 -0.193474346150235 -0.183366145200623
75776 74 -0.186188741496613 -0.19489074541276 -0.184192790287794
76288 74.5 -0.188920643016884 -0.19599592843939 -0.184968014719622
76800 75 -0.191254943113507 -0.193504309995661 -0.185560391597186
77312 75.5 -0.193191898757549 -0.197669430257817 -0.18594901697861
77824 76 -0.197052491651591 -0.201656492933147 -0.186141418264441
78336 76.5 -0.200858044206735 -0.205195534295649 -0.186128245966791
78848 77 -0.204001487813543 -0.206085609900297 -0.18591309624956
79360 77.5 -0.204139282129593 -0.197971972344737 -0.185578828914099
79872 78 -0.205233024012429 -0.198506863906501 -0.18514356555689
80384 78.5 -0.200041675653413 -0.201919681958709 -0.186746495903635
80896 79 -0.188908812304282 -0.205063753963105 -0.190156399316551
81408 79.5 -0.191873709187546 -0.206515576441135 -0.193302249255281
81920 80 -0.194849830438368 -0.2061268044294 -0.196886090901935
82432 80.5 -0.19781918796384 -0.20499623193112 -0.200117371880081
82944 81 -0.200764121163317 -0.203008760946132 -0.202292391544792
83456 81.5 -0.204108993557887 -0.194526622043357 -0.205230392580968
83968 82 -0.207684930300106 -0.197056658737388 -0.208736285876823
84480 82.5 -0.210801795558877 -0.199494182824581 -0.210015137061275
84992 83 -0.209394881258072 -0.201851701612844 -0.208450883398661
85504 83.5 -0.207763168415596 -0.204158942967852 -0.206318258896296
86016 84 -0.205935140556177 -0.206491100248249 -0.199364823513711
86528 84.5 -0.203950320911037 -0.209580562812099 -0.195295622128374
87040 85 -0.201803149688452 -0.212560628032796 -0.193596106690209
87552 85.5 -0.201021874453539 -0.215378762023013 -0.196731264029899
88064 86 -0.204184980477191 -0.217635378700647 -0.198239137073562
88576 86.5 -0.206254903207633 -0.215332649501829 -0.198354816603296
89088 87 -0.206289934219181 -0.212868639475048 -0.197865299083003
89600 87.5 -0.204482205309826 -0.210289748780159 -0.196849085177426
90112 88 -0.200818719327112 -0.207638234874687 -0.192065969477383
90624 88.5 -0.196194249845866 -0.20495286207825 -0.185337414788308
91136 89 -0.191401886724784 -0.202282409665134 -0.186602257849109
91648 89.5 -0.192149220183643 -0.19968493078347 -0.189248632179405
92160 90 -0.194704179376538 -0.197176932997084 -0.191955369879515
92672 90.5 -0.197195297984809 -0.194759988564362 -0.194703599192072
93184 91 -0.199717412512757 -0.192443642973773 -0.197521347201542
93696 91.5 -0.202351965326886 -0.19131210048685 -0.200736890931561
94208 92 -0.205172973261582 -0.194828659732542 -0.203920046981766
94720 92.5 -0.208091364567269 -0.195532456266769 -0.207023396540521
95232 93 -0.211114128666932 -0.19463934645092 -0.210044585284502
95744 93.5 -0.214043411859204 -0.198113791089242 -0.212955741310272
96256 94 -0.216636231410555 -0.20154409573007 -0.215721494645193
96768 94.5 -0.217341683699792 -0.2049109907655 -0.217283370833807
97280 95 -0.206483266552257 -0.208126210974767 -0.21536471547287
97792 95.5 -0.209079841412407 -0.211081766060802 -0.213357105866807
98304 96 -0.211145600883317 -0.214385325571073 -0.211363979916535
98816 96.5 -0.212823587109955 -0.217679772643045 -0.209388590163385
99328 97 -0.214133169976283 -0.220797475826454 -0.20740074398563
99840 97.5 -0.216136021663885 -0.223512501763677 -0.208340756706564
100352 98 -0.218608145934991 -0.223281160584656 -0.210952516332548
100864 98.5 -0.217579849463161 -0.226433845146401 -0.209446434674841
101376 99 -0.221465076708614 -0.228876744145056 -0.212901099358565
101888 99.5 -0.225152785623519 -0.2252480728774 -0.21588292868921
102400 100 -0.228467856790404 -0.227501404467717 -0.214030161143642
102912 100.5 -0.227113758535027 -0.22794840888356 -0.214387619814171
103424 101 -0.226393570970666 -0.220758476112016 -0.217390839286818
103936 101.5 -0.229382880070198 -0.215298148521997 -0.220052563213657
104448 102 -0.22668066302129 -0.219045543153705 -0.221988992556582
104960 102.5 -0.215691849349542 -0.222695953037722 -0.219284078019394
105472 103 -0.198151116370004 -0.22552695031495 -0.215747134837632
105984 103.5 -0.200782889479509 -0.228195246323504 -0.211785442979839
106496 104 -0.204325754755462 -0.229978600874887 -0.214159285231328
107008 104.5 -0.207658559393696 -0.228409858365447 -0.216685349245491
107520 105 -0.211381195298155 -0.228761999191566 -0.216597910680804
108032 105.5 -0.214855416482368 -0.226989758739907 -0.220260416817414
108544 106 -0.217906970900439 -0.22398590194237 -0.223658290524931
109056 106.5 -0.220088676285052 -0.216829098715635 -0.223736431417754
109568 107 -0.220723404899914 -0.213752376251595 -0.222322541575334
110080 107.5 -0.221160584433234 -0.214996292308259 -0.220242239022915
110592 108 -0.220631601671172 -0.215711537606745 -0.218421045978324
111104 108.5 -0.223834545541799 -0.212553233230093 -0.217354062594425
111616 109 -0.226460098505978 -0.211098376648262 -0.215716958238681
112128 109.5 -0.22745067940122 -0.212492954841704 -0.213503962741917
112640 110 -0.224725891161976 -0.211802039126386 -0.211028664921893
113152 110.5 -0.225121464469909 -0.206666376582329 -0.201114288993818
113664 111 -0.228419106028012 -0.203230750472759 -0.195454049676531
114176 111.5 -0.231619655639285 -0.201873079629733 -0.195542033916233
114688 112 -0.230917793901177 -0.202655724101981 -0.198546054206983
115200 112.5 -0.22865162549561 -0.20577032717831 -0.20105715787088
115712 113 -0.226102639269405 -0.208872022283314 -0.203106450167015
116224 113.5 -0.223322610293379 -0.211956340280881 -0.204607495104607
116736 114 -0.220357975351807 -0.215021627676827 -0.20329832843135
117248 114.5 -0.217263598479392 -0.218022442237323 -0.200763927663981
117760 115 -0.214085820114651 -0.220916869407083 -0.203187433543737
118272 115.5 -0.210873005546726 -0.223897844253988 -0.205285753001682
118784 116 -0.207696992756243 -0.226958305402444 -0.206922369513835
119296 116.5 -0.209212957782219 -0.229904313305607 -0.207711189461252
119808 117 -0.211714224533971 -0.2327369406783 -0.208144695053253
120320 117.5 -0.21409597293233 -0.23540313441009 -0.207563530679477
120832 118 -0.216286264510005 -0.237944717426736 -0.20988684865732
121344 118.5 -0.218254657008449 -0.237840731653651 -0.211668019155688
121856 119 -0.220147907246975 -0.235682006979532 -0.211022457474358
122368 119.5 -0.222755705544507 -0.233299826995787 -0.213664370332497
122880 120 -0.223885137827813 -0.230763494754067 -0.216149011007416
123392 120.5 -0.223467138572844 -0.228140664642043 -0.218462290049608
123904 121 -0.225178422730488 -0.226442045303614 -0.220558258590841
124416 121.5 -0.22797704788288 -0.22683641431817 -0.222416754679552
124928 122 -0.229318763294555 -0.229723943116275 -0.221349115036833
125440 122.5 -0.232310049616238 -0.232058831163618 -0.221005404977639
125952 123 -0.234684918795463 -0.234659664255239 -0.223337845053323
126464 123.5 -0.237761649915633 -0.23785043027277 -0.226541369473256
126976 124 -0.240622286943104 -0.240704012823363 -0.229651879746874
127488 124.5 -0.243138530904964 -0.241511548180968 -0.232617291904492
128000 125 -0.242114458436607 -0.243351657652552 -0.23542831544049
128512 125.5 -0.241365219805745 -0.241060670246498 -0.237834565387105
129024 126 -0.242373516803654 -0.237724027634832 -0.236507240814819
129536 126.5 -0.239013691639678 -0.23384937388867 -0.234948781837796
130048 127 -0.234644733409994 -0.234076358815279 -0.233195882387222
130560 127.5 -0.229868069855231 -0.23699235818406 -0.231485023967126
131072 128 -0.225048526983044 -0.239045830511231 -0.232969111583669
131584 128.5 -0.223556387432285 -0.237561114364463 -0.234323811667422
132096 129 -0.224979735854643 -0.236560670614994 -0.235332076511278
132608 129.5 -0.22614117515393 -0.232167771521782 -0.236067257644027
133120 130 -0.228828142912526 -0.229627010866609 -0.236974456077038
133632 130.5 -0.232026721853037 -0.229225313530709 -0.234792264535833
134144 131 -0.235047104241426 -0.228523228673895 -0.235449813134371
134656 131.5 -0.233941363764437 -0.226011342652317 -0.235483435668914
135168 132 -0.23084953311472 -0.221617789447342 -0.234653174569614
135680 132.5 -0.232454216059978 -0.216651882208958 -0.229126909735599
136192 133 -0.231880386451354 -0.213678910817147 -0.221083254621259
136704 133.5 -0.230211900125558 -0.212258352114951 -0.213236807916629
137216 134 -0.22635981457416 -0.214166911798983 -0.204721898057922
137728 134.5 -0.22012568961802 -0.216113416219085 -0.200085860847836
138240 135 -0.21853355496323 -0.21764413911574 -0.198980430876783
138752 135.5 -0.221196530722402 -0.215864985040551 -0.197867121077711
139264 136 -0.223864137391706 -0.211824281785845 -0.199492499806481
139776 136.5 -0.226519128756894 -0.208272495494312 -0.201594924756135
140288 137 -0.229135799547727 -0.207800202859441 -0.20349231835627
140800 137.5 -0.231702927840009 -0.207408679439472 -0.205176534616609
141312 138 -0.234196898593961 -0.208689656578291 -0.206227774725684
141824 138.5 -0.236590198150034 -0.210371478675127 -0.203685939862488
142336 139 -0.238849909844805 -0.211614924000568 -0.202826141276012
142848 139.5 -0.240933579840239 -0.213028392895352 -0.20523634275076
143360 140 -0.2436243493543 -0.214351475277059 -0.207295798619359
143872 140.5 -0.245918207523803 -0.215479031019503 -0.207944916122007
144384 141 -0.242624025524154 -0.21626180376276 -0.207906017510219
144896 141.5 -0.238993688684192 -0.216782139175773 -0.20751879106782
145408 142 -0.235064453810664 -0.217145270191583 -0.209428179152147
145920 142.5 -0.230876835197787 -0.217973168550502 -0.211044857977424
146432 143 -0.226544567575378 -0.220332196698895 -0.211616951850365
146944 143.5 -0.222157022300326 -0.222616926261976 -0.212316167374427
147456 144 -0.220929811538244 -0.224847344557293 -0.214731268657142
147968 144.5 -0.222973798660458 -0.227023706266361 -0.216876691115358
148480 145 -0.221426988742666 -0.229121636155691 -0.216855306470655
148992 145.5 -0.221826351107613 -0.23214087089014 -0.21925335731764
149504 146 -0.22327202857526 -0.23517256758754 -0.220789286107534
150016 146.5 -0.225310614668577 -0.238448314134216 -0.218352259139783
150528 147 -0.223873066876828 -0.241631205999299 -0.219336209897508
151040 147.5 -0.224294994020158 -0.244679673918063 -0.221310977775837
151552 148 -0.226271627279318 -0.247593851969754 -0.223148975726159
152064 148.5 -0.229318755295046 -0.250276542970686 -0.224872792769422
152576 149 -0.232147077274996 -0.252762003007155 -0.226565045343277
153088 149.5 -0.234962935186748 -0.252256653168844 -0.228995821310891
153600 150 -0.23757218550989 -0.249321580373624 -0.231392291794266
154112 150.5 -0.240470688060997 -0.246583583579263 -0.233733186654667
154624 151 -0.243064857099124 -0.24668967246445 -0.235744770633171
155136 151.5 -0.245312175524451 -0.245874354703038 -0.237366217049032
155648 152 -0.244278693541955 -0.242931900623375 -0.238683688477386
156160 152.5 -0.243407409297307 -0.241395937500862 -0.23969767227364
156672 153 -0.241438522734999 -0.242475145325263 -0.240560674872766
157184 153.5 -0.241073524124342 -0.242662445179771 -0.240742355040181
157696 154 -0.239415471595586 -0.244309465455131 -0.240349142171732
158208 154.5 -0.237426249582327 -0.243485390423016 -0.241989880825114
158720 155 -0.238801201740957 -0.241093537159987 -0.243724034429493
159232 155.5 -0.23956032074023 -0.239898477804316 -0.244872959379805
159744 156 -0.23938688680722 -0.240905159226272 -0.243859939425151
160256 156.5 -0.240660272744025 -0.23819206813215 -0.245120516121341
160768 157 -0.238369711024508 -0.232462422205085 -0.24088399505085
161280 157.5 -0.235635833068092 -0.226241607419469 -0.238994143890373
161792 158 -0.231052422188622 -0.228732179157906 -0.235207716894121
162304 158.5 -0.224115593132221 -0.231213944160864 -0.22790321070131
162816 159 -0.217451159884976 -0.232840352683314 -0.222293144133791
163328 159.5 -0.216423170542251 -0.233476531694004 -0.22459123769358
163840 160 -0.217302056925009 -0.230671672673092 -0.227281851583377
164352 160.5 -0.218193350351911 -0.22530641444335 -0.229834939348134
164864 161 -0.219095761175595 -0.219705969079019 -0.232174511226011
165376 161.5 -0.220015133234413 -0.213978321620247 -0.233615778175225
165888 162 -0.220958366707108 -0.208265510751251 -0.231128401657348
166400 162.5 -0.221946649772162 -0.20457486774796 -0.225974258507077
166912 163 -0.223001347601909 -0.202802064295554 -0.220583863470378
167424 163.5 -0.224132737521462 -0.204556411684967 -0.217053033271668
167936 164 -0.22532954929075 -0.205436831273141 -0.218542572860553
168448 164.5 -0.226577242828822 -0.205821879685289 -0.217042434540284
168960 165 -0.227831058846141 -0.205180756898808 -0.212236790622373
169472 165.5 -0.229043001538178 -0.206636041801221 -0.206809628387349
169984 166 -0.230196080505087 -0.207928926045935 -0.201954137579184
170496 166.5 -0.231463099414345 -0.209125549909972 -0.20364189880968
171008 167 -0.232825293350618 -0.210484722568497 -0.205235254494883
171520 167.5 -0.234135159538604 -0.21284378127777 -0.207614784561404
172032 168 -0.23528131614455 -0.21517469445531 -0.209878479416427
172544 168.5 -0.236238669794066 -0.217464110344591 -0.212474828728515
173056 169 -0.237043159037969 -0.219749666776948 -0.214915271122908
173568 169.5 -0.237744022140214 -0.222480189899715 -0.217192340163443
174080 170 -0.238382834430082 -0.225099978869214 -0.219302951489139
174592 170.5 -0.238977438742938 -0.227594885618265 -0.219018281968912
175104 171 -0.239529857574449 -0.229892225524025 -0.215201119565645
175616 171.5 -0.240042415670192 -0.2319130282876 -0.21724940959477
176128 172 -0.241057607416305 -0.232321734923977 -0.219261699094387
176640 172.5 -0.242710248853569 -0.228197860228626 -0.219779857517918
177152 173 -0.244123856719908 -0.227884640049932 -0.217039642502796
177664 173.5 -0.245286600279825 -0.228917409028404 -0.219596423609639
178176 174 -0.245790365418243 -0.231249386004286 -0.221894302698319
178688 174.5 -0.240925806849371 -0.232831718694378 -0.223961798972684
179200 175 -0.236109094586637 -0.233960142228354 -0.223398956733539
179712 175.5 -0.231451562702122 -0.236519958180647 -0.223876782361689
180224 176 -0.227471413787356 -0.238869559768557 -0.225325246627989
180736 176.5 -0.229526335006286 -0.240700685495401 -0.226667106785164
181248 177 -0.232648393300186 -0.242068643180173 -0.228934860110807
181760 177.5 -0.235748189471169 -0.244150769341144 -0.230831653994797
182272 178 -0.238455318353018 -0.246289521475393 -0.233610837967713
182784 178.5 -0.239644778823096 -0.248727295586291 -0.236351281119146
183296 179 -0.240644265884777 -0.250626029317109 -0.238854297617648
183808 179.5 -0.243473140788961 -0.251734943574098 -0.241024149582534
184320 180 -0.24595885002014 -0.254583774779557 -0.242627679423825
184832 180.5 -0.248187159414446 -0.254266321801914 -0.245059286448687
185344 181 -0.248173758898861 -0.251364451980703 -0.245495555202079
185856 181.5 -0.247542258859828 -0.24801215519899 -0.246992311249073
186368 182 -0.246317270213267 -0.248276197336997 -0.249307607993932
186880 182.5 -0.245140139990289 -0.246365637765902 -0.245931592671358
187392 183 -0.244861115596374 -0.242739093414478 -0.247794791795212
187904 183.5 -0.240796542699237 -0.238720358017302 -0.247188890416713
188416 184 -0.235799098107936 -0.234399168283993 -0.2454124235878
188928 184.5 -0.231573595572529 -0.230911857396872 -0.240716999425123
189440 185 -0.227828131642622 -0.233693606445331 -0.239869605174439
189952 185.5 -0.223954480836129 -0.235714153720681 -0.242908462971787
190464 186 -0.22001927165845 -0.237120919785918 -0.245826991719467
190976 186.5 -0.216962985439916 -0.23840425697979 -0.245755588232017
191488 187 -0.21799460436823 -0.239497575715053 -0.243319260091068
192000 187.5 -0.218705896310595 -0.236890268478179 -0.240534404925523
192512 188 -0.21910064957454 -0.234844803026222 -0.237494113164573
193024 188.5 -0.214083672781249 -0.236636170453527 -0.235553389939334
193536 189 -0.208343173439932 -0.238218012012813 -0.236201087120436
194048 189.5 -0.211169239460514 -0.239532535313049 -0.23888499898027
194560 190 -0.213960350570382 -0.235247699800542 -0.240626603371016
195072 190.5 -0.216463095970927 -0.229904619032737 -0.242155790305198
195584 191 -0.218525000725119 -0.224130489925193 -0.243429200970685
196096 191.5 -0.22038618324603 -0.218093941868298 -0.240949129837594
196608 192 -0.222025316031016 -0.213518897305243 -0.236183224985339
197120 192.5 -0.223424929096569 -0.213204977921468 -0.236240933809183
197632 193 -0.224568328612553 -0.212507458441879 -0.23334681983611
198144 193.5 -0.222019955987693 -0.212610150003919 -0.232685493515238
198656 194 -0.216478243046072 -0.214969861628389 -0.232138594133513
199168 194.5 -0.210507372085334 -0.217375227543001 -0.231847916154707
199680 195 -0.210356951657166 -0.219802786489449 -0.231674265387105
200192 195.5 -0.214103785326466 -0.22222878390168 -0.230934717080086
200704 196 -0.217048000331209 -0.22462919939227 -0.229840858615987
201216 196.5 -0.21985086630728 -0.226981338794966 -0.228827891252409
201728 197 -0.222500823541307 -0.229310978027666 -0.227897403764371
202240 197.5 -0.224987191993889 -0.232063395314336 -0.2270514539414
202752 198 -0.227300042180571 -0.234685213109738 -0.226287057462052
203264 198.5 -0.22943029690608 -0.23716539388932 -0.225607429692002
203776 199 -0.231372962804955 -0.239440146783374 -0.225026111277383
204288 199.5 -0.233138277528899 -0.236488774615738 -0.224557562885657
204800 200 -0.229463550035975 -0.232741350773355 -0.224230631064301
205312 200.5 -0.224816377650331 -0.228820811170365 -0.224051345467723
205824 201 -0.224701696252801 -0.229532246673267 -0.225527974059196
