# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 04 2024 at 22:05:31+0200
# parameter filename: "TOV_pert_110_subgrid_2_dx_2-0.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_110_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.05.29-1125
# Run ID: run-TOV_pert_110_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.05.29-1125
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
103936 101.5 1.76205832871728e-06 1.76205832871852e-06 1.7620583287066e-06
104448 102 1.78208535510942e-06 1.78208535511014e-06 1.78208535510383e-06
104960 102.5 1.79905115129662e-06 1.79905115129762e-06 1.7990511512968e-06
105472 103 1.82254299497009e-06 1.82254299497188e-06 1.82254299497342e-06
105984 103.5 1.84592493072841e-06 1.84592493072553e-06 1.84592493073228e-06
106496 104 1.86526983887866e-06 1.86526983887312e-06 1.86526983888683e-06
107008 104.5 1.88224856895857e-06 1.88224856895025e-06 1.88224856897058e-06
107520 105 1.89973706736263e-06 1.89973706735471e-06 1.89973706736971e-06
108032 105.5 1.92304765946464e-06 1.92304765945845e-06 1.92304765946432e-06
108544 106 1.95050334576361e-06 1.95050334576316e-06 1.95050334575773e-06
109056 106.5 1.97792708631512e-06 1.97792708632577e-06 1.97792708631155e-06
109568 107 2.00482856457873e-06 2.00482856459914e-06 2.00482856458417e-06
110080 107.5 2.03078451457809e-06 2.0307845145816e-06 2.0307845145868e-06
110592 108 2.05812033828108e-06 2.05812033826691e-06 2.0581203382853e-06
111104 108.5 2.08877344813502e-06 2.08877344811915e-06 2.08877344812981e-06
111616 109 2.12210744584223e-06 2.1221074458339e-06 2.12210744583031e-06
112128 109.5 2.15634587181922e-06 2.15634587182274e-06 2.1563458718146e-06
112640 110 2.18967611053645e-06 2.18967611053894e-06 2.18967611053982e-06
113152 110.5 2.22385190793294e-06 2.22385190792517e-06 2.22385190793257e-06
113664 111 2.25739520792559e-06 2.25739520791407e-06 2.25739520792693e-06
114176 111.5 2.28867269001122e-06 2.28867269000739e-06 2.28867269002578e-06
114688 112 2.3159962406847e-06 2.31599624070072e-06 2.31599624070202e-06
115200 112.5 2.33800166657952e-06 2.33800166660121e-06 2.3380016665819e-06
115712 113 2.36011637724906e-06 2.36011637725356e-06 2.36011637723512e-06
116224 113.5 2.38783692154432e-06 2.38783692154836e-06 2.38783692153776e-06
116736 114 2.42134505176963e-06 2.42134505177815e-06 2.42134505177897e-06
117248 114.5 2.45983455312169e-06 2.45983455311835e-06 2.45983455313543e-06
117760 115 2.49828581948365e-06 2.49828581947105e-06 2.49828581949004e-06
118272 115.5 2.53079754615064e-06 2.53079754613524e-06 2.53079754614525e-06
118784 116 2.55738455376777e-06 2.55738455375197e-06 2.55738455375431e-06
119296 116.5 2.57861134940168e-06 2.57861134939869e-06 2.57861134939757e-06
119808 117 2.59887238507894e-06 2.59887238509611e-06 2.59887238509454e-06
120320 117.5 2.62102446085609e-06 2.6210244608751e-06 2.6210244608693e-06
120832 118 2.64224812000289e-06 2.64224812000375e-06 2.64224811998937e-06
121344 118.5 2.66385516103885e-06 2.66385516103022e-06 2.66385516100779e-06
121856 119 2.68762257928158e-06 2.68762257928608e-06 2.68762257926762e-06
122368 119.5 2.70951419402932e-06 2.70951419404388e-06 2.7095141940431e-06
122880 120 2.72745830499179e-06 2.72745830499742e-06 2.72745830501085e-06
123392 120.5 2.74384148898879e-06 2.74384148897951e-06 2.74384148900159e-06
123904 121 2.75996367041771e-06 2.75996367039755e-06 2.75996367042484e-06
124416 121.5 2.77514826139057e-06 2.77514826136976e-06 2.77514826139018e-06
124928 122 2.78579854502269e-06 2.7857985450146e-06 2.78579854501763e-06
125440 122.5 2.79399242894541e-06 2.79399242894942e-06 2.79399242892959e-06
125952 123 2.80437238952093e-06 2.80437238952484e-06 2.80437238949866e-06
126464 123.5 2.81221833110216e-06 2.8122183311004e-06 2.81221833109009e-06
126976 124 2.81438562869673e-06 2.81438562869818e-06 2.81438562870198e-06
127488 124.5 2.81777993432668e-06 2.81777993433038e-06 2.81777993433788e-06
128000 125 2.82797713198265e-06 2.82797713197562e-06 2.82797713198137e-06
128512 125.5 2.84232909081243e-06 2.84232909080442e-06 2.84232909079885e-06
129024 126 2.85335099349857e-06 2.85335099350496e-06 2.85335099349065e-06
129536 126.5 2.85410517941268e-06 2.85410517942191e-06 2.85410517941933e-06
130048 127 2.84642436368183e-06 2.84642436368326e-06 2.84642436369535e-06
130560 127.5 2.83984300627825e-06 2.83984300627387e-06 2.83984300628326e-06
131072 128 2.83884973888522e-06 2.83884973887947e-06 2.83884973888133e-06
131584 128.5 2.83924788916421e-06 2.83924788916411e-06 2.83924788916178e-06
132096 129 2.8369688181845e-06 2.83696881819201e-06 2.83696881817618e-06
132608 129.5 2.83336040626541e-06 2.83336040627257e-06 2.83336040624846e-06
133120 130 2.83252043182434e-06 2.83252043182466e-06 2.83252043181357e-06
133632 130.5 2.83273722000701e-06 2.83273722000116e-06 2.83273722000969e-06
134144 131 2.82795166104431e-06 2.82795166104297e-06 2.82795166105992e-06
134656 131.5 2.81790481721728e-06 2.81790481722566e-06 2.81790481723706e-06
135168 132 2.80895030548144e-06 2.80895030548806e-06 2.80895030549363e-06
135680 132.5 2.80250266841356e-06 2.80250266841518e-06 2.80250266840938e-06
136192 133 2.7933539181175e-06 2.79335391811963e-06 2.7933539181097e-06
136704 133.5 2.78063682445815e-06 2.78063682445327e-06 2.78063682444753e-06
137216 134 2.76775897037953e-06 2.76775897036411e-06 2.76775897036199e-06
137728 134.5 2.75808888912947e-06 2.75808888911371e-06 2.75808888911526e-06
138240 135 2.75063505672876e-06 2.75063505672577e-06 2.75063505673127e-06
138752 135.5 2.73959809213608e-06 2.73959809214973e-06 2.73959809214957e-06
139264 136 2.72395277782947e-06 2.72395277784618e-06 2.72395277783875e-06
139776 136.5 2.7080996916275e-06 2.70809969163637e-06 2.70809969163045e-06
140288 137 2.694444880463e-06 2.69444488046387e-06 2.69444488046666e-06
140800 137.5 2.68147924137348e-06 2.68147924137098e-06 2.68147924137762e-06
141312 138 2.6676030192648e-06 2.66760301926241e-06 2.66760301925679e-06
141824 138.5 2.65505203720138e-06 2.65505203719514e-06 2.65505203718e-06
142336 139 2.6452635936424e-06 2.64526359362865e-06 2.64526359362669e-06
142848 139.5 2.6343065478638e-06 2.63430654784675e-06 2.63430654786481e-06
143360 140 2.61667705017555e-06 2.6166770501697e-06 2.61667705018595e-06
143872 140.5 2.59286844993189e-06 2.5928684499347e-06 2.59286844993862e-06
144384 141 2.56865235270095e-06 2.56865235270125e-06 2.56865235269691e-06
144896 141.5 2.547489418468e-06 2.54748941847129e-06 2.54748941845707e-06
145408 142 2.52846744829769e-06 2.5284674483085e-06 2.52846744829052e-06
145920 142.5 2.51012244399821e-06 2.51012244400682e-06 2.51012244399926e-06
146432 143 2.49263998588466e-06 2.49263998588127e-06 2.49263998589314e-06
146944 143.5 2.47576443367981e-06 2.47576443366507e-06 2.4757644336877e-06
147456 144 2.4574079243415e-06 2.45740792432733e-06 2.45740792433877e-06
147968 144.5 2.4366901569972e-06 2.43669015698977e-06 2.43669015697989e-06
148480 145 2.41478522554053e-06 2.41478522553947e-06 2.41478522552498e-06
148992 145.5 2.39263368318693e-06 2.39263368319209e-06 2.39263368319258e-06
149504 146 2.36960960626899e-06 2.36960960627496e-06 2.36960960628651e-06
150016 146.5 2.34526381343996e-06 2.3452638134447e-06 2.34526381344739e-06
150528 147 2.32080455097045e-06 2.32080455097204e-06 2.32080455096648e-06
151040 147.5 2.29860554116156e-06 2.29860554115719e-06 2.29860554115265e-06
151552 148 2.28095808801356e-06 2.28095808800344e-06 2.28095808800106e-06
152064 148.5 2.26761486418662e-06 2.26761486418475e-06 2.26761486417543e-06
152576 149 2.25589698554384e-06 2.25589698555506e-06 2.25589698554162e-06
153088 149.5 2.24504270045064e-06 2.24504270046344e-06 2.24504270046002e-06
153600 150 2.23755228553712e-06 2.23755228553934e-06 2.23755228555118e-06
154112 150.5 2.23506618629352e-06 2.23506618628497e-06 2.23506618630236e-06
154624 151 2.23605694509796e-06 2.23605694507782e-06 2.23605694508378e-06
155136 151.5 2.23686586202582e-06 2.23686586200273e-06 2.23686586199585e-06
155648 152 2.23437211761147e-06 2.2343721176094e-06 2.23437211760088e-06
156160 152.5 2.22839520550063e-06 2.22839520552816e-06 2.22839520552032e-06
156672 153 2.22223798645659e-06 2.22223798648224e-06 2.22223798647441e-06
157184 153.5 2.22181950288136e-06 2.22181950288054e-06 2.22181950288161e-06
157696 154 2.22981783933079e-06 2.22981783931248e-06 2.22981783932401e-06
158208 154.5 2.24306099302008e-06 2.24306099300375e-06 2.24306099300999e-06
158720 155 2.2580878303554e-06 2.25808783035061e-06 2.2580878303429e-06
159232 155.5 2.27429292804704e-06 2.2742929280489e-06 2.27429292803483e-06
159744 156 2.28977317127295e-06 2.28977317127287e-06 2.28977317126339e-06
160256 156.5 2.30008620065492e-06 2.30008620064778e-06 2.30008620064967e-06
160768 157 2.30249934286145e-06 2.30249934285725e-06 2.30249934285764e-06
161280 157.5 2.2979125189666e-06 2.29791251897748e-06 2.2979125189668e-06
161792 158 2.2896247961277e-06 2.28962479613453e-06 2.28962479612457e-06
162304 158.5 2.28226668983444e-06 2.28226668981918e-06 2.28226668982465e-06
162816 159 2.278812651851e-06 2.27881265184502e-06 2.27881265185742e-06
163328 159.5 2.27995389304908e-06 2.27995389307364e-06 2.27995389307391e-06
163840 160 2.28348247485712e-06 2.28348247486992e-06 2.28348247486003e-06
164352 160.5 2.28746158450956e-06 2.28746158449139e-06 2.28746158448389e-06
164864 161 2.29120083922766e-06 2.29120083920972e-06 2.29120083920822e-06
165376 161.5 2.29354609629492e-06 2.29354609629402e-06 2.29354609629093e-06
165888 162 2.29275393640835e-06 2.29275393640515e-06 2.29275393640846e-06
166400 162.5 2.28737640850559e-06 2.28737640849714e-06 2.28737640850578e-06
166912 163 2.27742069985569e-06 2.27742069985504e-06 2.27742069985842e-06
167424 163.5 2.26520046074701e-06 2.26520046075639e-06 2.26520046075486e-06
167936 164 2.25363971678637e-06 2.25363971679691e-06 2.25363971678829e-06
168448 164.5 2.24502920955428e-06 2.24502920955402e-06 2.24502920953801e-06
168960 165 2.24010884649646e-06 2.24010884648373e-06 2.24010884647709e-06
169472 165.5 2.2377318415846e-06 2.23773184157695e-06 2.23773184158695e-06
169984 166 2.23548565475376e-06 2.23548565476522e-06 2.23548565477815e-06
170496 166.5 2.23054185498359e-06 2.23054185500474e-06 2.23054185500548e-06
171008 167 2.21895507238777e-06 2.21895507240018e-06 2.21895507238939e-06
171520 167.5 2.1987155641249e-06 2.19871556411828e-06 2.19871556411016e-06
172032 168 2.1718558408297e-06 2.17185584081331e-06 2.17185584081377e-06
172544 168.5 2.14191455650734e-06 2.14191455648988e-06 2.14191455649757e-06
173056 169 2.11161111260941e-06 2.11161111258961e-06 2.1116111126019e-06
173568 169.5 2.08225406547396e-06 2.08225406545928e-06 2.08225406546564e-06
174080 170 2.05315669035602e-06 2.05315669036251e-06 2.05315669035038e-06
174592 170.5 2.0252736245891e-06 2.02527362460956e-06 2.02527362459449e-06
