# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 04 2024 at 22:05:31+0200
# parameter filename: "TOV_pert_110_subgrid_2_dx_2-0.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_110_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.05.29-1125
# Run ID: run-TOV_pert_110_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.05.29-1125
#
# ADMBASE::alp (admbase-lapse)
# 1:iteration 2:time 3:data
# data columns: 3:alp
48128 47 0.967378607548879
48640 47.5 0.967401946852776
49152 48 0.967423867996129
49664 48.5 0.967445028442955
50176 49 0.967466216875872
50688 49.5 0.96748696606206
51200 50 0.967506861235853
51712 50.5 0.96752633393331
52224 51 0.967545553262392
52736 51.5 0.967564264478058
53248 52 0.967582557572337
53760 52.5 0.967600621186008
54272 53 0.967618271957975
54784 53.5 0.967635283983006
55296 54 0.967651775813041
55808 54.5 0.967668097479402
56320 55 0.967684359061528
56832 55.5 0.9677002700286
57344 56 0.967715793754697
57856 56.5 0.96773141666414
58368 57 0.967747228608562
58880 57.5 0.967762672781643
59392 58 0.967777633536928
59904 58.5 0.967792497800809
60416 59 0.967806953684629
60928 59.5 0.967820123800231
61440 60 0.967831786580584
61952 60.5 0.967842168749402
62464 61 0.967850991418021
62976 61.5 0.967857995478098
63488 62 0.967863851217663
64000 62.5 0.967869445157182
64512 63 0.96787482167968
65024 63.5 0.967879622424894
65536 64 0.96788390871097
66048 64.5 0.967887900929993
66560 65 0.967891560991493
67072 65.5 0.967895001260133
67584 66 0.967898783889425
68096 66.5 0.967903373131246
68608 67 0.967908693234821
69120 67.5 0.967914527219849
69632 68 0.967920950133337
70144 68.5 0.967928073013939
70656 69 0.967935729806776
71168 69.5 0.9679437227437
71680 70 0.967952036372379
72192 70.5 0.967960536879921
72704 71 0.967968860326766
73216 71.5 0.967976897567658
73728 72 0.967984967633711
74240 72.5 0.967993235696867
74752 73 0.968001421359406
75264 73.5 0.968009318979367
75776 74 0.968017123250228
76288 74.5 0.968025049603045
76800 75 0.968033056513413
77312 75.5 0.968041027758232
77824 76 0.968048908835279
78336 76.5 0.968056714647003
78848 77 0.968064590726421
79360 77.5 0.968072678692069
79872 78 0.968080864286008
80384 78.5 0.968088954165628
80896 79 0.968097055741646
81408 79.5 0.968105422968402
81920 80 0.96811401988435
82432 80.5 0.968122592742087
82944 81 0.968131068510159
83456 81.5 0.968139579218145
83968 82 0.968148185928096
84480 82.5 0.968156789243281
84992 83 0.968165238631275
85504 83.5 0.968173439135865
86016 84 0.968181415019996
86528 84.5 0.968189248079035
87040 85 0.96819690324087
87552 85.5 0.968204224297336
88064 86 0.968211124279496
88576 86.5 0.968217619036251
89088 87 0.968223703841438
89600 87.5 0.968229381519555
90112 88 0.968234728961702
90624 88.5 0.968239797580503
91136 89 0.968244617406174
91648 89.5 0.968249347283873
92160 90 0.968254135454091
92672 90.5 0.968258846966542
93184 91 0.968263245925925
93696 91.5 0.968267334307617
94208 92 0.968271217754965
94720 92.5 0.968274854174203
95232 93 0.96827819839046
95744 93.5 0.968281361120201
96256 94 0.968284428597708
96768 94.5 0.968287297556025
97280 95 0.968289795185696
97792 95.5 0.968291886001137
98304 96 0.96829372725755
98816 96.5 0.96829550079952
99328 97 0.968297186715025
99840 97.5 0.96829859917465
100352 98 0.968299659056887
100864 98.5 0.968300487050939
101376 99 0.968301207467308
101888 99.5 0.968301815029229
102400 100 0.968302268987852
102912 100.5 0.968302585228342
103424 101 0.968302779918172
103936 101.5 0.968302808118673
104448 102 0.968302632860361
104960 102.5 0.968302328451051
105472 103 0.968302031659111
105984 103.5 0.968301767939925
106496 104 0.968301420402021
107008 104.5 0.96830092025668
107520 105 0.968300337777048
108032 105.5 0.968299702900747
108544 106 0.968298893422358
109056 106.5 0.96829781583899
109568 107 0.968296556651944
110080 107.5 0.968295238725991
110592 108 0.968293826686275
111104 108.5 0.968292177731123
111616 109 0.968290244816916
112128 109.5 0.968288138483906
112640 110 0.968285962856116
113152 110.5 0.968283669200207
113664 111 0.968281147182462
114176 111.5 0.968278397152107
114688 112 0.968275515395819
115200 112.5 0.968272556531723
115712 113 0.968269499738796
116224 113.5 0.968266316198119
116736 114 0.9682629962193
117248 114.5 0.968259525351967
117760 115 0.968255890030142
118272 115.5 0.96825211358688
118784 116 0.968248243177362
119296 116.5 0.968244277640848
119808 117 0.968240151313067
120320 117.5 0.968235823160474
120832 118 0.968231333090017
121344 118.5 0.968226733366223
121856 119 0.968222015514856
122368 119.5 0.968217138081839
122880 120 0.968212083968248
123392 120.5 0.968206864875206
123904 121 0.968201497455824
124416 121.5 0.968195998544273
124928 122 0.968190389303555
125440 122.5 0.96818467302612
125952 123 0.96817881647141
126464 123.5 0.968172796425516
126976 124 0.968166650178875
127488 124.5 0.968160418118803
128000 125 0.968154059442745
128512 125.5 0.968147503193786
129024 126 0.968140761297422
129536 126.5 0.968133907165383
130048 127 0.968126952303441
130560 127.5 0.96811982547824
131072 128 0.968112487421503
131584 128.5 0.968104998160845
132096 129 0.968097431690372
132608 129.5 0.968089769542738
133120 130 0.968081937731049
133632 130.5 0.968073929266166
134144 131 0.968065815923935
134656 131.5 0.968057630013207
135168 132 0.968049319931964
135680 132.5 0.96804086113731
136192 133 0.968032322423396
136704 133.5 0.968023761819935
137216 134 0.968015140818752
137728 134.5 0.968006408608925
138240 135 0.967997591486963
138752 135.5 0.967988733582327
139264 136 0.967979821611632
139776 136.5 0.96797082450092
140288 137 0.967961744526755
140800 137.5 0.967952590412948
141312 138 0.96794335935477
141824 138.5 0.967934071016685
142336 139 0.96792476226914
142848 139.5 0.967915430372579
143360 140 0.967906036283828
143872 140.5 0.967896580933783
144384 141 0.967887122362576
144896 141.5 0.967877693642019
145408 142 0.967868257068467
145920 142.5 0.967858765691268
146432 143 0.967849221376036
146944 143.5 0.967839654314765
147456 144 0.96783008833267
147968 144.5 0.967820528620123
148480 145 0.967810951010948
148992 145.5 0.967801318934344
149504 146 0.96779163353632
150016 146.5 0.967781945332129
150528 147 0.967772303465026
151040 147.5 0.967762708224895
151552 148 0.967753121707382
152064 148.5 0.967743523397239
152576 149 0.967733941303115
153088 149.5 0.967724417086429
153600 150 0.967714964095437
154112 150.5 0.967705572287122
154624 151 0.967696221861455
155136 151.5 0.967686891352038
155648 152 0.96767758742347
156160 152.5 0.967668350231102
156672 153 0.967659204577335
157184 153.5 0.967650139990019
157696 154 0.967641148619465
158208 154.5 0.967632239938748
158720 155 0.967623418603373
159232 155.5 0.96761468097056
159744 156 0.967606025478413
160256 156.5 0.967597452672387
160768 157 0.967588966392147
161280 157.5 0.9675805721124
161792 158 0.967572271540724
162304 158.5 0.967564076951459
162816 159 0.967556014432003
163328 159.5 0.96754808117542
163840 160 0.967540240467149
164352 160.5 0.967532499294071
164864 161 0.967524924629328
165376 161.5 0.967517540556116
165888 162 0.967510293430326
166400 162.5 0.967503156226027
166912 163 0.967496177634156
167424 163.5 0.967489395355305
167936 164 0.967482780787223
168448 164.5 0.967476302470109
168960 165 0.967469984723923
169472 165.5 0.967463866047938
169984 166 0.967457939719455
170496 166.5 0.967452178940241
171008 167 0.967446592944939
171520 167.5 0.967441213783708
172032 168 0.967436048786917
172544 168.5 0.96743108162118
173056 169 0.967426303419848
173568 169.5 0.967421723676367
174080 170 0.967417362111351
174592 170.5 0.967413234284644
175104 171 0.967409341999442
175616 171.5 0.967405678730477
176128 172 0.967402233875898
176640 172.5 0.967398990126726
177152 173 0.967395940448466
177664 173.5 0.967393113469509
178176 174 0.967390555082634
178688 174.5 0.967388274321002
179200 175 0.967386237027437
179712 175.5 0.967384430768574
180224 176 0.967382891426666
180736 176.5 0.967381631003402
181248 177 0.967380604138671
181760 177.5 0.967379797014022
182272 178 0.967379265530832
182784 178.5 0.967379029882609
183296 179 0.967379028725112
183808 179.5 0.967379229249564
184320 180 0.967379687319675
184832 180.5 0.967380456462473
185344 181 0.967381511612391
185856 181.5 0.967382794354564
186368 182 0.967384291372832
186880 182.5 0.967386040802783
187392 183 0.967388067450494
187904 183.5 0.967390339308448
188416 184 0.967392805260945
188928 184.5 0.967395444085411
189440 185 0.967398257808921
189952 185.5 0.967401258867755
190464 186 0.967404475885741
190976 186.5 0.967407932364716
191488 187 0.967411614535833
192000 187.5 0.967415472768498
192512 188 0.967419451476966
193024 188.5 0.967423543160664
193536 189 0.967427817634885
194048 189.5 0.967432341056339
194560 190 0.967437073105266
195072 190.5 0.967441918387718
195584 191 0.967446854726635
196096 191.5 0.967451934013555
196608 192 0.967457190709078
197120 192.5 0.967462611447281
197632 193 0.967468162874771
198144 193.5 0.967473817300543
198656 194 0.967479571992407
199168 194.5 0.967485435473242
199680 195 0.967491386196211
200192 195.5 0.967497393679785
200704 196 0.967503487372428
201216 196.5 0.967509738882955
201728 197 0.96751616894144
202240 197.5 0.967522725634196
202752 198 0.967529355493913
203264 198.5 0.967536054645113
203776 199 0.967542839165216
204288 199.5 0.967549707447016
204800 200 0.967556680925547
205312 200.5 0.967563834334813
205824 201 0.967571199353035
206336 201.5 0.96757869648237
206848 202 0.967586247595525
207360 202.5 0.967593866167068
207872 203 0.96760157569605
208384 203.5 0.967609352347768
208896 204 0.967617174393018
209408 204.5 0.967625033192635
209920 205 0.96763291813292
210432 205.5 0.967640844084455
210944 206 0.967648834220408
211456 206.5 0.967656871318992
211968 207 0.967664933104358
212480 207.5 0.967673037637145
212992 208 0.967681207107737
213504 208.5 0.967689452309626
214016 209 0.967697806098848
214528 209.5 0.96770629347763
215040 210 0.967714870779856
215552 210.5 0.967723453161581
216064 211 0.96773199697142
216576 211.5 0.967740535790911
217088 212 0.967749135921727
217600 212.5 0.967757805390922
218112 213 0.967766471040691
218624 213.5 0.967775080691806
219136 214 0.967783677051999
219648 214.5 0.967792317793516
220160 215 0.967800980785763
220672 215.5 0.9678096080164
221184 216 0.967818196758247
221696 216.5 0.967826784647192
222208 217 0.967835370991693
222720 217.5 0.967843919541207
223232 218 0.967852427380364
223744 218.5 0.967860921902335
224256 219 0.967869397626897
224768 219.5 0.967877819821759
225280 220 0.967886182538633
225792 220.5 0.96789451555708
226304 221 0.967902834793906
226816 221.5 0.967911110714821
227328 222 0.967919301190856
227840 222.5 0.96792740650975
228352 223 0.967935455744672
228864 223.5 0.96794344729194
229376 224 0.967951358330777
229888 224.5 0.967959194371655
230400 225 0.967966963540104
230912 225.5 0.967974634183787
231424 226 0.96798218276729
231936 226.5 0.967989639444434
232448 227 0.967997033828324
232960 227.5 0.96800434815272
233472 228 0.968011554686575
233984 228.5 0.968018645330976
234496 229 0.968025621661501
235008 229.5 0.968032499911737
235520 230 0.968039295674301
236032 230.5 0.968045980130291
236544 231 0.96805251479096
237056 231.5 0.968058931136056
237568 232 0.968065291387911
238080 232.5 0.968071587629415
238592 233 0.968077762115277
239104 233.5 0.968083788271721
239616 234 0.968089664056895
240128 234.5 0.968095381342894
240640 235 0.968100954052791
241152 235.5 0.968106426178629
241664 236 0.968111820137294
242176 236.5 0.968117109567154
242688 237 0.968122260735895
243200 237.5 0.968127280676894
243712 238 0.968132196335319
244224 238.5 0.968136998710053
244736 239 0.968141655125145
245248 239.5 0.968146160119774
245760 240 0.968150521494142
246272 240.5 0.968154733259817
246784 241 0.96815880157875
247296 241.5 0.968162742305324
247808 242 0.968166546657276
248320 242.5 0.96817020413537
248832 243 0.968173724929914
249344 243.5 0.968177105419612
249856 244 0.968180332604168
250368 244.5 0.968183420299645
250880 245 0.968186377302746
251392 245.5 0.96818918034665
251904 246 0.968191823592931
252416 246.5 0.968194329242743
252928 247 0.968196689487589
253440 247.5 0.968198865226297
253952 248 0.968200842400747
254464 248.5 0.968202641459771
254976 249 0.968204282185366
255488 249.5 0.9682057671781
256000 250 0.968207090246159
256512 250.5 0.968208244883584
257024 251 0.968209226156621
257536 251.5 0.968210033838181
258048 252 0.968210672701077
258560 252.5 0.968211143300896
259072 253 0.968211443632723
259584 253.5 0.968211584659604
260096 254 0.968211581906104
260608 254.5 0.968211432212616
261120 255 0.968211123552553
261632 255.5 0.968210653213918
262144 256 0.968210013816746
262656 256.5 0.968209190639512
263168 257 0.968208189674738
263680 257.5 0.968207031687151
264192 258 0.968205714794684
264704 258.5 0.968204226645383
265216 259 0.968202584412321
265728 259.5 0.968200812570347
266240 260 0.968198898432803
266752 260.5 0.968196818954547
267264 261 0.968194583368248
267776 261.5 0.968192203921699
268288 262 0.968189663831598
268800 262.5 0.968186954108556
269312 263 0.968184099878461
269824 263.5 0.968181125206301
270336 264 0.968178031178913
270848 264.5 0.968174812368938
271360 265 0.968171460004496
271872 265.5 0.968167961476598
272384 266 0.968164322615177
272896 266.5 0.968160569503344
273408 267 0.968156715007027
273920 267.5 0.96815274804161
274432 268 0.968148657359711
274944 268.5 0.968144438450547
275456 269 0.96814008311431
275968 269.5 0.968135593027867
276480 270 0.968130993689381
276992 270.5 0.96812630374182
277504 271 0.968121505867317
278016 271.5 0.968116578460558
278528 272 0.968111535433201
279040 272.5 0.968106406113421
279552 273 0.968101196352589
280064 273.5 0.968095891845445
280576 274 0.968090482405951
281088 274.5 0.968084966539257
281600 275 0.968079343222277
282112 275.5 0.968073611420421
282624 276 0.968067774094186
283136 276.5 0.968061835376646
283648 277 0.968055794034314
284160 277.5 0.968049642108153
284672 278 0.968043370261068
285184 278.5 0.968036978284015
285696 279 0.968030479864049
286208 279.5 0.968023887282856
286720 280 0.968017196406802
287232 280.5 0.968010402202701
287744 281 0.968003517931747
288256 281.5 0.967996560765976
288768 282 0.967989531114189
289280 282.5 0.967982420519792
289792 283 0.967975231008874
290304 283.5 0.967967977224549
290816 284 0.967960667306873
291328 284.5 0.967953287702922
291840 285 0.967945822342926
292352 285.5 0.967938282388042
292864 286 0.967930695089368
293376 286.5 0.9679230675528
293888 287 0.967915382352969
294400 287.5 0.967907630236714
294912 288 0.967899832934008
295424 288.5 0.967892019655791
295936 289 0.967884188778926
296448 289.5 0.967876319051717
296960 290 0.967868409099535
297472 290.5 0.967860474274473
297984 291 0.967852522999062
298496 291.5 0.967844561579793
299008 292 0.967836594831279
299520 292.5 0.967828610978194
300032 293 0.967820593973274
300544 293.5 0.967812547767784
301056 294 0.96780449268943
301568 294.5 0.967796447998051
302080 295 0.967788416168329
302592 295.5 0.967780381512542
303104 296 0.967772342889475
303616 296.5 0.96776433035342
304128 297 0.967756358433767
304640 297.5 0.967748399999837
305152 298 0.967740437293175
305664 298.5 0.967732491023076
306176 299 0.967724581678444
306688 299.5 0.967716711578076
307200 300 0.967708886830411
307712 300.5 0.967701115413346
308224 301 0.967693391508557
308736 301.5 0.967685711605022
309248 302 0.967678096501178
309760 302.5 0.967670573749855
310272 303 0.967663141285352
310784 303.5 0.967655771258964
311296 304 0.96764845524352
311808 304.5 0.967641219904247
312320 305 0.96763408444454
312832 305.5 0.967627031329437
313344 306 0.967620042864664
313856 306.5 0.967613138013972
314368 307 0.967606338763701
314880 307.5 0.967599628920947
315392 308 0.967592989459487
315904 308.5 0.96758644577674
316416 309 0.967580033934958
316928 309.5 0.96757374740609
317440 310 0.967567560680032
317952 310.5 0.967561485478331
318464 311 0.967555563759911
318976 311.5 0.967549809537332
319488 312 0.967544189948366
320000 312.5 0.967538671809305
320512 313 0.967533263632342
321024 313.5 0.967528003424649
321536 314 0.967522921636615
322048 314.5 0.967518018699865
322560 315 0.967513272364216
323072 315.5 0.967508671961735
323584 316 0.967504235467192
324096 316.5 0.967499973934657
324608 317 0.967495859808877
325120 317.5 0.967491866630911
325632 318 0.967488024135452
326144 318.5 0.967484388494671
326656 319 0.967480965886151
327168 319.5 0.967477715613012
327680 320 0.967474622075024
328192 320.5 0.967471704641893
328704 321 0.967468963785064
329216 321.5 0.967466383006957
329728 322 0.967463974195426
330240 322.5 0.967461759597573
330752 323 0.967459729913628
331264 323.5 0.967457871877208
331776 324 0.967456201137602
332288 324.5 0.967454728092655
332800 325 0.967453434725082
333312 325.5 0.967452309139953
333824 326 0.967451367658874
334336 326.5 0.967450638089305
334848 327 0.967450134739153
335360 327.5 0.96744984254811
335872 328 0.967449740916261
336384 328.5 0.967449845032268
336896 329 0.96745018231271
337408 329.5 0.967450745359225
337920 330 0.967451518212801
338432 330.5 0.967452509557049
338944 331 0.967453724007616
339456 331.5 0.967455150447246
339968 332 0.96745678512141
340480 332.5 0.967458623728778
340992 333 0.967460650536659
341504 333.5 0.967462856305188
342016 334 0.967465237768264
342528 334.5 0.967467781451043
343040 335 0.967470470182279
343552 335.5 0.967473295723378
344064 336 0.967476262487685
344576 336.5 0.967479384268077
345088 337 0.967482662982462
345600 337.5 0.967486072540078
346112 338 0.96748957996207
346624 338.5 0.967493177672729
347136 339 0.967496890377751
347648 339.5 0.967500749752566
348160 340 0.967504752931055
348672 340.5 0.967508861991915
349184 341 0.96751306324799
349696 341.5 0.967517388764417
350208 342 0.967521857408039
350720 342.5 0.967526452019039
351232 343 0.967531169748982
351744 343.5 0.967536023418905
352256 344 0.967540989696761
352768 344.5 0.967546030633772
353280 345 0.967551153183695
353792 345.5 0.967556376500978
354304 346 0.967561672896856
354816 346.5 0.967567012384236
355328 347 0.96757242512547
355840 347.5 0.967577949711525
356352 348 0.967583560521181
356864 348.5 0.967589210947241
357376 349 0.967594903523599
357888 349.5 0.967600660834183
358400 350 0.967606485778997
358912 350.5 0.967612396619302
359424 351 0.967618425719189
359936 351.5 0.967624551765495
360448 352 0.967630709261893
360960 352.5 0.967636871142286
361472 353 0.967643071006256
361984 353.5 0.967649371191997
362496 354 0.967655817208917
363008 354.5 0.967662378649136
363520 355 0.967668977028279
364032 355.5 0.967675597903003
364544 356 0.967682281002272
365056 356.5 0.967689015743446
365568 357 0.967695771369144
366080 357.5 0.967702568986435
366592 358 0.967709412976908
367104 358.5 0.967716252463495
367616 359 0.967723072901068
368128 359.5 0.967729905749038
368640 360 0.967736748964571
369152 360.5 0.967743589341951
369664 361 0.967750451581591
370176 361.5 0.967757353031641
370688 362 0.967764285422853
371200 362.5 0.967771258453526
371712 363 0.967778286267011
372224 363.5 0.967785347473261
372736 364 0.967792404499053
373248 364.5 0.96779944134546
373760 365 0.96780647015281
374272 365.5 0.967813502972179
374784 366 0.967820525796816
375296 366.5 0.967827536452081
375808 367 0.967834577873788
376320 367.5 0.967841668963359
376832 368 0.967848758590863
377344 368.5 0.967855805905304
377856 369 0.967862831121908
378368 369.5 0.967869854698244
378880 370 0.967876854647141
379392 370.5 0.967883797157063
379904 371 0.967890677343353
380416 371.5 0.96789752169124
380928 372 0.967904346252842
381440 372.5 0.967911136645537
381952 373 0.967917887355217
382464 373.5 0.967924602723116
382976 374 0.967931246139128
383488 374.5 0.9679377758605
384000 375 0.967944226156345
384512 375.5 0.967950656297851
385024 376 0.967957049485452
385536 376.5 0.967963348464613
386048 377 0.9679695411923
386560 377.5 0.967975654246067
387072 378 0.96798171712847
387584 378.5 0.967987745746486
388096 379 0.967993713135124
388608 379.5 0.967999565753733
389120 380 0.968005293103963
389632 380.5 0.968010926552659
390144 381 0.968016477132674
390656 381.5 0.968021931782119
391168 382 0.968027284907748
391680 382.5 0.968032541173373
392192 383 0.968037706586338
392704 383.5 0.968042770945447
393216 384 0.968047707691381
393728 384.5 0.968052522319029
394240 385 0.968057255211759
394752 385.5 0.968061909758984
395264 386 0.968066453560846
395776 386.5 0.968070889556861
396288 387 0.968075239237372
396800 387.5 0.968079485464912
397312 388 0.968083602100495
397824 388.5 0.968087591253075
398336 389 0.968091453809885
398848 389.5 0.968095181238898
399360 390 0.968098786269283
399872 390.5 0.968102289340903
400384 391 0.968105685906895
400896 391.5 0.968108962998921
401408 392 0.968112119558924
401920 392.5 0.96811515281995
402432 393 0.968118059616009
402944 393.5 0.968120849672352
403456 394 0.968123531695145
403968 394.5 0.968126102961103
404480 395 0.968128555694894
404992 395.5 0.968130872175613
405504 396 0.96813303314661
406016 396.5 0.968135041013417
406528 397 0.968136905483431
407040 397.5 0.968138620433449
407552 398 0.968140181970017
408064 398.5 0.968141600659616
408576 399 0.968142882891301
409088 399.5 0.968144026353832
409600 400 0.968145030657281
