# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 04 2024 at 22:05:31+0200
# parameter filename: "TOV_pert_110_subgrid_2_dx_2-0.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_110_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.05.29-1125
# Run ID: run-TOV_pert_110_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.05.29-1125
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
33792 33 -0.106277634342334 -0.106277634342333 -0.106277634342334
34304 33.5 -0.108003498068592 -0.108003498068591 -0.10800349806859
34816 34 -0.109696366664384 -0.109696366664384 -0.109696366664384
35328 34.5 -0.111357228860301 -0.111357228860301 -0.111357228860303
35840 35 -0.112989457159627 -0.112989457159627 -0.112989457159629
36352 35.5 -0.114597195366047 -0.114597195366047 -0.114597195366047
36864 36 -0.116179276135078 -0.116179276135078 -0.116179276135077
37376 36.5 -0.117736266582151 -0.117736266582151 -0.117736266582152
37888 37 -0.119270687912212 -0.119270687912213 -0.119270687912214
38400 37.5 -0.120788218426324 -0.120788218426324 -0.120788218426324
38912 38 -0.122297236673793 -0.122297236673792 -0.122297236673792
39424 38.5 -0.123804979715556 -0.123804979715556 -0.123804979715557
39936 39 -0.12531340414817 -0.12531340414817 -0.125313404148172
40448 39.5 -0.126784262000356 -0.126784262000355 -0.126784262000355
40960 40 -0.128247859886557 -0.128247859886556 -0.128247859886555
41472 40.5 -0.129715548708385 -0.129715548708385 -0.129715548708384
41984 41 -0.131204228867198 -0.131204228867199 -0.131204228867199
42496 41.5 -0.132721952749644 -0.132721952749643 -0.132721952749646
43008 42 -0.134274753321976 -0.134274753321974 -0.134274753321977
43520 42.5 -0.135862776466321 -0.135862776466321 -0.135862776466321
44032 43 -0.137487881403538 -0.137487881403539 -0.137487881403537
44544 43.5 -0.139155510739982 -0.139155510739983 -0.139155510739983
45056 44 -0.140864236796056 -0.140864236796056 -0.140864236796057
45568 44.5 -0.142605167745304 -0.142605167745304 -0.142605167745305
46080 45 -0.144363242661839 -0.144363242661839 -0.144363242661839
46592 45.5 -0.146131635589629 -0.146131635589628 -0.146131635589629
47104 46 -0.147912404587905 -0.147912404587905 -0.147912404587905
47616 46.5 -0.149707127351091 -0.14970712735109 -0.149707127351091
48128 47 -0.151506193308698 -0.151506193308698 -0.1515061933087
48640 47.5 -0.153257413270906 -0.153257413270906 -0.153257413270906
49152 48 -0.154621818228568 -0.154621818228567 -0.154621818228567
49664 48.5 -0.155915468329726 -0.155915468329725 -0.155915468329725
50176 49 -0.157173775679342 -0.157173775679341 -0.15717377567934
50688 49.5 -0.158400025891437 -0.158400025891435 -0.158400025891435
51200 50 -0.159595736353836 -0.159595736353833 -0.159595736353835
51712 50.5 -0.160763771044813 -0.160763771044813 -0.160763771044815
52224 51 -0.161909002269333 -0.161909002269334 -0.161909002269334
52736 51.5 -0.163035534739464 -0.163035534739465 -0.163035534739464
53248 52 -0.164144798814191 -0.164144798814191 -0.164144798814189
53760 52.5 -0.165246906445639 -0.165246906445638 -0.165246906445637
54272 53 -0.16635062313831 -0.166350623138308 -0.166350623138307
54784 53.5 -0.167452147184177 -0.167452147184175 -0.167452147184175
55296 54 -0.168538664750641 -0.16853866475064 -0.168538664750639
55808 54.5 -0.169601862389016 -0.169601862389014 -0.169601862389014
56320 55 -0.1706378005558 -0.170637800555797 -0.170637800555797
56832 55.5 -0.171646909457331 -0.171646909457329 -0.171646909457327
57344 56 -0.172630784551095 -0.172630784551094 -0.172630784551091
57856 56.5 -0.173589888913245 -0.173589888913243 -0.173589888913243
58368 57 -0.174524030155737 -0.174524030155733 -0.174524030155735
58880 57.5 -0.175434186557568 -0.175434186557565 -0.175434186557565
59392 58 -0.176322683079712 -0.176322683079712 -0.17632268307971
59904 58.5 -0.177191435573365 -0.177191435573364 -0.177191435573363
60416 59 -0.178041260136786 -0.178041260136783 -0.178041260136782
60928 59.5 -0.178873001080927 -0.178873001080923 -0.178873001080922
61440 60 -0.179689720116081 -0.179689720116078 -0.179689720116078
61952 60.5 -0.180495279240082 -0.180495279240079 -0.180495279240082
62464 61 -0.181291647835301 -0.181291647835298 -0.1812916478353
62976 61.5 -0.182078832666061 -0.182078832666059 -0.182078832666058
63488 62 -0.182858304663545 -0.182858304663543 -0.182858304663543
64000 62.5 -0.183633852779228 -0.183633852779224 -0.183633852779225
64512 63 -0.184409674025348 -0.184409674025344 -0.184409674025345
65024 63.5 -0.185188667393414 -0.185188667393411 -0.185188667393413
65536 64 -0.185968772678401 -0.1859687726784 -0.185968772678402
66048 64.5 -0.186748006899329 -0.18674800689933 -0.186748006899329
66560 65 -0.187525941808785 -0.187525941808786 -0.187525941808784
67072 65.5 -0.188303104094034 -0.188303104094032 -0.188303104094032
67584 66 -0.189081741991518 -0.189081741991515 -0.189081741991517
68096 66.5 -0.189866344871372 -0.189866344871369 -0.18986634487137
68608 67 -0.190662763968923 -0.190662763968923 -0.190662763968922
69120 67.5 -0.191475999652327 -0.191475999652327 -0.191475999652327
69632 68 -0.19230637210571 -0.192306372105708 -0.192306372105709
70144 68.5 -0.193153511818819 -0.193153511818818 -0.193153511818818
70656 69 -0.194018336167158 -0.19401833616716 -0.19401833616716
71168 69.5 -0.194903435770753 -0.194903435770754 -0.194903435770756
71680 70 -0.195813520173649 -0.195813520173647 -0.19581352017365
72192 70.5 -0.196754682711137 -0.196754682711138 -0.196754682711138
72704 71 -0.197732989386974 -0.197732989386977 -0.197732989386976
73216 71.5 -0.198755574845764 -0.198755574845765 -0.198755574845765
73728 72 -0.199824425141137 -0.199824425141139 -0.199824425141138
74240 72.5 -0.200828901115071 -0.200828901115074 -0.200828901115073
74752 73 -0.201874190361571 -0.201874190361573 -0.201874190361575
75264 73.5 -0.202970101286055 -0.202970101286056 -0.202970101286059
75776 74 -0.204116041011066 -0.204116041011069 -0.20411604101107
76288 74.5 -0.205311853811668 -0.205311853811673 -0.205311853811672
76800 75 -0.206558171888598 -0.206558171888601 -0.2065581718886
77312 75.5 -0.207850301170536 -0.20785030117054 -0.20785030117054
77824 76 -0.20916573941337 -0.209165739413374 -0.209165739413377
78336 76.5 -0.210488768035284 -0.210488768035288 -0.210488768035289
78848 77 -0.21181304259169 -0.211813042591694 -0.211813042591693
79360 77.5 -0.213137950455639 -0.213137950455643 -0.213137950455643
79872 78 -0.214453561265898 -0.214453561265902 -0.214453561265903
80384 78.5 -0.215732719312859 -0.215732719312864 -0.215732719312864
80896 79 -0.216979426098731 -0.216979426098736 -0.216979426098736
81408 79.5 -0.218197675339382 -0.218197675339385 -0.218197675339386
81920 80 -0.21939106030278 -0.219391060302782 -0.219391060302785
82432 80.5 -0.220562754327929 -0.220562754327933 -0.220562754327934
82944 81 -0.221715779310329 -0.221715779310334 -0.221715779310333
83456 81.5 -0.222853096522451 -0.222853096522454 -0.222853096522454
83968 82 -0.223977503070723 -0.223977503070726 -0.223977503070727
84480 82.5 -0.225091392812904 -0.225091392812908 -0.225091392812907
84992 83 -0.22619630899714 -0.226196308997142 -0.226196308997142
85504 83.5 -0.227293008882559 -0.22729300888256 -0.227293008882562
86016 84 -0.228382303867827 -0.22838230386783 -0.228382303867832
86528 84.5 -0.229465788842636 -0.22946578884264 -0.229465788842641
87040 85 -0.230545723168911 -0.230545723168913 -0.230545723168914
87552 85.5 -0.231623852243357 -0.231623852243359 -0.23162385224336
88064 86 -0.232699833203068 -0.23269983320307 -0.232699833203071
88576 86.5 -0.233771400417569 -0.233771400417571 -0.233771400417571
89088 87 -0.23483660987591 -0.234836609875913 -0.234836609875911
89600 87.5 -0.235895586634031 -0.235895586634034 -0.235895586634034
90112 88 -0.236949595705467 -0.236949595705467 -0.236949595705471
90624 88.5 -0.237998581061677 -0.237998581061677 -0.237998581061681
91136 89 -0.239040168381491 -0.239040168381492 -0.239040168381494
91648 89.5 -0.240070915253572 -0.240070915253574 -0.240070915253574
92160 90 -0.241087891049979 -0.241087891049981 -0.241087891049982
92672 90.5 -0.242089008933996 -0.242089008933996 -0.242089008933998
93184 91 -0.243071293064083 -0.243071293064083 -0.243071293064084
93696 91.5 -0.244032038277817 -0.244032038277817 -0.244032038277819
94208 92 -0.244969353227348 -0.244969353227349 -0.244969353227352
94720 92.5 -0.245880428802791 -0.24588042880279 -0.245880428802794
95232 93 -0.246762005064259 -0.246762005064259 -0.246762005064261
95744 93.5 -0.247609767686221 -0.247609767686222 -0.247609767686222
96256 94 -0.248419515408687 -0.248419515408688 -0.248419515408688
96768 94.5 -0.249187371208839 -0.249187371208841 -0.249187371208842
97280 95 -0.249909275285168 -0.249909275285168 -0.249909275285171
97792 95.5 -0.250580002930766 -0.250580002930764 -0.250580002930766
98304 96 -0.251195725083708 -0.251195725083707 -0.251195725083708
98816 96.5 -0.251754506255345 -0.251754506255347 -0.251754506255347
99328 97 -0.25225043025855 -0.252250430258553 -0.252250430258553
99840 97.5 -0.252664162300368 -0.25266416230037 -0.25266416230037
100352 98 -0.252990033363697 -0.252990033363697 -0.252990033363697
100864 98.5 -0.253227694268453 -0.253227694268452 -0.253227694268452
101376 99 -0.253376842928556 -0.253376842928558 -0.253376842928558
101888 99.5 -0.253436063381727 -0.25343606338173 -0.253436063381729
102400 100 -0.253412092945092 -0.253412092945095 -0.253412092945094
102912 100.5 -0.253332774780435 -0.253332774780437 -0.253332774780438
103424 101 -0.253207560468624 -0.253207560468625 -0.253207560468627
103936 101.5 -0.253024930700965 -0.253024930700968 -0.253024930700967
104448 102 -0.252773806103447 -0.252773806103451 -0.252773806103448
104960 102.5 -0.252449488171689 -0.252449488171691 -0.25244948817169
105472 103 -0.252067720137172 -0.252067720137173 -0.252067720137173
105984 103.5 -0.251632888470502 -0.251632888470503 -0.251632888470503
106496 104 -0.251149203795542 -0.251149203795544 -0.251149203795544
107008 104.5 -0.249152314390477 -0.24915231439048 -0.24915231439048
107520 105 -0.245840760388862 -0.245840760388866 -0.245840760388865
108032 105.5 -0.242230659853432 -0.242230659853436 -0.242230659853434
108544 106 -0.238365472149643 -0.238365472149647 -0.238365472149645
109056 106.5 -0.234294759354327 -0.23429475935433 -0.234294759354328
109568 107 -0.230056239872841 -0.230056239872842 -0.230056239872843
110080 107.5 -0.225728056263407 -0.225728056263409 -0.22572805626341
110592 108 -0.223248726878152 -0.223248726878155 -0.223248726878156
111104 108.5 -0.221772871963239 -0.22177287196324 -0.221772871963242
111616 109 -0.221033142960057 -0.221033142960059 -0.221033142960059
112128 109.5 -0.220920576043704 -0.220920576043706 -0.220920576043705
112640 110 -0.221357890315688 -0.22135789031569 -0.221357890315689
113152 110.5 -0.222293007381549 -0.22229300738155 -0.222293007381549
113664 111 -0.223958051107841 -0.223958051107839 -0.22395805110784
114176 111.5 -0.226670351166471 -0.22667035116647 -0.22667035116647
114688 112 -0.229310758608096 -0.229310758608096 -0.229310758608096
115200 112.5 -0.231868880746225 -0.231868880746224 -0.231868880746224
115712 113 -0.234339263121618 -0.234339263121616 -0.234339263121617
116224 113.5 -0.236718766902557 -0.236718766902555 -0.236718766902557
116736 114 -0.239005353422038 -0.239005353422037 -0.239005353422038
117248 114.5 -0.241372960098743 -0.241372960098745 -0.241372960098744
117760 115 -0.244129757235986 -0.244129757235987 -0.244129757235988
118272 115.5 -0.246836391155972 -0.24683639115597 -0.246836391155972
118784 116 -0.249487337190285 -0.249487337190282 -0.249487337190283
119296 116.5 -0.252078734866437 -0.252078734866437 -0.252078734866437
119808 117 -0.254607601455792 -0.254607601455793 -0.254607601455794
120320 117.5 -0.257071623795221 -0.257071623795223 -0.257071623795223
120832 118 -0.259470307508771 -0.259470307508773 -0.259470307508772
121344 118.5 -0.26180362681874 -0.261803626818741 -0.261803626818741
121856 119 -0.26407152504919 -0.264071525049188 -0.264071525049191
122368 119.5 -0.266273661212465 -0.266273661212463 -0.266273661212467
122880 120 -0.268409269982483 -0.268409269982482 -0.268409269982484
123392 120.5 -0.270477954241256 -0.270477954241256 -0.270477954241257
123904 121 -0.272479367015357 -0.272479367015358 -0.272479367015359
124416 121.5 -0.2744121901098 -0.274412190109801 -0.274412190109803
124928 122 -0.276276072176564 -0.276276072176565 -0.276276072176566
125440 122.5 -0.278069715379373 -0.278069715379374 -0.278069715379374
125952 123 -0.279793624423314 -0.279793624423314 -0.279793624423315
126464 123.5 -0.281449931598967 -0.281449931598966 -0.281449931598966
126976 124 -0.28304171596634 -0.283041715966338 -0.283041715966341
127488 124.5 -0.284571538051016 -0.284571538051015 -0.284571538051016
128000 125 -0.286043777319561 -0.286043777319562 -0.286043777319561
128512 125.5 -0.287464522435731 -0.287464522435732 -0.287464522435733
129024 126 -0.288840366552749 -0.28884036655275 -0.288840366552752
129536 126.5 -0.290178112936462 -0.290178112936462 -0.290178112936464
130048 127 -0.291473181350111 -0.291473181350112 -0.291473181350114
130560 127.5 -0.292724092905165 -0.292724092905166 -0.292724092905166
131072 128 -0.293938964438887 -0.293938964438887 -0.293938964438887
131584 128.5 -0.295121293199082 -0.295121293199083 -0.295121293199083
132096 129 -0.296271850386924 -0.296271850386923 -0.296271850386927
132608 129.5 -0.297391562331227 -0.297391562331224 -0.29739156233123
133120 130 -0.298481323039011 -0.29848132303901 -0.298481323039013
133632 130.5 -0.299541815089138 -0.29954181508914 -0.299541815089142
134144 131 -0.300573893920971 -0.300573893920973 -0.300573893920974
134656 131.5 -0.301579515832127 -0.301579515832127 -0.301579515832129
135168 132 -0.302572899194572 -0.302572899194571 -0.302572899194572
135680 132.5 -0.303566220323728 -0.303566220323727 -0.303566220323729
136192 133 -0.304539603598356 -0.304539603598356 -0.304539603598358
136704 133.5 -0.305474481773792 -0.305474481773793 -0.305474481773796
137216 134 -0.306377005394292 -0.306377005394293 -0.306377005394297
137728 134.5 -0.307247058588568 -0.307247058588565 -0.307247058588569
138240 135 -0.308087429855409 -0.308087429855406 -0.308087429855408
138752 135.5 -0.308907888288124 -0.308907888288126 -0.308907888288127
139264 136 -0.30971393053113 -0.309713930531133 -0.309713930531137
139776 136.5 -0.31050905170406 -0.310509051704059 -0.310509051704065
140288 137 -0.311295241619581 -0.311295241619577 -0.311295241619583
140800 137.5 -0.312073172242714 -0.312073172242712 -0.312073172242716
141312 138 -0.31283770790607 -0.31283770790607 -0.312837707906072
141824 138.5 -0.313989951094864 -0.313989951094866 -0.313989951094869
142336 139 -0.314494896563344 -0.314494896563347 -0.314494896563351
142848 139.5 -0.314655638724487 -0.314655638724489 -0.314655638724493
143360 140 -0.314700673664966 -0.314700673664967 -0.314700673664968
143872 140.5 -0.314634627877238 -0.314634627877238 -0.314634627877237
144384 141 -0.314462915357217 -0.314462915357218 -0.314462915357218
144896 141.5 -0.314189418631096 -0.314189418631098 -0.3141894186311
145408 142 -0.313816417744306 -0.313816417744307 -0.313816417744309
145920 142.5 -0.31334497941661 -0.313344979416611 -0.313344979416612
146432 143 -0.31277520105943 -0.31277520105943 -0.31277520105943
146944 143.5 -0.312106858619793 -0.312106858619792 -0.312106858619791
147456 144 -0.311342906553318 -0.311342906553318 -0.311342906553317
147968 144.5 -0.310506237949549 -0.310506237949551 -0.31050623794955
148480 145 -0.309604766176966 -0.309604766176971 -0.30960476617697
148992 145.5 -0.308628953659215 -0.308628953659218 -0.308628953659217
149504 146 -0.307561950413737 -0.307561950413737 -0.307561950413738
150016 146.5 -0.306381856707796 -0.306381856707793 -0.306381856707795
150528 147 -0.305072359534672 -0.30507235953467 -0.305072359534669
151040 147.5 -0.30364497382892 -0.303644973828919 -0.303644973828914
151552 148 -0.302116511797031 -0.30211651179703 -0.302116511797025
152064 148.5 -0.300473220413312 -0.300473220413309 -0.300473220413307
152576 149 -0.298692816204501 -0.298692816204496 -0.298692816204496
153088 149.5 -0.296727174586507 -0.2967271745865 -0.2967271745865
153600 150 -0.294482579990858 -0.294482579990849 -0.294482579990849
154112 150.5 -0.291915281578745 -0.291915281578737 -0.291915281578734
154624 151 -0.289034820495193 -0.289034820495185 -0.28903482049518
155136 151.5 -0.28586457400168 -0.285864574001669 -0.285864574001666
155648 152 -0.282449442367351 -0.282449442367339 -0.282449442367335
156160 152.5 -0.278839490325239 -0.278839490325229 -0.278839490325223
156672 153 -0.275114407902888 -0.275114407902878 -0.275114407902871
157184 153.5 -0.271340133019736 -0.271340133019723 -0.271340133019716
157696 154 -0.267543176344274 -0.267543176344259 -0.267543176344252
158208 154.5 -0.26374657123726 -0.263746571237247 -0.263746571237241
158720 155 -0.260330872699755 -0.260330872699744 -0.260330872699738
159232 155.5 -0.256766996597554 -0.256766996597542 -0.256766996597534
159744 156 -0.253022434553515 -0.253022434553503 -0.253022434553494
160256 156.5 -0.249129969338929 -0.249129969338916 -0.249129969338908
160768 157 -0.245136648885381 -0.245136648885369 -0.245136648885361
161280 157.5 -0.241106128736787 -0.241106128736776 -0.241106128736767
161792 158 -0.237120039865371 -0.237120039865359 -0.237120039865351
162304 158.5 -0.233270590802889 -0.233270590802875 -0.233270590802869
162816 159 -0.229654819734057 -0.229654819734045 -0.229654819734037
163328 159.5 -0.226365533497484 -0.226365533497476 -0.226365533497467
163840 160 -0.223549406641635 -0.223549406641627 -0.223549406641619
164352 160.5 -0.221632836660856 -0.221632836660855 -0.221632836660857
164864 161 -0.220509438864029 -0.22050943886403 -0.220509438864032
165376 161.5 -0.219347386942212 -0.219347386942214 -0.219347386942216
165888 162 -0.218150549923719 -0.21815054992372 -0.218150549923723
166400 162.5 -0.216908131620633 -0.216908131620634 -0.216908131620636
166912 163 -0.216111092798309 -0.216111092798303 -0.216111092798299
167424 163.5 -0.216144326716192 -0.216144326716185 -0.21614432671618
167936 164 -0.21655723646828 -0.216557236468273 -0.216557236468269
168448 164.5 -0.217295331784558 -0.217295331784554 -0.217295331784549
168960 165 -0.218195064207784 -0.218195064207782 -0.218195064207776
169472 165.5 -0.21953002892921 -0.219530028929206 -0.219530028929201
169984 166 -0.22124679218287 -0.221246792182865 -0.221246792182861
170496 166.5 -0.223318343472405 -0.2233183434724 -0.223318343472397
171008 167 -0.225875301934732 -0.225875301934728 -0.225875301934726
171520 167.5 -0.228707300374991 -0.228707300374987 -0.228707300374984
172032 168 -0.231690648480717 -0.231690648480714 -0.231690648480709
172544 168.5 -0.234797955398466 -0.234797955398464 -0.234797955398461
173056 169 -0.23797131166363 -0.237971311663628 -0.237971311663628
173568 169.5 -0.241107212146608 -0.241107212146607 -0.241107212146605
174080 170 -0.244187646371763 -0.244187646371761 -0.244187646371758
174592 170.5 -0.247194982602639 -0.247194982602636 -0.247194982602633
175104 171 -0.250284505314359 -0.250284505314356 -0.250284505314355
175616 171.5 -0.253367630915178 -0.253367630915176 -0.253367630915176
176128 172 -0.256304266028152 -0.25630426602815 -0.256304266028149
176640 172.5 -0.259087371899127 -0.259087371899125 -0.259087371899123
177152 173 -0.261705397822503 -0.261705397822502 -0.261705397822499
177664 173.5 -0.264043807382238 -0.264043807382236 -0.264043807382234
178176 174 -0.266172965380361 -0.266172965380358 -0.266172965380359
178688 174.5 -0.26720704962062 -0.267207049620618 -0.267207049620618
179200 175 -0.265321205556085 -0.265321205556086 -0.265321205556085
179712 175.5 -0.263254819407222 -0.263254819407221 -0.26325481940722
180224 176 -0.261096103002746 -0.26109610300274 -0.261096103002741
180736 176.5 -0.258919491203634 -0.258919491203629 -0.258919491203629
181248 177 -0.256768561306979 -0.256768561306979 -0.256768561306978
181760 177.5 -0.254349553280825 -0.254349553280827 -0.254349553280826
182272 178 -0.250939315473436 -0.250939315473436 -0.250939315473436
182784 178.5 -0.246414185271061 -0.246414185271059 -0.246414185271059
183296 179 -0.240800468331918 -0.240800468331915 -0.240800468331914
183808 179.5 -0.234445614189006 -0.234445614189004 -0.234445614189004
184320 180 -0.227594643878141 -0.22759464387814 -0.22759464387814
184832 180.5 -0.226940205687016 -0.226940205687015 -0.226940205687014
185344 181 -0.227145248994184 -0.227145248994185 -0.227145248994184
185856 181.5 -0.22192067549779 -0.22192067549779 -0.221920675497791
186368 182 -0.216246221916047 -0.216246221916047 -0.216246221916048
186880 182.5 -0.211124261243012 -0.211124261243012 -0.211124261243013
187392 183 -0.207596381047501 -0.207596381047501 -0.207596381047501
187904 183.5 -0.201308618631015 -0.201308618631016 -0.201308618631016
188416 184 -0.197117527479087 -0.197117527479088 -0.197117527479088
188928 184.5 -0.199132492119381 -0.199132492119381 -0.199132492119382
189440 185 -0.200996327354194 -0.200996327354194 -0.200996327354195
189952 185.5 -0.202694074963743 -0.202694074963743 -0.202694074963745
190464 186 -0.204238441208103 -0.204238441208103 -0.204238441208103
190976 186.5 -0.201737533587151 -0.201737533587151 -0.20173753358715
191488 187 -0.198310549726233 -0.198310549726233 -0.198310549726233
192000 187.5 -0.194377598235165 -0.194377598235166 -0.194377598235166
192512 188 -0.19007075776979 -0.190070757769791 -0.190070757769791
193024 188.5 -0.185529500978812 -0.185529500978812 -0.185529500978812
193536 189 -0.180899853142274 -0.180899853142273 -0.180899853142273
194048 189.5 -0.181982223876006 -0.181982223876005 -0.181982223876005
194560 190 -0.183395011037837 -0.183395011037838 -0.183395011037838
195072 190.5 -0.184848375205178 -0.184848375205178 -0.184848375205179
195584 191 -0.186031338871138 -0.186031338871137 -0.186031338871138
196096 191.5 -0.187953983467001 -0.187953983467002 -0.187953983467003
196608 192 -0.189419051747944 -0.189419051747945 -0.189419051747945
197120 192.5 -0.189730141581231 -0.189730141581231 -0.189730141581232
197632 193 -0.189575435509962 -0.189575435509962 -0.189575435509962
198144 193.5 -0.190600363420484 -0.190600363420485 -0.190600363420484
198656 194 -0.193161637152605 -0.193161637152606 -0.193161637152604
199168 194.5 -0.193218864348717 -0.193218864348717 -0.193218864348718
199680 195 -0.195970754076568 -0.195970754076569 -0.195970754076568
200192 195.5 -0.198579792803374 -0.198579792803374 -0.198579792803373
200704 196 -0.201062097448707 -0.201062097448707 -0.201062097448708
201216 196.5 -0.203445304678718 -0.203445304678718 -0.203445304678719
201728 197 -0.205733496889409 -0.205733496889408 -0.205733496889408
202240 197.5 -0.205065336745583 -0.205065336745583 -0.205065336745582
202752 198 -0.200515892896989 -0.20051589289699 -0.200515892896991
203264 198.5 -0.199308387471501 -0.199308387471499 -0.199308387471503
203776 199 -0.200165974968758 -0.200165974968757 -0.200165974968757
204288 199.5 -0.200270078831733 -0.200270078831733 -0.200270078831732
204800 200 -0.199754749449946 -0.199754749449945 -0.199754749449946
