# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 04 2024 at 22:05:31+0200
# parameter filename: "TOV_pert_110_subgrid_2_dx_2-0.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_110_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.05.29-1125
# Run ID: run-TOV_pert_110_subgrid_2_dx_2-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.05.29-1125
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
154624 151 3.04460322043633e-05 3.04460322037928e-05 3.0446032205742e-05
155136 151.5 3.2400695695079e-05 3.24006956908282e-05 3.24006956904538e-05
155648 152 3.3884286764862e-05 3.38842867595679e-05 3.38842867587895e-05
156160 152.5 3.49776174113955e-05 3.49776174084191e-05 3.49776174093641e-05
156672 153 3.6100461126604e-05 3.61004611291052e-05 3.61004611292905e-05
157184 153.5 3.76087945739756e-05 3.7608794581669e-05 3.76087945797802e-05
157696 154 3.93177050623469e-05 3.93177050687364e-05 3.93177050689562e-05
158208 154.5 4.0627508328186e-05 4.06275083285058e-05 4.06275083316252e-05
158720 155 4.1477783841503e-05 4.14777838389323e-05 4.14777838394891e-05
159232 155.5 4.30314304618542e-05 4.30314304619254e-05 4.3031430464109e-05
159744 156 4.59388637137507e-05 4.59388637155372e-05 4.5938863716973e-05
160256 156.5 4.93118391914615e-05 4.93118391914007e-05 4.93118391918055e-05
160768 157 5.27210422948958e-05 5.27210422921308e-05 5.27210422926144e-05
161280 157.5 5.58083443091623e-05 5.58083443069399e-05 5.5808344307376e-05
161792 158 5.83941991202177e-05 5.83941991202832e-05 5.83941991197374e-05
162304 158.5 6.0338159802515e-05 6.03381598042049e-05 6.03381598030237e-05
162816 159 6.16407728834782e-05 6.16407728853678e-05 6.16407728849585e-05
163328 159.5 6.25954612303135e-05 6.25954612316966e-05 6.25954612323102e-05
163840 160 6.35355882428569e-05 6.35355882421585e-05 6.3535588244341e-05
164352 160.5 6.44723377820349e-05 6.44723377788217e-05 6.44723377818557e-05
164864 161 6.52366263619525e-05 6.5236626359121e-05 6.52366263600703e-05
165376 161.5 6.58107262771338e-05 6.5810726276704e-05 6.58107262738709e-05
165888 162 6.62665099114756e-05 6.6266509913228e-05 6.62665099089758e-05
166400 162.5 6.6578753391846e-05 6.65787533941362e-05 6.6578753392605e-05
166912 163 6.6652975399509e-05 6.66529754010264e-05 6.66529754022716e-05
167424 163.5 6.64521162988228e-05 6.64521162978258e-05 6.64521163000607e-05
167936 164 6.61130210309038e-05 6.61130210278758e-05 6.61130210306754e-05
168448 164.5 6.57760683063722e-05 6.57760683038376e-05 6.57760683064973e-05
168960 165 6.5447954509772e-05 6.54479545094685e-05 6.54479545095644e-05
169472 165.5 6.50563113380395e-05 6.50563113396554e-05 6.50563113362288e-05
169984 166 6.45903949371894e-05 6.45903949396459e-05 6.4590394935706e-05
170496 166.5 6.41274649383529e-05 6.41274649398623e-05 6.41274649396537e-05
171008 167 6.38166554526287e-05 6.3816655451044e-05 6.38166554541808e-05
171520 167.5 6.3597629870203e-05 6.35976298673297e-05 6.35976298697433e-05
172032 168 6.31006212373496e-05 6.31006212367347e-05 6.31006212365661e-05
172544 168.5 6.20767277836144e-05 6.20767277839225e-05 6.20767277837413e-05
173056 169 6.07628441984201e-05 6.07628441961811e-05 6.07628441970181e-05
173568 169.5 5.94076161914699e-05 5.94076161882699e-05 5.94076161882194e-05
174080 170 5.79822756941476e-05 5.79822756937217e-05 5.79822756918726e-05
174592 170.5 5.61420964046442e-05 5.6142096406502e-05 5.61420964049183e-05
