# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 05 2024 at 14:17:05+0200
# parameter filename: "TOV_pert_110_subgrid_2_dx_0-5.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_110_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.05-12.17.01-8067
# Run ID: run-TOV_pert_110_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.05-12.17.01-8067
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 2.34188553800121e-05
512 0.125 2.81077960359177e-05
1024 0.25 3.49148534512788e-05
1536 0.375 4.08586113808019e-05
2048 0.5 4.57268569034837e-05
2560 0.625 4.93966815547991e-05
3072 0.75 5.17503777967584e-05
3584 0.875 5.28764775636015e-05
4096 1 5.31144847657662e-05
4608 1.125 5.29369581738227e-05
5120 1.25 5.27802691760613e-05
5632 1.375 5.29182123736864e-05
6144 1.5 5.34079888719035e-05
6656 1.625 5.41096193690274e-05
7168 1.75 5.47783701268512e-05
7680 1.875 5.51992445915811e-05
8192 2 5.52923494153005e-05
8704 2.125 5.51322617184834e-05
9216 2.25 5.48883173869726e-05
9728 2.375 5.47351476067154e-05
10240 2.5 5.47785611417793e-05
10752 2.625 5.50174545906702e-05
11264 2.75 5.53526340154026e-05
11776 2.875 5.56445584046944e-05
12288 3 5.57908797960041e-05
12800 3.125 5.57740215398334e-05
13312 3.25 5.56556811549789e-05
13824 3.375 5.55348904710306e-05
14336 3.5 5.54984467191702e-05
14848 3.625 5.55825994902699e-05
15360 3.75 5.57581615745397e-05
15872 3.875 5.59490865821476e-05
16384 4 5.60773632998371e-05
16896 4.125 5.61055155518827e-05
17408 4.25 5.60504885337013e-05
17920 4.375 5.59673285763168e-05
18432 4.5 5.59184010266309e-05
18944 4.625 5.5943353839411e-05
19456 4.75 5.60409907704698e-05
19968 4.875 5.6171170169042e-05
20480 5 5.62781500355309e-05
20992 5.125 5.6322537042418e-05
21504 5.25 5.63010226481106e-05
22016 5.375 5.62434517554516e-05
22528 5.5 5.61942238762195e-05
23040 5.625 5.61899914463482e-05
23552 5.75 5.62420012820419e-05
24064 5.875 5.63308594405935e-05
24576 6 5.64179743152182e-05
25088 6.125 5.64679211659996e-05
25600 6.25 5.64676364514507e-05
26112 6.375 5.6430671175769e-05
26624 6.5 5.63872757990974e-05
27136 6.625 5.63684841469559e-05
27648 6.75 5.6391107655171e-05
28160 6.875 5.64493117403074e-05
28672 7 5.65177894009066e-05
29184 7.125 5.6566681052788e-05
29696 7.25 5.65786520147914e-05
30208 7.375 5.6556985883166e-05
30720 7.5 5.65216374367895e-05
31232 7.625 5.64976426301644e-05
31744 7.75 5.65027365264868e-05
32256 7.875 5.65387896435915e-05
32768 8 5.65908339384335e-05
33280 8.125 5.66355393166188e-05
33792 8.25 5.66545673443777e-05
34304 8.375 5.66443642289592e-05
34816 8.5 5.66167255316177e-05
35328 8.625 5.65912380155334e-05
35840 8.75 5.65850791660864e-05
36352 8.875 5.66047556221189e-05
36864 9 5.66428175028534e-05
37376 9.125 5.668187215972e-05
37888 9.25 5.67045474289364e-05
38400 9.375 5.67032349134747e-05
38912 9.5 5.66833564468165e-05
39424 9.625 5.66591313658635e-05
39936 9.75 5.66458727166654e-05
40448 9.875 5.66527104965338e-05
40960 10 5.66780715125042e-05
41472 10.125 5.67103100046332e-05
41984 10.25 5.67341526857719e-05
42496 10.375 5.6739461933596e-05
43008 10.5 5.67265573311965e-05
43520 10.625 5.67051797973374e-05
44032 10.75 5.66887516774336e-05
44544 10.875 5.66873688838003e-05
45056 11 5.67027212633078e-05
45568 11.125 5.67272834972137e-05
46080 11.25 5.67486695664629e-05
46592 11.375 5.67568048553645e-05
47104 11.5 5.67492534159983e-05
47616 11.625 5.67317726102393e-05
48128 11.75 5.67146774769443e-05
48640 11.875 5.67075601361588e-05
49152 12 5.67146578098417e-05
49664 12.125 5.67326487649705e-05
50176 12.25 5.6752197375379e-05
50688 12.375 5.67630252495128e-05
51200 12.5 5.67598656377942e-05
51712 12.625 5.67453657800499e-05
52224 12.75 5.67280705320167e-05
52736 12.875 5.67172274872132e-05
53248 13 5.67178237528436e-05
53760 13.125 5.67285569864097e-05
54272 13.25 5.67430541226517e-05
54784 13.375 5.67533262967507e-05
55296 13.5 5.67537710783779e-05
55808 13.625 5.67437947115518e-05
56320 13.75 5.67279339246015e-05
56832 13.875 5.67134635088704e-05
57344 14 5.67067737754846e-05
57856 14.125 5.67100962138527e-05
58368 14.25 5.6719998646997e-05
58880 14.375 5.67291033112117e-05
59392 14.5 5.67304988141604e-05
59904 14.625 5.67217720055981e-05
60416 14.75 5.67060241754591e-05
60928 14.875 5.668949395146e-05
61440 15 5.66779943291451e-05
61952 15.125 5.66742504956682e-05
62464 15.25 5.66768079180615e-05
62976 15.375 5.66808181439356e-05
63488 15.5 5.6680448854234e-05
64000 15.625 5.66719577378026e-05
64512 15.75 5.66558552813746e-05
65024 15.875 5.66364992836243e-05
65536 16 5.6619352293284e-05
66048 16.125 5.66079755235041e-05
66560 16.25 5.66023946799506e-05
67072 16.375 5.65993656224915e-05
67584 16.5 5.65941134884953e-05
68096 16.625 5.65828670589899e-05
68608 16.75 5.65648965740159e-05
69120 16.875 5.65427089468772e-05
69632 17 5.65205082271477e-05
70144 17.125 5.65020880241697e-05
70656 17.25 5.64889512827775e-05
71168 17.375 5.64794283478153e-05
71680 17.5 5.64694700962117e-05
72192 17.625 5.64548279325296e-05
72704 17.75 5.64333241671385e-05
73216 17.875 5.64058961819792e-05
73728 18 5.6376048368989e-05
74240 18.125 5.63480118774574e-05
74752 18.25 5.63244890807007e-05
75264 18.375 5.63052851977368e-05
75776 18.5 5.62875977004848e-05
76288 18.625 5.6267792629122e-05
76800 18.75 5.62436427628599e-05
77312 18.875 5.62156273893653e-05
77824 19 5.61866157234604e-05
78336 19.125 5.61600039275324e-05
78848 19.25 5.61374923068643e-05
79360 19.375 5.61180626865284e-05
79872 19.5 5.60985443328561e-05
80384 19.625 5.60750859544572e-05
80896 19.75 5.60448885073446e-05
81408 19.875 5.60077527633748e-05
81920 20 5.5966495895514e-05
82432 20.125 5.59256146867292e-05
82944 20.25 5.58892169274283e-05
83456 20.375 5.58597225934323e-05
83968 20.5 5.58373899257828e-05
84480 20.625 5.58202723544871e-05
84992 20.75 5.5804847460798e-05
85504 20.875 5.57873712651685e-05
86016 21 5.5765256944433e-05
86528 21.125 5.573786655948e-05
87040 21.25 5.57063163855708e-05
87552 21.375 5.56726020049848e-05
88064 21.5 5.56385948613305e-05
88576 21.625 5.56054058686162e-05
89088 21.75 5.55736414389443e-05
89600 21.875 5.55440189218833e-05
90112 22 5.55177626024386e-05
90624 22.125 5.54964277772561e-05
91136 22.25 5.54809380670194e-05
91648 22.375 5.5470489437499e-05
92160 22.5 5.54620894723242e-05
92672 22.625 5.54513786316229e-05
93184 22.75 5.54345241430888e-05
93696 22.875 5.54098840604727e-05
94208 23 5.53788904279886e-05
94720 23.125 5.53457813043245e-05
95232 23.25 5.53161263085319e-05
95744 23.375 5.52947186247255e-05
96256 23.5 5.52837861861458e-05
96768 23.625 5.52825359327574e-05
97280 23.75 5.5287505054837e-05
97792 23.875 5.5293117343865e-05
98304 24 5.52932189889674e-05
98816 24.125 5.52837342980785e-05
99328 24.25 5.52649542268542e-05
99840 24.375 5.52413592439659e-05
100352 24.5 5.52191919183642e-05
100864 24.625 5.5203798428282e-05
101376 24.75 5.51979854869767e-05
101888 24.875 5.5201522091502e-05
102400 25 5.52113597729928e-05
102912 25.125 5.52229292802765e-05
103424 25.25 5.5231987494178e-05
103936 25.375 5.52358035019042e-05
104448 25.5 5.52334556333768e-05
104960 25.625 5.52257072342225e-05
105472 25.75 5.52151634660714e-05
105984 25.875 5.52058876609677e-05
106496 26 5.52017677575028e-05
107008 26.125 5.52047719289765e-05
107520 26.25 5.52143303357487e-05
108032 26.375 5.52282414263438e-05
108544 26.5 5.52435801232471e-05
109056 26.625 5.52569934869674e-05
109568 26.75 5.52653796054002e-05
110080 26.875 5.52671542683035e-05
110592 27 5.52634103175244e-05
111104 27.125 5.52574990233627e-05
111616 27.25 5.52533299819453e-05
112128 27.375 5.52540648817162e-05
112640 27.5 5.52615227816412e-05
113152 27.625 5.52757544993257e-05
113664 27.75 5.52942861921708e-05
114176 27.875 5.53123193174046e-05
114688 28 5.53247987270466e-05
115200 28.125 5.5328902513971e-05
115712 28.25 5.53253388529593e-05
116224 28.375 5.53177753039555e-05
116736 28.5 5.5311271348103e-05
117248 28.625 5.53105048136081e-05
117760 28.75 5.5317897867671e-05
118272 28.875 5.53324839611068e-05
118784 29 5.53502678120736e-05
119296 29.125 5.53659565206713e-05
119808 29.25 5.53751261872743e-05
120320 29.375 5.53757731161526e-05
120832 29.5 5.53691251158907e-05
121344 29.625 5.53593424681151e-05
121856 29.75 5.53518187268356e-05
122368 29.875 5.53507176117148e-05
122880 30 5.53570757358789e-05
123392 30.125 5.53687609097589e-05
123904 30.25 5.53817638301438e-05
124416 30.375 5.53917036261624e-05
124928 30.5 5.53950879582893e-05
125440 30.625 5.53906705722119e-05
125952 30.75 5.53805854222517e-05
126464 30.875 5.53696274891554e-05
126976 31 5.53626207302999e-05
127488 31.125 5.53618543730968e-05
128000 31.25 5.53665536159286e-05
128512 31.375 5.53739915921042e-05
129024 31.5 5.53806651227717e-05
129536 31.625 5.53833417434343e-05
130048 31.75 5.53802279242573e-05
130560 31.875 5.53719232682184e-05
131072 32 5.53611818934957e-05
