# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 05 2024 at 14:17:05+0200
# parameter filename: "TOV_pert_110_subgrid_2_dx_0-5.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_110_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.05-12.17.01-8067
# Run ID: run-TOV_pert_110_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.05-12.17.01-8067
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 1.88320751517124e-06
512 0.125 6.54380757348189e-06
1024 0.25 9.85106484266562e-06
1536 0.375 1.24651024903872e-05
2048 0.5 1.45634663183286e-05
2560 0.625 1.6080762123008e-05
3072 0.75 1.6947481573803e-05
3584 0.875 1.72755366668554e-05
4096 1 1.71634633632369e-05
4608 1.125 1.69356089398975e-05
5120 1.25 1.67975995155003e-05
5632 1.375 1.69045380975632e-05
6144 1.5 1.73572976279338e-05
6656 1.625 1.78503877393204e-05
7168 1.75 1.82132464900647e-05
7680 1.875 1.83733279299151e-05
8192 2 1.8326705035699e-05
8704 2.125 1.81541914244724e-05
9216 2.25 1.79453663728186e-05
9728 2.375 1.77858974518491e-05
10240 2.5 1.779148058378e-05
10752 2.625 1.81015920943851e-05
11264 2.75 1.83914330708941e-05
11776 2.875 1.85717375387248e-05
12288 3 1.859065980302e-05
12800 3.125 1.85076103202891e-05
13312 3.25 1.84182789722055e-05
13824 3.375 1.83037291813908e-05
14336 3.5 1.8238461774602e-05
14848 3.625 1.8265205264579e-05
15360 3.75 1.85024797186546e-05
15872 3.875 1.86754390101621e-05
16384 4 1.86943230418044e-05
16896 4.125 1.86718296020628e-05
17408 4.25 1.86110348014268e-05
17920 4.375 1.85502765198379e-05
18432 4.5 1.84800124411775e-05
18944 4.625 1.84657922407291e-05
19456 4.75 1.85429384403073e-05
19968 4.875 1.86901957565057e-05
20480 5 1.87939308926456e-05
20992 5.125 1.87521146892579e-05
21504 5.25 1.86898344182321e-05
22016 5.375 1.86827090705458e-05
22528 5.5 1.86276282927245e-05
23040 5.625 1.85785687346157e-05
23552 5.75 1.86079246484073e-05
24064 5.875 1.87034321316356e-05
24576 6 1.87845492848743e-05
25088 6.125 1.88016334997984e-05
25600 6.25 1.87607387659813e-05
26112 6.375 1.87080022426929e-05
26624 6.5 1.87062167547501e-05
27136 6.625 1.86741338758832e-05
27648 6.75 1.86480561993098e-05
28160 6.875 1.86890429790316e-05
28672 7 1.87785884843182e-05
29184 7.125 1.88055429204085e-05
29696 7.25 1.87632198497408e-05
30208 7.375 1.87360791180931e-05
30720 7.5 1.87310743825701e-05
31232 7.625 1.87091225748844e-05
31744 7.75 1.86931781315301e-05
32256 7.875 1.8693494501081e-05
32768 8 1.87303737122548e-05
33280 8.125 1.87768040391349e-05
33792 8.25 1.8777580472858e-05
34304 8.375 1.87331084266157e-05
34816 8.5 1.8709207047275e-05
35328 8.625 1.87337058182191e-05
35840 8.75 1.87155016703713e-05
36352 8.875 1.86927836498708e-05
36864 9 1.87011973719758e-05
37376 9.125 1.87374467637403e-05
37888 9.25 1.87406246775501e-05
38400 9.375 1.87188068878811e-05
38912 9.5 1.86981182502833e-05
39424 9.625 1.87098124224148e-05
39936 9.75 1.8708032006546e-05
40448 9.875 1.86750844974631e-05
40960 10 1.86610799935298e-05
41472 10.125 1.86779309240546e-05
41984 10.25 1.86981332629239e-05
42496 10.375 1.86870177234506e-05
43008 10.5 1.86518343105389e-05
43520 10.625 1.8657896975653e-05
44032 10.75 1.8670362561028e-05
44544 10.875 1.86638821896012e-05
45056 11 1.86483391157848e-05
45568 11.125 1.8638203239331e-05
46080 11.25 1.86412997319069e-05
46592 11.375 1.86168777541312e-05
47104 11.5 1.85956240068238e-05
47616 11.625 1.85973312147915e-05
48128 11.75 1.86348571011143e-05
48640 11.875 1.86308995074049e-05
49152 12 1.86068823611045e-05
49664 12.125 1.858058549815e-05
50176 12.25 1.85891759114843e-05
