# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 05 2024 at 14:17:05+0200
# parameter filename: "TOV_pert_110_subgrid_2_dx_0-5.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_110_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.05-12.17.01-8067
# Run ID: run-TOV_pert_110_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.05-12.17.01-8067
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
95744 23.375 2.49795240892989e-05 2.49799598021558e-05 2.49797515729445e-05
96256 23.5 2.68164205995192e-05 2.68165820392832e-05 2.68164636356946e-05
96768 23.625 2.74563072991775e-05 2.74567594590881e-05 2.7456621156515e-05
97280 23.75 2.85582488918796e-05 2.85593898278636e-05 2.85595387610349e-05
97792 23.875 2.78916139973894e-05 2.78928247155357e-05 2.78929565236468e-05
98304 24 2.56242731762855e-05 2.56253009587916e-05 2.5625289449187e-05
98816 24.125 2.61863452559813e-05 2.61867422682358e-05 2.61864861009872e-05
99328 24.25 2.78712546425792e-05 2.78715662195208e-05 2.7871364533991e-05
99840 24.375 2.88759911090398e-05 2.88762354269139e-05 2.88760887345641e-05
100352 24.5 2.89786524178004e-05 2.8978656505704e-05 2.89785798900412e-05
100864 24.625 2.87915686087774e-05 2.87918139204726e-05 2.87917838700867e-05
101376 24.75 2.79681177278392e-05 2.79683132523236e-05 2.79683256375867e-05
101888 24.875 2.67209654351193e-05 2.67213252455408e-05 2.67216668355294e-05
102400 25 2.74853991214195e-05 2.74858639219945e-05 2.74863015537494e-05
102912 25.125 2.83806700700417e-05 2.83808161174743e-05 2.83806847237858e-05
103424 25.25 2.90965599624031e-05 2.90963990132491e-05 2.90962358529915e-05
103936 25.375 2.94937968669555e-05 2.94937178746996e-05 2.94934596603725e-05
104448 25.5 2.95333419939127e-05 2.95342081883424e-05 2.95340312606077e-05
104960 25.625 2.89268639163229e-05 2.89274352701235e-05 2.89275409068197e-05
105472 25.75 2.70472771230966e-05 2.70474242689123e-05 2.70475604827255e-05
105984 25.875 2.87180209960173e-05 2.87179263872404e-05 2.8717759321009e-05
106496 26 2.97900922581865e-05 2.97901240196163e-05 2.97903005561408e-05
107008 26.125 3.04397619909802e-05 3.0439930124374e-05 3.04397606379056e-05
107520 26.25 3.06165569739413e-05 3.06165444778172e-05 3.06165159972014e-05
108032 26.375 2.99576083051416e-05 2.99579187593874e-05 2.99577262695975e-05
108544 26.5 2.95005562223437e-05 2.95010426881375e-05 2.95008166299896e-05
109056 26.625 2.84990492757372e-05 2.84992596332441e-05 2.84992781498865e-05
109568 26.75 2.90520725717384e-05 2.90520878698059e-05 2.90520237443499e-05
110080 26.875 3.0225960574204e-05 3.02260533741787e-05 3.02262090518011e-05
110592 27 3.06950269460377e-05 3.06949310092317e-05 3.0695046827045e-05
111104 27.125 3.09947408422641e-05 3.09947970822437e-05 3.09946062505273e-05
111616 27.25 3.21437791682696e-05 3.21446662094467e-05 3.21443198974227e-05
112128 27.375 3.21407793232141e-05 3.2141363294719e-05 3.2141163721983e-05
112640 27.5 3.037994555074e-05 3.03801523058337e-05 3.037986518699e-05
113152 27.625 2.90878839617819e-05 2.90880755079665e-05 2.90883620509803e-05
113664 27.75 2.99330616148877e-05 2.9932845780325e-05 2.99328508692989e-05
114176 27.875 3.05767687154303e-05 3.05767959789044e-05 3.05767340392894e-05
114688 28 3.1651193400535e-05 3.16510354545265e-05 3.16512095990567e-05
115200 28.125 3.16698048145843e-05 3.16699203886699e-05 3.16697740965289e-05
115712 28.25 3.32659943262713e-05 3.32667653997831e-05 3.32666092444603e-05
116224 28.375 3.34586912322184e-05 3.34591535468223e-05 3.34590668383203e-05
116736 28.5 3.11003440624329e-05 3.1100460444115e-05 3.11003036730474e-05
117248 28.625 3.00515316254405e-05 3.00513937844335e-05 3.00513439187012e-05
117760 28.75 3.13627236698532e-05 3.13625991101811e-05 3.13626656361781e-05
118272 28.875 3.22361747970546e-05 3.2235957200474e-05 3.22356918257762e-05
118784 29 3.25959345914941e-05 3.25958554292898e-05 3.25959879417651e-05
119296 29.125 3.23730148915185e-05 3.23735162472316e-05 3.23733462648831e-05
119808 29.25 3.25344829579503e-05 3.25348751260467e-05 3.25347313069679e-05
120320 29.375 3.14504425210993e-05 3.14507128902448e-05 3.14506664639463e-05
120832 29.5 3.10571276321676e-05 3.10573860703612e-05 3.10571720129046e-05
121344 29.625 3.06395073608808e-05 3.06394289167018e-05 3.06394606545764e-05
121856 29.75 3.10693751195304e-05 3.10693423712427e-05 3.10691470112489e-05
122368 29.875 3.18802568625197e-05 3.18803107195329e-05 3.18801726090265e-05
122880 30 3.20286601441551e-05 3.20286326059377e-05 3.20285300225199e-05
123392 30.125 3.16229098595085e-05 3.1623010366557e-05 3.16228481626068e-05
123904 30.25 3.11950660589999e-05 3.11953341916139e-05 3.11953203773439e-05
124416 30.375 3.11662216522541e-05 3.11663435679913e-05 3.11663041561582e-05
124928 30.5 3.20837945628849e-05 3.20838110824864e-05 3.20838408436242e-05
125440 30.625 3.26070149855118e-05 3.26072100835583e-05 3.26070183446982e-05
125952 30.75 3.18978683626496e-05 3.18979722075671e-05 3.18977617781022e-05
126464 30.875 3.24048063387473e-05 3.24051091034219e-05 3.24050511062659e-05
126976 31 3.32522655743494e-05 3.32522762272367e-05 3.32521496572727e-05
127488 31.125 3.35825742462757e-05 3.35825603151482e-05 3.35824163721089e-05
128000 31.25 3.35278802396085e-05 3.35281137574542e-05 3.35280773116071e-05
128512 31.375 3.29751033576532e-05 3.29751968599581e-05 3.29752098759864e-05
129024 31.5 3.31558701801908e-05 3.31557096605835e-05 3.31557162970432e-05
129536 31.625 3.38187472513975e-05 3.38185838754051e-05 3.38185735254703e-05
130048 31.75 3.36891784477795e-05 3.36891834562364e-05 3.36891116811806e-05
130560 31.875 3.40522942045266e-05 3.4052376454327e-05 3.40524471976239e-05
131072 32 3.40849496509244e-05 3.40849190536494e-05 3.4084681917197e-05
131584 32.125 3.51506065763328e-05 3.51506953834187e-05 3.51505125335379e-05
132096 32.25 3.56434814604695e-05 3.56436084131083e-05 3.56433760249332e-05
132608 32.375 3.6430107914576e-05 3.64301326344248e-05 3.64299634735643e-05
133120 32.5 3.63856059599376e-05 3.63856064175029e-05 3.63854655136484e-05
133632 32.625 3.71817426551225e-05 3.71817978386423e-05 3.71819859970479e-05
134144 32.75 3.83724323776064e-05 3.83724221949116e-05 3.83726784498459e-05
134656 32.875 3.95848328444161e-05 3.95846854729195e-05 3.9584639946312e-05
135168 33 3.97591227960738e-05 3.97589986936076e-05 3.97587584914716e-05
135680 33.125 4.00904263752844e-05 4.00902265406841e-05 4.00905077472e-05
136192 33.25 4.04335883194663e-05 4.04336217556751e-05 4.04337726832426e-05
136704 33.375 4.14490725104621e-05 4.14488458959454e-05 4.14490031293715e-05
137216 33.5 4.20362355499358e-05 4.20363020979905e-05 4.20361868439343e-05
137728 33.625 4.37761282880456e-05 4.37761733373671e-05 4.37758910949147e-05
138240 33.75 4.43264463078236e-05 4.43265019798038e-05 4.43261325967182e-05
138752 33.875 4.47671409134219e-05 4.4767229719422e-05 4.47668960029592e-05
139264 34 4.56610158861187e-05 4.56611277815584e-05 4.56609794443347e-05
139776 34.125 4.64977199444713e-05 4.64979605445899e-05 4.64979893433631e-05
140288 34.25 4.72963445361859e-05 4.72960499683496e-05 4.72956708496674e-05
140800 34.375 4.9391362221085e-05 4.93912125052984e-05 4.93911403915807e-05
141312 34.5 4.97568059324733e-05 4.97568451485275e-05 4.97569858651035e-05
141824 34.625 4.88139321532894e-05 4.88141057579977e-05 4.88143355927193e-05
142336 34.75 4.67609874437071e-05 4.67610380979249e-05 4.67610857060355e-05
142848 34.875 4.75273838515402e-05 4.75274186917248e-05 4.75272016493253e-05
143360 35 4.91173664608088e-05 4.91173725922946e-05 4.91172348740927e-05
143872 35.125 5.11766241029623e-05 5.11766293317373e-05 5.11766407953087e-05
144384 35.25 5.16191386388904e-05 5.16191270799779e-05 5.16191238001885e-05
144896 35.375 5.26380172196395e-05 5.26381743086477e-05 5.26380877799731e-05
145408 35.5 5.24701901702463e-05 5.2470201333171e-05 5.24702066167965e-05
145920 35.625 5.36874071221368e-05 5.36880452403071e-05 5.3687418562782e-05
146432 35.75 5.35255462108326e-05 5.35259738417153e-05 5.35255589384461e-05
146944 35.875 5.03797119998112e-05 5.03797968219675e-05 5.03797955259411e-05
147456 36 4.57154409982786e-05 4.57155030952301e-05 4.57154558884561e-05
147968 36.125 4.66378462433128e-05 4.66380648739321e-05 4.66378619284131e-05
148480 36.25 4.76223285210831e-05 4.7622396310859e-05 4.7622112089452e-05
148992 36.375 4.87891112649037e-05 4.87890451683064e-05 4.87881477250156e-05
149504 36.5 5.0652634578196e-05 5.06529960470834e-05 5.06525553176294e-05
150016 36.625 4.99567102321353e-05 4.99570919956852e-05 4.99567123148797e-05
150528 36.75 4.93423367053106e-05 4.93423713455311e-05 4.93423169640395e-05
151040 36.875 4.78648678852666e-05 4.78649277413949e-05 4.78648681371559e-05
151552 37 4.75211700824704e-05 4.75212461945765e-05 4.75215165147596e-05
152064 37.125 4.73158824709593e-05 4.73161790242328e-05 4.73164785434535e-05
152576 37.25 5.05664633314661e-05 5.0566747400657e-05 5.05663202266134e-05
153088 37.375 5.25732123389457e-05 5.25733973955832e-05 5.25729901258199e-05
153600 37.5 5.2604406339735e-05 5.26045174694713e-05 5.26044956054007e-05
154112 37.625 5.16088526611242e-05 5.1608831332558e-05 5.16089350930877e-05
154624 37.75 5.04061311821896e-05 5.04060200666122e-05 5.04067555167806e-05
155136 37.875 4.90679593622569e-05 4.9067649062936e-05 4.90683699051545e-05
155648 38 4.80674813699698e-05 4.80676191589891e-05 4.80676634673453e-05
156160 38.125 5.00203439186596e-05 5.002051654034e-05 5.00202502867565e-05
156672 38.25 5.23357241862792e-05 5.23360248316757e-05 5.23357895645446e-05
157184 38.375 5.32589442500108e-05 5.32589195350304e-05 5.32590866533021e-05
157696 38.5 5.52488290842923e-05 5.52484761166881e-05 5.52484248642169e-05
158208 38.625 5.52280176623441e-05 5.52275235481459e-05 5.52274394424007e-05
158720 38.75 5.53343766166175e-05 5.53348727099099e-05 5.5335334799259e-05
159232 38.875 5.78245639588589e-05 5.78250815687604e-05 5.78257739049881e-05
159744 39 6.14000148216224e-05 6.14003778079726e-05 6.1400089064908e-05
160256 39.125 6.56825892356753e-05 6.56824556772314e-05 6.56828350994986e-05
160768 39.25 6.88720764074116e-05 6.887195725933e-05 6.88721731122836e-05
161280 39.375 7.02063154716514e-05 7.0206248614736e-05 7.02065039664324e-05
161792 39.5 7.01050886154804e-05 7.01051204410692e-05 7.01057339872293e-05
162304 39.625 6.88609108811634e-05 6.88610590499393e-05 6.88619474159397e-05
162816 39.75 6.62447357924438e-05 6.6244917684058e-05 6.62455678938623e-05
163328 39.875 6.54169742298119e-05 6.5417339068615e-05 6.54172909182074e-05
163840 40 6.62011012997722e-05 6.62013420124191e-05 6.62012472870295e-05
164352 40.125 6.76189825890207e-05 6.76190460367763e-05 6.76192517109978e-05
164864 40.25 6.76200368855748e-05 6.76200082849056e-05 6.76203358680451e-05
165376 40.375 6.51470977948881e-05 6.51469851095587e-05 6.51472411526645e-05
165888 40.5 6.14422877277601e-05 6.14420340389714e-05 6.14421813476625e-05
166400 40.625 6.21701277975822e-05 6.21703330311815e-05 6.21703057211413e-05
166912 40.75 6.6491076632842e-05 6.64911109757788e-05 6.64910916646573e-05
167424 40.875 6.94876474904408e-05 6.94875889991003e-05 6.94875457993251e-05
167936 41 7.06082823807592e-05 7.06082614219801e-05 7.06075551057495e-05
168448 41.125 7.06534170582744e-05 7.06534427998745e-05 7.06527982337039e-05
168960 41.25 6.92767501292646e-05 6.92768699797502e-05 6.92762520061951e-05
169472 41.375 6.82994405295019e-05 6.82996096218279e-05 6.82989292432808e-05
169984 41.5 7.21811714559941e-05 7.21809791221562e-05 7.21803150295473e-05
170496 41.625 7.58317321626998e-05 7.58318041828594e-05 7.58314394142749e-05
171008 41.75 7.63970480775616e-05 7.63972809464091e-05 7.63967519673098e-05
