# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 05 2024 at 14:17:05+0200
# parameter filename: "TOV_pert_110_subgrid_2_dx_0-5.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_110_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.05-12.17.01-8067
# Run ID: run-TOV_pert_110_subgrid_2_dx_0-5-MacBook-Pro-di-Federico.local-Federico-2024.06.05-12.17.01-8067
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
507904 124 81.9875812044396 81.9467060184883 5447.95578789711 5444.7270359993 5274.72600913048 0 173.356422424316 2976 445594.122893384 445594.122893384 2426138368 2426138368 364983.933053179 364983.933053179 1987237888 1987237888 475.749611797546 2962332.5888519 8929.24421547521 2953403.34463643 82496 514196665 1547017 512649648 0 0 0 0 5439.5115044117 1717595270.25915 634154
508416 124.125 81.9875801516267 81.9470259285561 5453.44449400902 5450.21574211121 5280.01610660553 0 173.447479963303 2979 445594.117171453 445594.117171453 2428584072 2428584072 364983.928366374 364983.928366374 1989241152 1989241152 475.804458747682 2964900.76220162 8927.66186194071 2955973.10033968 82522 514198180 1548532 512649648 0 0 0 0 5445.08895015717 1717595275.74785 634793
508928 124.25 81.9889018617405 81.9473490639322 5458.84518098831 5455.6164290905 5285.27407169342 0 173.641238451004 2982 445601.300530814 445601.300530814 2431029776 2431029776 364989.81222035 364989.81222035 1991244416 1991244416 475.770422482577 2962561.67912349 8929.57938850724 2953632.09973498 82620 514231173 1550133 512681040 0 0 0 0 5450.4807779789 1717595281.14854 635432
509440 124.375 81.9915016767349 81.9476789521049 5464.16056609154 5460.93181419373 5290.44390916824 0 173.736112833023 2985 445615.43025955 445615.43025955 2433475480 2433475480 365001.385810984 365001.385810984 1993247680 1993247680 475.728703646946 2960179.74388641 8931.14700385394 2951248.59688256 82646 514232751 1551711 512681040 0 0 0 0 5455.78808951378 1717595286.46393 636071
509952 124.5 81.9910146107327 81.9480304411624 5469.68141293526 5466.45266103745 5295.76456451416 0 174.053011417389 2988 445612.783105617 445612.783105617 2435921184 2435921184 364999.217540344 364999.217540344 1995250944 1995250944 475.779090704605 2962504.58007667 8930.08362386817 2953574.49645281 82828 516261914 1553306 514708608 0 0 0 0 5461.2992784977 1717595291.98477 636710
510464 124.625 81.9913955504968 81.9483679255271 5475.14439606667 5471.91564416885 5301.0185880661 0 174.144309043884 2991 445614.853474294 445614.853474294 2438366888 2438366888 365000.913369045 365000.913369045 1997254208 1997254208 475.805401573392 2964886.47448703 8928.28592068879 2955958.18856634 82854 516263475 1554867 514708608 0 0 0 0 5466.75442171097 1717595297.44776 637349
510976 124.75 81.992456401729 81.9487091079963 5480.56190800667 5477.33315610886 5306.29567122459 0 174.333045482635 2994 445620.619092298 445620.619092298 2440812592 2440812592 365005.635958118 365005.635958118 1999257472 1999257472 475.777761263556 2962595.74162737 8930.30703329037 2953665.43459408 82952 516296466 1556466 514740000 0 0 0 0 5472.16325569153 1717595302.86527 637988
511488 124.875 81.9936297234858 81.949056480142 5485.97175908089 5482.74300718307 5311.56345868111 0 174.42866563797 2997 445626.995976107 445626.995976107 2443258296 2443258296 365010.859231976 365010.859231976 2001260736 2001260736 475.745705965864 2960282.43390101 8932.07488651132 2951350.3590145 82978 516298049 1558049 514740000 0 0 0 0 5477.56456685066 1717595308.27512 638627
512000 125 81.9947900067435 81.9494186056217 5491.38232803345 5488.15357613564 5316.77300047874 0 174.73659157753 3000 445633.301997006 445633.301997006 2445704000 2445704000 365016.024462376 365016.024462376 2003264000 2003264000 475.793596845351 2962583.73045929 8930.93754977925 2953652.79290951 83160 518327199 1559631 516767568 0 0 0 0 5482.96660971642 1717595313.68569 639266
512512 125.125 81.995549412018 81.949775792864 5496.81960201263 5493.59085011482 5322.00878429413 0 174.830308675766 3003 445637.429287045 445637.429287045 2448149704 2448149704 365019.405105149 365019.405105149 2005267264 2005267264 475.840117251475 2965082.47467072 8929.2185710928 2956153.25609963 83186 518328712 1561144 516767568 0 0 0 0 5488.39533376694 1717595319.12296 639905
513024 125.25 81.9955085376584 81.9501442023217 5502.31044602394 5499.08169412613 5327.35629653931 0 175.024960517883 3006 445637.207139078 445637.207139078 2450595408 2450595408 365019.223144853 365019.223144853 2007270528 2007270528 475.804662222722 2962751.32385771 8931.01423774593 2953820.30961996 83284 518361693 1562733 516798960 0 0 0 0 5493.87778520584 1717595324.61381 640544
513536 125.375 81.9958565884175 81.9505013939382 5507.77518606186 5504.54643416405 5332.67525672913 0 175.121114015579 3009 445639.098759375 445639.098759375 2453041112 2453041112 365020.772561643 365020.772561643 2009273792 2009273792 475.76261348283 2960384.13022419 8932.56785402716 2951451.56237016 83310 518363274 1564314 516798960 0 0 0 0 5499.33362412453 1717595330.07855 641183
514048 125.5 81.9963248464467 81.95086970747 5513.23180198669 5510.00305008888 5337.92862939835 0 175.428714752197 3012 445641.643693898 445641.643693898 2455486816 2455486816 365022.857104871 365022.857104871 2011277056 2011277056 475.804281054659 2962638.82354015 8931.36716741922 2953707.45637273 83492 520392438 1565910 518826528 0 0 0 0 5504.78223800659 1717595335.53516 641822
514560 125.625 81.9970855432665 81.9512264390866 5518.66868495941 5515.4399330616 5343.16540312767 0 175.522787809372 3015 445645.778003353 445645.778003353 2457932520 2457932520 365026.243497214 365026.243497214 2013280320 2013280320 475.85434943642 2965151.25283476 8930.02104372358 2956221.23179104 83518 520393995 1567467 518826528 0 0 0 0 5510.2110388279 1717595340.97204 642461
515072 125.75 81.9987349551806 81.9515963387894 5524.04563093185 5520.81687903404 5348.39440631866 0 175.718408584595 3018 445654.7423885 445654.7423885 2460378224 2460378224 365033.586180567 365033.586180567 2015283584 2015283584 475.806531859068 2962751.49886386 8931.61435939226 2953819.88450447 83616 520426986 1569066 518857920 0 0 0 0 5515.57968759537 1717595346.34899 643100
515584 125.875 82.0002130640042 81.9519789713861 5529.43390512466 5526.20515322685 5353.64331746101 0 175.809853792191 3021 445662.775758861 445662.775758861 2462823928 2462823928 365040.166274332 365040.166274332 2017286848 2017286848 475.782014905309 2960501.77610057 8933.51015473469 2951568.26594583 83642 520428569 1570649 518857920 0 0 0 0 5520.95950913429 1717595351.73727 643739
516096 126 82.0015252315986 81.9523752213712 5534.83317899704 5531.60442709923 5358.83605122566 0 176.12331867218 3024 445669.907255604 445669.907255604 2465269632 2465269632 365046.007647896 365046.007647896 2019290112 2019290112 475.814583228778 2962691.99164056 8932.15144989235 2953759.84019066 83824 522457726 1572238 520885488 0 0 0 0 5526.35026907921 1717595357.13654 644378
516608 126.125 82.0024293136565 81.9527696761442 5540.25983500481 5537.03108310699 5364.06190252304 0 176.217371702194 3027 445674.820849171 445674.820849171 2467715336 2467715336 365050.032347984 365050.032347984 2021293376 2021293376 475.862564441141 2965182.46633835 8930.47936395531 2956251.98697439 83850 522459242 1573754 520885488 0 0 0 0 5531.76896262169 1717595362.56319 645017
