# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 04 2024 at 22:39:58+0200
# parameter filename: "TOV_pert_110_subgrid_2_dx_1-0.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_110_subgrid_2_dx_1-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.39.55-1626
# Run ID: run-TOV_pert_110_subgrid_2_dx_1-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.39.55-1626
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
44544 21.75 0.0279379937647985 0.0279382173070818 0.027947209177301
45056 22 0.0281338674102746 0.028133674686819 0.0281404221610175
45568 22.25 0.0283753455929097 0.0283749179840621 0.0283808788277583
46080 22.5 0.0286056637029846 0.0286054600234063 0.0286095041339137
46592 22.75 0.028941352547273 0.0289419410909539 0.0289418675847093
47104 23 0.0294025658508242 0.0294031371234088 0.0294030695396217
47616 23.25 0.0298587409470709 0.0298592940027595 0.029859232682996
48128 23.5 0.0303089019644284 0.0303094359608588 0.0303093811703744
48640 23.75 0.0307520257288034 0.0307525399789686 0.0307524919169028
49152 24 0.0311870991724732 0.0311875931610323 0.0311875519292088
49664 24.25 0.0316131367166051 0.0316136101592511 0.0316135757968082
50176 24.5 0.0320290617306396 0.0320295146634871 0.0320294870969658
50688 24.75 0.0324299460619331 0.0324303821509051 0.032430361072317
51200 25 0.0328136725730876 0.0328140913677193 0.0328140765772215
51712 25.25 0.03317981686831 0.0331802186548882 0.0331802099141832
52224 25.5 0.0335276720349027 0.0335280572866981 0.0335280543748751
52736 25.75 0.0338564634002112 0.0338568325711578 0.0338568353567177
53248 26 0.0341657644797869 0.0341661185984711 0.034166126677136
53760 26.25 0.0344548519652958 0.0344551935366085 0.0344552063473297
54272 26.5 0.0347222185479861 0.0347225488877064 0.0347225660442417
54784 26.75 0.0349680323295387 0.0349683505588411 0.0349683718933911
55296 27 0.0351925062683107 0.0351928111737707 0.0351928364272663
55808 27.25 0.0353957751105077 0.0353960654524857 0.0353960944196691
56320 27.5 0.035577859509112 0.0355781340094823 0.0355781663553175
56832 27.75 0.0357387077277125 0.0357389657406909 0.0357390009907589
57344 28 0.035879675288486 0.0358799198421469 0.0358799552822567
57856 28.25 0.0360020917432011 0.03600232247221 0.036002357829286
58368 28.5 0.0361067703034695 0.0361069870605324 0.0361070219955157
58880 28.75 0.0361947249519279 0.0361949277079806 0.0361949619444514
59392 29 0.0362669419027912 0.0362671306350132 0.0362671638801674
59904 29.25 0.0363241585255069 0.0363243332542229 0.036324364994884
60416 29.5 0.0363668038521302 0.036366964558764 0.0363669942287189
60928 29.75 0.0363951577714804 0.0363953041614932 0.0363953312589409
61440 30 0.0364098917921693 0.0364100212790687 0.0364100457163
61952 30.25 0.0364122041822992 0.0364123192664889 0.0364123382592559
62464 30.5 0.0364054384428451 0.0364055425225882 0.0364055526868318
62976 30.75 0.0363893128898663 0.0363894053156714 0.0363894058940254
63488 31 0.0363626507501364 0.0363627417444418 0.0363627294596523
64000 31.25 0.0363242809983796 0.0363244080947325 0.0363243799751012
64512 31.5 0.0363024091586132 0.0363003513756601 0.0362998211365831
65024 31.75 0.0363294147734453 0.0363284557947748 0.0363260697584594
65536 32 0.0363458917446976 0.0363449830871489 0.0363424172269471
66048 32.25 0.0364130907020554 0.0364152513647792 0.0364079660189378
66560 32.5 0.0364932310123689 0.0364954889722276 0.0364882926097455
67072 32.75 0.0365597779006744 0.0365621128530484 0.0365550015692856
67584 33 0.0366138618397631 0.0366162817184515 0.0366092324659939
68096 33.25 0.0366559279413468 0.0366584269560738 0.036651451159152
68608 33.5 0.0366862436320572 0.0366888079294965 0.0366818998071534
69120 33.75 0.0367049611281884 0.0367075750714133 0.0367007006552711
69632 34 0.0367119446380828 0.0367145990663068 0.0367077548649023
70144 34.25 0.0367068954803911 0.0367095807538637 0.0367027898132223
70656 34.5 0.036689578134118 0.0366923211790333 0.0366855792805611
71168 34.75 0.0366597767015641 0.0366625937952209 0.0366559156435605
71680 35 0.0366369316810934 0.0366402229139073 0.0366304612802999
72192 35.25 0.0366803527391475 0.0366837259603107 0.0366742586968974
72704 35.5 0.036709508131172 0.0367129355563882 0.0367038762981356
73216 35.75 0.036725525719936 0.0367289302151134 0.0367204144233109
73728 36 0.036728736919521 0.0367320883333039 0.0367240297929928
74240 36.25 0.0367190661890924 0.0367222653732513 0.0367152356947013
74752 36.5 0.0367846302895489 0.0368077980994947 0.0368033005361505
75264 36.75 0.0368795174989474 0.0369043457124439 0.036899634953077
75776 37 0.0369492966887654 0.0369755875591507 0.0369706285556408
76288 37.25 0.0369948142906744 0.0370224879204721 0.0370172671001296
76800 37.5 0.0370162987749038 0.0370452044875603 0.0370397066650078
77312 37.75 0.0370128775760831 0.0370429490971912 0.0370371665889092
77824 38 0.0369865348739391 0.0370176974391911 0.0370116255093249
78336 38.25 0.0369391103788964 0.0369711857625955 0.0369648582756473
78848 38.5 0.0368722640745862 0.0369049602418507 0.0368983501465914
79360 38.75 0.0367903814339758 0.0368206087862553 0.0368137096979635
79872 39 0.0367592200567109 0.0367632570092056 0.0367439509053982
80384 39.25 0.0367824977669431 0.0367860421179908 0.0367666158101231
80896 39.5 0.0367834161811579 0.0368090825772554 0.0368033563635675
81408 39.75 0.036799236106595 0.0368516619564586 0.0368447130080455
81920 40 0.0368259823024448 0.0368761309658165 0.0368680906542721
82432 40.25 0.0368352935338458 0.0368831611421842 0.036874080597397
82944 40.5 0.0368281683991554 0.0368738172224549 0.0368637677556414
83456 40.75 0.0368056205649081 0.0368490783601127 0.0368380862861037
83968 41 0.0367693519632914 0.0368104702657566 0.0367985968072679
84480 41.25 0.036719786743858 0.0367586931788997 0.0367460670267082
84992 41.5 0.0366574332233725 0.0366942770406447 0.0366809830671134
85504 41.75 0.0365827409354781 0.0366176984263365 0.0366038325294898
86016 42 0.036496127351226 0.0365293650137791 0.0365150339342246
86528 42.25 0.0363980724863231 0.036429745288874 0.0364150598836737
87040 42.5 0.0362891008136697 0.0363193603623733 0.0363044270055808
87552 42.75 0.0361696522308665 0.0361986509157678 0.0361852167132321
88064 43 0.0361062167946166 0.0361158247177408 0.0361247360910828
88576 43.25 0.0360350801855845 0.0360438870175558 0.0360524137819256
89088 43.5 0.0359525618037062 0.0359606074913017 0.0359687597463246
89600 43.75 0.0358591540576132 0.035866485153577 0.0358742770656971
90112 44 0.0357552256735466 0.035761886245891 0.0357693376379789
90624 44.25 0.0356407858263527 0.0356467094893002 0.0356539207395404
91136 44.5 0.035515687015072 0.0355209277841365 0.0355279109492991
91648 44.75 0.0353784722631518 0.0353829182082069 0.0353896110726431
92160 45 0.0352263887098701 0.0352301291862597 0.0352365410494799
92672 45.25 0.0350601352981082 0.0350632786678255 0.0350694245557079
93184 45.5 0.0348804949133627 0.0348831434401883 0.0349275772898221
93696 45.75 0.0348318609026087 0.0348112999397639 0.034878653074368
94208 46 0.0347735542263581 0.0347538380392144 0.0348180231616524
94720 46.25 0.0347036201539064 0.034684748075067 0.0347456575201659
95232 46.5 0.0346218104248527 0.0346062051510316 0.0346614162267103
95744 46.75 0.0345281157394107 0.0345322248705475 0.0345652197942685
96256 47 0.034439877172939 0.0344476851625655 0.0344571193315546
96768 47.25 0.0343457609251498 0.0343525934846816 0.0343371837175169
97280 47.5 0.0342410050104578 0.0342469592378906 0.034219508796092
97792 47.75 0.0341255941051432 0.0341307887650065 0.0341067567822851
98304 48 0.0339995333112473 0.0340041111272096 0.0339835079153615
98816 48.25 0.0338628048842994 0.0338669189768228 0.0338497257046364
99328 48.5 0.0337152635706506 0.0337190573890541 0.0337052538267234
99840 48.75 0.033556724189211 0.0335603005095183 0.0335498626543513
100352 49 0.0333868631008796 0.0333902354553593 0.0333832331520731
100864 49.25 0.0332050656418096 0.0332082528212927 0.0332047912936128
101376 49.5 0.0330109559439933 0.0330139742209542 0.0330141172839368
101888 49.75 0.0328041351718198 0.0328069882316746 0.0328107938346112
102400 50 0.032584204031275 0.0325868747876891 0.0325943973193021
102912 50.25 0.0323514773474784 0.0323538528145889 0.0323646978315391
103424 50.5 0.0321064756351944 0.0321085247011679 0.0321224458378512
103936 50.75 0.0318493374559615 0.0318510006932866 0.0318679341880389
104448 51 0.0315796423198386 0.0315805250597909 0.0315994349518096
104960 51.25 0.0312944290680534 0.0312942296567176 0.0313148361552342
105472 51.5 0.0309936342021891 0.0309923679412877 0.0310147096434271
105984 51.75 0.0306777095721712 0.0306755969322577 0.0306997250355509
106496 52 0.0303482414612583 0.0303452950167208 0.0303703753375342
107008 52.25 0.0300268229701967 0.0300022752796046 0.0300271902974605
107520 52.5 0.029734896567309 0.0297139737383118 0.029696033638929
108032 52.75 0.0294291245515993 0.0294113338415659 0.0293898047018795
108544 53 0.0291101099535187 0.0290951458299315 0.0290703174213373
109056 53.25 0.0287785396700068 0.028766343704642 0.0287383513102982
109568 53.5 0.0284401307054753 0.0284254147749445 0.02839446305897
110080 53.75 0.0281813805860512 0.0281659390072553 0.0281288411220661
110592 54 0.0279133351487191 0.0278984773585305 0.0278662872939566
111104 54.25 0.0276356163003211 0.0276213818865777 0.0275935427930106
111616 54.5 0.0273475684528425 0.0273332914550877 0.027308445775749
112128 54.75 0.027047152919436 0.027032420678858 0.0270101594838302
112640 55 0.0267354122014922 0.0267203258165667 0.026700185051486
113152 55.25 0.0264131161007025 0.0263977739975618 0.0263791727817636
113664 55.5 0.0260804201841082 0.0260808387993003 0.0260475646931536
114176 55.75 0.0257537260598019 0.0258055604376647 0.02575108842468
114688 56 0.0254844748113993 0.0255169466669581 0.0254631355799417
115200 56.25 0.0252189227243857 0.0252265661557074 0.0251990540873859
115712 56.5 0.0249474055873268 0.0249604263110471 0.0249329406371827
116224 56.75 0.0246694836834063 0.0246870978988735 0.0246597536557524
116736 57 0.0243845666231546 0.0244062537048154 0.0243790527561863
117248 57.25 0.0240927204396548 0.0241178984835468 0.024090870863868
117760 57.5 0.023794015148405 0.0238220871844408 0.0237952886014196
118272 57.75 0.0234873910371468 0.0235172732824406 0.0234918219457855
118784 58 0.0231707602763778 0.0232018519237451 0.0231776435717513
119296 58.25 0.0229079466203054 0.0229235245584778 0.0229168567759056
119808 58.5 0.0226389539698886 0.0226596487067351 0.0226521288699693
120320 58.75 0.0223617274494865 0.022387354187656 0.0223790298534874
120832 59 0.0220762891677427 0.0221066707400752 0.0220975766016175
121344 59.25 0.0217826611050849 0.0218176271645195 0.0218077890385293
121856 59.5 0.0214808941895207 0.0215202840298517 0.0215097086447764
122368 59.75 0.0211710961736159 0.0212147586648983 0.0212034579660112
122880 60 0.0208534427941452 0.0209011875541115 0.0208891907307831
123392 60.25 0.020526539220337 0.0205777836601541 0.0205652049905291
123904 60.5 0.0201894391207306 0.0202441486381757 0.0202309843490672
124416 60.75 0.0198424327695185 0.0199006946223723 0.019886875060132
124928 61 0.0194859600796598 0.0195477299160873 0.0195332678656393
125440 61.25 0.0191206133737061 0.0191857535449101 0.019170752518739
125952 61.5 0.0187470184735508 0.0188153562443294 0.0187998989032152
126464 61.75 0.0183665252227589 0.0184370093917055 0.018421175766505
126976 62 0.0179865902443913 0.0180510432909649 0.0180348182801378
127488 62.25 0.0176486665622949 0.0176627657065015 0.0176780754566959
128000 62.5 0.0173030150814219 0.0173166537398921 0.0173379446614155
128512 62.75 0.0169501607600649 0.0169636104855259 0.0169921678744265
129024 63 0.0165924661905478 0.0166040452316818 0.0166407709289158
129536 63.25 0.0162538378426233 0.0162474545713614 0.0162842557137317
130048 63.5 0.0159381940706093 0.0159302748875054 0.0159230605101603
130560 63.75 0.0156184610788119 0.0156091331581716 0.0155991609020116
131072 64 0.0152945575594969 0.0152840168887165 0.0152746943033513
131584 64.25 0.0149664548299416 0.0149548932624885 0.014946050215059
132096 64.5 0.0146341240645471 0.0146217320748655 0.0146132018006417
132608 64.75 0.0142975959964211 0.0142844907769582 0.0142760973101983
133120 65 0.0139559106040764 0.0139421044410619 0.013933469081112
133632 65.25 0.0136085634525745 0.0135949628371254 0.0135894005631463
134144 65.5 0.0132604756217326 0.0132657956124653 0.013252667650488
134656 65.75 0.0129230950957422 0.0129250925391959 0.0129147134279562
135168 66 0.0125757089255385 0.0125740067247298 0.0125754386071829
135680 66.25 0.0122193341142833 0.012213487228298 0.012234635078309
136192 66.5 0.0118890349031423 0.0118650349159955 0.0118902502847963
136704 66.75 0.0115617490810277 0.0115409792440721 0.0115418086185994
137216 67 0.011230665706662 0.0112129966524961 0.0111895649743277
137728 67.25 0.0108960280809473 0.010881346848924 0.010857295229938
138240 67.5 0.0105580348931785 0.0105462447539771 0.0105220441527311
138752 67.75 0.0102168876085597 0.0102078989190217 0.0101829471130304
139264 68 0.00987269256682136 0.00986622623276034 0.009840373799827
139776 68.25 0.00952540796445428 0.00952138448040674 0.00949466452013427
140288 68.5 0.00917534002345327 0.00917371739070562 0.00914617628739512
140800 68.75 0.0088227968594286 0.00882351335295345 0.0087952303191603
141312 69 0.00846821286891863 0.00847113605732506 0.00844214409274213
141824 69.25 0.00811173242816412 0.0081167593729652 0.00808731994432108
142336 69.5 0.00775351331287721 0.00776053165918362 0.00773090357548555
142848 69.75 0.00739386606437229 0.00740275128765545 0.0073731473695882
143360 70 0.00703305067868872 0.00704368309600604 0.00701431437605693
143872 70.25 0.00667129805520238 0.00668356274064773 0.00665462344309868
144384 70.5 0.00630879810199993 0.00632258635094209 0.0062942428301872
144896 70.75 0.00594565361195329 0.0059608718272717 0.00598023289164113
145408 71 0.00558725576133303 0.00562673695907988 0.00568567804907487
145920 71.25 0.0052907184973659 0.00533121848224819 0.00538983694876324
146432 71.5 0.0049931153154116 0.00503484071347135 0.00509291579579598
146944 71.75 0.00469485400287379 0.0047377580708725 0.00479500907719157
147456 72 0.00439605536962456 0.00444009687570352 0.00449621129650153
147968 72.25 0.00409680187888509 0.00414150826057334 0.00419642197169681
148480 72.5 0.00379724540185396 0.00384200193526565 0.00389507673956564
148992 72.75 0.00349714894576743 0.00354179360432613 0.00359234963372198
149504 73 0.00320643875067786 0.00324110043322865 0.00328859777795439
150016 73.25 0.00293335244519172 0.0029402399145052 0.00298405112306319
150528 73.5 0.00266080341425058 0.00266155443857384 0.0026789677000979
151040 73.75 0.0023890686731304 0.00238932269315855 0.0023970605922936
151552 74 0.00211840316635608 0.00211818404686591 0.00212533175005219
152064 74.25 0.0018488822318795 0.00185154988871588 0.00185491647088425
152576 74.5 0.00161631278110949 0.00162689014921538 0.00161917522271524
153088 74.75 0.00139154833196914 0.00140199058159557 0.00139299719696944
153600 75 0.00116659127781181 0.00117692320230451 0.00116665353196566
154112 75.25 0.000941413663116922 0.000952268292698557 0.000947731451981684
154624 75.5 0.0007626004140915 0.000780531484199944 0.000776272848134548
155136 75.75 0.000611468370656821 0.000614903921186729 0.0006028711564572
155648 76 0.000460601696951548 0.000463841380214112 0.000441829355046271
156160 76.25 0.000306409383483394 0.000309442640111542 0.00028847997955209
156672 76.5 0.000149000595570359 0.000151817027161569 0.000131966169749078
157184 76.75 4.00386537721614e-18 1.38652455309516e-18 5.15327764292192e-24
157696 77 2.1400797742289e-18 1.59081215214334e-18 9.00391242390697e-24
158208 77.25 1.65257472337199e-18 1.4202020113446e-18 6.5630660114003e-24
158720 77.5 1.97720947252144e-18 1.75748030306071e-18 4.07362312030397e-24
159232 77.75 3.34888379921412e-18 2.20627962383199e-18 4.11490685775516e-24
159744 78 2.43047420716361e-18 3.28929691687189e-18 7.52038726137315e-24
160256 78.25 2.93955407816796e-18 1.64412898579563e-18 5.40604063996811e-24
160768 78.5 2.03410513815565e-18 1.02305131955147e-18 5.30597860474446e-24
161280 78.75 1.87948793626387e-18 1.49872337289682e-18 5.95115874000179e-24
161792 79 1.85793019614848e-18 1.80057851686822e-18 5.93764296106738e-24
162304 79.25 1.71285537095024e-18 2.22859004963849e-18 5.22977798418325e-24
162816 79.5 2.13310575528472e-18 2.02458416882451e-18 5.11894148462406e-24
163328 79.75 2.20185259825169e-18 1.58781007064464e-18 6.87808500784536e-24
163840 80 2.62220710647415e-18 1.9911849293725e-18 8.68242078887925e-24
164352 80.25 1.99508243231662e-18 1.04972692810714e-18 4.21586425274019e-24
164864 80.5 2.46927296343022e-18 1.39069722404146e-18 5.44205540164906e-24
165376 80.75 2.27971600533623e-18 1.68059659477053e-18 6.31819169357219e-24
165888 81 2.67599400581127e-18 1.24223024979674e-18 6.3414114716661e-24
166400 81.25 1.90088654681831e-18 1.20510853169337e-18 9.14834099634884e-24
166912 81.5 1.7500467188549e-18 1.90223987257668e-18 6.57671298071726e-24
167424 81.75 2.00945815901832e-18 1.47431878914599e-18 7.76493198666512e-24
167936 82 1.98741966059718e-18 1.80791003955356e-18 5.26489384897584e-24
168448 82.25 2.05359167044484e-18 1.4692235802269e-18 4.73774510720605e-24
168960 82.5 2.2385920353248e-18 2.06780243136709e-18 3.02815470864775e-24
169472 82.75 2.12736334685869e-18 1.49354342907409e-18 5.60803533192597e-24
169984 83 2.01537247383831e-18 1.43422338194541e-18 6.09362287601146e-24
170496 83.25 1.89308670109521e-18 1.13077256641309e-18 4.41068771204751e-24
171008 83.5 1.97061584185683e-18 1.22447544930116e-18 7.04239048555421e-24
171520 83.75 2.44660701058403e-18 1.42185985685822e-18 7.98145130598447e-24
172032 84 1.69010126697307e-18 1.35869320224397e-18 6.55960062651223e-24
172544 84.25 1.40577932299715e-18 1.55966871764956e-18 6.09945942327867e-24
173056 84.5 1.8564894173032e-18 1.34585200897658e-18 4.44833309684405e-24
173568 84.75 1.77093367015443e-18 1.47097580522511e-18 4.96226812594359e-24
174080 85 1.90408532741911e-18 2.11624018246982e-18 4.15753839142402e-24
174592 85.25 2.23427732828088e-18 1.52179220015158e-18 6.92699173533483e-24
175104 85.5 2.15456624471176e-18 1.51346303107466e-18 4.53501356301393e-24
175616 85.75 1.87847267386111e-18 1.96155256104447e-18 6.04479072487352e-24
176128 86 2.05783009488225e-18 1.16977844530014e-18 6.92228818315671e-24
176640 86.25 2.02633960446598e-18 9.64970301245973e-19 5.05444742709645e-24
177152 86.5 2.08489619396295e-18 1.35692894154433e-18 5.51070290197952e-24
177664 86.75 2.13037983452391e-18 1.33351219372097e-18 8.34645621179717e-24
178176 87 1.99082302235306e-18 1.86633825974725e-18 7.44219881722027e-24
178688 87.25 2.19083635778094e-18 1.82187409462455e-18 5.51550719310225e-24
179200 87.5 1.82661458435354e-18 1.74393112571878e-18 6.21648642028188e-24
179712 87.75 2.11146803604822e-18 1.45699268008667e-18 6.25231679471902e-24
180224 88 2.01971481225837e-18 2.07972939912958e-18 5.92788464583654e-24
180736 88.25 1.92072713336022e-18 2.16431422473859e-18 3.83609375943797e-24
181248 88.5 1.87062696276405e-18 1.85795630110654e-18 5.40145877868395e-24
181760 88.75 1.77568550298777e-18 1.66375006784025e-18 5.55338850423788e-24
182272 89 2.57205879739383e-18 1.32155784954393e-18 9.12978423810242e-24
182784 89.25 2.80556683488099e-18 1.57984510959848e-18 8.29919442812005e-24
183296 89.5 2.31829680891521e-18 1.4656106675136e-18 5.80527626343949e-24
183808 89.75 2.31272142772499e-18 1.00885343601555e-18 5.57651469626498e-24
184320 90 2.47565951308606e-18 1.36715419347994e-18 4.9072850721608e-24
184832 90.25 2.17292257876042e-18 1.70447075276213e-18 3.86665589147557e-24
185344 90.5 3.32095423934624e-18 1.89559190968591e-18 4.27378151091255e-24
185856 90.75 2.85458426948661e-18 1.0348269466933e-18 6.62842959218279e-24
186368 91 2.40634776731968e-18 1.62891872931582e-18 7.40862573752743e-24
186880 91.25 2.50460881524568e-18 1.3471784117743e-18 8.13926016892922e-24
187392 91.5 2.21705681385227e-18 1.46126345995601e-18 7.18544318969926e-24
187904 91.75 2.13939865492362e-18 1.65992204162708e-18 6.06813346485782e-24
188416 92 2.55714251183409e-18 1.33731382646025e-18 6.36999757580084e-24
188928 92.25 2.40246301899242e-18 1.64074821699533e-18 3.9031824866566e-24
189440 92.5 2.23068885062546e-18 1.77734562950217e-18 4.25011226110788e-24
189952 92.75 2.57939081235468e-18 1.63601721329447e-18 4.90872019691208e-24
190464 93 2.24218039664877e-18 1.56689836887737e-18 6.21366054669929e-24
190976 93.25 1.88132207429919e-18 1.92623913762514e-18 8.49172247146397e-24
191488 93.5 1.85151756768595e-18 1.65813395161696e-18 7.30660707123747e-24
192000 93.75 2.58857483264322e-18 2.08475951846313e-18 6.133195281091e-24
192512 94 2.37551303512963e-18 1.1236085608163e-18 6.94773755108029e-24
193024 94.25 2.45190554698554e-18 1.60967725696006e-18 6.3786004408208e-24
193536 94.5 1.76230000950351e-18 2.11068077911865e-18 7.11422802917518e-24
194048 94.75 2.54617707773296e-18 2.37534726185288e-18 5.10280467874001e-24
194560 95 3.29964375589431e-18 2.1500337850482e-18 4.7633852937444e-24
195072 95.25 3.94301668246608e-18 2.3581274498317e-18 5.97788112064457e-24
195584 95.5 4.14202515730868e-18 1.49387536724711e-18 5.71709440373496e-24
196096 95.75 3.21826685146702e-18 1.73575691015e-18 9.82239533317858e-24
196608 96 2.93823373079968e-18 2.0723873895648e-18 7.3591232141036e-24
