# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 04 2024 at 22:39:58+0200
# parameter filename: "TOV_pert_110_subgrid_2_dx_1-0.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_110_subgrid_2_dx_1-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.39.55-1626
# Run ID: run-TOV_pert_110_subgrid_2_dx_1-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.39.55-1626
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 2.41663211341084e-05
512 0.25 2.69754998229788e-05
1024 0.5 3.12981279948909e-05
1536 0.75 3.51206289998573e-05
2048 1 3.83126590213883e-05
2560 1.25 4.07895144884618e-05
3072 1.5 4.24025969990445e-05
3584 1.75 4.31739056782695e-05
4096 2 4.33347292826242e-05
4608 2.25 4.32199900997594e-05
5120 2.5 4.3132751837491e-05
5632 2.75 4.32546941918567e-05
6144 3 4.36143672129395e-05
6656 3.25 4.4114404714135e-05
7168 3.5 4.46030639059997e-05
7680 3.75 4.49490422171009e-05
8192 4 4.50963205378931e-05
8704 4.25 4.50816441579756e-05
9216 4.5 4.50035596600658e-05
9728 4.75 4.49739620131789e-05
10240 5 4.50677146811945e-05
10752 5.25 4.52892548922246e-05
11264 5.5 4.55759082668288e-05
11776 5.75 4.58375054372189e-05
12288 6 4.60117369187398e-05
12800 6.25 4.60879660489971e-05
13312 6.5 4.61007287980995e-05
13824 6.75 4.6107688661197e-05
14336 7 4.61643346993785e-05
14848 7.25 4.62992529111035e-05
15360 7.5 4.64939943261189e-05
15872 7.75 4.66960142378095e-05
16384 8 4.6852575385402e-05
16896 8.25 4.69404094466557e-05
17408 8.5 4.69769434496181e-05
17920 8.75 4.700147392677e-05
18432 9 4.70484834592969e-05
18944 9.25 4.71359891352764e-05
19456 9.5 4.72665005975441e-05
19968 9.75 4.74235730475888e-05
20480 10 4.75750100508664e-05
20992 10.25 4.76918490073995e-05
21504 10.5 4.77637598105825e-05
22016 10.75 4.78066676277678e-05
22528 11 4.78568061757331e-05
23040 11.25 4.79460736222552e-05
23552 11.5 4.80772700740488e-05
24064 11.75 4.82253916903493e-05
24576 12 4.83649003666935e-05
25088 12.25 4.84822708991445e-05
25600 12.5 4.85705217472033e-05
26112 12.75 4.86362416352738e-05
26624 13 4.87011495241584e-05
27136 13.25 4.87863000826588e-05
27648 13.5 4.88971548209273e-05
28160 13.75 4.90225508735955e-05
28672 14 4.91465027204495e-05
29184 14.25 4.92569086263625e-05
29696 14.5 4.93496433109878e-05
30208 14.75 4.94321906053002e-05
30720 15 4.95138953006195e-05
31232 15.25 4.95967818240626e-05
31744 15.5 4.96821852228249e-05
32256 15.75 4.97782774881001e-05
32768 16 4.98903858647244e-05
33280 16.25 5.00094630187113e-05
33792 16.5 5.01197004028084e-05
34304 16.75 5.02139104823649e-05
34816 17 5.0295301205489e-05
35328 17.25 5.03670159795432e-05
35840 17.5 5.04337690369304e-05
36352 17.75 5.05083328222401e-05
36864 18 5.06043694165036e-05
37376 18.25 5.07211442677737e-05
37888 18.5 5.08425131720571e-05
38400 18.75 5.0949554520053e-05
38912 19 5.1030878171784e-05
39424 19.25 5.10918471617898e-05
39936 19.5 5.11554828336979e-05
40448 19.75 5.12411967376288e-05
40960 20 5.13479473218086e-05
41472 20.25 5.14564493502163e-05
41984 20.5 5.15463863020821e-05
42496 20.75 5.16129821031133e-05
43008 21 5.16654740663143e-05
43520 21.25 5.17201617788645e-05
44032 21.5 5.17920215258072e-05
44544 21.75 5.18875945298698e-05
45056 22 5.20002608818656e-05
45568 22.25 5.21132821030672e-05
46080 22.5 5.22118075786986e-05
46592 22.75 5.22901514766738e-05
47104 23 5.23525756164642e-05
47616 23.25 5.24102020079487e-05
48128 23.5 5.24708472502425e-05
48640 23.75 5.25331997648672e-05
49152 24 5.25959857241687e-05
49664 24.25 5.26683191808716e-05
50176 24.5 5.27654377032057e-05
50688 24.75 5.28869406593963e-05
51200 25 5.30074760868916e-05
51712 25.25 5.31016551483306e-05
52224 25.5 5.31674633265157e-05
52736 25.75 5.32218178466326e-05
53248 26 5.32812374738899e-05
53760 26.25 5.33517817289612e-05
54272 26.5 5.34327651871306e-05
54784 26.75 5.35199656805065e-05
55296 27 5.36133463855351e-05
55808 27.25 5.37181598814701e-05
56320 27.5 5.38310592942103e-05
56832 27.75 5.39377295066535e-05
57344 28 5.40242892156206e-05
57856 28.25 5.40921482709142e-05
58368 28.5 5.41565876246196e-05
58880 28.75 5.42286007546962e-05
59392 29 5.43096596625184e-05
59904 29.25 5.43969282141817e-05
60416 29.5 5.4490191116191e-05
60928 29.75 5.45907019562139e-05
61440 30 5.46936318245912e-05
61952 30.25 5.4790780111085e-05
62464 30.5 5.48737747157808e-05
62976 30.75 5.49406275312721e-05
63488 31 5.5000335215592e-05
64000 31.25 5.50651432599504e-05
64512 31.5 5.51425191949638e-05
65024 31.75 5.52294274071304e-05
65536 32 5.5317921996243e-05
66048 32.25 5.54038077602548e-05
66560 32.5 5.54870894198726e-05
67072 32.75 5.55701762523063e-05
67584 33 5.56530274575521e-05
68096 33.25 5.57325857102427e-05
68608 33.5 5.58034869850476e-05
69120 33.75 5.58645344117427e-05
69632 34 5.59249281200105e-05
70144 34.25 5.59992608462461e-05
70656 34.5 5.60948578895865e-05
71168 34.75 5.62023734151892e-05
71680 35 5.63042261731209e-05
72192 35.25 5.63889766160224e-05
72704 35.5 5.64565381613727e-05
73216 35.75 5.65134341523539e-05
73728 36 5.65682628652961e-05
74240 36.25 5.6633227154803e-05
74752 36.5 5.67193281975328e-05
75264 36.75 5.68249326442997e-05
75776 37 5.69318370530059e-05
76288 37.25 5.70182411879505e-05
76800 37.5 5.70810234415654e-05
77312 37.75 5.71366149200563e-05
77824 38 5.72000274025345e-05
78336 38.25 5.72700237351896e-05
78848 38.5 5.7337217497557e-05
79360 38.75 5.74011312155863e-05
79872 39 5.74731149030009e-05
80384 39.25 5.75630654954173e-05
80896 39.5 5.76626104387395e-05
81408 39.75 5.77458508057566e-05
81920 40 5.77930971536613e-05
82432 40.25 5.78084427880825e-05
82944 40.5 5.78123270831014e-05
83456 40.75 5.7823394099835e-05
83968 41 5.78512045683216e-05
84480 41.25 5.78999394508362e-05
84992 41.5 5.79673267793551e-05
85504 41.75 5.80434422156324e-05
86016 42 5.81162143754048e-05
86528 42.25 5.81783982858797e-05
87040 42.5 5.82312014379543e-05
87552 42.75 5.82811291713341e-05
88064 43 5.83324471189385e-05
88576 43.25 5.83840585748639e-05
89088 43.5 5.84315411401495e-05
89600 43.75 5.8470883031363e-05
90112 44 5.84996611620209e-05
90624 44.25 5.8517224707579e-05
91136 44.5 5.85295936408216e-05
91648 44.75 5.85529461629314e-05
92160 45 5.86029239233506e-05
92672 45.25 5.86795825534124e-05
93184 45.5 5.87633817169536e-05
93696 45.75 5.88295443410299e-05
94208 46 5.88680885808849e-05
94720 46.25 5.88868344908481e-05
95232 46.5 5.89002115255975e-05
95744 46.75 5.89149022274632e-05
96256 47 5.89276516372815e-05
96768 47.25 5.89386935820654e-05
97280 47.5 5.89595406717609e-05
97792 47.75 5.9003682956189e-05
98304 48 5.90694645249652e-05
98816 48.25 5.91391195001925e-05
99328 48.5 5.91950245703543e-05
99840 48.75 5.92282329482504e-05
100352 49 5.92361523287624e-05
100864 49.25 5.92226524603042e-05
101376 49.5 5.92015165874238e-05
101888 49.75 5.91934699832973e-05
102400 50 5.92135918664652e-05
102912 50.25 5.9260666169153e-05
103424 50.5 5.93193840513061e-05
103936 50.75 5.93713044104679e-05
104448 51 5.94046115180418e-05
104960 51.25 5.94168144289266e-05
105472 51.5 5.94130083881174e-05
105984 51.75 5.94025150735135e-05
106496 52 5.9394848586975e-05
107008 52.25 5.93961370736544e-05
107520 52.5 5.94071021804814e-05
108032 52.75 5.9424929523573e-05
108544 53 5.9447812673528e-05
109056 53.25 5.94756928237289e-05
109568 53.5 5.95055642419066e-05
110080 53.75 5.95283805224036e-05
110592 54 5.95346360666145e-05
111104 54.25 5.95243676687155e-05
111616 54.5 5.95082174723266e-05
112128 54.75 5.94975750209213e-05
112640 55 5.94964604019537e-05
113152 55.25 5.95033852670641e-05
113664 55.5 5.9518411210668e-05
114176 55.75 5.95417650592934e-05
114688 56 5.95664906063416e-05
115200 56.25 5.95799278183717e-05
115712 56.5 5.95751649994734e-05
116224 56.75 5.9559428050415e-05
116736 57 5.95466872686838e-05
117248 57.25 5.95421116685776e-05
117760 57.5 5.95395738121188e-05
118272 57.75 5.95338878828823e-05
118784 58 5.9530454307201e-05
119296 58.25 5.95389342603275e-05
119808 58.5 5.95591882428787e-05
120320 58.75 5.95790572455253e-05
120832 59 5.95853065829892e-05
121344 59.25 5.95753428211134e-05
121856 59.5 5.95576666167879e-05
122368 59.75 5.95421902077496e-05
122880 60 5.95330716033176e-05
123392 60.25 5.95294359190126e-05
123904 60.5 5.95312728337312e-05
124416 60.75 5.95412189032468e-05
124928 61 5.95593707234003e-05
125440 61.25 5.95782624778099e-05
125952 61.5 5.95862459261216e-05
126464 61.75 5.95771051107586e-05
126976 62 5.95554576358178e-05
127488 62.25 5.9533212785891e-05
128000 62.5 5.95215357043516e-05
128512 62.75 5.95253911087602e-05
129024 63 5.95420908177106e-05
129536 63.25 5.95620754367935e-05
130048 63.5 5.95748762353077e-05
130560 63.75 5.9575493928379e-05
131072 64 5.95649653260902e-05
131584 64.25 5.9546936815587e-05
132096 64.5 5.95258617878229e-05
132608 64.75 5.95086960255892e-05
133120 65 5.950302859759e-05
133632 65.25 5.95111924099129e-05
134144 65.5 5.95269571990145e-05
134656 65.75 5.95384602724706e-05
135168 66 5.95364257585194e-05
135680 66.25 5.95200788767304e-05
136192 66.5 5.94964679883549e-05
136704 66.75 5.94737865428532e-05
137216 67 5.94548765243893e-05
137728 67.25 5.94394212959901e-05
138240 67.5 5.94294307405986e-05
138752 67.75 5.94288626721773e-05
139264 68 5.94368642729066e-05
139776 68.25 5.9445196024692e-05
140288 68.5 5.94450690837178e-05
140800 68.75 5.94336603479593e-05
141312 69 5.94154210090809e-05
141824 69.25 5.93988387312106e-05
142336 69.5 5.93909317775318e-05
142848 69.75 5.93926079772144e-05
143360 70 5.93990500248662e-05
143872 70.25 5.94057307263799e-05
144384 70.5 5.94121543918848e-05
144896 70.75 5.94193188782616e-05
145408 71 5.94272504958878e-05
145920 71.25 5.9436673448953e-05
146432 71.5 5.9449252878082e-05
146944 71.75 5.94638390811446e-05
147456 72 5.94744896227373e-05
147968 72.25 5.94751157099585e-05
148480 72.5 5.94666120246622e-05
148992 72.75 5.94561005777429e-05
149504 73 5.94497270387669e-05
150016 73.25 5.94454547046211e-05
150528 73.5 5.94326430216529e-05
151040 73.75 5.94010585410826e-05
151552 74 5.93515819616641e-05
152064 74.25 5.9298340071981e-05
152576 74.5 5.92561027997389e-05
153088 74.75 5.92256742596606e-05
153600 75 5.91941525494759e-05
154112 75.25 5.91469981651339e-05
154624 75.5 5.90805396691302e-05
155136 75.75 5.9003716334732e-05
155648 76 5.89296072082572e-05
156160 76.25 5.88659186729714e-05
156672 76.5 5.88101474224789e-05
157184 76.75 5.87542708972348e-05
157696 77 5.86940724551793e-05
158208 77.25 5.86332405821757e-05
158720 77.5 5.85792056028333e-05
159232 77.75 5.85382146964748e-05
159744 78 5.85110875165854e-05
160256 78.25 5.84951426997556e-05
160768 78.5 5.84871688269816e-05
161280 78.75 5.84852370943994e-05
161792 79 5.84871289630991e-05
162304 79.25 5.84891524927336e-05
162816 79.5 5.84882957912367e-05
163328 79.75 5.84843377575309e-05
163840 80 5.84794338087473e-05
164352 80.25 5.84745201574489e-05
164864 80.5 5.84666758397141e-05
165376 80.75 5.84514722312327e-05
165888 81 5.84291093603083e-05
166400 81.25 5.84073971517457e-05
166912 81.5 5.83957694471574e-05
167424 81.75 5.8395807132779e-05
167936 82 5.83988842789628e-05
168448 82.25 5.83943747172696e-05
168960 82.5 5.83788891569486e-05
169472 82.75 5.83578529768129e-05
169984 83 5.83400464925543e-05
170496 83.25 5.8331671560456e-05
171008 83.5 5.8334075752617e-05
171520 83.75 5.8343907446615e-05
172032 84 5.83552418189225e-05
172544 84.25 5.83636523110975e-05
173056 84.5 5.83702887173879e-05
173568 84.75 5.8381756734017e-05
174080 85 5.84042823672877e-05
174592 85.25 5.84368988379715e-05
175104 85.5 5.84717481844707e-05
175616 85.75 5.85020276273304e-05
176128 86 5.85293038465652e-05
176640 86.25 5.85614464990237e-05
177152 86.5 5.86028659820945e-05
177664 86.75 5.86486352315607e-05
178176 87 5.86887137845687e-05
178688 87.25 5.87177865391525e-05
179200 87.5 5.87396741224526e-05
179712 87.75 5.87630041786035e-05
180224 88 5.87946949947818e-05
180736 88.25 5.88365568294163e-05
181248 88.5 5.88863631511258e-05
181760 88.75 5.8939609434275e-05
182272 89 5.89911786075954e-05
182784 89.25 5.90381387893976e-05
183296 89.5 5.90813337716416e-05
183808 89.75 5.91240538962333e-05
184320 90 5.91684413224382e-05
184832 90.25 5.92146682962846e-05
185344 90.5 5.92635657126143e-05
185856 90.75 5.93170768199288e-05
186368 91 5.93753133987462e-05
186880 91.25 5.94342747806808e-05
187392 91.5 5.9488947350823e-05
187904 91.75 5.9538948744867e-05
188416 92 5.95896523422762e-05
188928 92.25 5.96468812187823e-05
