# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 04 2024 at 22:39:58+0200
# parameter filename: "TOV_pert_110_subgrid_2_dx_1-0.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_110_subgrid_2_dx_1-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.39.55-1626
# Run ID: run-TOV_pert_110_subgrid_2_dx_1-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.39.55-1626
#
# HYDROBASE::press (hydrobase-press)
# 1:iteration 2:time 3:data
# data columns: 3:press
134656 65.75 7.7098938699264e-05
135168 66 7.70094394242253e-05
135680 66.25 7.69225731898357e-05
136192 66.5 7.68384271134266e-05
136704 66.75 7.67570266652461e-05
137216 67 7.66783970036765e-05
137728 67.25 7.66023027858978e-05
138240 67.5 7.65283738984204e-05
138752 67.75 7.64566428288942e-05
139264 68 7.63871195821271e-05
139776 68.25 7.63198449433289e-05
140288 68.5 7.62548954026526e-05
140800 68.75 7.61923142475933e-05
141312 69 7.6132083942793e-05
141824 69.25 7.60741820584392e-05
142336 69.5 7.60186294081519e-05
142848 69.75 7.59654314450544e-05
143360 70 7.59145008722683e-05
143872 70.25 7.58657006034926e-05
144384 70.5 7.58189722860332e-05
144896 70.75 7.57745456155208e-05
145408 71 7.57340519352255e-05
145920 71.25 7.5697776546917e-05
146432 71.5 7.56656254964995e-05
146944 71.75 7.5637595795834e-05
147456 72 7.56138699959148e-05
147968 72.25 7.55946578377105e-05
148480 72.5 7.55800836530552e-05
148992 72.75 7.55702139203945e-05
149504 73 7.55650847171503e-05
150016 73.25 7.55646763706189e-05
150528 73.5 7.55688737289424e-05
151040 73.75 7.55774767241511e-05
151552 74 7.55902530161176e-05
152064 74.25 7.56069659683335e-05
152576 74.5 7.56273545310954e-05
153088 74.75 7.56511158871864e-05
153600 75 7.56779356439635e-05
154112 75.25 7.57075370145123e-05
154624 75.5 7.57396875656563e-05
155136 75.75 7.57741551721525e-05
155648 76 7.58106808632061e-05
156160 76.25 7.5849001521273e-05
156672 76.5 7.58888942968897e-05
157184 76.75 7.59301976342128e-05
157696 77 7.597279587246e-05
158208 77.25 7.60165913841487e-05
158720 77.5 7.60611883344674e-05
159232 77.75 7.61030197042291e-05
159744 78 7.61412833132144e-05
160256 78.25 7.61765210209253e-05
160768 78.5 7.62095473069217e-05
161280 78.75 7.62413836058212e-05
161792 79 7.62731696706047e-05
162304 79.25 7.63064669876795e-05
162816 79.5 7.63425491052175e-05
163328 79.75 7.63820807998926e-05
163840 80 7.64256454501147e-05
164352 80.25 7.64736715444951e-05
164864 80.5 7.65264131518233e-05
165376 80.75 7.6584085290092e-05
165888 81 7.66471067727492e-05
166400 81.25 7.67153936049579e-05
166912 81.5 7.67886132632606e-05
167424 81.75 7.68662659189747e-05
167936 82 7.69477778954876e-05
168448 82.25 7.70325943730902e-05
168960 82.5 7.7120218107453e-05
169472 82.75 7.72104406587257e-05
169984 83 7.73035021602993e-05
170496 83.25 7.73991831690221e-05
171008 83.5 7.74972991552819e-05
171520 83.75 7.75977418072208e-05
172032 84 7.7700462594592e-05
172544 84.25 7.78051086711397e-05
173056 84.5 7.7911292092645e-05
173568 84.75 7.80191868938078e-05
174080 85 7.81291002906445e-05
174592 85.25 7.82414346120224e-05
175104 85.5 7.83566028893325e-05
175616 85.75 7.84749643243381e-05
176128 86 7.85968404649243e-05
176640 86.25 7.87225531691353e-05
177152 86.5 7.88524160834747e-05
177664 86.75 7.8986674703252e-05
178176 87 7.91254502309533e-05
178688 87.25 7.92687474555846e-05
179200 87.5 7.94165093017859e-05
179712 87.75 7.95686543927318e-05
180224 88 7.97250799893193e-05
180736 88.25 7.98856383398665e-05
181248 88.5 8.00501157452132e-05
181760 88.75 8.02182595202181e-05
182272 89 8.03898335078269e-05
182784 89.25 8.05647270434548e-05
183296 89.5 8.07433385277475e-05
183808 89.75 8.092563077092e-05
184320 90 8.11114545892613e-05
184832 90.25 8.13006906882571e-05
185344 90.5 8.14932476322905e-05
185856 90.75 8.16890390469615e-05
186368 91 8.18879915708625e-05
186880 91.25 8.20900783711516e-05
187392 91.5 8.22953221986601e-05
187904 91.75 8.25037559912032e-05
188416 92 8.27153960845792e-05
188928 92.25 8.29302640036754e-05
189440 92.5 8.31484185398567e-05
189952 92.75 8.33699647748084e-05
190464 93 8.35950419966469e-05
190976 93.25 8.38238010709979e-05
191488 93.5 8.40563791210001e-05
192000 93.75 8.42928773640223e-05
192512 94 8.45333662699689e-05
193024 94.25 8.47779230948119e-05
193536 94.5 8.50266605410488e-05
194048 94.75 8.52797059209294e-05
194560 95 8.55371504217634e-05
195072 95.25 8.57990270351291e-05
195584 95.5 8.60653383479677e-05
196096 95.75 8.63360916222364e-05
196608 96 8.66113040997079e-05
197120 96.25 8.68909860291806e-05
197632 96.5 8.71751250256684e-05
198144 96.75 8.74636892965277e-05
198656 97 8.77566382393808e-05
199168 97.25 8.80539281306514e-05
199680 97.5 8.83555214647547e-05
200192 97.75 8.86613990827233e-05
200704 98 8.89715571677392e-05
201216 98.25 8.92859863664862e-05
201728 98.5 8.96046591074373e-05
202240 98.75 8.99275465517341e-05
202752 99 9.02546483705147e-05
203264 99.25 9.05859978021265e-05
203776 99.5 9.0921631445139e-05
204288 99.75 9.12615562408855e-05
204800 100 9.16057516327927e-05
205312 100.25 9.1954204522909e-05
205824 100.5 9.23069374240229e-05
206336 100.75 9.2664001510674e-05
206848 101 9.30254471585675e-05
207360 101.25 9.33913008649148e-05
207872 101.5 9.37615582483648e-05
208384 101.75 9.41361866141342e-05
208896 102 9.45151351366665e-05
209408 102.25 9.48983521417207e-05
209920 102.5 9.52857978215206e-05
210432 102.75 9.56774407597827e-05
210944 103 9.60732461370713e-05
211456 103.25 9.6473179865919e-05
211968 103.5 9.68771869123378e-05
212480 103.75 9.72851674946552e-05
212992 104 9.76969860980765e-05
213504 104.25 9.81124959328639e-05
214016 104.5 9.85315779573653e-05
214528 104.75 9.89541649118382e-05
215040 105 9.93802171050833e-05
215552 105.25 9.98096512453331e-05
216064 105.5 0.000100242304065512
216576 105.75 0.000100677971862838
217088 106 0.000101116504798402
217600 106.25 0.000101557864068995
218112 106.5 0.000102002076985862
218624 106.75 0.000102449136964778
219136 107 0.000102898959335747
219648 107.25 0.000103351437831835
220160 107.5 0.000103806529189857
220672 107.75 0.000104264272185243
221184 108 0.000104724737688648
221696 108.25 0.000105187976025559
222208 108.5 0.000105654018549628
222720 108.75 0.000106122928552841
223232 109 0.000106594800890622
223744 109.25 0.000107069723022771
224256 109.5 0.000107547752132812
224768 109.75 0.000108028936669596
225280 110 0.0001085133526254
225792 110.25 0.000109001101380081
226304 110.5 0.000109492271570455
226816 110.75 0.000109986897472566
227328 111 0.000110484946714172
227840 111.25 0.000110986352930948
228352 111.5 0.00011149106916886
228864 111.75 0.000111999094974048
229376 112 0.000112510447621286
229888 112.25 0.000113025098370099
230400 112.5 0.000113542930830577
230912 112.75 0.000114063761593565
231424 113 0.000114587410428208
231936 113.25 0.000115113758622506
232448 113.5 0.00011564274353247
232960 113.75 0.000116174291986129
233472 114 0.000116708254033616
233984 114.25 0.0001172444067618
234496 114.5 0.00011778253722269
235008 114.75 0.000118322515756928
235520 115 0.00011886428936112
236032 115.25 0.000119407810695597
236544 115.5 0.000119952981518588
237056 115.75 0.000120499668932742
237568 116 0.000121047768803764
238080 116.25 0.000121597244555104
238592 116.5 0.000122148106912909
239104 116.75 0.000122700366969402
239616 117 0.000123254016042259
240128 117.25 0.000123809048187467
240640 117.5 0.000124365492932615
241152 117.75 0.000124923417455024
241664 118 0.000125482894336694
242176 118.25 0.000126043973038365
242688 118.5 0.000126606690899867
243200 118.75 0.000127171111611994
243712 119 0.000127737340149187
244224 119.25 0.000128305486339668
244736 119.5 0.000128875611896033
245248 119.75 0.000129447718570942
245760 120 0.000130021789139929
246272 120.25 0.000130597834057915
246784 120.5 0.000131175892292112
247296 120.75 0.000131756000955309
247808 121 0.000132338184851806
248320 121.25 0.000132922377305401
248832 121.5 0.000133508439664855
249344 121.75 0.000134096231964765
249856 122 0.000134685628461808
250368 122.25 0.000135276501134483
250880 122.5 0.000135868688298817
251392 122.75 0.00013646197993495
251904 123 0.000137056134021799
252416 123.25 0.000137650905399996
252928 123.5 0.00013824606080884
253440 123.75 0.000138841375960874
253952 124 0.00013943662824714
254464 124.25 0.00014003159217119
254976 124.5 0.000140626035418536
255488 124.75 0.000141219721036767
256000 125 0.0001418124269448
256512 125.25 0.00014240397575766
257024 125.5 0.000142994245443267
257536 125.75 0.000143583142305065
258048 126 0.000144170558694846
258560 126.25 0.000144756361512275
259072 126.5 0.000145340431971116
259584 126.75 0.000145922728146753
260096 127 0.000146503262084134
260608 127.25 0.000147082042580971
261120 127.5 0.000147659068240186
261632 127.75 0.000148234352567553
262144 128 0.00014880789511354
262656 128.25 0.000149379746058168
263168 128.5 0.00014995003584223
263680 128.75 0.000150518913929101
264192 129 0.000151086460609373
264704 129.25 0.000151652662771284
265216 129.5 0.000152217468949615
265728 129.75 0.000152780852401746
266240 130 0.000153342811746532
266752 130.25 0.000153903314256089
267264 130.5 0.00015446224613026
267776 130.75 0.000155019421636143
268288 131 0.000155574643325837
268800 131.25 0.000156127757652398
269312 131.5 0.000156678654520788
269824 131.75 0.000157227214774735
270336 132 0.000157773251408968
270848 132.25 0.000158316512602193
271360 132.5 0.000158856732925524
271872 132.75 0.000159393682491433
272384 133 0.000159927144750634
272896 133.25 0.000160456880847227
273408 133.5 0.000160982628724203
273920 133.75 0.000161504113920147
274432 134 0.000162021071710847
274944 134.25 0.000162533242619082
275456 134.5 0.000163040370106319
275968 134.75 0.00016354225228665
276480 135 0.000164038796054796
276992 135.25 0.000164530000681613
277504 135.5 0.000165015880545711
278016 135.75 0.000165496409166986
278528 136 0.000165971529999894
279040 136.25 0.000166441198040829
279552 136.5 0.000166905406193545
280064 136.75 0.000167364369701121
280576 137 0.000167819607852423
281088 137.25 0.000168271177710063
281600 137.5 0.00016871862894759
282112 137.75 0.000169161421944235
282624 138 0.000169598966812074
283136 138.25 0.000170030673381112
283648 138.5 0.000170455968376216
284160 138.75 0.00017087429035048
284672 139 0.000171285092698479
285184 139.25 0.000171687869678136
285696 139.5 0.000172082176110315
286208 139.75 0.000172467612160833
286720 140 0.000172843803358268
287232 140.25 0.000173210400542557
287744 140.5 0.00017356708905951
288256 140.75 0.000173913578501036
288768 141 0.000174249575155743
289280 141.25 0.000174574775077775
289792 141.5 0.000174888891302363
290304 141.75 0.000175191586878489
290816 142 0.00017548249901233
291328 142.25 0.000175761337455382
291840 142.5 0.000176027831271679
292352 142.75 0.000176282504432765
292864 143 0.000176525810286213
293376 143.25 0.000176757866144575
293888 143.5 0.000176978727868399
294400 143.75 0.000177188358647703
294912 144 0.000177386616589836
295424 144.25 0.000177573269821732
295936 144.5 0.000177748102379323
296448 144.75 0.000177910958090617
296960 145 0.000178061778018765
297472 145.25 0.000178200613027444
297984 145.5 0.000178327519788842
298496 145.75 0.000178442538271723
299008 146 0.000178545689487066
299520 146.25 0.000178635253351337
300032 146.5 0.000178703923082297
300544 146.75 0.000178751332696096
301056 147 0.000178778353320503
301568 147.25 0.00017878607402124
302080 147.5 0.000178775741391279
302592 147.75 0.000178748685120282
303104 148 0.000178706244762474
303616 148.25 0.000178649663445015
304128 148.5 0.000178580018537639
304640 148.75 0.000178498242826121
305152 149 0.000178405189701129
305664 149.25 0.000178301652279057
306176 149.5 0.000178188316159027
306688 149.75 0.000178065744687502
307200 150 0.00017793436409085
307712 150.25 0.000177794446572036
308224 150.5 0.000177647623339199
308736 150.75 0.000177498046478442
309248 151 0.000177346151031953
309760 151.25 0.000177192066319676
310272 151.5 0.000177035700554664
310784 151.75 0.000176876739926861
311296 152 0.000176714736845931
311808 152.25 0.000176549231402046
312320 152.5 0.00017637983030509
312832 152.75 0.000176206191344061
313344 153 0.000176027944201395
313856 153.25 0.000175844630946244
314368 153.5 0.000175655721013064
314880 153.75 0.000175460684402379
315392 154 0.000175259068910322
315904 154.25 0.000175050529867877
316416 154.5 0.000174834765082417
316928 154.75 0.000174611423949962
317440 155 0.000174380095376564
317952 155.25 0.000174140332528447
318464 155.5 0.000173891740611015
318976 155.75 0.000173634015051231
319488 156 0.000173366848895293
320000 156.25 0.000173089947008009
320512 156.5 0.000172802353052732
321024 156.75 0.000172499893930524
321536 157 0.000172181494025451
322048 157.25 0.00017184705330287
322560 157.5 0.000171496695709504
323072 157.75 0.000171130365191148
323584 158 0.000170747999931241
324096 158.25 0.00017034987019032
324608 158.5 0.000169936560321353
325120 158.75 0.00016950887323672
325632 159 0.00016906776825288
326144 159.25 0.000168614344280727
326656 159.5 0.000168149832273532
327168 159.75 0.00016767555748463
327680 160 0.000167192869442779
328192 160.25 0.000166703068932072
328704 160.5 0.000166207358710414
329216 160.75 0.000165706824666908
329728 161 0.000165202439726153
330240 161.25 0.000164695073578066
330752 161.5 0.000164185486212953
331264 161.75 0.000163674296898883
331776 162 0.000163161952878134
332288 162.25 0.000162648735018893
332800 162.5 0.00016213480347424
333312 162.75 0.000161620241421796
333824 163 0.000161105058728102
334336 163.25 0.000160589168076943
334848 163.5 0.000160072378271481
335360 163.75 0.000159554425017405
335872 164 0.000159035015275935
336384 164.25 0.00015851385256331
336896 164.5 0.00015799063678056
337408 164.75 0.000157465054318114
337920 165 0.000156936773510678
338432 165.25 0.000156405451545151
338944 165.5 0.000155870755048565
339456 165.75 0.000155332390244587
339968 166 0.000154790124940722
340480 166.25 0.000154243781716405
340992 166.5 0.000153693204619422
341504 166.75 0.000153138198085034
342016 167 0.000152578533645401
342528 167.25 0.000152014055249304
343040 167.5 0.000151444716519131
343552 167.75 0.000150870571242569
344064 168 0.000150291740888454
344576 168.25 0.000149708391307747
345088 168.5 0.000149120729651692
345600 168.75 0.000148529012818594
346112 169 0.000147933559529792
346624 169.25 0.000147334760732772
347136 169.5 0.00014673307613162
347648 169.75 0.00014612900731166
348160 170 0.000145523059882918
348672 170.25 0.000144915722368163
349184 170.5 0.000144307474056405
349696 170.75 0.000143698804703353
350208 171 0.000143090220281739
350720 171.25 0.000142482225625143
351232 171.5 0.00014187529418395
351744 171.75 0.00014126984187753
352256 172 0.000140666218437199
352768 172.25 0.000140064719821667
353280 172.5 0.000139465608348033
353792 172.75 0.00013886911946407
354304 173 0.000138275447622358
354816 173.25 0.00013768472544209
355328 173.5 0.000137097015066079
355840 173.75 0.000136512315003377
356352 174 0.000135930572868642
356864 174.25 0.000135351698582792
357376 174.5 0.000134775579346072
357888 174.75 0.000134202098343519
358400 175 0.000133631155202318
358912 175.25 0.000133062639308096
359424 175.5 0.000132496394262431
359936 175.75 0.000131932217438869
360448 176 0.000131369893609768
360960 176.25 0.000130809231873633
361472 176.5 0.000130250077626215
361984 176.75 0.000129692299698666
362496 177 0.000129135765101666
363008 177.25 0.00012858032828565
363520 177.5 0.000128025852963648
364032 177.75 0.000127472249516616
364544 178 0.00012691948925122
365056 178.25 0.000126367577137042
365568 178.5 0.000125816511770464
366080 178.75 0.000125266277774299
366592 179 0.000124716877172938
367104 179.25 0.000124168359357044
367616 179.5 0.000123620813484772
368128 179.75 0.000123074334429315
368640 180 0.000122529000304502
369152 180.25 0.000121984877218178
369664 180.5 0.000121442037199289
370176 180.75 0.000120900563408294
370688 181 0.000120360535298665
371200 181.25 0.000119822047647483
371712 181.5 0.000119285244784011
372224 181.75 0.000118750272329691
372736 182 0.000118217253330769
373248 182.25 0.000117686296504719
373760 182.5 0.000117157511109945
374272 182.75 0.000116631009542179
374784 183 0.000116106893613695
375296 183.25 0.000115585240884454
375808 183.5 0.000115066105747459
376320 183.75 0.000114549530398936
376832 184 0.000114035551380659
377344 184.25 0.000113524198132086
377856 184.5 0.000113015491988648
378368 184.75 0.000112509450986893
378880 185 0.000112006095904608
379392 185.25 0.000111505451440492
379904 185.5 0.000111007542757563
380416 185.75 0.00011051239153358
380928 186 0.000110020015016288
381440 186.25 0.000109530430750852
381952 186.5 0.000109043667326666
382464 186.75 0.000108559774824229
382976 187 0.000108078824535203
383488 187.25 0.000107600895085582
384000 187.5 0.000107126055698719
384512 187.75 0.000106654361099502
385024 188 0.000106185861834069
385536 188.25 0.000105720620472972
386048 188.5 0.000105258720339444
386560 188.75 0.000104800259845972
387072 189 0.000104345336071798
387584 189.25 0.000103894028681833
388096 189.5 0.000103446394071656
388608 189.75 0.000103002470987826
389120 190 0.000102562291605977
389632 190.25 0.000102125891461394
390144 190.5 0.000101693313394319
390656 190.75 0.000101264601654424
391168 191 0.000100839787256915
391680 191.25 0.00010041887460803
392192 191.5 0.000100001840905962
392704 191.75 9.95886488019638e-05
393216 192 9.91792620260117e-05
393728 192.25 9.87736545795288e-05
394240 192.5 9.83718102484762e-05
394752 192.75 9.79737123492083e-05
395264 193 9.75793289575612e-05
395776 193.25 9.71886075590061e-05
396288 193.5 9.68014894084951e-05
396800 193.75 9.64179327705683e-05
397312 194 9.60379214634944e-05
397824 194.25 9.5661451936813e-05
398336 194.5 9.52885176517009e-05
398848 194.75 9.49191092595919e-05
399360 195 9.4553227503251e-05
399872 195.25 9.41908894671932e-05
400384 195.5 9.38321238370767e-05
400896 195.75 9.3476966338602e-05
401408 196 9.31254591385507e-05
401920 196.25 9.27776526709799e-05
402432 196.5 9.24336072419811e-05
402944 196.75 9.20933897405539e-05
403456 197 9.17570617759526e-05
403968 197.25 9.14246744105964e-05
404480 197.5 9.10962737110684e-05
404992 197.75 9.07719119035643e-05
405504 198 9.04516546256925e-05
406016 198.25 9.0135586939977e-05
406528 198.5 8.98237942562196e-05
407040 198.75 8.95163302675592e-05
407552 199 8.92132182358248e-05
408064 199.25 8.89144709935079e-05
408576 199.5 8.86201127068783e-05
409088 199.75 8.83301749650472e-05
409600 200 8.80446715541989e-05
410112 200.25 8.7763595235058e-05
410624 200.5 8.74869315071492e-05
411136 200.75 8.72146844283043e-05
411648 201 8.69468628857154e-05
412160 201.25 8.66834631629771e-05
412672 201.5 8.64244773125315e-05
413184 201.75 8.61699065951405e-05
413696 202 8.59197526946552e-05
414208 202.25 8.56739911147949e-05
414720 202.5 8.54325619785235e-05
415232 202.75 8.51953939353799e-05
415744 203 8.49624373386168e-05
416256 203.25 8.47336692339387e-05
416768 203.5 8.45090533210873e-05
417280 203.75 8.42885232676135e-05
417792 204 8.40719963681794e-05
418304 204.25 8.3859391446575e-05
418816 204.5 8.36506299608816e-05
419328 204.75 8.34456227590361e-05
419840 205 8.3244255588358e-05
