# Scalar ASCII output created by CarpetIOScalar
# created on MacBook-Pro-di-Federico.local by Federico on Jun 04 2024 at 22:39:58+0200
# parameter filename: "TOV_pert_110_subgrid_2_dx_1-0.par"
# Build ID: build-sim-macbook-pro-di-federico.local-Federico-2024.05.24-20.15.30-64071
# Simulation ID: run-TOV_pert_110_subgrid_2_dx_1-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.39.55-1626
# Run ID: run-TOV_pert_110_subgrid_2_dx_1-0-MacBook-Pro-di-Federico.local-Federico-2024.06.04-20.39.55-1626
#
# GRHYDRO::dens (grhydro-dens)
# 1:iteration 2:time 3:data
# data columns: 3:dens
43520 21.25 0.188268483824907
44032 21.5 0.188268485034204
44544 21.75 0.188268486257984
45056 22 0.188268487501671
45568 22.25 0.188268488752665
46080 22.5 0.188268490014503
46592 22.75 0.188268491283494
47104 23 0.188268492560408
47616 23.25 0.188268493840372
48128 23.5 0.188268495139662
48640 23.75 0.188268496452117
49152 24 0.188268497777085
49664 24.25 0.188268499109323
50176 24.5 0.188268500453949
50688 24.75 0.188268501812108
51200 25 0.188268503185268
51712 25.25 0.188268504570612
52224 25.5 0.188268505966834
52736 25.75 0.188268507380544
53248 26 0.188268508803249
53760 26.25 0.188268510238072
54272 26.5 0.188268511679348
54784 26.75 0.188268513120463
55296 27 0.18826851456825
55808 27.25 0.188268516014658
56320 27.5 0.18826851745849
56832 27.75 0.188268518900599
57344 28 0.18826852035303
57856 28.25 0.188268521809053
58368 28.5 0.188268523268885
58880 28.75 0.188268524733646
59392 29 0.188268526203462
59904 29.25 0.188268527675737
60416 29.5 0.188268529148237
60928 29.75 0.18826853062888
61440 30 0.188268532111212
61952 30.25 0.188268533594918
62464 30.5 0.188268535085069
62976 30.75 0.188268536578596
63488 31 0.188268538072837
64000 31.25 0.188268539569781
64512 31.5 0.188268541066894
65024 31.75 0.188268542568125
65536 32 0.188268544082274
66048 32.25 0.188268545617212
66560 32.5 0.188268547173128
67072 32.75 0.188268548748483
67584 33 0.188268550336776
68096 33.25 0.188268551937687
68608 33.5 0.188268553546834
69120 33.75 0.188268555168696
69632 34 0.188268556794862
70144 34.25 0.188268558430158
70656 34.5 0.18826856007674
71168 34.75 0.188268561733674
71680 35 0.188268563384452
72192 35.25 0.188268565026268
72704 35.5 0.188268566672963
73216 35.75 0.188268568336847
73728 36 0.188268570007663
74240 36.25 0.188268571690254
74752 36.5 0.188268573389539
75264 36.75 0.188268575096275
75776 37 0.188268576811219
76288 37.25 0.188268578527158
76800 37.5 0.188268580240288
77312 37.75 0.188268581945071
77824 38 0.188268583638785
78336 38.25 0.188268585330849
78848 38.5 0.188268587014599
79360 38.75 0.188268588694865
79872 39 0.188268590373611
80384 39.25 0.188268592053826
80896 39.5 0.188268593744861
81408 39.75 0.188268595446616
81920 40 0.188268597155772
82432 40.25 0.188268598872173
82944 40.5 0.188268600595675
83456 40.75 0.188268602322271
83968 41 0.188268604046534
84480 41.25 0.1882686057629
84992 41.5 0.188268607477098
85504 41.75 0.188268609187273
86016 42 0.18826861089711
86528 42.25 0.188268612624771
87040 42.5 0.188268614362298
87552 42.75 0.188268616116651
88064 43 0.188268617879504
88576 43.25 0.18826861965665
89088 43.5 0.188268621446077
89600 43.75 0.188268623245195
90112 44 0.188268625059203
90624 44.25 0.188268626875619
91136 44.5 0.188268628695492
91648 44.75 0.188268630521819
92160 45 0.188268632337006
92672 45.25 0.188268634154822
93184 45.5 0.188268635981513
93696 45.75 0.18826863781123
94208 46 0.188268639653818
94720 46.25 0.188268641507627
95232 46.5 0.188268643371447
95744 46.75 0.188268645252068
96256 47 0.188268647139664
96768 47.25 0.188268649022557
97280 47.5 0.188268650910663
97792 47.75 0.188268652795316
98304 48 0.18826865467401
98816 48.25 0.188268656532074
99328 48.5 0.188268658382377
99840 48.75 0.188268660232245
100352 49 0.188268662076623
100864 49.25 0.188268663920572
101376 49.5 0.188268665778418
101888 49.75 0.188268667656105
102400 50 0.188268669538186
102912 50.25 0.188268671415166
103424 50.5 0.188268673300412
103936 50.75 0.188268675187625
104448 51 0.188268677069042
104960 51.25 0.188268678947789
105472 51.5 0.188268680819867
105984 51.75 0.188268682683143
106496 52 0.188268684541069
107008 52.25 0.188268686397269
107520 52.5 0.188268688259775
108032 52.75 0.188268690123962
108544 53 0.188268692002956
109056 53.25 0.188268693890057
109568 53.5 0.188268695777466
110080 53.75 0.188268697673556
110592 54 0.188268699573697
111104 54.25 0.188268701472943
111616 54.5 0.188268703372491
112128 54.75 0.188268705276484
112640 55 0.188268707187472
113152 55.25 0.188268709111537
113664 55.5 0.188268711059863
114176 55.75 0.188268713019746
114688 56 0.188268714992222
115200 56.25 0.188268716981028
115712 56.5 0.188268718971199
116224 56.75 0.188268720962475
116736 57 0.188268722949106
117248 57.25 0.188268724926918
117760 57.5 0.188268726896712
118272 57.75 0.188268728860937
118784 58 0.188268730832562
119296 58.25 0.188268732787845
119808 58.5 0.188268734753655
120320 58.75 0.188268736723917
120832 59 0.188268738700262
121344 59.25 0.188268740674899
121856 59.5 0.188268742648452
122368 59.75 0.188268744622667
122880 60 0.188268746605805
123392 60.25 0.188268748591245
123904 60.5 0.188268750567408
124416 60.75 0.188268752542231
124928 61 0.188268754507671
125440 61.25 0.18826875647493
125952 61.5 0.188268758452834
126464 61.75 0.188268760440322
126976 62 0.188268762430814
127488 62.25 0.188268764428315
128000 62.5 0.188268766429405
128512 62.75 0.188268768429864
129024 63 0.18826877043404
129536 63.25 0.188268772434317
130048 63.5 0.188268774422105
130560 63.75 0.188268776404343
131072 64 0.18826877838753
131584 64.25 0.18826878035996
132096 64.5 0.188268782345475
132608 64.75 0.188268784339531
133120 65 0.188268786340202
133632 65.25 0.188268788346914
134144 65.5 0.188268790378433
134656 65.75 0.188268792429049
135168 66 0.188268794481741
135680 66.25 0.188268796536981
136192 66.5 0.188268798593711
136704 66.75 0.188268800643062
137216 67 0.188268802678267
137728 67.25 0.188268804707476
138240 67.5 0.188268806737576
138752 67.75 0.188268808775498
139264 68 0.188268810834544
139776 68.25 0.188268812906403
140288 68.5 0.188268814993574
140800 68.75 0.188268817081297
141312 69 0.188268819167802
141824 69.25 0.188268821251148
142336 69.5 0.188268823339027
142848 69.75 0.188268825421139
143360 70 0.188268827495469
143872 70.25 0.188268829569755
144384 70.5 0.1882688316522
144896 70.75 0.188268833734462
145408 71 0.188268835820275
145920 71.25 0.188268837915785
146432 71.5 0.188268840019357
146944 71.75 0.188268842119368
147456 72 0.188268844222091
147968 72.25 0.188268846318594
148480 72.5 0.188268848409358
148992 72.75 0.188268850494235
149504 73 0.188268852572877
150016 73.25 0.188268854651981
150528 73.5 0.188268856754797
151040 73.75 0.188268858871811
151552 74 0.188268860990624
152064 74.25 0.188268863108552
152576 74.5 0.188268865228622
153088 74.75 0.188268867362326
153600 75 0.188268869500851
154112 75.25 0.188268871641474
154624 75.5 0.188268873772124
155136 75.75 0.188268875910799
155648 76 0.188268878059528
156160 76.25 0.188268880213549
156672 76.5 0.188268882362188
157184 76.75 0.188268884511524
157696 77 0.188268886664347
158208 77.25 0.188268888806997
158720 77.5 0.188268890943928
159232 77.75 0.188268893087522
159744 78 0.188268895226272
160256 78.25 0.188268897389636
160768 78.5 0.188268899570997
161280 78.75 0.188268901758348
161792 79 0.188268903944254
162304 79.25 0.188268906118462
162816 79.5 0.188268908299886
163328 79.75 0.18826891046158
163840 80 0.188268912612318
164352 80.25 0.18826891475854
164864 80.5 0.188268916920583
165376 80.75 0.188268919113034
165888 81 0.188268921313307
166400 81.25 0.188268923521465
166912 81.5 0.188268925713535
167424 81.75 0.188268927893735
167936 82 0.188268930052014
168448 82.25 0.188268932194762
168960 82.5 0.188268934334866
169472 82.75 0.188268936467598
169984 83 0.188268938598487
170496 83.25 0.188268940758447
171008 83.5 0.188268942933423
171520 83.75 0.188268945134018
172032 84 0.188268947344016
172544 84.25 0.188268949553693
173056 84.5 0.188268951758817
173568 84.75 0.188268953956991
174080 85 0.188268956157784
174592 85.25 0.188268958367231
175104 85.5 0.188268960577286
175616 85.75 0.188268962788261
176128 86 0.188268965011543
176640 86.25 0.188268967233225
177152 86.5 0.188268969470272
177664 86.75 0.188268971704829
178176 87 0.188268973947577
178688 87.25 0.188268976204307
179200 87.5 0.188268978451649
179712 87.75 0.188268980689153
180224 88 0.188268982933648
180736 88.25 0.188268985161975
181248 88.5 0.188268987396234
181760 88.75 0.188268989642537
182272 89 0.188268991894299
182784 89.25 0.18826899414674
183296 89.5 0.188268996403962
183808 89.75 0.188268998661053
184320 90 0.188269000917544
184832 90.25 0.188269003169293
185344 90.5 0.188269005416819
185856 90.75 0.188269007637186
186368 91 0.188269009858577
186880 91.25 0.188269012087464
187392 91.5 0.188269014316766
187904 91.75 0.188269016553076
188416 92 0.188269018785526
188928 92.25 0.188269021010501
189440 92.5 0.18826902323954
189952 92.75 0.188269025477287
190464 93 0.188269027710665
190976 93.25 0.18826902995628
191488 93.5 0.188269032209869
192000 93.75 0.188269034477399
192512 94 0.188269036734374
193024 94.25 0.188269038965164
193536 94.5 0.18826904119496
194048 94.75 0.188269043429726
194560 95 0.188269045656207
195072 95.25 0.18826904790278
195584 95.5 0.188269050159166
196096 95.75 0.188269052406372
196608 96 0.18826905465672
197120 96.25 0.18826905689304
197632 96.5 0.188269059122846
198144 96.75 0.188269061362809
198656 97 0.188269063592713
199168 97.25 0.188269065819734
199680 97.5 0.188269068050349
200192 97.75 0.188269070287299
200704 98 0.188269072535279
201216 98.25 0.188269074791501
201728 98.5 0.188269077033298
202240 98.75 0.188269079274103
202752 99 0.188269081521285
203264 99.25 0.188269083775877
203776 99.5 0.18826908602145
204288 99.75 0.188269088272198
204800 100 0.188269090532834
205312 100.25 0.188269092792372
205824 100.5 0.188269095051318
206336 100.75 0.188269097319483
206848 101 0.188269099574979
207360 101.25 0.18826910183099
207872 101.5 0.188269104089662
208384 101.75 0.188269106345481
208896 102 0.188269108593569
209408 102.25 0.188269110844
209920 102.5 0.188269113113756
210432 102.75 0.188269115382998
210944 103 0.188269117657131
211456 103.25 0.188269119922923
211968 103.5 0.188269122199591
212480 103.75 0.188269124473528
212992 104 0.188269126746402
213504 104.25 0.188269129027776
214016 104.5 0.188269131296727
214528 104.75 0.188269133580274
215040 105 0.188269135859309
215552 105.25 0.188269138127103
216064 105.5 0.188269140400172
216576 105.75 0.188269142673495
217088 106 0.188269144939056
217600 106.25 0.188269147204321
218112 106.5 0.188269149463597
218624 106.75 0.188269151728543
219136 107 0.188269154013284
219648 107.25 0.188269156301985
220160 107.5 0.188269158580818
220672 107.75 0.188269160862133
221184 108 0.188269163137682
221696 108.25 0.188269165410286
222208 108.5 0.188269167674783
222720 108.75 0.188269169941481
223232 109 0.1882691722146
223744 109.25 0.188269174509973
224256 109.5 0.188269176792933
224768 109.75 0.188269179079761
225280 110 0.188269181375491
225792 110.25 0.188269183661242
226304 110.5 0.188269185951746
226816 110.75 0.188269188258307
227328 111 0.188269190575116
227840 111.25 0.18826919288338
228352 111.5 0.188269195195122
228864 111.75 0.188269197515766
229376 112 0.188269199836856
229888 112.25 0.18826920217839
230400 112.5 0.188269204510954
230912 112.75 0.188269206849496
231424 113 0.188269209181106
231936 113.25 0.188269211512039
232448 113.5 0.188269213835664
232960 113.75 0.18826921617257
233472 114 0.188269218507742
233984 114.25 0.188269220842426
234496 114.5 0.188269223186362
235008 114.75 0.188269225526948
235520 115 0.188269227861574
236032 115.25 0.188269230199168
236544 115.5 0.188269232554597
237056 115.75 0.188269234906946
237568 116 0.188269237273509
238080 116.25 0.188269239638245
238592 116.5 0.188269242008339
239104 116.75 0.188269244362223
239616 117 0.188269246717211
240128 117.25 0.188269249065381
240640 117.5 0.188269251404428
241152 117.75 0.188269253759717
241664 118 0.188269256128284
242176 118.25 0.188269258498761
242688 118.5 0.18826926089738
243200 118.75 0.188269263281182
243712 119 0.188269265659297
244224 119.25 0.188269268028154
244736 119.5 0.188269270388058
245248 119.75 0.188269272747832
245760 120 0.188269275101142
246272 120.25 0.188269277434681
246784 120.5 0.188269279765814
247296 120.75 0.188269282099937
247808 121 0.188269284443757
248320 121.25 0.188269286787298
248832 121.5 0.188269289155145
249344 121.75 0.188269291536699
249856 122 0.188269293924857
250368 122.25 0.188269296304126
250880 122.5 0.188269298664104
251392 122.75 0.188269301023165
251904 123 0.188269303383969
252416 123.25 0.188269305762688
252928 123.5 0.188269308167492
253440 123.75 0.188269310576001
253952 124 0.188269312972924
254464 124.25 0.188269315368126
254976 124.5 0.188269317745864
255488 124.75 0.188269320117996
256000 125 0.188269322488479
256512 125.25 0.188269324862226
257024 125.5 0.188269327230628
257536 125.75 0.188269329619271
258048 126 0.188269332007639
258560 126.25 0.188269334398553
259072 126.5 0.188269336789339
259584 126.75 0.188269339173907
260096 127 0.188269341576382
260608 127.25 0.18826934397712
261120 127.5 0.188269346375528
261632 127.75 0.188269348761033
262144 128 0.188269351146217
262656 128.25 0.188269353530859
263168 128.5 0.188269355914926
263680 128.75 0.188269358308265
264192 129 0.188269360688403
264704 129.25 0.188269363081849
265216 129.5 0.188269365471908
265728 129.75 0.188269367856127
266240 130 0.188269370230425
266752 130.25 0.188269372592448
267264 130.5 0.188269374955331
267776 130.75 0.188269377314379
268288 131 0.188269379681395
268800 131.25 0.188269382052874
269312 131.5 0.188269384411168
269824 131.75 0.188269386772024
270336 132 0.188269389149793
270848 132.25 0.188269391537949
271360 132.5 0.188269393938232
271872 132.75 0.188269396344363
272384 133 0.188269398738352
272896 133.25 0.188269401128997
273408 133.5 0.188269403503358
273920 133.75 0.188269405876189
274432 134 0.188269408252064
274944 134.25 0.188269410631501
275456 134.5 0.188269413005393
275968 134.75 0.188269415388452
276480 135 0.188269417782328
276992 135.25 0.188269420176899
277504 135.5 0.188269422580219
278016 135.75 0.188269424983516
278528 136 0.188269427387145
279040 136.25 0.188269429797475
279552 136.5 0.188269432203653
280064 136.75 0.188269434608526
280576 137 0.188269437025728
281088 137.25 0.188269439442206
281600 137.5 0.18826944186236
282112 137.75 0.188269444273163
282624 138 0.188269446685036
283136 138.25 0.188269449095414
283648 138.5 0.188269451520835
284160 138.75 0.188269453950034
284672 139 0.188269456371516
285184 139.25 0.18826945881125
285696 139.5 0.18826946123962
286208 139.75 0.188269463680505
286720 140 0.188269466137288
287232 140.25 0.188269468589864
287744 140.5 0.188269471021507
288256 140.75 0.188269473450673
288768 141 0.188269475884839
289280 141.25 0.188269478316015
289792 141.5 0.188269480755833
290304 141.75 0.188269483186321
290816 142 0.188269485618835
291328 142.25 0.188269488050737
291840 142.5 0.188269490481316
292352 142.75 0.188269492910887
292864 143 0.188269495349553
293376 143.25 0.188269497754314
293888 143.5 0.18826950014873
294400 143.75 0.188269502573483
294912 144 0.188269504982296
295424 144.25 0.188269507381212
295936 144.5 0.188269509779926
296448 144.75 0.188269512176352
296960 145 0.18826951456253
297472 145.25 0.188269516951333
297984 145.5 0.188269519350482
298496 145.75 0.188269521758005
299008 146 0.1882695241573
299520 146.25 0.188269526538793
300032 146.5 0.188269528937199
300544 146.75 0.188269531345946
301056 147 0.188269533770448
301568 147.25 0.188269536213804
302080 147.5 0.188269538657895
302592 147.75 0.188269541111467
303104 148 0.188269543568891
303616 148.25 0.188269546028879
304128 148.5 0.188269548502752
304640 148.75 0.188269550966912
305152 149 0.188269553434276
305664 149.25 0.188269555887904
306176 149.5 0.188269558360116
306688 149.75 0.188269560843431
307200 150 0.18826956333604
307712 150.25 0.188269565830962
308224 150.5 0.188269568326754
308736 150.75 0.188269570805901
309248 151 0.188269573274107
309760 151.25 0.188269575742799
310272 151.5 0.188269578225176
310784 151.75 0.18826958070698
311296 152 0.188269583189459
311808 152.25 0.188269585673424
312320 152.5 0.188269588142751
312832 152.75 0.188269590617387
313344 153 0.188269593083856
313856 153.25 0.188269595534259
314368 153.5 0.188269597995686
314880 153.75 0.188269600455446
315392 154 0.188269602929836
315904 154.25 0.188269605404412
316416 154.5 0.188269607889199
316928 154.75 0.188269610357844
317440 155 0.18826961281642
317952 155.25 0.188269615284161
318464 155.5 0.188269617757998
318976 155.75 0.188269620226687
319488 156 0.188269622695582
320000 156.25 0.188269625159408
320512 156.5 0.188269627614646
321024 156.75 0.188269630057968
321536 157 0.188269632517528
322048 157.25 0.188269635009859
322560 157.5 0.188269637499782
323072 157.75 0.188269639992706
323584 158 0.188269642460357
324096 158.25 0.188269644951247
324608 158.5 0.188269647450957
325120 158.75 0.18826964995535
325632 159 0.188269652449353
326144 159.25 0.188269654946625
326656 159.5 0.188269657459065
327168 159.75 0.18826965995619
327680 160 0.188269662464553
328192 160.25 0.188269664975907
328704 160.5 0.188269667492557
329216 160.75 0.188269670003092
329728 161 0.188269672511878
330240 161.25 0.188269675024798
330752 161.5 0.188269677507865
331264 161.75 0.188269679989342
331776 162 0.188269682472958
332288 162.25 0.188269684950219
332800 162.5 0.18826968743274
333312 162.75 0.188269689918339
333824 163 0.188269692394625
334336 163.25 0.188269694870201
334848 163.5 0.188269697365092
335360 163.75 0.188269699861059
335872 164 0.188269702348264
336384 164.25 0.188269704852411
336896 164.5 0.188269707360038
337408 164.75 0.188269709852969
337920 165 0.188269712350613
338432 165.25 0.188269714842977
338944 165.5 0.188269717332672
339456 165.75 0.188269719826647
339968 166 0.188269722329335
340480 166.25 0.188269724812849
340992 166.5 0.188269727305493
341504 166.75 0.188269729781539
342016 167 0.188269732266756
342528 167.25 0.188269734738723
343040 167.5 0.188269737204666
343552 167.75 0.188269739673086
344064 168 0.188269742140627
344576 168.25 0.188269744584247
345088 168.5 0.188269747024011
345600 168.75 0.188269749435187
346112 169 0.188269751865798
346624 169.25 0.188269754308677
347136 169.5 0.18826975674107
347648 169.75 0.188269759178559
348160 170 0.188269761625632
348672 170.25 0.188269764095869
349184 170.5 0.188269766566662
349696 170.75 0.188269769034476
350208 171 0.188269771513249
350720 171.25 0.188269774009692
351232 171.5 0.188269776490128
351744 171.75 0.18826977897816
352256 172 0.188269781474467
352768 172.25 0.188269783976337
353280 172.5 0.188269786473782
353792 172.75 0.188269788974424
354304 173 0.188269791480145
354816 173.25 0.188269793998237
355328 173.5 0.188269796508063
355840 173.75 0.188269799018768
356352 174 0.188269801528599
356864 174.25 0.188269804045139
357376 174.5 0.188269806551926
357888 174.75 0.188269809073284
358400 175 0.188269811568173
358912 175.25 0.188269814058466
359424 175.5 0.188269816539395
359936 175.75 0.188269819036239
360448 176 0.188269821524991
360960 176.25 0.188269823998739
361472 176.5 0.188269826473523
361984 176.75 0.18826982893326
362496 177 0.188269831399023
363008 177.25 0.188269833876181
363520 177.5 0.188269836357184
364032 177.75 0.188269838868783
364544 178 0.188269841394863
365056 178.25 0.188269843930895
365568 178.5 0.188269846466498
366080 178.75 0.188269849010228
366592 179 0.188269851558846
367104 179.25 0.18826985412117
367616 179.5 0.188269856676313
368128 179.75 0.188269859207997
368640 180 0.188269861737489
369152 180.25 0.188269864255128
369664 180.5 0.188269866768534
370176 180.75 0.188269869295476
370688 181 0.188269871839902
371200 181.25 0.188269874397971
371712 181.5 0.18826987696324
372224 181.75 0.188269879530407
372736 182 0.188269882100805
373248 182.25 0.188269884674182
373760 182.5 0.18826988724877
374272 182.75 0.18826988983214
374784 183 0.188269892420512
375296 183.25 0.188269894989608
375808 183.5 0.188269897549015
376320 183.75 0.188269900102535
376832 184 0.188269902653617
377344 184.25 0.188269905180921
377856 184.5 0.188269907705788
378368 184.75 0.188269910255767
378880 185 0.188269912801374
379392 185.25 0.188269915350823
379904 185.5 0.188269917921012
380416 185.75 0.18826992048194
380928 186 0.188269923036214
381440 186.25 0.188269925598996
381952 186.5 0.188269928146302
382464 186.75 0.188269930699836
382976 187 0.188269933263131
383488 187.25 0.188269935820901
384000 187.5 0.18826993838799
384512 187.75 0.18826994095741
385024 188 0.188269943517346
385536 188.25 0.188269946109649
386048 188.5 0.188269948705509
386560 188.75 0.188269951297337
387072 189 0.188269953866418
387584 189.25 0.188269956443541
388096 189.5 0.188269959010369
388608 189.75 0.188269961567558
389120 190 0.18826996411654
389632 190.25 0.188269966655124
390144 190.5 0.188269969190804
390656 190.75 0.188269971722459
391168 191 0.188269974245865
391680 191.25 0.188269976790731
392192 191.5 0.188269979336792
392704 191.75 0.188269981885108
393216 192 0.188269984435931
393728 192.25 0.188269986961689
394240 192.5 0.18826998948883
394752 192.75 0.188269992028605
395264 193 0.188269994558442
395776 193.25 0.188269997087156
396288 193.5 0.188269999610206
396800 193.75 0.188270002116149
397312 194 0.188270004621565
397824 194.25 0.18827000712991
398336 194.5 0.188270009629953
398848 194.75 0.188270012118068
399360 195 0.18827001461775
399872 195.25 0.188270017093841
400384 195.5 0.188270019572657
400896 195.75 0.18827002208654
401408 196 0.188270024595522
401920 196.25 0.188270027114975
402432 196.5 0.188270029617778
402944 196.75 0.18827003213494
403456 197 0.188270034649746
403968 197.25 0.188270037169431
404480 197.5 0.188270039679146
404992 197.75 0.18827004216834
405504 198 0.188270044639618
406016 198.25 0.188270047104726
406528 198.5 0.188270049589071
407040 198.75 0.188270052081003
407552 199 0.188270054588605
408064 199.25 0.188270057110514
408576 199.5 0.188270059642321
409088 199.75 0.188270062186654
409600 200 0.188270064738249
410112 200.25 0.188270067283932
410624 200.5 0.188270069812969
411136 200.75 0.188270072333242
411648 201 0.188270074838498
412160 201.25 0.188270077336271
412672 201.5 0.188270079835064
413184 201.75 0.188270082334977
413696 202 0.188270084830354
414208 202.25 0.188270087322418
414720 202.5 0.188270089827197
415232 202.75 0.18827009233758
415744 203 0.188270094851695
416256 203.25 0.188270097356699
416768 203.5 0.188270099871344
417280 203.75 0.188270102393561
417792 204 0.188270104907675
418304 204.25 0.188270107431027
418816 204.5 0.18827010995359
419328 204.75 0.188270112493412
419840 205 0.188270115034935
420352 205.25 0.188270117564916
420864 205.5 0.188270120102536
421376 205.75 0.188270122637327
421888 206 0.188270125166378
422400 206.25 0.188270127687327
422912 206.5 0.188270130223789
423424 206.75 0.188270132758939
423936 207 0.188270135299673
424448 207.25 0.188270137861491
424960 207.5 0.188270140419846
425472 207.75 0.188270142976399
425984 208 0.188270145521342
426496 208.25 0.188270148068826
427008 208.5 0.188270150615967
427520 208.75 0.188270153189937
428032 209 0.188270155749323
428544 209.25 0.188270158310745
429056 209.5 0.188270160887703
429568 209.75 0.188270163467856
430080 210 0.188270166051002
430592 210.25 0.188270168627715
431104 210.5 0.188270171201771
431616 210.75 0.188270173770538
432128 211 0.188270176341781
432640 211.25 0.188270178915831
433152 211.5 0.188270181506075
433664 211.75 0.188270184095576
434176 212 0.188270186680366
434688 212.25 0.188270189274938
435200 212.5 0.188270191868107
435712 212.75 0.188270194467617
436224 213 0.188270197072394
436736 213.25 0.18827019968269
437248 213.5 0.188270202290178
437760 213.75 0.188270204886425
438272 214 0.188270207479426
438784 214.25 0.188270210069272
439296 214.5 0.188270212659447
439808 214.75 0.188270215235942
440320 215 0.188270217819601
440832 215.25 0.188270220402938
441344 215.5 0.188270222977317
441856 215.75 0.188270225540423
442368 216 0.188270228089666
442880 216.25 0.188270230644632
443392 216.5 0.188270233218137
443904 216.75 0.188270235791831
444416 217 0.188270238338126
444928 217.25 0.188270240876602
445440 217.5 0.188270243427514
445952 217.75 0.188270245974442
446464 218 0.188270248503946
446976 218.25 0.188270251031175
447488 218.5 0.18827025356469
448000 218.75 0.188270256082418
448512 219 0.188270258595152
449024 219.25 0.188270261125683
449536 219.5 0.188270263682781
450048 219.75 0.188270266238922
450560 220 0.188270268796085
451072 220.25 0.188270271371599
451584 220.5 0.188270273922379
452096 220.75 0.188270276457012
452608 221 0.188270278986133
453120 221.25 0.188270281509549
453632 221.5 0.188270284017329
454144 221.75 0.188270286539626
454656 222 0.188270289055635
455168 222.25 0.188270291573875
455680 222.5 0.18827029409679
456192 222.75 0.188270296621083
456704 223 0.188270299167485
457216 223.25 0.18827030170924
457728 223.5 0.188270304253928
458240 223.75 0.188270306790725
458752 224 0.188270309323352
459264 224.25 0.188270311860005
459776 224.5 0.188270314399859
460288 224.75 0.188270316943717
460800 225 0.188270319493486
461312 225.25 0.188270322036407
461824 225.5 0.188270324579612
462336 225.75 0.188270327120375
462848 226 0.188270329669503
463360 226.25 0.188270332209382
463872 226.5 0.188270334765435
464384 226.75 0.188270337323957
464896 227 0.188270339870051
465408 227.25 0.18827034240283
465920 227.5 0.188270344918399
466432 227.75 0.188270347430699
466944 228 0.188270349936883
467456 228.25 0.188270352459044
467968 228.5 0.188270354986252
468480 228.75 0.188270357505227
468992 229 0.188270360031395
469504 229.25 0.188270362569204
470016 229.5 0.188270365113526
